t,plant,axis,organ,Dry_Mass,CN_ratio,proteins,amino_acids,starch,sucrose,mstruct,structure,AA_consumption_mstruct,C_exudation,Conc_Amino_Acids,Conc_Nitrates,Conc_Sucrose,Conc_cytokinins,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,N_tot,Nstruct,Proteins_N_Mass,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,WSC_g,age_from_flowering,cytokinins,nitrates,regul_transpiration,senesced_mstruct,sucrose_consumption_mstruct,sum_respi,synthetized_mstruct
1163,1,MS,grains,0.089016497,2.814814815,65.47232,NA,0,NA,NA,2879.68448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000916613,NA,0.000916612,0,NA,NA,0,4.70291,NA,NA,NA,0.16031,NA,0,11.51402,NA,NA,NA,NA,NA,478605.6208,NA,NA,NA,0,NA,NA,NA
1163,1,MS,phloem,NA,64.37871015,NA,71.9459,NA,5167.4815,NA,NA,NA,NA,17.63423123,NA,131.9344403,NA,NA,NA,NA,NA,NA,0.001007243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147642329,NA,NA,NA,NA,NA,NA,NA,NA
1163,1,MS,roots,NA,18.77931347,NA,555.97454,NA,2896.66211,1.89652,NA,0.84333,9.4107,234.5240925,1137.027772,127.2797066,49.14267184,0.37974,0.00589,4.25235,60.17196,1.80626,0.047453186,0.00948,NA,NA,9.82917,2.56722,NA,NA,7.87331117,29.1229,2.61755,NA,1.87275,NA,NA,1233.30144,0.65512,47.05352,6.46654,0.082761775,NA,93.20006,2156.39591,0.00759,0.32566,84.56886,20.25599,NA
1164,1,MS,grains,0.089240278,2.814814815,65.64044,NA,0,NA,NA,2886.91108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000918966,NA,0.000918966,0,NA,NA,0,4.99946,NA,NA,NA,0.16658,NA,0,12.24006,NA,NA,NA,NA,NA,481963.3323,NA,NA,NA,0,NA,NA,NA
1164,1,MS,phloem,NA,65.79620614,NA,70.84252,NA,5205.38722,NA,NA,NA,NA,17.38077547,NA,133.0322561,NA,NA,NA,NA,NA,NA,0.000991795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.148725349,NA,NA,NA,NA,NA,NA,NA,NA
1164,1,MS,roots,NA,18.75262183,NA,555.43764,NA,2862.71491,1.89471,NA,0.94574,14.75035,234.5214371,1138.85811,125.9082265,47.77907965,0.5514,0.00857,6.00328,62.63756,2.86193,0.047455409,0.00947,NA,NA,10.28864,2.64872,NA,NA,8.172263018,32.65958,2.74252,NA,1.94528,NA,NA,1232.1196,1.00372,73.75173,6.67185,0.081791855,NA,90.5275,2157.80585,0.01103,0.33011,94.83889,21.10691,NA
1165,1,MS,grains,0.089475536,2.814814815,65.81366,NA,0,NA,NA,2894.52101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000921391,NA,0.000921391,0,NA,NA,0,5.26657,NA,NA,NA,0.17179,NA,0,12.89402,NA,NA,NA,NA,NA,485484.476,NA,NA,NA,0,NA,NA,NA
1165,1,MS,phloem,NA,67.14757449,NA,70.19695,NA,5268.6241,NA,NA,NA,NA,17.22127975,NA,134.6397077,NA,NA,NA,NA,NA,NA,0.000982757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150532117,NA,NA,NA,NA,NA,NA,NA,NA
1165,1,MS,roots,NA,18.75206641,NA,557.09639,NA,2925.73696,1.89471,NA,0.94574,12.67147,235.2218081,1139.687435,128.6800689,46.69768988,0.55305,0.00857,5.86741,65.05786,2.4128,0.04750063,0.00947,NA,NA,10.76716,2.80069,NA,NA,8.593536418,32.65958,2.87008,NA,2.07128,NA,NA,1233.77835,0.84415,63.35733,7.05463,0.083592485,NA,88.47858,2159.37718,0.01103,0.33011,94.83889,22.14983,NA
1166,1,MS,grains,0.089706705,2.814814815,65.98112,NA,0,NA,NA,2902.00859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000923736,NA,0.000923736,0,NA,NA,0,5.17591,NA,NA,NA,0.16669,NA,0,12.67205,NA,NA,NA,NA,NA,488937.3988,NA,NA,NA,0,NA,NA,NA
1166,1,MS,phloem,NA,67.97545096,NA,69.06702,NA,5250.52612,NA,NA,NA,NA,16.96092826,NA,134.3106619,NA,NA,NA,NA,NA,NA,0.000966938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150015032,NA,NA,NA,NA,NA,NA,NA,NA
1166,1,MS,roots,NA,18.72701143,NA,556.3934,NA,2895.75792,1.89289,NA,0.98263,14.38175,235.1508646,1141.535752,127.4839848,46.04886179,0.46171,0.00717,4.83181,63.39641,2.76332,0.04750073,0.00946,NA,NA,10.55541,2.70835,NA,NA,8.410265732,33.93364,2.81634,NA,2.01785,NA,NA,1232.42376,0.94591,71.90877,6.82204,0.082735941,NA,87.16543,2160.80161,0.00922,0.33469,98.53857,21.67213,NA
1167,1,MS,grains,0.089941874,2.814814815,66.1498,NA,0,NA,NA,2909.63176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000926097,NA,0.000926097,0,NA,NA,0,5.27247,NA,NA,NA,0.16815,NA,0,12.90847,NA,NA,NA,NA,NA,492443.3449,NA,NA,NA,0,NA,NA,NA
1167,1,MS,phloem,NA,68.61516679,NA,68.67201,NA,5271.7495,NA,NA,NA,NA,16.86288959,NA,134.8452863,NA,NA,NA,NA,NA,NA,0.000961408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150621414,NA,NA,NA,NA,NA,NA,NA,NA
1167,1,MS,roots,NA,18.72230509,NA,558.43608,NA,2948.62978,1.89289,NA,0.98263,10.69989,236.0141709,1142.348214,129.8116364,45.57411154,0.46341,0.00718,4.78199,64.02733,2.02643,0.047550858,0.00946,NA,NA,10.73321,2.77616,NA,NA,8.607566023,33.93364,2.86378,NA,2.08084,NA,NA,1234.46644,0.69691,53.49943,6.99284,0.084246565,NA,86.26678,2162.33951,0.00922,0.33469,98.53857,22.1027,NA
1168,1,MS,grains,0.090171001,2.814814815,66.31341,NA,0,NA,NA,2917.06173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000928388,NA,0.000928388,0,NA,NA,0,5.13286,NA,NA,NA,0.16381,NA,0,12.56665,NA,NA,NA,NA,NA,495853.5497,NA,NA,NA,0,NA,NA,NA
1168,1,MS,phloem,NA,68.57195085,NA,67.91181,NA,5209.96715,NA,NA,NA,NA,16.69245928,NA,133.3947606,NA,NA,NA,NA,NA,NA,0.000950765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.148856204,NA,NA,NA,NA,NA,NA,NA,NA
1168,1,MS,roots,NA,18.68645738,NA,558.40813,NA,2901.03088,1.89111,NA,0.97821,11.58307,236.2244946,1144.143857,127.836336,45.76895051,0.31447,0.00487,3.256,61.96708,2.22958,0.04756954,0.00946,NA,NA,10.43733,2.65329,NA,NA,8.349422036,33.78078,2.78745,NA,2.00167,NA,NA,1233.80425,0.75493,57.91537,6.68334,0.082886597,NA,86.55412,2163.70189,0.00626,0.3392,98.0947,21.43361,NA
1169,1,MS,grains,0.090374508,2.814814815,66.45903,NA,0,NA,NA,2923.6598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000930426,NA,0.000930426,0,NA,NA,0,4.5599,NA,NA,NA,0.14601,NA,0,11.1639,NA,NA,NA,NA,NA,498877.8225,NA,NA,NA,0,NA,NA,NA
1169,1,MS,phloem,NA,68.35065117,NA,67.92187,NA,5193.20265,NA,NA,NA,NA,16.69400874,NA,132.9581732,NA,NA,NA,NA,NA,NA,0.000950906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.148377219,NA,NA,NA,NA,NA,NA,NA,NA
1169,1,MS,roots,NA,18.67680215,NA,560.71759,NA,2933.56853,1.89111,NA,0.97821,7.40385,237.20147,1144.825161,129.2701346,45.86556044,0.31577,0.00488,3.26288,55.83251,1.41516,0.047619911,0.00946,NA,NA,9.45116,2.41257,NA,NA,7.679816364,33.78078,2.52408,NA,1.82833,NA,NA,1236.11371,0.48417,37.01927,6.07699,0.083816244,NA,86.73682,2164.99031,0.00626,0.3392,98.0947,19.5292,NA
1170,1,MS,grains,0.090545691,2.814814815,66.5824,NA,0,NA,NA,2929.20671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000932154,NA,0.000932154,0,NA,NA,0,3.82958,NA,NA,NA,0.12416,NA,0,9.37587,NA,NA,NA,NA,NA,501418.6328,NA,NA,NA,0,NA,NA,NA
1170,1,MS,phloem,NA,67.54324591,NA,67.75365,NA,5116.51871,NA,NA,NA,NA,16.66484859,NA,131.0907383,NA,NA,NA,NA,NA,NA,0.000948551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146186249,NA,NA,NA,NA,NA,NA,NA,NA
1170,1,MS,roots,NA,18.64757046,NA,561.38887,NA,2885.54541,1.88978,NA,0.72506,7.2584,237.6525818,1146.174523,127.243445,46.70085407,0.12185,0.00188,1.27963,48.23954,1.41214,0.047633692,0.00945,NA,NA,8.18905,2.05764,NA,NA,6.7284332,25.03857,2.18856,NA,1.56596,NA,NA,1236.30978,0.48058,36.292,5.18297,0.082444155,NA,88.25434,2166.01769,0.00241,0.34256,72.70853,16.96753,NA
1171,1,MS,grains,0.090705884,2.814814815,66.69929,NA,0,NA,NA,2934.39233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00093379,NA,0.00093379,0,NA,NA,0,3.58146,NA,NA,NA,0.11774,NA,0,8.7684,NA,NA,NA,NA,NA,503793.8467,NA,NA,NA,0,NA,NA,NA
1171,1,MS,phloem,NA,66.64617593,NA,68.13094,NA,5073.70574,NA,NA,NA,NA,16.75692646,NA,129.9882286,NA,NA,NA,NA,NA,NA,0.000953833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144963021,NA,NA,NA,NA,NA,NA,NA,NA
1171,1,MS,roots,NA,18.63339034,NA,563.8917,NA,2897.07192,1.88978,NA,0.72506,4.11499,238.7121041,1146.700896,127.7517277,47.50755114,0.1224,0.00188,1.30173,45.66725,0.80095,0.047682658,0.00945,NA,NA,7.77591,1.9543,NA,NA,6.451000252,25.03857,2.07814,NA,1.49167,NA,NA,1238.81262,0.27629,20.57497,4.92268,0.082773483,NA,89.77882,2167.01242,0.00241,0.34256,72.70853,16.16819,NA
1172,1,MS,grains,0.090864366,2.814814815,66.81643,NA,0,NA,NA,2939.51713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00093543,NA,0.00093543,0,NA,NA,0,3.53829,NA,NA,NA,0.11797,NA,0,8.66271,NA,NA,NA,NA,NA,506140.9171,NA,NA,NA,0,NA,NA,NA
1172,1,MS,phloem,NA,65.75361,NA,68.22341,NA,5009.5491,NA,NA,NA,NA,16.79107819,NA,128.4317989,NA,NA,NA,NA,NA,NA,0.000955128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.143129974,NA,NA,NA,NA,NA,NA,NA,NA
1172,1,MS,roots,NA,18.60188978,NA,564.88436,NA,2839.73116,1.88853,NA,0.66124,5.65851,239.2906059,1147.92868,125.3060652,47.65813622,0.22163,0.0034,2.35885,44.97986,1.1256,0.04769895,0.00944,NA,NA,7.67166,1.89455,NA,NA,6.337372108,22.83492,2.05164,NA,1.44999,NA,NA,1239.35857,0.38531,28.29257,4.77218,0.081135176,NA,90.00382,2167.89775,0.00436,0.34567,66.30943,15.89513,NA
1173,1,MS,grains,0.091005677,2.814814815,66.9223,NA,0,NA,NA,2944.08158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000936912,NA,0.000936912,0,NA,NA,0,3.15216,NA,NA,NA,0.10667,NA,0,7.71736,NA,NA,NA,NA,NA,508231.3361,NA,NA,NA,0,NA,NA,NA
1173,1,MS,phloem,NA,64.82630027,NA,68.6966,NA,4969.97458,NA,NA,NA,NA,16.90691507,NA,127.4125074,NA,NA,NA,NA,NA,NA,0.000961752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141999274,NA,NA,NA,NA,NA,NA,NA,NA
1173,1,MS,roots,NA,18.5881842,NA,567.1728,NA,2845.10576,1.88853,NA,0.66124,3.26249,240.2600118,1148.361853,125.543225,47.73695414,0.22252,0.0034,2.36275,41.08551,0.65038,0.047742441,0.00944,NA,NA,7.02328,1.73322,NA,NA,5.882033375,22.83492,1.87824,NA,1.32952,NA,NA,1241.64701,0.22548,16.31246,4.36579,0.081288736,NA,90.15267,2168.71581,0.00436,0.34567,66.30943,14.62769,NA
1174,1,MS,grains,0.091126903,2.814814815,67.01431,NA,0,NA,NA,2947.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0009382,NA,0.0009382,0,NA,NA,0,2.70052,NA,NA,NA,0.09261,NA,0,6.61163,NA,NA,NA,NA,NA,510022.5877,NA,NA,NA,0,NA,NA,NA
1174,1,MS,phloem,NA,64.00732953,NA,68.94049,NA,4921.74894,NA,NA,NA,NA,16.97586915,NA,126.2425843,NA,NA,NA,NA,NA,NA,0.000965167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140621398,NA,NA,NA,NA,NA,NA,NA,NA
1174,1,MS,roots,NA,18.55930888,NA,568.21739,NA,2799.76148,1.88755,NA,0.49521,4.38291,240.8274811,1149.310805,123.606504,48.06352679,0.14206,0.00217,1.51516,36.40667,0.87658,0.047766386,0.00944,NA,NA,6.23072,1.51629,NA,NA,5.27908037,17.10119,1.66715,NA,1.16495,NA,NA,1242.34179,0.30696,21.91455,3.81937,0.079993185,NA,90.72231,2169.38161,0.00278,0.34803,49.65947,13.01954,NA
1175,1,MS,grains,0.091250238,2.814814815,67.1091,NA,0,NA,NA,2951.9682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000939527,NA,0.000939527,0,NA,NA,0,2.74516,NA,NA,NA,0.09546,NA,0,6.72092,NA,NA,NA,NA,NA,511843.0359,NA,NA,NA,0,NA,NA,NA
1175,1,MS,phloem,NA,63.16008573,NA,69.43951,NA,4888.73705,NA,NA,NA,NA,17.09816866,NA,125.3915857,NA,NA,NA,NA,NA,NA,0.000972153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139678201,NA,NA,NA,NA,NA,NA,NA,NA
1175,1,MS,roots,NA,18.54614441,NA,570.41036,NA,2802.26755,1.88755,NA,0.49521,2.77878,241.7569272,1149.669746,123.7171444,48.43776324,0.14261,0.00217,1.52696,36.79104,0.55576,0.047806573,0.00944,NA,NA,6.30757,1.53343,NA,NA,5.346202485,17.10119,1.68771,NA,1.18023,NA,NA,1244.53476,0.19735,13.8939,3.86254,0.080064787,NA,91.4287,2170.05913,0.00278,0.34803,49.65947,13.17778,NA
1176,1,MS,grains,0.091355961,2.814814815,67.19135,NA,0,NA,NA,2955.37215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000940679,NA,0.000940679,0,NA,NA,0,2.35015,NA,NA,NA,0.08276,NA,0,5.75381,NA,NA,NA,NA,NA,513401.8191,NA,NA,NA,0,NA,NA,NA
1176,1,MS,phloem,NA,62.40926607,NA,69.72094,NA,4847.47802,NA,NA,NA,NA,17.17544796,NA,124.3911419,NA,NA,NA,NA,NA,NA,0.000976093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138499372,NA,NA,NA,NA,NA,NA,NA,NA
1176,1,MS,roots,NA,18.52387981,NA,571.49871,NA,2761.95224,1.88668,NA,0.42404,3.79732,242.3298959,1150.493571,121.9934947,48.89999364,0.09511,0.00144,1.0256,32.64893,0.75946,0.047819567,0.00943,NA,NA,5.60249,1.34511,NA,NA,4.810425946,14.64336,1.49975,NA,1.03625,NA,NA,1245.31218,0.27308,18.98661,3.38818,0.078912921,NA,92.25864,2170.61321,0.00185,0.35009,42.52227,11.75219,NA
1177,1,MS,grains,0.091472422,2.814814815,67.28304,NA,0,NA,NA,2959.11795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000941963,NA,0.000941963,0,NA,NA,0,2.58672,NA,NA,NA,0.0923,NA,0,6.33301,NA,NA,NA,NA,NA,515117.1418,NA,NA,NA,0,NA,NA,NA
1177,1,MS,phloem,NA,61.62604158,NA,70.21099,NA,4817.39353,NA,NA,NA,NA,17.29563705,NA,123.6153373,NA,NA,NA,NA,NA,NA,0.000982954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137639815,NA,NA,NA,NA,NA,NA,NA,NA
1177,1,MS,roots,NA,18.51080533,NA,573.68954,NA,2762.85806,1.88668,NA,0.42404,2.54977,243.2588632,1150.809899,122.0335042,49.46624229,0.09547,0.00145,1.03748,35.00195,0.50995,0.047858594,0.00943,NA,NA,6.01511,1.44244,NA,NA,5.121095861,14.64336,1.6102,NA,1.11289,NA,NA,1247.50301,0.18581,12.74887,3.63336,0.078938802,NA,93.32697,2171.21002,0.00185,0.35009,42.52227,12.56965,NA
1178,1,MS,grains,0.091595931,2.814814815,67.38141,NA,0,NA,NA,2963.08634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00094334,NA,0.00094334,0,NA,NA,0,2.73986,NA,NA,NA,0.09899,NA,0,6.70793,NA,NA,NA,NA,NA,516934.3263,NA,NA,NA,0,NA,NA,NA
1178,1,MS,phloem,NA,60.89807218,NA,70.41786,NA,4771.7818,NA,NA,NA,NA,17.35610991,NA,122.5120798,NA,NA,NA,NA,NA,NA,0.00098585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136336623,NA,NA,NA,NA,NA,NA,NA,NA
1178,1,MS,roots,NA,18.48069176,NA,574.90524,NA,2715.13754,1.88564,NA,0.48681,4.07866,243.9088013,1151.740422,119.9918657,49.73459409,0.1447,0.00219,1.57676,36.37343,0.81573,0.047883423,0.00943,NA,NA,6.25572,1.47816,NA,NA,5.269784602,16.81129,1.67553,NA,1.14086,NA,NA,1248.34912,0.30095,20.39329,3.72332,0.077575358,NA,93.78154,2171.76781,0.0028,0.35249,48.81765,12.99648,NA
1179,1,MS,grains,0.091723623,2.814814815,67.48434,NA,0,NA,NA,2967.1847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000944781,NA,0.000944781,0,NA,NA,0,2.8302,NA,NA,NA,0.10361,NA,0,6.92911,NA,NA,NA,NA,NA,518811.0135,NA,NA,NA,0,NA,NA,NA
1179,1,MS,phloem,NA,60.14002951,NA,70.86563,NA,4739.45203,NA,NA,NA,NA,17.46588127,NA,121.6779124,NA,NA,NA,NA,NA,NA,0.000992119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135412915,NA,NA,NA,NA,NA,NA,NA,NA
1179,1,MS,roots,NA,18.46720079,NA,577.21732,NA,2715.89124,1.88564,NA,0.48681,2.68,244.8897223,1152.044791,120.0251745,50.06487983,0.14528,0.00219,1.58723,37.21127,0.536,0.047923827,0.00943,NA,NA,6.40891,1.51256,NA,NA,5.391282713,16.81129,1.71656,NA,1.1691,NA,NA,1250.6612,0.20036,13.39998,3.80996,0.077596893,NA,94.40434,2172.34174,0.0028,0.35249,48.81765,13.30278,NA
1180,1,MS,grains,0.091844864,2.814814815,67.58318,NA,0,NA,NA,2971.07202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000946165,NA,0.000946165,0,NA,NA,0,2.68383,NA,NA,NA,0.09943,NA,0,6.57075,NA,NA,NA,NA,NA,520591.0179,NA,NA,NA,0,NA,NA,NA
1180,1,MS,phloem,NA,59.45756284,NA,71.04629,NA,4694.96662,NA,NA,NA,NA,17.51996128,NA,120.6015845,NA,NA,NA,NA,NA,NA,0.000994648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134141903,NA,NA,NA,NA,NA,NA,NA,NA
1180,1,MS,roots,NA,18.44197564,NA,578.42829,NA,2670.18033,1.88461,NA,0.46792,4.01098,245.5376083,1152.934681,118.0695356,50.20810672,0.15928,0.00239,1.74051,35.60668,0.8022,0.047937647,0.00942,NA,NA,6.13691,1.42772,NA,NA,5.168182818,16.15885,1.64461,NA,1.10334,NA,NA,1251.50167,0.30348,20.05491,3.59628,0.076290867,NA,94.6227,2172.83223,0.00306,0.35484,46.92307,12.72589,NA
1181,1,MS,grains,0.09194949,2.814814815,67.66945,NA,0,NA,NA,2974.42311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000947372,NA,0.000947372,0,NA,NA,0,2.31393,NA,NA,NA,0.08678,NA,0,5.66515,NA,NA,NA,NA,NA,522125.6585,NA,NA,NA,0,NA,NA,NA
1181,1,MS,phloem,NA,58.76793263,NA,71.46541,NA,4665.16459,NA,NA,NA,NA,17.62282706,NA,119.8327228,NA,NA,NA,NA,NA,NA,0.001000516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133290417,NA,NA,NA,NA,NA,NA,NA,NA
1181,1,MS,roots,NA,18.43157113,NA,580.32595,NA,2672.70662,1.88461,NA,0.46792,2.50933,246.3431479,1153.169489,118.1812426,50.2731069,0.1598,0.00239,1.74277,31.85959,0.50187,0.04797041,0.00942,NA,NA,5.49795,1.27848,NA,NA,4.713334119,16.15885,1.47338,NA,0.98935,NA,NA,1253.39933,0.1922,12.54667,3.22036,0.076363046,NA,94.7452,2173.27475,0.00306,0.35484,46.92307,11.48264,NA
1182,1,MS,grains,0.09207535,2.814814815,67.77364,NA,0,NA,NA,2978.4528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000948831,NA,0.000948831,0,NA,NA,0,2.78513,NA,NA,NA,0.10412,NA,0,6.81877,NA,NA,NA,NA,NA,523969.0908,NA,NA,NA,0,NA,NA,NA
1182,1,MS,phloem,NA,58.94936184,NA,71.4657,NA,4680.31048,NA,NA,NA,NA,17.63295367,NA,120.2903658,NA,NA,NA,NA,NA,NA,0.00100052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133723157,NA,NA,NA,NA,NA,NA,NA,NA
1182,1,MS,roots,NA,18.40510436,NA,581.26313,NA,2633.87879,1.88351,NA,0.47594,5.98404,246.8850731,1154.080191,116.5323779,49.91649102,0.24865,0.00372,2.68665,36.34475,1.19681,0.047989786,0.00942,NA,NA,6.27966,1.4415,NA,NA,5.258719465,16.43596,1.68385,NA,1.11575,NA,NA,1253.94462,0.45686,29.92021,3.63099,0.07525368,NA,94.01821,2173.72158,0.00475,0.35727,47.72774,12.97396,NA
1183,1,MS,grains,0.092230753,2.814814815,67.90191,NA,0,NA,NA,2983.42976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000950627,NA,0.000950627,0,NA,NA,0,3.44045,NA,NA,NA,0.12822,NA,0,8.42317,NA,NA,NA,NA,NA,526241.0372,NA,NA,NA,0,NA,NA,NA
1183,1,MS,phloem,NA,59.1247065,NA,71.50775,NA,4697.6926,NA,NA,NA,NA,17.64256702,NA,120.731897,NA,NA,NA,NA,NA,NA,0.001001109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134219789,NA,NA,NA,NA,NA,NA,NA,NA
1183,1,MS,roots,NA,18.3971923,NA,583.33641,NA,2651.55227,1.88351,NA,0.47594,5.75627,247.7656758,1154.367723,117.314317,49.80425376,0.24954,0.00372,2.68061,42.5266,1.15125,0.048026394,0.00942,NA,NA,7.36723,1.69611,NA,NA,6.065691308,16.43596,1.97547,NA,1.31738,NA,NA,1256.01791,0.43811,28.78137,4.27232,0.075758636,NA,93.80681,2174.26315,0.00475,0.35727,47.72774,15.11902,NA
1184,1,MS,grains,0.092416601,2.814814815,68.05277,NA,0,NA,NA,2989.39092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000952739,NA,0.000952739,0,NA,NA,0,4.1276,NA,NA,NA,0.14882,NA,0,10.10551,NA,NA,NA,NA,NA,528950.9818,NA,NA,NA,0,NA,NA,NA
1184,1,MS,phloem,NA,61.01966786,NA,70.68638,NA,4800.00542,NA,NA,NA,NA,17.45466623,NA,123.4656941,NA,NA,NA,NA,NA,NA,0.000989609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137143012,NA,NA,NA,NA,NA,NA,NA,NA
1184,1,MS,roots,NA,18.37811319,NA,583.04225,NA,2625.61262,1.88188,NA,0.69345,12.96618,247.8552299,1155.647842,116.2672708,47.01465024,0.76036,0.01134,7.70761,48.4866,2.59324,0.048019659,0.00941,NA,NA,8.43261,1.91942,NA,NA,6.809899264,23.94721,2.26311,NA,1.49636,NA,NA,1255.1422,0.95472,64.8309,4.83482,0.075017503,NA,88.47593,2174.79056,0.01449,0.36084,69.53936,17.15976,NA
1185,1,MS,grains,0.092624627,2.814814815,68.2166,NA,0,NA,NA,2996.08155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000955032,NA,0.000955032,0,NA,NA,0,4.63281,NA,NA,NA,0.16165,NA,0,11.3424,NA,NA,NA,NA,NA,531975.2546,NA,NA,NA,0,NA,NA,NA
1185,1,MS,phloem,NA,62.95707542,NA,69.85769,NA,4901.63263,NA,NA,NA,NA,17.24907854,NA,126.0727437,NA,NA,NA,NA,NA,NA,0.000978008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140046647,NA,NA,NA,NA,NA,NA,NA,NA
1185,1,MS,roots,NA,18.38755428,NA,583.77509,NA,2690.81182,1.88188,NA,0.69345,13.11377,248.1667651,1155.997231,119.1544192,44.68208919,0.76131,0.01135,7.32521,52.90344,2.62275,0.048039124,0.00941,NA,NA,9.26055,2.13746,NA,NA,7.473654009,23.94721,2.4853,NA,1.68171,NA,NA,1255.87503,0.93448,65.56887,5.38402,0.076880338,NA,84.08633,2175.44807,0.01449,0.36084,69.53936,18.8673,NA
1186,1,MS,grains,0.092858164,2.814814815,68.39382,NA,0,NA,NA,3003.61684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000957514,NA,0.000957513,0,NA,NA,0,5.2198,NA,NA,NA,0.17366,NA,0,12.77951,NA,NA,NA,NA,NA,535360.4232,NA,NA,NA,0,NA,NA,NA
