t,air_temperature,humidity,ambient_CO2,Wind,PARi,,date,,,
1960,24.275,0.491827556,507.6666667,1.959166667,998.2166667,,5/21/2024 16:00,,,
1961,22.475,0.537360015,510,1.574166667,519.625,,5/21/2024 17:00,,,
1962,20.26666667,0.595994959,520.5,0.955,116.7333333,,5/21/2024 18:00,,,
1963,16.875,0.74395633,553.1666667,0.728333333,0.866666667,,5/21/2024 19:00,,,
1964,14.95,0.799118079,590,0.3875,0,,5/21/2024 20:00,,,
1965,13.44166667,0.863124865,618,0.381666667,0,,5/21/2024 21:00,,,
1966,12.3,0.9019951,659.5,0.325,0,,5/21/2024 22:00,,,
1967,11.68333333,0.922992966,647.6666667,0.364166667,0,,5/21/2024 23:00,,,
1968,11.21666667,0.921757636,671.8333333,0.301666667,0,,5/22/2024 0:00,,,
1969,10.5,0.935585645,663.6666667,0.2725,0,,5/22/2024 1:00,,,
1970,10.11666667,0.93795522,650,0.35,0,,5/22/2024 2:00,,,
1971,10.55833333,0.934649065,641.6666667,0.304166667,0,,5/22/2024 3:00,,,
1972,11.2,0.936724721,637.5,0.315833333,3.6,,5/22/2024 4:00,,,
1973,12.53333333,0.955823293,636,0.305,100.7583333,,5/22/2024 5:00,,,
1974,14.69166667,0.937699362,583.3333333,0.265,282.2916667,,5/22/2024 6:00,,,
1975,17.35,0.782352446,537.6666667,0.44,562.8083333,,5/22/2024 7:00,,,
1976,19.55833333,0.641523252,528,0.488333333,612.575,,5/22/2024 8:00,,,
1977,20.625,0.62037482,525,0.5225,601.125,,5/22/2024 9:00,,,
1978,20.85,0.662666124,532.5,1.471666667,560.375,,5/22/2024 10:00,,,
1979,20.85,0.671903569,527.3333333,1.68,463.775,,5/22/2024 11:00,,,
1980,20.9,0.662440143,528.6666667,1.575,438.1083333,,5/22/2024 12:00,,,
1981,20.86666667,0.667748259,531.6666667,1.696666667,339.1,,5/22/2024 13:00,,,
1982,20.80833333,0.683277887,528.1666667,1.8575,485.7833333,,5/22/2024 14:00,,,
1983,20.88333333,0.69218307,524.1666667,2.09,434.675,,5/22/2024 15:00,,,
1984,20.55,0.706490998,525.5,1.98,283.725,,5/22/2024 16:00,,,
1985,20.15833333,0.724929379,528.8333333,1.9225,168.9833333,,5/22/2024 17:00,,,
1986,19.75,0.755558775,538.3333333,1.76,29.36666667,,5/22/2024 18:00,,,
1987,19.525,0.783934739,546.5,1.639166667,0.133333333,,5/22/2024 19:00,,,
1988,19.38333333,0.80585402,551.3333333,1.365,0,,5/22/2024 20:00,,,
1989,19.33333333,0.820512821,555.3333333,1.199166667,0,,5/22/2024 21:00,,,
1990,19.15833333,0.841120793,558.1666667,0.889166667,0,,5/22/2024 22:00,,,
1991,18.88333333,0.860612541,561.5,0.540833333,0,,5/22/2024 23:00,,,
1992,18.59166667,0.866760168,567.5,0.446666667,0,,5/23/2024 0:00,,,
1993,18.44166667,0.87063542,570.6666667,0.3475,0,,5/23/2024 1:00,,,
1994,18.075,0.888611871,599.6666667,0.185833333,0,,5/23/2024 2:00,,,
1995,17.90833333,0.905284553,623.5,0.1525,0,,5/23/2024 3:00,,,
1996,17.9,0.908994881,634.5,0.145833333,1.141666667,,5/23/2024 4:00,,,
1997,17.60833333,0.924261237,647.6666667,0.188333333,40.98333333,,5/23/2024 5:00,,,
1998,18.53333333,0.895263405,574,0.258333333,154.5666667,,5/23/2024 6:00,,,
1999,19.38333333,0.826283428,553.5,0.633333333,214.8,,5/23/2024 7:00,,,
2000,19.93333333,0.802306425,549.5,0.674166667,309.5916667,,5/23/2024 8:00,,,
2001,20.95,0.785358633,541.1666667,0.719166667,631.2333333,,5/23/2024 9:00,,,
2002,22.025,0.753871333,535.6666667,0.73,905.525,,5/23/2024 10:00,,,
2003,23.55833333,0.697507877,528.1666667,1.274166667,1321.366667,,5/23/2024 11:00,,,
2004,23.50833333,0.681927988,525.1666667,1.301666667,1138.633333,,5/23/2024 12:00,,,
2005,24.13333333,0.637962603,523.5,1.079166667,1178.625,,5/23/2024 13:00,,,
2006,23.725,0.644582079,523.1666667,1.310833333,784.725,,5/23/2024 14:00,,,
2007,22.8,0.707579491,524.1666667,1.321666667,597.6,,5/23/2024 15:00,,,
2008,22.525,0.701693258,526.3333333,1.299166667,452.7916667,,5/23/2024 16:00,,,
2009,21.825,0.754077472,535.6666667,1.0275,190.0083333,,5/23/2024 17:00,,,
2010,21.24166667,0.770745243,539.5,0.650833333,72.98333333,,5/23/2024 18:00,,,
2011,18.86666667,0.839682419,601,0.261666667,0.875,,5/23/2024 19:00,,,
2012,17.45833333,0.89506689,638.3333333,0.240833333,0,,5/23/2024 20:00,,,
2013,17.1,0.916645294,642.3333333,0.234166667,0,,5/23/2024 21:00,,,
2014,16.79166667,0.931548657,635,0.381666667,0,,5/23/2024 22:00,,,
2015,16.04166667,0.942791762,659.1666667,0.210833333,0,,5/23/2024 23:00,,,
2016,15.30833333,0.947292765,649.8333333,0.165,0,,5/24/2024 0:00,,,
2017,14.775,0.948463826,635.8333333,0.226666667,0,,5/24/2024 1:00,,,
2018,14.43333333,0.947763465,619.8333333,0.245833333,0,,5/24/2024 2:00,,,
2019,14.125,0.957043784,633.8333333,0.1925,0,,5/24/2024 3:00,,,
2020,13.54166667,0.954301075,670.8333333,0.230833333,3.483333333,,5/24/2024 4:00,,,
2021,14.40833333,0.964956831,636.3333333,0.245,96.19166667,,5/24/2024 5:00,,,
2022,17.39166667,0.994972348,581.5,0.294166667,434.3333333,,5/24/2024 6:00,,,
2023,19.7,0.895727365,550.3333333,0.52,477.925,,5/24/2024 7:00,,,
2024,22.09166667,0.765243521,529.5,0.6625,982.8166667,,5/24/2024 8:00,,,
2025,25.48333333,0.639938713,517.5,0.940833333,1694.975,,5/24/2024 9:00,,,
2026,26.86666667,0.599011067,516.1666667,1.015,1818.15,,5/24/2024 10:00,,,
2027,28.225,0.561300431,503.6666667,1.915,1920.633333,,5/24/2024 11:00,,,
2028,28.94166667,0.534538924,504,1.536666667,1892.391667,,5/24/2024 12:00,,,
2029,29.06666667,0.520664237,504.1666667,1.945833333,1614.583333,,5/24/2024 13:00,,,
2030,28.525,0.525143248,503.3333333,1.821666667,1170.866667,,5/24/2024 14:00,,,
2031,27.675,0.543062739,502.8333333,1.151666667,764.2,,5/24/2024 15:00,,,
2032,26.7,0.542382562,504.6666667,0.734166667,450.7,,5/24/2024 16:00,,,
2033,24.91666667,0.583575543,508.8333333,1.021666667,294.7916667,,5/24/2024 17:00,,,
2034,22.58333333,0.656116859,516,1.848333333,60.68333333,,5/24/2024 18:00,,,
2035,20.84166667,0.689236817,517.5,2.3675,0.608333333,,5/24/2024 19:00,,,
2036,19.425,0.739410069,526.5,0.895833333,0,,5/24/2024 20:00,,,
2037,18.44166667,0.749724972,535.6666667,0.721666667,0,,5/24/2024 21:00,,,
2038,18.725,0.702022541,524.1666667,1.6725,0,,5/24/2024 22:00,,,
2039,18.08333333,0.680363461,518.1666667,2.065,0,,5/24/2024 23:00,,,
2040,16.73333333,0.702974628,535.1666667,0.698333333,0,,5/25/2024 0:00,,,
2041,15.25833333,0.771678523,561.8333333,0.5125,0,,5/25/2024 1:00,,,
2042,14.35,0.771940542,566.6666667,0.6,0,,5/25/2024 2:00,,,
2043,15.625,0.632256246,519.8333333,1.0475,0,,5/25/2024 3:00,,,
2044,14.425,0.634877107,527.3333333,0.866666667,4.716666667,,5/25/2024 4:00,,,
2045,14.61666667,0.648296593,529,0.63,166.2,,5/25/2024 5:00,,,
2046,18.04166667,0.560125563,518,0.740833333,553.15,,5/25/2024 6:00,,,
2047,20.20833333,0.48187258,513.3333333,0.998333333,1000.608333,,5/25/2024 7:00,,,
2048,21.66666667,0.4374035,507.6666667,1.073333333,1426.25,,5/25/2024 8:00,,,
2049,23.575,0.377328214,499.1666667,1.733333333,1757.941667,,5/25/2024 9:00,,,
2050,24.36666667,0.360417464,498.8333333,1.784166667,2038.083333,,5/25/2024 10:00,,,
2051,25.575,0.350424742,502.6666667,1.415,2225.708333,,5/25/2024 11:00,,,
2052,26.225,0.323874755,503.1666667,1.7075,2227.041667,,5/25/2024 12:00,,,
2053,26.325,0.335524714,501,1.8775,2080.466667,,5/25/2024 13:00,,,
2054,26.18333333,0.359037208,501.1666667,1.711666667,1789.1,,5/25/2024 14:00,,,
2055,26.075,0.375216081,505,1.283333333,1425.683333,,5/25/2024 15:00,,,
2056,25.14166667,0.367273486,506.8333333,0.909166667,970.85,,5/25/2024 16:00,,,
2057,22.94166667,0.450990894,510,1.288333333,514.5416667,,5/25/2024 17:00,,,
2058,19.88333333,0.552731711,521,0.555833333,111.55,,5/25/2024 18:00,,,
2059,17.05,0.634073185,530.3333333,0.689166667,1.025,,5/25/2024 19:00,,,
2060,14.83333333,0.737284781,573,0.4275,0,,5/25/2024 20:00,,,
2061,13.95,0.76461973,564.6666667,0.355,0,,5/25/2024 21:00,,,
2062,12.325,0.854239257,613,0.3775,0,,5/25/2024 22:00,,,
2063,12.025,0.876082059,605.1666667,0.3075,0,,5/25/2024 23:00,,,
2064,12.75833333,0.887494346,606.8333333,0.309166667,0,,5/26/2024 0:00,,,
2065,13.96666667,0.858771838,601.3333333,0.251666667,0,,5/26/2024 1:00,,,
2066,14.26666667,0.841041944,597.5,0.266666667,0,,5/26/2024 2:00,,,
2067,14.86666667,0.804618117,576,0.383333333,0,,5/26/2024 3:00,,,
2068,15.28333333,0.771223022,558,0.560833333,1.708333333,,5/26/2024 4:00,,,
2069,15.86666667,0.80488256,566.3333333,0.314166667,77.31666667,,5/26/2024 5:00,,,
2070,17.4,0.794480329,550,0.5125,281.2083333,,5/26/2024 6:00,,,
2071,19.04166667,0.782938101,545.8333333,1.015833333,476.2166667,,5/26/2024 7:00,,,
2072,20.15,0.769192705,535.6666667,1.784166667,637.6416667,,5/26/2024 8:00,,,
2073,21.81666667,0.712526323,526,2.165,1169.241667,,5/26/2024 9:00,,,
2074,22.875,0.665988876,520,2.555833333,1573.95,,5/26/2024 10:00,,,
2075,23.01666667,0.641185185,518.3333333,2.883333333,1607.85,,5/26/2024 11:00,,,
2076,23.28333333,0.642065344,517.8333333,3.026666667,1579.775,,5/26/2024 12:00,,,
2077,22.44166667,0.66854725,520,3.338333333,1286.458333,,5/26/2024 13:00,,,
2078,22.31666667,0.680989181,522.6666667,3.145833333,938.6666667,,5/26/2024 14:00,,,
2079,21.38333333,0.72435016,528.3333333,2.755833333,495.8083333,,5/26/2024 15:00,,,
2080,20.7,0.760977942,539.6666667,2.555833333,258.1416667,,5/26/2024 16:00,,,
2081,20.25833333,0.784119629,551.1666667,2.41,109.15,,5/26/2024 17:00,,,
2082,20.1,0.791755206,556.3333333,2.183333333,24.79166667,,5/26/2024 18:00,,,
2083,19.94166667,0.812307472,560.5,1.928333333,0.541666667,,5/26/2024 19:00,,,
2084,19.78333333,0.836807063,568.3333333,1.921666667,0,,5/26/2024 20:00,,,
2085,19.84166667,0.850590438,571.3333333,1.624166667,0,,5/26/2024 21:00,,,
2086,19.55,0.871813654,576.1666667,1.385833333,0,,5/26/2024 22:00,,,
2087,19.55,0.884172715,579.5,1.255833333,0,,5/26/2024 23:00,,,
2088,19.6,0.893640351,581,1.436666667,0.05,,5/27/2024 0:00,,,
2089,19.60833333,0.89552893,581.1666667,1.345833333,0.016666667,,5/27/2024 1:00,,,
2090,19.63333333,0.90005836,585.8333333,1.57,0.05,,5/27/2024 2:00,,,
2091,19.9,0.907041849,588.5,1.635,0.083333333,,5/27/2024 3:00,,,
2092,19.95833333,0.913823929,588.3333333,1.271666667,0.666666667,,5/27/2024 4:00,,,
2093,19.6,0.943356234,610.1666667,1.849166667,15.68333333,,5/27/2024 5:00,,,
2094,19.575,0.959373399,610.3333333,1.889166667,78.98333333,,5/27/2024 6:00,,,
2095,19.79166667,0.96350365,623.3333333,2.025,73.04166667,,5/27/2024 7:00,,,
2096,19.75833333,0.972822148,632.6666667,2.389166667,100.3583333,,5/27/2024 8:00,,,
2097,19.575,0.97840568,612,1.7775,144.7666667,,5/27/2024 9:00,,,
2098,19.40833333,0.982608052,607.8333333,1.7275,219.4166667,,5/27/2024 10:00,,,
2099,19.94166667,0.980299448,602.5,1.516666667,193.35,,5/27/2024 11:00,,,
2100,20.25,0.989464812,601.1666667,1.725,253.3666667,,5/27/2024 12:00,,,
2101,20.40833333,0.995133143,592.1666667,1.6375,406.65,,5/27/2024 13:00,,,
2102,20.64166667,0.994175689,580.3333333,1.179166667,328.8833333,,5/27/2024 14:00,,,
2103,20.76666667,0.996936692,566.5,0.4725,263.825,,5/27/2024 15:00,,,
2104,20.94166667,0.99225902,574.5,0.745833333,234.3833333,,5/27/2024 16:00,,,
2105,20.54166667,0.969646799,577.6666667,0.675,95.60833333,,5/27/2024 17:00,,,
2106,20.575,0.961755788,584,0.354166667,18.94166667,,5/27/2024 18:00,,,
2107,20.55,0.961389961,591.3333333,0.349166667,0.25,,5/27/2024 19:00,,,
2108,20.7,0.962406015,602.3333333,0.6325,0.058333333,,5/27/2024 20:00,,,
2109,20.725,0.965902891,613.3333333,0.718333333,0.1,,5/27/2024 21:00,,,
2110,20.725,0.968265884,635,0.640833333,0.025,,5/27/2024 22:00,,,
2111,20.73333333,0.972400164,626.5,0.7625,0.075,,5/27/2024 23:00,,,
2112,20.66666667,0.973981513,636.5,0.935,0.083333333,,5/28/2024 0:00,,,
2113,20.53333333,0.975139838,650.3333333,0.970833333,0.058333333,,5/28/2024 1:00,,,
2114,20.61666667,0.975961538,642.6666667,0.8875,0.033333333,,5/28/2024 2:00,,,
2115,20.65833333,0.977744299,640,0.6575,0.075,,5/28/2024 3:00,,,
2116,20.65833333,0.978421702,641,0.993333333,0.608333333,,5/28/2024 4:00,,,
2117,20.7,0.978482137,645.3333333,1.4775,12.65833333,,5/28/2024 5:00,,,
2118,20.675,0.98563415,616.8333333,0.830833333,52.41666667,,5/28/2024 6:00,,,
2119,20.83333333,0.989838087,635,1.209166667,119.225,,5/28/2024 7:00,,,
2120,21.10833333,0.993670043,618.8333333,1.119166667,194.8666667,,5/28/2024 8:00,,,
2121,21.44166667,0.986946874,616.8333333,1.558333333,182.975,,5/28/2024 9:00,,,
2122,21.49166667,0.985051345,608.8333333,1.861666667,205.6333333,,5/28/2024 10:00,,,
2123,21.225,0.985438178,608.8333333,2.454166667,186.8166667,,5/28/2024 11:00,,,
2124,21.21666667,0.987414718,620.6666667,2.795,223.625,,5/28/2024 12:00,,,
2125,21.75,0.986554837,630.6666667,2.893333333,248.5416667,,5/28/2024 13:00,,,
2126,22.025,0.989919355,604.3333333,2.105833333,174.5916667,,5/28/2024 14:00,,,
2127,21.85,0.981860998,601.6666667,2.53,124.1166667,,5/28/2024 15:00,,,
2128,21.45,0.984341358,599,2.784166667,69.15833333,,5/28/2024 16:00,,,
2129,21.225,0.981193084,588.1666667,2.079166667,74.16666667,,5/28/2024 17:00,,,
2130,18.25,0.981708287,566.1666667,1.788333333,66.48333333,,5/28/2024 18:00,,,
2131,18.275,0.92571701,563.3333333,0.9475,1.066666667,,5/28/2024 19:00,,,
2132,17.41666667,0.891021879,553.1666667,1.3525,0,,5/28/2024 20:00,,,
2133,16.375,0.900116456,557.5,0.591666667,0,,5/28/2024 21:00,,,
2134,16.30833333,0.896930417,566.1666667,0.716666667,0,,5/28/2024 22:00,,,
2135,16.01666667,0.897341888,566.3333333,0.668333333,0,,5/28/2024 23:00,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
