plant,axis,metamer,organ,Ag,Amino_Acids_import,An,Conc_Amino_Acids,Conc_Fructan,Conc_Nitrates,Conc_Proteins,Conc_Starch,Conc_Sucrose,Conc_TriosesP,Conc_cytokinins,Cont_Fructan_DM,Cont_WSC_DM,D_Fructan,D_Proteins,D_Starch,D_cytokinins,Loading_Amino_Acids,Loading_Sucrose,NS,N_content,N_content_total,N_content_total_DM,N_tot,Nitrates_import,Nresidual,Nstruct,PARa,Photosynthesis,Photosynthetic_efficiency,R_Nnit_red,R_phloem_loading,R_residual,Rd,Regul_S_Fructan,SLA,SLN,SLN_nonstruct,S_Amino_Acids,S_Fructan,S_Proteins,S_Starch,S_Sucrose,Surfacic_NS,Total_Organic_Nitrogen,Tr,Transpiration,Ts,Wmax,age,amino_acids,cytokinins,cytokinins_import,element,fructan,green_area,gs,height,is_growing,is_over,length,max_mstruct,max_proteins,mstruct,nb_replications,nitrates,proteins,senesced_length_element,senesced_mstruct,starch,sucrose,sum_dry_mass,sum_respi,t,triosesP,width
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,0.0,0.24321,inf,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1022.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,0.0,0.24321,inf,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1023.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,0.0,0.24321,inf,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1024.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,0.0,0.24321,inf,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1025.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,10.112,0.24321,0.3384444225,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1026.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,10.112,0.24321,0.3384444225,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1027.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,110.912,0.24321,0.0308564447,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1028.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,110.912,0.24321,0.0308564447,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1029.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,168.0,0.24321,0.020371131,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1030.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,168.0,0.24321,0.020371131,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1031.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,537.6,0.24321,0.0063659784,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1032.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,537.6,0.24321,0.0063659784,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1033.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,305.792,0.24321,0.0111917578,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1034.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,305.792,0.24321,0.0111917578,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1035.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,127.68,0.24321,0.0268041197,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1036.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,127.68,0.24321,0.0268041197,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1037.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,43.712,0.24321,0.078293146,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1038.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,43.712,0.24321,0.078293146,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1039.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,0.0,0.24321,inf,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1040.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,0.0,0.24321,inf,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1041.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,0.0,0.24321,inf,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1042.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,0.0,0.24321,inf,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1043.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,0.0,0.24321,inf,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1044.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,0.0,0.24321,inf,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1045.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,0.0,0.24321,inf,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1046.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,0.0,0.24321,inf,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1047.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,0.0,0.24321,inf,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1048.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,0.0,0.24321,inf,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1049.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,16.832,0.24321,0.2033240257,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1050.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,16.832,0.24321,0.2033240257,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1051.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,292.352,0.24321,0.0117062651,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1052.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,292.352,0.24321,0.0117062651,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1053.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,527.552,0.24321,0.0064872278,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1054.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,527.552,0.24321,0.0064872278,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1055.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,735.872,0.24321,0.0046507409,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1056.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,735.872,0.24321,0.0046507409,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1057.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,897.152,0.24321,0.0038146825,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1058.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,897.152,0.24321,0.0038146825,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1059.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,520.832,0.24321,0.0065709288,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1060.0,1e-05,0.0085
1,MS,9,blade,3.42235,0.0,3.1341,inf,,,,,inf,inf,,0.0,72.3249939567,0.0,2.93702,16.31579,1.33287,0.00135,0.28513,100.0,3.7361258158,0.03008,2.9143489027,0.0024064718,0.0,0.0024,0.0,520.832,0.24321,0.0065709288,0.0,0.0,0.03982,0.28825,0.0,0.0,inf,inf,0.00181,0.0,1.42516,18.22957,269.44728,inf,2.27387,0.32262,1e-05,26.49537,,0.0,0.46227,0.0,0.00081,LeafElement1,0.0,0.0,0.09764,0.23546,False,True,1.0,0.08,800000.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,4.38487,0.0001732217,0.03982,1061.0,1e-05,0.0085
