t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
219,1,MS,13.3500000000,1,989826.7776700000,989826.7776700000,0.0043900000
220,1,MS,12.8583300000,1,989426.3515900000,989426.3515900000,0.0042200000
221,1,MS,11.5000000000,1,989066.8137500000,989066.8137500000,0.0037800000
222,1,MS,13.1833300000,1,988662.9584100000,988662.9584100000,0.0043300000
223,1,MS,15.1666700000,1,988188.8924800000,988188.8924800000,0.0050700000
224,1,MS,16.9166700000,1,987660.6029200000,987660.6029200000,0.0058200000
225,1,MS,18.0583300000,1,987079.4995100000,987079.4995100000,0.0063600000
226,1,MS,19.2916700000,1,986458.7884800000,986458.7884800000,0.0069900000
227,1,MS,20.2083300000,1,985779.7616500000,985779.7616500000,0.0075000000
228,1,MS,21.0750000000,1,985069.8257500000,985069.8257500000,0.0080100000
229,1,MS,21.1666700000,1,984330.8623400000,984330.8623400000,0.0080600000
230,1,MS,21.6500000000,1,983574.1216500000,983574.1216500000,0.0083600000
231,1,MS,21.0666700000,1,982821.7443600000,982821.7443600000,0.0080000000
232,1,MS,20.3333300000,1,982115.9917900000,982115.9917900000,0.0075700000
233,1,MS,19.3166700000,1,981441.5109100000,981441.5109100000,0.0070100000
234,1,MS,15.9916700000,1,980922.7901300000,980922.7901300000,0.0054100000
235,1,MS,14.9250000000,1,980436.4158600000,980436.4158600000,0.0049700000
236,1,MS,10.7833300000,1,980089.4629900000,980089.4629900000,0.0035600000
237,1,MS,8.9583300000,1,979787.9355500001,979787.9355500001,0.0030600000
238,1,MS,8.2250000000,1,979505.8121100001,979505.8121100001,0.0028800000
239,1,MS,7.9500000000,1,979228.5503800000,979228.5503800000,0.0028200000
240,1,MS,8.5333300000,1,978940.0045300000,978940.0045300000,0.0029600000
241,1,MS,7.6750000000,1,978670.4696599999,978670.4696599999,0.0027500000
242,1,MS,6.9750000000,1,978418.3506000000,978418.3506000000,0.0026000000
243,1,MS,6.2583300000,1,978180.4767100000,978180.4767100000,0.0024400000
244,1,MS,6.6000000000,1,977937.6502100000,977937.6502100000,0.0025100000
245,1,MS,7.5250000000,1,977674.7832100000,977674.7832100000,0.0027200000
246,1,MS,10.7250000000,1,977337.2426400000,977337.2426400000,0.0035400000
247,1,MS,17.1000000000,1,976774.9114500000,976774.9114500000,0.0059000000
248,1,MS,19.4666700000,1,976124.7841700000,976124.7841700000,0.0070900000
249,1,MS,20.9416700000,1,975392.5262100000,975392.5262100000,0.0079300000
250,1,MS,22.6250000000,1,974595.0384600000,974595.0384600000,0.0089900000
251,1,MS,24.1000000000,1,973689.6509700000,973689.6509700000,0.0100200000
252,1,MS,23.9416700000,1,972823.6403000000,972823.6403000000,0.0099000000
253,1,MS,23.7083300000,1,971948.7558900000,971948.7558900000,0.0097300000
254,1,MS,25.1750000000,1,971008.1476600000,971008.1476600000,0.0108200000
255,1,MS,25.3083300000,1,970032.3739800000,970032.3739800000,0.0109300000
256,1,MS,23.7916700000,1,969184.7796200000,969184.7796200000,0.0097900000
257,1,MS,21.5500000000,1,968449.2734600001,968449.2734600001,0.0083000000
258,1,MS,19.3666700000,1,967839.9856400000,967839.9856400000,0.0070300000
259,1,MS,18.7666700000,1,967249.2077800001,967249.2077800001,0.0067200000
260,1,MS,19.2083300000,1,966655.4473700000,966655.4473700000,0.0069500000
261,1,MS,17.2666700000,1,966138.9974000000,966138.9974000000,0.0059800000
262,1,MS,18.3750000000,1,965592.5600400000,965592.5600400000,0.0065200000
263,1,MS,18.3750000000,1,965042.0685800000,965042.0685800000,0.0065200000
264,1,MS,19.2916700000,1,964471.5596600000,964471.5596600000,0.0069900000
265,1,MS,19.4333300000,1,963891.0565100000,963891.0565100000,0.0070700000
266,1,MS,18.6666700000,1,963361.8657400000,963361.8657400000,0.0066600000
267,1,MS,17.5916700000,1,962871.8285400000,962871.8285400000,0.0061300000
268,1,MS,18.9416700000,1,962346.5371500000,962346.5371500000,0.0068100000
269,1,MS,17.7916700000,1,961862.8869500000,961862.8869500000,0.0062300000
270,1,MS,15.7500000000,1,961460.8980900000,961460.8980900000,0.0053100000
271,1,MS,15.5583300000,1,961062.9283800001,961062.9283800001,0.0052300000
272,1,MS,15.5666700000,1,960674.5429200000,960674.5429200000,0.0052300000
273,1,MS,16.2833300000,1,960261.4946400000,960261.4946400000,0.0055400000
274,1,MS,16.4833300000,1,959853.0061400000,959853.0061400000,0.0056200000
275,1,MS,16.3583300000,1,959445.5040400000,959445.5040400000,0.0055700000
276,1,MS,16.1500000000,1,959053.8808200000,959053.8808200000,0.0054800000
