t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
889,1,MS,12.5000000000,1,728943.5133500000,728943.5133500000,0.0040900000
890,1,MS,11.8000000000,1,728943.5172200000,728943.5172200000,0.0038700000
891,1,MS,11.5000000000,1,728943.5209999999,728943.5209999999,0.0037800000
892,1,MS,12.9000000000,1,728943.5252300000,728943.5252300000,0.0042300000
893,1,MS,14.4000000000,1,728943.5300000000,728943.5300000000,0.0047700000
894,1,MS,17.0000000000,1,728943.5358500000,728943.5358500000,0.0058600000
895,1,MS,18.2000000000,1,728943.5422800001,728943.5422800001,0.0064300000
896,1,MS,18.9000000000,1,728943.5490700000,728943.5490700000,0.0067800000
897,1,MS,19.2000000000,1,728943.5560099999,728943.5560099999,0.0069400000
898,1,MS,20.0000000000,1,728943.5633900000,728943.5633900000,0.0073800000
899,1,MS,20.1000000000,1,728943.5708300000,728943.5708300000,0.0074400000
900,1,MS,21.1000000000,1,728943.5788500000,728943.5788500000,0.0080200000
901,1,MS,22.2000000000,1,728943.5875600000,728943.5875600000,0.0087100000
902,1,MS,22.4000000000,1,728943.5963900000,728943.5963900000,0.0088400000
903,1,MS,20.9000000000,1,728943.6043000000,728943.6043000000,0.0079000000
904,1,MS,20.0000000000,1,728943.6116800000,728943.6116800000,0.0073800000
905,1,MS,21.6000000000,1,728943.6200000000,728943.6200000000,0.0083300000
906,1,MS,19.9000000000,1,728943.6273300000,728943.6273300000,0.0073200000
907,1,MS,17.2000000000,1,728943.6332700000,728943.6332700000,0.0059500000
908,1,MS,14.5000000000,1,728943.6380799999,728943.6380799999,0.0048100000
909,1,MS,14.0000000000,1,728943.6427000000,728943.6427000000,0.0046200000
910,1,MS,13.4000000000,1,728943.6471100000,728943.6471100000,0.0044000000
911,1,MS,11.8000000000,1,728943.6509800000,728943.6509800000,0.0038700000
912,1,MS,12.2000000000,1,728943.6549700000,728943.6549700000,0.0040000000
913,1,MS,11.1000000000,1,728943.6586300000,728943.6586300000,0.0036500000
914,1,MS,11.0000000000,1,728943.6622500001,728943.6622500001,0.0036200000
915,1,MS,11.0000000000,1,728943.6658800000,728943.6658800000,0.0036200000
916,1,MS,11.9000000000,1,728943.6697800000,728943.6697800000,0.0039000000
917,1,MS,14.7000000000,1,728943.6746600000,728943.6746600000,0.0048900000
918,1,MS,16.5000000000,1,728943.6802900000,728943.6802900000,0.0056300000
919,1,MS,19.1000000000,1,728943.6871800000,728943.6871800000,0.0068900000
920,1,MS,19.4000000000,1,728943.6942300000,728943.6942300000,0.0070500000
921,1,MS,22.0000000000,1,728943.7028100000,728943.7028100000,0.0085800000
922,1,MS,24.0000000000,1,728943.7127499999,728943.7127499999,0.0099400000
923,1,MS,24.9000000000,1,728943.7233700000,728943.7233700000,0.0106100000
924,1,MS,23.3000000000,1,728943.7328100000,728943.7328100000,0.0094500000
925,1,MS,24.9000000000,1,728943.7434300000,728943.7434300000,0.0106100000
926,1,MS,25.2000000000,1,728943.7542700000,728943.7542700000,0.0108400000
927,1,MS,24.2000000000,1,728943.7643600000,728943.7643600000,0.0100900000
928,1,MS,23.4000000000,1,728943.7738700000,728943.7738700000,0.0095200000
929,1,MS,21.4000000000,1,728943.7820800000,728943.7820800000,0.0082000000
930,1,MS,20.5000000000,1,728943.7897400000,728943.7897400000,0.0076700000
931,1,MS,18.8000000000,1,728943.7964699999,728943.7964699999,0.0067300000
932,1,MS,19.1000000000,1,728943.8033600000,728943.8033600000,0.0068900000
933,1,MS,18.5000000000,1,728943.8099399999,728943.8099399999,0.0065800000
934,1,MS,17.5000000000,1,728943.8160300000,728943.8160300000,0.0060900000
935,1,MS,17.9000000000,1,728943.8223100000,728943.8223100000,0.0062800000
936,1,MS,14.3000000000,1,728943.8270400000,728943.8270400000,0.0047300000
937,1,MS,14.6000000000,1,728943.8318900000,728943.8318900000,0.0048500000
938,1,MS,14.6000000000,1,728943.8367400001,728943.8367400001,0.0048500000
939,1,MS,14.4000000000,1,728943.8415100001,728943.8415100001,0.0047700000
940,1,MS,14.5000000000,1,728943.8463200000,728943.8463200000,0.0048100000
941,1,MS,15.0000000000,1,728943.8513200000,728943.8513200000,0.0050000000
