t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
1659,1,MS,4.48181818,1,257935.80906006,257935.80906006,0.00209938
1660,1,MS,4.37878788,1,257660.69857946,257660.69857946,0.00208090
1661,1,MS,4.27878788,1,257386.29681943,257386.29681943,0.00206310
1662,1,MS,4.14242424,1,257114.52381321,257114.52381321,0.00203906
1663,1,MS,4.02121212,1,256845.84140736,256845.84140736,0.00201790
1664,1,MS,3.93333333,1,256580.09336260,256580.09336260,0.00200269
1665,1,MS,3.85454545,1,256317.40462191,256317.40462191,0.00198914
1666,1,MS,3.76969697,1,256058.16731751,256058.16731751,0.00197465
1667,1,MS,3.66666667,1,255802.90263627,255802.90263627,0.00195717
1668,1,MS,3.53636364,1,255552.29017031,255552.29017031,0.00193528
1669,1,MS,3.47272727,1,255305.00595102,255305.00595102,0.00192467
1670,1,MS,3.44242424,1,255060.43732118,255060.43732118,0.00191963
1671,1,MS,3.49696970,1,254816.87286475,254816.87286475,0.00192870
1672,1,MS,3.59090909,1,254573.58505601,254573.58505601,0.00194442
1673,1,MS,3.75151515,1,254329.30961329,254329.30961329,0.00197155
1674,1,MS,3.93939394,1,254083.60227783,254083.60227783,0.00200374
1675,1,MS,4.10606061,1,253837.01284928,253837.01284928,0.00203269
1676,1,MS,4.27575758,1,253588.87210289,253588.87210289,0.00206257
1677,1,MS,4.43030303,1,253337.27387882,253337.27387882,0.00209012
1678,1,MS,4.51515152,1,253079.11270957,253079.11270957,0.00210539
1679,1,MS,4.55454546,1,252810.85226168,252810.85226168,0.00211252
1680,1,MS,4.53636364,1,252530.02419356,252530.02419356,0.00210922
1681,1,MS,4.47878788,1,252233.95871472,252233.95871472,0.00209883
1682,1,MS,4.40000000,1,251922.06981366,251922.06981366,0.00208469
1683,1,MS,4.27878788,1,251596.06445295,251596.06445295,0.00206310
1684,1,MS,4.15757576,1,251258.91427503,251258.91427503,0.00204172
1685,1,MS,4.02121212,1,250914.68176283,250914.68176283,0.00201790
1686,1,MS,3.91515151,1,250566.91210723,250566.91210723,0.00199956
1687,1,MS,3.80303030,1,250219.18441668,250219.18441668,0.00198033
1688,1,MS,3.71212121,1,249873.10711579,249873.10711579,0.00196486
1689,1,MS,3.63636364,1,249529.52475083,249529.52475083,0.00195206
1690,1,MS,3.56060606,1,249189.23868867,249189.23868867,0.00193933
