age_from_flowering,S_grain_structure,R_residual,axis,R_Nnit_red,amino_acids,cytokinins,starch,Total_Organic_Nitrogen,Proteins_N_Mass,Uptake_Nitrates,Unloading_Sucrose,senesced_mstruct,Conc_Nitrates,plant,S_grain_starch,C_exudation,Conc_Amino_Acids,structure,HATS_LATS,sum_respi,S_cytokinins,Nstruct,R_Nnit_upt,RGR_Structure,nitrates,R_grain_growth_struct,Conc_Sucrose,Export_cytokinins,Respi_growth,S_Proteins,sucrose_consumption_mstruct,organ,Conc_cytokinins,t,Export_Nitrates,proteins,S_Amino_Acids,AA_consumption_mstruct,synthetized_mstruct,Dry_Mass,mstruct,WSC_g,N_exudation,sucrose,N_tot,regul_transpiration,Export_Amino_Acids,R_grain_growth_starch,Unloading_Amino_Acids
NA,NA,NA,MS,NA,97.51217064,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,106.33299573487366,NA,NA,NA,NA,NA,NA,NA,NA,NA,445.3219636913316,NA,NA,NA,NA,phloem,NA,2154.00000000,NA,NA,NA,NA,NA,NA,NA,0.11201290966340971,NA,3920.45183822,0.00136517,NA,NA,NA,NA
NA,NA,0.75635698,MS,1.05077224,6.81712845,8.04036727,NA,149.94385272,NA,5.30804594,41.73295979,0.00000000,183.92256241408595,1,NA,8.34659196,13.609914626015996,NA,20.56771946,3.91146010,1.00377771,0.00200377,2.10729424,NA,73.70060831,NA,440.28757743798263,0.02422543,11.52282241,NA,33.46067466,roots,20.065030454600706,2154.00000000,0.66484480,NA,1.32436391,0.33367246,NA,NA,0.40071543,0.06049029428975956,0.02687552,2117.16030014,0.00313102,0.00050116,0.55346886,NA,1.03801084
NA,NA,NA,MS,NA,96.59509249,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,105.03325552742008,NA,NA,NA,NA,NA,NA,NA,NA,NA,436.99806983224005,NA,NA,NA,NA,phloem,NA,2155.00000000,NA,NA,NA,NA,NA,NA,NA,0.11023282649735106,NA,3858.14892741,0.00135233,NA,NA,NA,NA
NA,NA,0.76907705,MS,1.08099156,6.35433051,8.39890979,NA,149.82724250,NA,5.37131236,41.29189595,0.00000000,191.629128619371,1,NA,8.25837919,12.655358120888623,NA,21.04050870,3.98307820,1.03894701,0.00200862,2.13241101,NA,76.97449931,NA,431.99622659421175,0.05812709,11.95501602,NA,34.71570482,roots,20.90920731088349,2155.00000000,1.59498302,NA,1.35916370,0.34618772,NA,NA,0.40168475,0.059494730681729675,0.02520102,2082.31557386,0.00317522,0.00115116,1.18500860,NA,1.03381041
NA,NA,NA,MS,NA,96.34943538,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,104.49925759448966,NA,NA,NA,NA,NA,NA,NA,NA,NA,434.9282619684168,NA,NA,NA,NA,phloem,NA,2156.00000000,NA,NA,NA,NA,NA,NA,NA,0.1099909079325444,NA,3849.68177764,0.00134889,NA,NA,NA,NA
NA,NA,0.77015836,MS,1.11408246,3.11444048,8.50296295,NA,146.94756349,NA,5.52357855,86.51530399,0.00000000,182.00583615499883,1,NA,17.30306080,6.187220173108255,NA,21.82931812,4.09219402,1.05779456,0.00201366,2.19286068,NA,73.29253887,NA,425.413552393339,0.32592509,12.43928735,NA,36.12196144,roots,21.115230903480697,2156.00000000,8.41125507,NA,1.39726150,0.36021102,NA,NA,0.40269334,0.05873527069052377,0.02621416,2055.73447417,0.00308336,0.00637571,3.11444048,NA,2.16529604
NA,NA,NA,MS,NA,97.94945379,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,105.95417397918419,NA,NA,NA,NA,NA,NA,NA,NA,NA,438.50370575378184,NA,NA,NA,NA,phloem,NA,2157.00000000,NA,NA,NA,NA,NA,NA,NA,0.11118863662941092,NA,3891.60228203,0.00137129,NA,NA,NA,NA
NA,NA,0.78398469,MS,1.14502649,2.27987538,8.39861122,NA,146.48703166,NA,5.73073095,150.70675256,0.00000000,161.60100512221658,1,NA,30.14135051,4.517504892966499,NA,22.75236898,4.20657609,1.05800468,0.00201890,2.27510019,NA,65.24489284,NA,422.0498723163332,0.53362680,12.91661558,NA,37.50805629,roots,20.801996237916544,2157.00000000,12.41166962,NA,1.43234580,0.37403327,NA,NA,0.40374064,0.058422406129166264,0.03360674,2044.78421452,0.00296425,0.01056845,2.27987538,NA,3.79320471
NA,NA,NA,MS,NA,101.94778090,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,109.98273718414202,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.7078207142069,NA,NA,NA,NA,phloem,NA,2158.00000000,NA,NA,NA,NA,NA,NA,NA,0.11408277609303678,NA,3992.89716326,0.00142727,NA,NA,NA,NA
NA,NA,0.79887952,MS,1.16055072,2.54087895,7.88146370,NA,147.13075690,NA,5.97636991,244.07055182,0.00000000,125.2361889553967,1,NA,48.81411036,5.021347833953835,NA,23.66086357,4.32855384,1.00601264,0.00202426,2.37261885,NA,50.69714447,NA,424.1061935566698,0.90868981,13.21665512,NA,38.37932941,roots,19.469429433521007,2158.00000000,17.50031266,NA,1.44792238,0.38272167,NA,NA,0.40481226,0.05886287518693794,0.06020324,2060.20063154,0.00276959,0.01917740,2.54087895,NA,6.23167843
NA,NA,NA,MS,NA,107.86706728,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,116.05376215203779,NA,NA,NA,NA,NA,NA,NA,NA,NA,464.91315330332424,NA,NA,NA,NA,phloem,NA,2159.00000000,NA,NA,NA,NA,NA,NA,NA,0.11852355508937176,NA,4148.32442813,0.00151014,NA,NA,NA,NA
NA,NA,0.81289759,MS,1.16029102,3.31684103,7.08259746,NA,148.29363948,NA,6.21869441,344.46360483,0.00000000,88.46710334734952,1,NA,68.89272097,6.537327801841703,NA,24.33812844,4.43563575,0.90500471,0.00202968,2.46882168,NA,35.90841115,NA,432.6685001150954,1.12543164,13.36165459,NA,38.80038771,roots,17.449306766370626,2159.00000000,17.08347761,NA,1.44373458,0.38692050,NA,NA,0.40589564,0.06021197344806929,0.10842941,2107.41907068,0.00257883,0.02643063,3.31684103,NA,8.95693659
NA,NA,NA,MS,NA,113.47966335,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,121.7623867792801,NA,NA,NA,NA,NA,NA,NA,NA,NA,485.36348125511256,NA,NA,NA,NA,phloem,NA,2160.00000000,NA,NA,NA,NA,NA,NA,NA,0.1240723967792293,NA,4342.53388727,0.00158872,NA,NA,NA,NA
NA,NA,0.82629749,MS,1.14831299,4.28114472,6.21194554,NA,149.64638995,NA,6.43775423,435.17672604,0.00000000,61.933082955166284,1,NA,87.03534521,8.415372041776086,NA,24.70302005,4.52292948,0.78371755,0.00203511,2.55578843,NA,25.20572965,NA,447.91635742493935,1.13649890,13.41436221,NA,38.95344330,roots,15.26339224660598,2160.00000000,13.80683663,NA,1.42501198,0.38844678,NA,NA,0.40698329,0.0625009615868928,0.17033379,2187.53365554,0.00244793,0.03043143,4.28114472,NA,11.37209511
NA,NA,NA,MS,NA,117.46453932,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,125.69930430210403,NA,NA,NA,NA,NA,NA,NA,NA,NA,507.29150419560256,NA,NA,NA,NA,phloem,NA,2161.00000000,NA,NA,NA,NA,NA,NA,NA,0.13002734159981963,NA,4550.95695599,0.00164450,NA,NA,NA,NA
NA,NA,0.83720533,MS,1.13042857,5.04588139,5.41719594,NA,150.79959669,NA,6.62266658,487.29577243,0.00000000,46.326581091101886,1,NA,97.45915449,9.892163579276133,NA,24.80565040,4.59043018,0.67837323,0.00204055,2.62919863,NA,18.90453440,NA,467.6614697379261,1.01960433,13.41516603,NA,38.95577749,roots,13.275130795639605,2161.00000000,10.65311578,NA,1.39907887,0.38847006,NA,NA,0.40807100,0.06543054340797332,0.21473909,2290.06901928,0.00237586,0.03130676,5.04588139,NA,12.57756862
NA,NA,NA,MS,NA,119.67362795,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,127.72314664844117,NA,NA,NA,NA,NA,NA,NA,NA,NA,528.9389538221252,NA,NA,NA,NA,phloem,NA,2162.00000000,NA,NA,NA,NA,NA,NA,NA,0.13593697086470705,NA,4757.79398026,0.00167543,NA,NA,NA,NA
NA,NA,0.84302741,MS,1.11158726,5.46882560,4.78478567,NA,151.60868393,NA,6.75527973,505.86171517,0.00000000,38.877003479670705,1,NA,101.17234303,10.692990153748864,NA,24.66874454,4.63196176,0.61131306,0.00204596,2.68184605,NA,15.90661163,NA,489.7583898820633,0.84072682,13.33480606,NA,38.72242333,roots,11.69439058598712,2162.00000000,8.36803762,NA,1.37212437,0.38614303,NA,NA,0.40915220,0.06870367690783759,0.23009536,2404.62869177,0.00234521,0.02922627,5.46882560,NA,12.72402860
NA,NA,NA,MS,NA,120.22372420,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,127.97553140683391,NA,NA,NA,NA,NA,NA,NA,NA,NA,546.6054669070489,NA,NA,NA,NA,phloem,NA,2163.00000000,NA,NA,NA,NA,NA,NA,NA,0.14084466306562327,NA,4929.56320730,0.00168313,NA,NA,NA,NA
NA,NA,0.84277755,MS,1.10083244,5.47705830,4.44183109,NA,151.99847062,NA,6.82031685,472.85494472,0.00000000,38.905288123127555,1,NA,94.57098894,10.681197202487821,NA,24.32600408,4.64911455,0.60320938,0.00205130,2.70766579,NA,15.95974887,NA,511.6877207661343,0.56885692,13.17633119,NA,38.26223432,roots,10.827909620621,2163.00000000,6.11956555,NA,1.35530990,0.38155399,NA,NA,0.41022055,0.07196736704303941,0.20563718,2518.85784651,0.00235142,0.02130208,5.47705830,NA,11.53213380
NA,NA,NA,MS,NA,120.27362227,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,127.70138504607505,NA,NA,NA,NA,NA,NA,NA,NA,NA,560.9564521424699,NA,NA,NA,NA,phloem,NA,2164.00000000,NA,NA,NA,NA,NA,NA,NA,0.1449129239697594,NA,5071.95233894,0.00168383,NA,NA,NA,NA
NA,NA,0.83730000,MS,1.09100683,5.07331100,4.21044839,NA,151.97054184,NA,6.83435730,419.24867182,0.00000000,40.69397429844742,1,NA,83.84973436,9.868506600171521,NA,23.92073453,4.64170055,0.60879132,0.00205656,2.71323985,NA,16.73632664,NA,530.282546629599,0.46593420,12.97826619,NA,37.68708109,roots,10.237603654796331,2164.00000000,5.54510681,NA,1.33977615,0.37581852,NA,NA,0.41127285,0.07477399279627796,0.16254535,2617.08974787,0.00236190,0.01840676,5.07331100,NA,9.94184350
NA,NA,NA,MS,NA,120.04870642,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,127.14361067818228,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.6993056160933,NA,NA,NA,NA,phloem,NA,2165.00000000,NA,NA,NA,NA,NA,NA,NA,0.14728171439681895,NA,5154.86000389,0.00168068,NA,NA,NA,NA
NA,NA,0.82823763,MS,1.08750972,4.41276297,4.21490602,NA,151.67948322,NA,6.78839167,329.10282077,0.00000000,47.627626066171025,1,NA,65.82056415,8.562083136367432,NA,23.44232266,4.61232815,0.65101737,0.00206173,2.69499149,NA,19.63722347,NA,544.1657404607731,0.25363973,12.75970077,NA,37.05239748,roots,10.222726658335382,2165.00000000,3.53804208,NA,1.33213061,0.36948940,NA,NA,0.41230742,0.07692465281038176,0.10787942,2692.36284836,0.00239843,0.01000945,4.41276297,NA,7.66429503
NA,NA,NA,MS,NA,119.47364787,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,126.2271790463068,NA,NA,NA,NA,NA,NA,NA,NA,NA,567.8594439391975,NA,NA,NA,NA,phloem,NA,2166.00000000,NA,NA,NA,NA,NA,NA,NA,0.14742233615775252,NA,5159.78176552,0.00167263,NA,NA,NA,NA
NA,NA,0.81916004,MS,1.07944328,4.76162864,4.40247771,NA,152.38876426,NA,6.64813019,213.14587070,0.00000000,58.868922752410676,1,NA,42.62917414,9.216428992808826,NA,22.80721853,4.53409830,0.70610876,0.00206678,2.63930769,NA,24.33150181,NA,551.1604895828136,0.09258468,12.44634452,NA,36.14245449,roots,10.651587478310292,2166.00000000,1.53201997,NA,1.31902131,0.36041538,NA,NA,0.41331658,0.07810414918252337,0.07425407,2733.64522139,0.00247408,0.00349803,2.69832055,NA,4.93534724
NA,NA,NA,MS,NA,118.41253483,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,124.8102779431601,NA,NA,NA,NA,NA,NA,NA,NA,NA,562.6328023766489,NA,NA,NA,NA,phloem,NA,2167.00000000,NA,NA,NA,NA,NA,NA,NA,0.1464116264143384,NA,5124.40692450,0.00165778,NA,NA,NA,NA
NA,NA,0.81182076,MS,1.06978049,5.53029960,4.66125821,NA,153.50919242,NA,6.48032083,130.08702699,0.00000000,71.31357007826668,1,NA,26.01740540,10.678792321494006,NA,22.21632908,4.44836333,0.75249588,0.00207170,2.57268737,NA,29.54531905,NA,551.8943079120648,0.04196201,12.14734862,NA,35.27421195,roots,11.250884216535782,2167.00000000,0.79633421,NA,1.30410625,0.35175720,NA,NA,0.41430150,0.0783945049920343,0.05243955,2743.80767472,0.00256276,0.00149739,1.34152218,NA,3.00599364
NA,NA,NA,MS,NA,116.82505824,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,122.85199167328658,NA,NA,NA,NA,NA,NA,NA,NA,NA,556.0997334676354,NA,NA,NA,NA,phloem,NA,2168.00000000,NA,NA,NA,NA,NA,NA,NA,0.14504731042057337,NA,5076.65586472,0.00163555,NA,NA,NA,NA
NA,NA,0.80197627,MS,1.06147865,5.44675241,4.92804734,NA,153.77055827,NA,6.32666372,86.27358149,0.00000000,82.69273338050884,1,NA,17.25471630,10.493006271839029,NA,21.74985104,4.37377729,0.78545927,0.00207653,2.51168550,NA,34.33958452,NA,548.9243346829991,0.05173073,11.91099677,NA,34.58787903,roots,11.86717051403133,2168.00000000,1.07925057,NA,1.29097665,0.34491303,NA,NA,0.41526726,0.07815438940725308,0.03435770,2735.40362925,0.00263354,0.00174604,1.54066209,NA,1.98534556
NA,NA,NA,MS,NA,114.92946567,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,120.58369476868778,NA,NA,NA,NA,NA,NA,NA,NA,NA,549.2407464510628,NA,NA,NA,NA,phloem,NA,2169.00000000,NA,NA,NA,NA,NA,NA,NA,0.1435848894539829,NA,5025.47113089,0.00160901,NA,NA,NA,NA
NA,NA,0.79326614,MS,1.05490457,5.26395031,5.21159937,NA,153.92720553,NA,6.18580511,62.86243664,0.00000000,93.67103900854038,1,NA,12.57248733,10.117686242840932,NA,21.36625542,4.30312805,0.81169275,0.00208129,2.45576463,NA,38.98754578,NA,543.9274222357772,0.04827581,11.72231813,NA,34.03998248,roots,12.52133002637724,2169.00000000,1.08127963,NA,1.28005144,0.33944937,NA,NA,0.41621771,0.07762019266575985,0.02436073,2716.70674330,0.00270081,0.00154078,1.31391241,NA,1.43762566
NA,NA,NA,MS,NA,112.94566406,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,118.23800984606083,NA,NA,NA,NA,NA,NA,NA,NA,NA,542.3675440294772,NA,NA,NA,NA,phloem,NA,2170.00000000,NA,NA,NA,NA,NA,NA,NA,0.1421049917053381,NA,4973.67470969,0.00158124,NA,NA,NA,NA
NA,NA,0.78397846,MS,1.04666655,5.08224745,5.50734570,NA,154.07907675,NA,6.03983813,50.74638161,0.00000000,104.23701120774098,1,NA,10.14927632,9.746568809213008,NA,20.98202909,4.22768800,0.83061054,0.00208596,2.39781574,NA,43.48264873,NA,537.9500467506882,0.04593494,11.51942473,NA,33.45080827,roots,13.202260484073152,2170.00000000,1.08585122,NA,1.26721153,0.33357408,NA,NA,0.41715172,0.07693947029996556,0.01915462,2692.88146050,0.00276586,0.00138734,1.14222760,NA,1.15238412
NA,NA,NA,MS,NA,110.93373246,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,115.87818441694651,NA,NA,NA,NA,NA,NA,NA,NA,NA,535.5884386432195,NA,NA,NA,NA,phloem,NA,2171.00000000,NA,NA,NA,NA,NA,NA,NA,0.14063594175709976,NA,4922.25796150,0.00155307,NA,NA,NA,NA
NA,NA,0.77441523,MS,1.03715215,4.92631342,5.81127853,NA,154.25048888,NA,5.89249029,44.79606794,0.00000000,114.35619283248639,1,NA,8.95921359,9.426810929413934,NA,20.59792227,4.15002546,0.84374100,0.00209054,2.33931865,NA,47.80869813,NA,531.5722493024851,0.04493930,11.30435389,NA,32.82627243,roots,13.900309234766222,2171.00000000,1.10691705,NA,1.25293937,0.32734616,NA,NA,0.41806829,0.07619434352777862,0.01655012,2666.80202347,0.00282883,0.00128628,1.02653251,NA,1.00957631
NA,NA,NA,MS,NA,108.77549182,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,113.37882221949911,NA,NA,NA,NA,NA,NA,NA,NA,NA,528.8221375049181,NA,NA,NA,NA,phloem,NA,2172.00000000,NA,NA,NA,NA,NA,NA,NA,0.139159202219199,NA,4870.57207767,0.00152286,NA,NA,NA,NA
NA,NA,0.76760602,MS,1.03182528,4.74127432,6.11915886,NA,154.38879504,NA,5.77501643,41.94105904,0.00000000,123.8828398968322,1,NA,8.38821181,9.053121557980157,NA,20.31910934,4.09142518,0.85631305,0.00209507,2.29268152,NA,51.90364660,NA,525.0192899406894,0.04798678,11.16618987,NA,32.42506333,roots,14.605115954621128,2172.00000000,1.21865638,NA,1.24381061,0.32334527,NA,NA,0.41897366,0.07541802940771829,0.01506681,2639.63102927,0.00288809,0.00130440,1.00189218,NA,0.93667833
NA,NA,NA,MS,NA,106.95272902,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,111.23689687945723,NA,NA,NA,NA,NA,NA,NA,NA,NA,522.1937659273736,NA,NA,NA,NA,phloem,NA,2173.00000000,NA,NA,NA,NA,NA,NA,NA,0.13771393155440192,NA,4819.98760440,0.00149734,NA,NA,NA,NA
NA,NA,0.76999256,MS,1.03864880,4.89805957,6.45292968,NA,154.87087311,NA,5.72309248,40.87365180,0.00000000,134.13445565742268,1,NA,8.17473036,9.33220411685374,NA,20.27539671,4.07831226,0.87820971,0.00209962,2.27206772,NA,56.32097588,NA,518.223407515199,0.03172409,11.23344528,NA,32.62036369,roots,15.368345383220882,2173.00000000,0.82900270,NA,1.24932006,0.32529282,NA,NA,0.41988448,0.0746036451105084,0.01533449,2611.12757887,0.00295669,0.00081774,0.64886201,NA,0.90696262
NA,NA,NA,MS,NA,105.11570810,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,109.0880792929017,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.6611698318898,NA,NA,NA,NA,phloem,NA,2174.00000000,NA,NA,NA,NA,NA,NA,NA,0.13628810193430063,NA,4770.08356770,0.00147162,NA,NA,NA,NA
NA,NA,0.77275520,MS,1.04499113,5.17219341,6.80203924,NA,155.47209475,NA,5.66874077,42.42621388,0.00000000,144.50826362207624,1,NA,8.48524278,9.833059748904542,NA,20.22439089,4.06524811,0.89814234,0.00210420,2.25049009,NA,60.80912412,NA,511.41660660518414,0.02586838,11.29543209,NA,32.80036478,roots,16.164529475230623,2174.00000000,0.69239248,NA,1.25421314,0.32708780,NA,NA,0.42080032,0.07378432238870644,0.01699444,2582.45128360,0.00302794,0.00063257,0.53003050,NA,0.93492314
NA,NA,NA,MS,NA,103.13753046,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,106.80024035271242,NA,NA,NA,NA,NA,NA,NA,NA,NA,508.9078995696828,NA,NA,NA,NA,phloem,NA,2175.00000000,NA,NA,NA,NA,NA,NA,NA,0.13479906483973178,NA,4717.96726939,0.00144393,NA,NA,NA,NA
NA,NA,0.77713320,MS,1.05328780,5.51468688,7.16387264,NA,156.14447989,NA,5.62549933,42.23863847,0.00000000,154.8899830911961,1,NA,8.44772769,10.461224135347058,NA,20.21365267,4.06039776,0.91826028,0.00210882,2.23332324,NA,65.32082640,NA,504.64348325818634,0.02263305,11.39225921,NA,33.08153726,roots,16.987110757168566,2175.00000000,0.61787470,NA,1.26140203,0.32989168,NA,NA,0.42172402,0.07296695268097872,0.01824175,2553.84334383,0.00310051,0.00052550,0.46947461,NA,0.92336140
NA,NA,NA,MS,NA,101.20220319,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,104.56189999518692,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.22848831520577,NA,NA,NA,NA,phloem,NA,2176.00000000,NA,NA,NA,NA,NA,NA,NA,0.1333278984420133,NA,4666.47644547,0.00141683,NA,NA,NA,NA
NA,NA,0.78632097,MS,1.06878120,5.94267845,7.54216008,NA,156.90860984,NA,5.61845001,43.29318848,0.00000000,165.45992634698288,1,NA,8.65863770,11.248010642880928,NA,20.33880243,4.08179752,0.94367753,0.00211352,2.23052466,NA,69.93415417,NA,497.72408054179846,0.01788512,11.60797869,NA,33.70795666,roots,17.84428889615787,2176.00000000,0.49652268,NA,1.27710650,0.33613838,NA,NA,0.42266521,0.07212708068029262,0.02038287,2524.44782381,0.00317580,0.00039444,0.37972965,NA,0.93890243
NA,NA,NA,MS,NA,99.21588480,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,102.27325405419508,NA,NA,NA,NA,NA,NA,NA,NA,NA,495.278355424236,NA,NA,NA,NA,phloem,NA,2177.00000000,NA,NA,NA,NA,NA,NA,NA,0.1317867272894737,NA,4612.53545513,0.00138902,NA,NA,NA,NA
NA,NA,0.80115761,MS,1.09372044,6.35737200,7.93460717,NA,157.67002621,NA,5.65792998,44.16552295,0.00000000,175.96341270679926,1,NA,8.83310459,12.005347081450124,NA,20.64189460,4.13720732,0.97641617,0.00211838,2.24619820,NA,74.54444190,NA,490.61360221825294,0.01872512,11.97349462,NA,34.76936412,roots,18.72977408323475,2177.00000000,0.52670561,NA,1.30391190,0.34672282,NA,NA,0.42363603,0.07125997700236139,0.02251528,2494.09919508,0.00325100,0.00039254,0.40427121,NA,0.95000277
NA,NA,NA,MS,NA,97.43078420,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,100.19262499654518,NA,NA,NA,NA,NA,NA,NA,NA,NA,488.25447954646125,NA,NA,NA,NA,phloem,NA,2178.00000000,NA,NA,NA,NA,NA,NA,NA,0.13022964844878857,NA,4558.03769571,0.00136403,NA,NA,NA,NA
NA,NA,0.82062838,MS,1.12591646,6.84818505,8.34878791,NA,158.52121608,NA,5.72747149,46.23209780,0.00000000,186.78307335722928,1,NA,9.24641956,12.90147515235572,NA,21.07187443,4.21594461,1.01528524,0.00212342,2.27380618,NA,79.31651442,NA,483.110553668675,0.01456198,12.44501298,NA,36.13858788,roots,19.660625225309268,2178.00000000,0.41420399,NA,1.33910575,0.36037682,NA,NA,0.42464509,0.07033732218767233,0.02572144,2461.80627657,0.00332973,0.00029012,0.32186122,NA,0.98823877
NA,NA,NA,MS,NA,97.74560198,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,100.2744406133521,NA,NA,NA,NA,NA,NA,NA,NA,NA,481.3853056902531,NA,NA,NA,NA,phloem,NA,2179.00000000,NA,NA,NA,NA,NA,NA,NA,0.12870724541061496,NA,4504.75358937,0.00136844,NA,NA,NA,NA
NA,NA,0.83663441,MS,1.15645281,6.86133533,8.75367309,NA,158.90736014,NA,5.79120897,51.90775753,0.00000000,195.91437685623453,1,NA,10.38155151,12.89453616989942,NA,21.48858272,4.29016416,1.05032336,0.00212864,2.29910996,NA,83.39868715,NA,475.67353619801423,0.04085950,12.88071830,NA,37.40381557,roots,20.5635180537558,2179.00000000,1.16550859,NA,1.37204962,0.37299377,NA,NA,0.42568947,0.06942487380513626,0.02931486,2429.87058318,0.00339228,0.00077640,0.86299329,NA,1.12631133
NA,NA,NA,MS,NA,98.44250910,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,100.73117037879639,NA,NA,NA,NA,NA,NA,NA,NA,NA,480.349509741095,NA,NA,NA,NA,phloem,NA,2180.00000000,NA,NA,NA,NA,NA,NA,NA,0.12875951582779027,NA,4506.58305397,0.00137820,NA,NA,NA,NA
NA,NA,0.83697260,MS,1.18768636,3.62822552,8.91242492,NA,156.06056819,NA,5.93342580,104.23486770,0.00000000,188.43190157483195,1,NA,20.84697354,6.801257189911564,NA,22.16292352,4.39549672,1.06836326,0.00213405,2.35557004,NA,80.41730112,NA,469.9905958226334,0.30141413,13.34084346,NA,38.73995507,roots,20.88338146304465,2180.00000000,8.14274345,NA,1.40553452,0.38631786,NA,NA,0.42677116,0.0687697479510426,0.03142475,2406.94117829,0.00331069,0.00562534,3.30642017,NA,2.27692285
NA,NA,NA,MS,NA,100.06312098,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,102.12046828359145,NA,NA,NA,NA,NA,NA,NA,NA,NA,483.2343246573512,NA,NA,NA,NA,phloem,NA,2181.00000000,NA,NA,NA,NA,NA,NA,NA,0.1298739982098237,NA,4545.58993734,0.00140088,NA,NA,NA,NA
NA,NA,0.84698456,MS,1.21473741,2.51206887,9.01164562,NA,155.34245421,NA,6.08584925,158.81472770,0.00000000,178.3614459328668,1,NA,31.76294554,4.696710350610706,NA,22.79514810,4.48171954,1.07821028,0.00213963,2.41608215,NA,76.31830839,NA,467.6546794633523,0.36642141,13.74574007,NA,39.91571855,roots,21.060872240147145,2181.00000000,9.29092617,NA,1.43380293,0.39804267,NA,NA,0.42788568,0.06860665372591868,0.03322906,2401.23288041,0.00324325,0.00676329,2.51206887,NA,3.49602528
NA,NA,NA,MS,NA,101.48532941,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,103.29728656890074,NA,NA,NA,NA,NA,NA,NA,NA,NA,486.0375822641158,NA,NA,NA,NA,phloem,NA,2182.00000000,NA,NA,NA,NA,NA,NA,NA,0.13097469407490017,NA,4584.11429262,0.00142079,NA,NA,NA,NA
NA,NA,0.85644744,MS,1.22834135,2.65782379,9.20287190,NA,155.89185476,NA,6.16127846,186.93989008,0.00000000,174.82086346905183,1,NA,37.38797802,4.956131223505043,NA,23.06491735,4.52779801,1.08294297,0.00214528,2.44602755,NA,75.00092776,NA,468.12095145136624,0.27692827,13.93922935,NA,40.47758452,roots,21.45112147686188,2182.00000000,6.75715819,NA,1.44604067,0.40364564,NA,NA,0.42901589,0.06885645431440277,0.04123305,2409.97590100,0.00323250,0.00500524,2.15509364,NA,4.13856530
NA,NA,NA,MS,NA,104.07476423,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,105.65131868206996,NA,NA,NA,NA,NA,NA,NA,NA,NA,491.4536785995959,NA,NA,NA,NA,phloem,NA,2183.00000000,NA,NA,NA,NA,NA,NA,NA,0.1327872242249087,NA,4647.55284787,0.00145705,NA,NA,NA,NA
NA,NA,0.86196479,MS,1.23282431,2.66261775,9.06506560,NA,156.30294003,NA,6.27923373,229.05994119,0.00000000,155.1253516556683,1,NA,45.81198824,4.951939688476324,NA,23.42246878,4.58537788,1.05630677,0.00215096,2.49285579,NA,66.72771332,NA,471.15638169669296,0.59365295,14.03059300,NA,40.74289188,roots,21.074024856748654,2183.00000000,13.08342513,NA,1.44747988,0.40629130,NA,NA,0.43015350,0.06948670894451506,0.05015546,2432.03481306,0.00312243,0.01089288,2.66261775,NA,5.12944342
NA,NA,NA,MS,NA,108.58760926,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,109.94102702109073,NA,NA,NA,NA,NA,NA,NA,NA,NA,500.33866361160824,NA,NA,NA,NA,phloem,NA,2184.00000000,NA,NA,NA,NA,NA,NA,NA,0.1355463211109939,NA,4744.12123888,0.00152023,NA,NA,NA,NA
