N_exudation,Unloading_Amino_Acids,Dry_Mass,Export_Amino_Acids,Conc_Sucrose,sum_respi,N_tot,S_grain_starch,S_cytokinins,Conc_Amino_Acids,HATS_LATS,mstruct,Uptake_Nitrates,RGR_Structure,axis,sucrose_consumption_mstruct,R_Nnit_upt,regul_transpiration,t,Total_Organic_Nitrogen,organ,sucrose,R_grain_growth_struct,Conc_Nitrates,senesced_mstruct,R_grain_growth_starch,Export_cytokinins,nitrates,synthetized_mstruct,C_exudation,Conc_cytokinins,proteins,Respi_growth,Unloading_Sucrose,Proteins_N_Mass,Export_Nitrates,WSC_g,starch,age_from_flowering,cytokinins,amino_acids,S_grain_structure,R_residual,structure,Nstruct,S_Proteins,R_Nnit_red,AA_consumption_mstruct,S_Amino_Acids,plant
NA,NA,NA,NA,258.49556971348494,NA,0.00016358,NA,NA,116.59423599107372,NA,NA,NA,NA,MS,NA,NA,NA,286.00000000,NA,phloem,248.67933891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007105123968741376,NA,NA,NA,11.68402420,NA,NA,NA,NA,NA,NA,NA,NA,1
0.76618779,4.65986087,NA,0.04920468,184.40536028268926,0.37643613,0.00082845,NA,0.99883293,68.38011035945317,2.69058136,0.05586486,0.38775508,NA,MS,3.35154998,0.15393877,0.00006361,286.00000000,24.74086414,roots,123.62135756,NA,616.3763784003569,0.00000000,NA,0.00503763,34.43378062,NA,19.83582198,235.80646917065135,NA,1.15417025,99.17910990,NA,0.03942485,0.0035320387873369863,NA,NA,13.17329559,4.77505669,NA,0.09121749,NA,0.00027952,NA,0.13222329,0.03342192,1.19537464,1
NA,NA,NA,NA,252.7639949153043,NA,0.00015936,NA,NA,113.44130920213556,NA,NA,NA,NA,MS,NA,NA,NA,287.00000000,NA,phloem,243.48696327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0069567703790546186,NA,NA,NA,11.38309865,NA,NA,NA,NA,NA,NA,NA,NA,1
0.72470392,4.19646736,NA,0.04030003,183.71466461080237,0.35300201,0.00083542,NA,0.93304026,71.19452729007853,2.50772733,0.05594913,0.36037350,NA,MS,3.01798512,0.14306828,0.00004996,287.00000000,24.97499273,roots,123.34410455,NA,620.1650978080419,0.00000000,NA,0.00397127,34.69769675,NA,17.95267048,236.30732968835235,NA,1.03930082,89.76335238,NA,0.03120424,0.0035241172727633334,NA,NA,13.22118916,4.97908970,NA,0.08697301,NA,0.00027994,NA,0.12377605,0.03009558,1.11732132,1
NA,NA,NA,NA,247.44993935526622,NA,0.00015620,NA,NA,111.06031961345269,NA,NA,NA,NA,MS,NA,NA,NA,288.00000000,NA,phloem,238.64980144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006818565755390974,NA,NA,NA,11.15735911,NA,NA,NA,NA,NA,NA,NA,NA,1
0.67773798,3.77634724,NA,0.03676058,183.0325998874847,0.33356400,0.00084185,NA,0.87860751,73.71568771655316,2.35638622,0.05602525,0.33766806,NA,MS,2.72637014,0.13405422,0.00004396,288.00000000,25.18551575,roots,123.05337417,NA,623.7627537802795,0.00000000,NA,0.00350585,34.94646654,NA,16.15479989,236.7971074973897,NA,0.93887763,80.77399947,NA,0.02764963,0.0035158106906505774,NA,NA,13.26661803,5.16242513,NA,0.08341822,NA,0.00028032,NA,0.11678884,0.02718758,1.05281565,1
NA,NA,NA,NA,242.57160744153288,NA,0.00015341,NA,NA,108.95790643830182,NA,NA,NA,NA,MS,NA,NA,NA,289.00000000,NA,phloem,234.19602385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006691314967055483,NA,NA,NA,10.95789332,NA,NA,NA,NA,NA,NA,NA,NA,1
0.63974019,3.44569809,NA,0.03111313,182.39467537650276,0.31765337,0.00084791,NA,0.83420355,76.05492797519798,2.23239126,0.05609439,0.31905032,NA,MS,2.47615514,0.12666298,0.00003601,289.00000000,25.38060175,roots,122.77582207,NA,627.2412606056386,0.00000000,NA,0.00288189,35.18471745,NA,14.72853893,237.2836169876444,NA,0.85271132,73.64269466,NA,0.02280859,0.0035078806306340043,NA,NA,13.31028034,5.33281872,NA,0.08051830,NA,0.00028067,NA,0.11109099,0.02469241,1.00021693,1
NA,NA,NA,NA,238.26407895482893,NA,0.00015094,NA,NA,107.09700081913662,NA,NA,NA,NA,MS,NA,NA,NA,290.00000000,NA,phloem,230.26313883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006578946823707527,NA,NA,NA,10.78131969,NA,NA,NA,NA,NA,NA,NA,NA,1
0.60322412,3.14961249,NA,0.02610776,181.7544448601592,0.30486984,0.00085367,NA,0.79861077,78.23396737388651,2.13252824,0.05615771,0.30396237,NA,MS,2.26765286,0.12067306,0.00002935,290.00000000,25.56219675,roots,122.48295971,NA,630.6270214190387,0.00000000,NA,0.00235572,35.41456905,NA,13.45363423,237.76880066694414,NA,0.78090957,67.26817117,NA,0.01870658,0.003499513134506158,NA,NA,13.35255123,5.49180051,NA,0.07821279,NA,0.00028099,NA,0.10653961,0.02261321,0.95815668,1
NA,NA,NA,NA,234.21133162167138,NA,0.00014863,NA,NA,105.36314671755382,NA,NA,NA,NA,MS,NA,NA,NA,291.00000000,NA,phloem,226.55631975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0064730377071442625,NA,NA,NA,10.61660789,NA,NA,NA,NA,NA,NA,NA,NA,1
0.58006389,2.94604158,NA,0.03025565,181.0829056276016,0.29731524,0.00085906,NA,0.77749741,80.19831575823204,2.07214956,0.05621751,0.29452346,NA,MS,2.14164244,0.11692582,0.00003314,291.00000000,25.72743969,roots,122.16035639,NA,633.8586060160463,0.00000000,NA,0.00266842,35.63395127,NA,12.57358934,238.24233083978308,NA,0.73751548,62.86794672,NA,0.02125598,0.003490295896970812,NA,NA,13.39339014,5.63568682,NA,0.07697460,NA,0.00028128,NA,0.10390922,0.02135663,0.93350640,1
NA,NA,NA,NA,230.40724159015602,NA,0.00014650,NA,NA,103.76395884107218,NA,NA,NA,NA,MS,NA,NA,NA,292.00000000,NA,phloem,223.07093767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006373455362098507,NA,NA,NA,10.46458881,NA,NA,NA,NA,NA,NA,NA,NA,1
0.55469319,2.74790420,NA,0.03174577,180.3849818161298,0.28987537,0.00086414,NA,0.75682272,81.99210494414953,2.01350735,0.05627378,0.28534590,NA,MS,2.01551283,0.11328232,0.00003398,292.00000000,25.87935930,roots,121.81134778,NA,636.9746736035694,0.00000000,NA,0.00274395,35.84497571,NA,11.71527286,238.70889598363263,NA,0.69408034,58.57636430,NA,0.02192217,0.0034803242224263242,NA,NA,13.43305304,5.76750759,NA,0.07570837,NA,0.00028157,NA,0.10132911,0.02009885,0.90941666,1
NA,NA,NA,NA,226.76811326070137,NA,0.00014452,NA,NA,102.27396515055916,NA,NA,NA,NA,MS,NA,NA,NA,293.00000000,NA,phloem,219.73491392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006278140397803794,NA,NA,NA,10.32311920,NA,NA,NA,NA,NA,NA,NA,NA,1
0.53344157,2.58593832,NA,0.04216032,179.5378353164643,0.28712326,0.00086881,NA,0.74907481,83.51755908578092,1.99060746,0.05632883,0.28108758,NA,MS,1.97150962,0.11159177,0.00004426,293.00000000,26.01207006,roots,121.35788078,NA,639.9119049057663,0.00000000,NA,0.00358431,36.04549079,NA,11.00870626,239.158033188473,NA,0.67892699,55.04353128,NA,0.02871401,0.003467368022347688,NA,NA,13.47149290,5.88055829,NA,0.07541600,NA,0.00028184,NA,0.10050026,0.01966005,0.90109641,1
NA,NA,NA,NA,223.35214740086099,NA,0.00014271,NA,NA,100.90409087044394,NA,NA,NA,NA,MS,NA,NA,NA,294.00000000,NA,phloem,216.60521813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006188720517941692,NA,NA,NA,10.19333561,NA,NA,NA,NA,NA,NA,NA,NA,1
0.51258277,2.43504518,NA,0.04408286,178.53848280146678,0.28423346,0.00087325,NA,0.74108436,84.89409219466918,1.96807330,0.05638262,0.27672121,NA,MS,1.92651232,0.10985832,0.00004548,294.00000000,26.13391277,roots,120.79761917,NA,642.774630840195,0.00000000,NA,0.00369384,36.24132076,NA,10.34879089,239.60284723796755,NA,0.66343131,51.74395443,NA,0.02966870,0.0034513605478247817,NA,NA,13.50943741,5.98318967,NA,0.07506241,NA,0.00028211,NA,0.09966269,0.01921133,0.89273409,1
NA,NA,NA,NA,220.63066478319288,NA,0.00014359,NA,NA,101.44270125251273,NA,NA,NA,NA,MS,NA,NA,NA,295.00000000,NA,phloem,214.13995845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006118284527094613,NA,NA,NA,10.25608030,NA,NA,NA,NA,NA,NA,NA,NA,1
0.49708178,2.38387005,NA,0.12419594,177.47411287103398,0.28142961,0.00087571,NA,0.73293104,85.0756393360432,1.94831915,0.05643513,0.27269151,NA,MS,1.88054106,0.10825853,0.00012774,295.00000000,26.17104475,roots,120.18930153,NA,644.624851673586,0.00000000,NA,0.01039857,36.37948911,NA,9.95471599,239.92609551485128,NA,0.64760023,49.77357996,NA,0.08364822,0.003433980043684902,NA,NA,13.54026106,6.00156875,NA,0.07445423,NA,0.00028237,NA,0.09882249,0.01875290,0.88438432,1
NA,NA,NA,NA,225.15316904508438,NA,0.00014938,NA,NA,105.44373399668093,NA,NA,NA,NA,MS,NA,NA,NA,296.00000000,NA,phloem,218.72203544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006249201012526301,NA,NA,NA,10.66999015,NA,NA,NA,NA,NA,NA,NA,NA,1
0.54089620,2.90832231,NA,0.69898672,176.35956928743076,0.29106275,0.00086384,NA,0.75577673,76.80387752972494,2.03365488,0.05649204,0.28326275,NA,MS,2.03802620,0.11245531,0.00079556,296.00000000,25.61330883,roots,119.55493829,NA,638.841339905861,0.00000000,NA,0.06465581,36.08944937,NA,11.92342571,239.29181286689146,NA,0.70183325,59.61712854,NA,0.51680448,0.003415855379593739,NA,NA,13.51808223,5.42350948,NA,0.07470860,NA,0.00028266,NA,0.10227204,0.02032336,0.91433318,1
NA,NA,NA,NA,234.81861664912932,NA,0.00015769,NA,NA,111.19429374771424,NA,NA,NA,NA,MS,NA,NA,NA,297.00000000,NA,phloem,228.35194788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006524341368020398,NA,NA,NA,11.26376194,NA,NA,NA,NA,NA,NA,NA,NA,1
0.65246757,3.89636435,NA,0.67234547,175.4251668875805,0.31435248,0.00085295,NA,0.82035770,69.55226007840288,2.23456287,0.05656011,0.30997892,NA,MS,2.43799146,0.12306163,0.00084401,297.00000000,25.13146566,roots,119.06480367,NA,632.8374799528589,0.00000000,NA,0.06847942,35.79335833,NA,15.79831664,238.6079509039326,NA,0.83956892,78.99158318,NA,0.54377709,0.003401851533435826,NA,NA,13.49569227,4.91735447,NA,0.07838025,NA,0.00028300,NA,0.11140782,0.02431184,0.99481023,1
NA,NA,NA,NA,250.64026168774976,NA,0.00017181,NA,NA,120.98872228902951,NA,NA,NA,NA,MS,NA,NA,NA,298.00000000,NA,phloem,244.06262898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006973217970910331,NA,NA,NA,12.27224755,NA,NA,NA,NA,NA,NA,NA,NA,1
0.74185376,5.56216631,NA,1.08923543,174.81285519385173,0.35845550,0.00082932,NA,0.93570967,56.27451438858495,2.61080459,0.05664614,0.36119857,NA,MS,3.08098350,0.14339583,0.00168739,298.00000000,24.22950239,roots,118.82967746,NA,618.0070482865946,0.00000000,NA,0.13605729,35.00771255,NA,22.12336292,236.76520044116478,NA,1.06099551,110.61681459,NA,1.06328799,0.003395133641687739,NA,NA,13.41183422,3.98466739,NA,0.08429964,NA,0.00028343,NA,0.12762190,0.03072381,1.13786232,1
NA,NA,NA,NA,271.4382904267818,NA,0.00019349,NA,NA,136.0197308062771,NA,NA,NA,NA,MS,NA,NA,NA,299.00000000,NA,phloem,264.76563675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00756473247845724,NA,NA,NA,13.82041821,NA,NA,NA,NA,NA,NA,NA,NA,1
0.78957381,8.25560557,NA,1.22717468,175.06439317237687,0.42613532,0.00079864,NA,1.11198019,41.95101024388956,3.20583366,0.05675633,0.44401029,NA,MS,3.94637583,0.17627209,0.00254522,299.00000000,23.26042019,roots,119.23214545,NA,595.2727245368935,0.00000000,NA,0.20305726,33.78549401,NA,31.63146922,233.8086744257111,NA,1.35900989,158.15734609,NA,1.54784483,0.0034066327270523894,NA,NA,13.27012182,2.97623162,NA,0.09366810,NA,0.00028398,NA,0.15229271,0.03935357,1.35518825,1
NA,NA,NA,NA,289.6263018674035,NA,0.00021042,NA,NA,147.63005763547133,NA,NA,NA,NA,MS,NA,NA,NA,300.00000000,NA,phloem,283.07073654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008087735329731616,NA,NA,NA,15.03005370,NA,NA,NA,NA,NA,NA,NA,NA,1
0.88764430,10.56044756,NA,0.79933259,176.80724077266666,0.47820808,0.00078562,NA,1.25103954,37.87594584149538,3.66528305,0.05688558,0.51152269,NA,MS,4.62895409,0.20307451,0.00183205,300.00000000,23.02359265,roots,120.69338253,NA,581.7333656582115,0.00000000,NA,0.14532767,33.09223806,NA,39.77834982,231.94784648311995,NA,1.59406875,198.89174908,NA,1.09127822,0.003448382357990999,NA,NA,13.19448704,2.69324378,NA,0.10261045,NA,0.00028462,NA,0.17146764,0.04616029,1.52235107,1
NA,NA,NA,NA,299.9076639131447,NA,0.00021812,NA,NA,152.70315031481732,NA,NA,NA,NA,MS,NA,NA,NA,301.00000000,NA,phloem,293.75541127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008393011750589584,NA,NA,NA,15.58027343,NA,NA,NA,NA,NA,NA,NA,NA,1
1.04759349,11.92644073,NA,0.49920264,180.11578501331508,0.51093804,0.00078612,NA,1.33469709,40.27765230710383,3.91291151,0.05702645,0.55388927,NA,MS,5.04511696,0.21989404,0.00107328,301.00000000,23.25177335,roots,123.25635633,NA,576.9228443934117,0.00000000,NA,0.08507113,32.89985924,NA,44.97297840,231.19346494759176,NA,1.73738239,224.86489200,NA,0.63559129,0.0035216101807290516,NA,NA,13.18414157,2.87111419,NA,0.10966665,NA,0.00028533,NA,0.18245356,0.05031030,1.61588651,1
NA,NA,NA,NA,305.98836968303414,NA,0.00022180,NA,NA,154.90171067636956,NA,NA,NA,NA,MS,NA,NA,NA,302.00000000,NA,phloem,300.43609251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008583888357407284,NA,NA,NA,15.84280826,NA,NA,NA,NA,NA,NA,NA,NA,1
1.13062882,12.28636400,NA,0.53271989,182.9531482210183,0.55597589,0.00078731,NA,1.44451772,42.61454542914696,4.24181817,0.05718411,0.60764793,NA,MS,5.64677795,0.24123623,0.00107954,302.00000000,23.48306306,roots,125.54416416,NA,572.7641585729928,0.00000000,NA,0.08554006,32.75301092,NA,46.59864754,230.48070427928042,NA,1.94457584,232.99323769,NA,0.63645010,0.003586976118812522,NA,NA,13.17983486,3.04609378,NA,0.11868932,NA,0.00028612,NA,0.19721933,0.05631011,1.74184258,1
NA,NA,NA,NA,310.53941030023924,NA,0.00022431,NA,NA,156.27145858912542,NA,NA,NA,NA,MS,NA,NA,NA,303.00000000,NA,phloem,305.64805600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008732801599928687,NA,NA,NA,16.02187528,NA,NA,NA,NA,NA,NA,NA,NA,1
1.19612809,12.42994924,NA,0.53735669,186.0872614077111,0.56383422,0.00078923,NA,1.45396620,45.056549017974035,4.27102709,0.05734379,0.61977837,NA,MS,5.71857022,0.24605201,0.00102705,303.00000000,23.72363674,roots,128.05137906,NA,569.3687777854956,0.00000000,NA,0.08138443,32.64976184,NA,47.42503304,229.84901603628612,NA,1.96929888,237.12516521,NA,0.60359532,0.003658610830244106,NA,NA,13.18041298,3.22964143,NA,0.12078411,NA,0.00028692,NA,0.19822292,0.05702603,1.74583148,1
NA,NA,NA,NA,311.15225472998964,NA,0.00022456,NA,NA,156.07724237510507,NA,NA,NA,NA,MS,NA,NA,NA,304.00000000,NA,phloem,306.97264597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00877064702766178,NA,NA,NA,16.03965695,NA,NA,NA,NA,NA,NA,NA,NA,1
1.24068573,11.89154146,NA,0.37031255,189.31361595387077,0.55305689,0.00079629,NA,1.41735087,49.5384162494302,4.14359974,0.05749871,0.60915779,NA,MS,5.54839305,0.24183564,0.00064201,304.00000000,24.10981798,roots,130.62346008,NA,569.8894371275965,0.00000000,NA,0.05098660,32.76790638,NA,45.51690797,229.73955734699078,NA,1.91069512,227.58453987,NA,0.37867305,0.0037320988593592393,NA,NA,13.20972774,3.56049367,NA,0.12027067,NA,0.00028769,NA,0.19287702,0.05532901,1.69417085,1
NA,NA,NA,NA,305.6129105488654,NA,0.00022203,NA,NA,153.99484623930397,NA,NA,NA,NA,MS,NA,NA,NA,305.00000000,NA,phloem,302.14450263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008632700075237058,NA,NA,NA,15.85907867,NA,NA,NA,NA,NA,NA,NA,NA,1
1.20608830,10.40806574,NA,0.14195812,192.19221932048015,0.51639347,0.00080844,NA,1.31495675,56.11117643160599,3.80894279,0.05763934,0.56636367,NA,MS,5.03648728,0.22484638,0.00021675,305.00000000,24.64231225,roots,132.93398280,NA,574.3229653962499,0.00000000,NA,0.01728885,33.10359436,NA,39.65854402,230.1766803675941,NA,1.73441059,198.29272011,NA,0.12915598,0.00379811379426609,NA,NA,13.26723101,4.04276369,NA,0.11542740,NA,0.00028839,NA,0.17861396,0.05022424,1.56506089,1
NA,NA,NA,NA,297.7467676977632,NA,0.00021788,NA,NA,150.84141146380676,NA,NA,NA,NA,MS,NA,NA,NA,306.00000000,NA,phloem,294.91354657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008426101330545846,NA,NA,NA,15.56313271,NA,NA,NA,NA,NA,NA,NA,NA,1
1.14011512,9.08264613,NA,0.11778621,194.70378977547318,0.47066722,0.00081959,NA,1.18830782,61.90906594088669,3.41282096,0.05776236,0.51243507,NA,MS,4.40613136,0.20343672,0.00016266,306.00000000,25.11350428,roots,134.95861219,NA,578.7232959795107,0.00000000,NA,0.01302754,33.42842520,NA,34.42231626,230.63658849735936,NA,1.51733549,172.11158131,NA,0.09787204,0.0038559603482310034,NA,NA,13.32211439,4.47001744,NA,0.10808367,NA,0.00028901,NA,0.16117474,0.04393829,1.40924610,1
NA,NA,NA,NA,289.86968445892484,NA,0.00021345,NA,NA,147.53213704935015,NA,NA,NA,NA,MS,NA,NA,NA,307.00000000,NA,phloem,287.58461266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00821670321885776,NA,NA,NA,15.24678400,NA,NA,NA,NA,NA,NA,NA,NA,1
1.05422273,7.90066120,NA,0.11443146,196.64517590064057,0.43474015,0.00082938,NA,1.08935265,66.77379716418217,3.10634456,0.05787206,0.46989577,NA,MS,3.92876031,0.18654862,0.00014623,307.00000000,25.51308636,roots,136.56314010,NA,582.809800872721,0.00000000,NA,0.01175676,33.72840452,NA,29.80443078,231.07575272159355,NA,1.35294365,149.02215390,NA,0.08877971,0.003901804002824804,NA,NA,13.37283013,4.83042160,NA,0.10216293,NA,0.00028956,NA,0.14762865,0.03917790,1.28835788,1
NA,NA,NA,NA,282.46009434816943,NA,0.00020924,NA,NA,144.40292292838285,NA,NA,NA,NA,MS,NA,NA,NA,308.00000000,NA,phloem,280.65577398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008018736399318592,NA,NA,NA,14.94588488,NA,NA,NA,NA,NA,NA,NA,NA,1
0.97622419,6.99623958,NA,0.13224378,197.99473669369476,0.41034558,0.00083766,NA,1.02202153,70.61995298384184,2.89825240,0.05797265,0.44066410,NA,MS,3.60246686,0.17494365,0.00015951,308.00000000,25.83612099,roots,137.73935185,NA,586.4221091824044,0.00000000,NA,0.01286860,33.99644294,NA,26.27525974,231.46732941285404,NA,1.24057827,131.37629869,NA,0.09761255,0.003935410052930133,NA,NA,13.41877418,5.11753216,NA,0.09815304,NA,0.00029006,NA,0.13847611,0.03592408,1.20638668,1
NA,NA,NA,NA,275.7090428705938,NA,0.00020537,NA,NA,141.53746232699763,NA,NA,NA,NA,MS,NA,NA,NA,309.00000000,NA,phloem,274.32115942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00783774741198963,NA,NA,NA,14.66926887,NA,NA,NA,NA,NA,NA,NA,NA,1
0.89828015,6.19089554,NA,0.11086209,198.93128781632808,0.38652380,0.00084545,NA,0.95774875,74.08867343736996,2.70247621,0.05806380,0.41234671,NA,MS,3.26469281,0.16370164,0.00012726,309.00000000,26.12848245,roots,138.60848979,NA,590.0544167568794,0.00000000,NA,0.01030114,34.26080453,NA,23.15444154,231.87827055440377,NA,1.12425933,115.77220771,NA,0.07848213,0.003960242565567944,NA,NA,13.46373466,5.37733785,NA,0.09409207,NA,0.00029052,NA,0.12978292,0.03255577,1.12887762,1
NA,NA,NA,NA,269.5134336343256,NA,0.00020177,NA,NA,138.87994887734175,NA,NA,NA,NA,MS,NA,NA,NA,310.00000000,NA,phloem,268.49289285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007671225510020728,NA,NA,NA,14.41188182,NA,NA,NA,NA,NA,NA,NA,NA,1
0.83231940,5.55538206,NA,0.11285995,199.5502334473025,0.36955299,0.00085245,NA,0.91191235,77.02956789147154,2.56213719,0.05814782,0.39183993,NA,MS,3.00888115,0.15556045,0.00012443,310.00000000,26.38002605,roots,139.24092866,NA,593.4802213525302,0.00000000,NA,0.01010372,34.50958009,NA,20.69931768,232.2762539726487,NA,1.03616569,103.49658841,NA,0.07729228,0.00397831224745967,NA,NA,13.50635742,5.59887665,NA,0.09124458,NA,0.00029094,NA,0.12361801,0.03000480,1.07370048,1
NA,NA,NA,NA,263.73609348960593,NA,0.00019849,NA,NA,136.4577728744961,NA,NA,NA,NA,MS,NA,NA,NA,311.00000000,NA,phloem,263.05745804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0075159273726237135,NA,NA,NA,14.17777553,NA,NA,NA,NA,NA,NA,NA,NA,1
0.77725237,5.07191620,NA,0.14370982,199.63505291662236,0.36437745,0.00085827,NA,0.89711456,79.14536709256014,2.51333553,0.05822958,0.38449818,NA,MS,2.92826127,0.15264578,0.00015399,311.00000000,26.57110218,roots,139.49598511,NA,596.4940338481765,0.00000000,NA,0.01254054,34.73359749,NA,18.82108206,232.62762266567913,NA,1.00840270,94.10541029,NA,0.09627522,0.003985599574657585,NA,NA,13.54580893,5.76075193,NA,0.09065602,NA,0.00029134,NA,0.12172758,0.02920085,1.05579629,1
NA,NA,NA,NA,258.40264876650104,NA,0.00019564,NA,NA,134.33746007055422,NA,NA,NA,NA,MS,NA,NA,NA,312.00000000,NA,phloem,258.04212772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0073726322204424625,NA,NA,NA,13.97396184,NA,NA,NA,NA,NA,NA,NA,NA,1
0.71681880,4.58999405,NA,0.14426869,199.2204987076793,0.35865920,0.00086360,NA,0.88178183,80.8726104683968,2.46548871,0.05830896,0.37659458,NA,MS,2.84281091,0.14950805,0.00015108,312.00000000,26.73319596,roots,139.39607429,NA,599.4338551907111,0.00000000,NA,0.01233896,34.95236298,NA,16.95169696,232.9774319258179,NA,0.97897623,84.75848478,NA,0.09505159,0.0039827449798383405,NA,NA,13.58467110,5.89449697,NA,0.08987653,NA,0.00029174,NA,0.11981958,0.02834873,1.03783262,1
NA,NA,NA,NA,253.44572762078664,NA,0.00019312,NA,NA,132.46106527716353,NA,NA,NA,NA,MS,NA,NA,NA,313.00000000,NA,phloem,253.38132126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007239466321734434,NA,NA,NA,13.79452124,NA,NA,NA,NA,NA,NA,NA,NA,1
0.66568153,4.19881156,NA,0.15010326,198.4445660804179,0.35265257,0.00086839,NA,0.86613076,82.21529221613675,2.41879360,0.05838583,0.36838835,NA,MS,2.75318607,0.14625017,0.00015442,313.00000000,26.86641418,roots,139.03621107,NA,602.2275698199232,0.00000000,NA,0.01264672,35.16155719,NA,15.42497057,233.31695868727658,NA,0.94811221,77.12485284,NA,0.09773399,0.0039724631733929205,NA,NA,13.62240455,6.00026021,NA,0.08893786,NA,0.00029213,NA,0.11790554,0.02745499,1.01990928,1
NA,NA,NA,NA,248.77970569822486,NA,0.00019082,NA,NA,130.7344188142595,NA,NA,NA,NA,MS,NA,NA,NA,314.00000000,NA,phloem,248.99558822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007114159663532501,NA,NA,NA,13.62998601,NA,NA,NA,NA,NA,NA,NA,NA,1
0.62580041,3.88968896,NA,0.14284816,197.33451144107767,0.34918414,0.00087305,NA,0.85747129,83.41977410867352,2.39299565,0.05846138,0.36293589,NA,MS,2.70581890,0.14408555,0.00014465,314.00000000,26.98918076,roots,138.43738026,NA,605.0435025592843,0.00000000,NA,0.01187945,35.37167964,NA,14.21153905,233.6667325597278,NA,0.93180042,71.05769524,NA,0.09209577,0.0039553537218427245,NA,NA,13.66048023,6.09604415,NA,0.08852186,NA,0.00029250,NA,0.11697940,0.02698264,1.01059024,1
NA,NA,NA,NA,244.39778854468537,NA,0.00018875,NA,NA,129.17512161283838,NA,NA,NA,NA,MS,NA,NA,NA,315.00000000,NA,phloem,244.87915667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006996547333446214,NA,NA,NA,13.48224439,NA,NA,NA,NA,NA,NA,NA,NA,1
0.58497873,3.58661061,NA,0.13946144,195.92299952256474,0.34546691,0.00087749,NA,0.84839473,84.44868251729885,2.36746203,0.05853554,0.35714071,NA,MS,2.65591196,0.14178486,0.00013932,315.00000000,27.09868316,roots,137.62150385,NA,607.8277001400431,0.00000000,NA,0.01147383,35.57952290,NA,13.02878299,234.02021503387957,NA,0.91461401,65.14391497,NA,0.08922555,0.003932042967071351,NA,NA,13.69849975,6.17906158,NA,0.08800486,NA,0.00029287,NA,0.11603281,0.02648496,1.00114272,1
NA,NA,NA,NA,240.27103430222095,NA,0.00018681,NA,NA,127.71294864950434,NA,NA,NA,NA,MS,NA,NA,NA,316.00000000,NA,phloem,240.99953458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006885700987920405,NA,NA,NA,13.34376807,NA,NA,NA,NA,NA,NA,NA,NA,1
