N_content_mstruct_roots,N_content_shoot,sum_respi_shoot,Tillers_Photosynthesis_An,C_N_ratio_shoot,sum_dry_mass_roots,sum_C_g,NS_stem,sum_dry_mass_stem,N_content_roots,Cont_WSC_DM_stem,Cont_WSC_DM_laminae,N_content_mstruct_shoot,mstruct,N_content,sum_respi_roots,sum_dry_mass_laminae,axis,shoot_roots_ratio,NS,Cont_WSC_DM_shoot,C_N_ratio,NS_shoot,t,sum_NSC_g,mstruct_laminae,sum_N_g_shoot,mstruct_shoot,C_respired_roots,plant,senesced_mstruct,sum_dry_mass_shoot,sum_dry_mass,N_content_total_DM_shoot,Total_Transpiration,sum_N_g,NS_laminae,NNI,C_respired_shoot,NS_roots,Cont_WSC_DM_roots,Tillers_Photosynthesis,mstruct_stem,shoot_roots_mstruct_ratio,dry_mass_phloem,Cont_WSC_DM,N_content_mstruct,C_exudated,Total_Photosynthesis
1.5945775427448432,4.129272257593142,0.85567970,21.59113561487017,10.178078519393262,0.04233911965766589,0.03235426511197899,38.05822853674399,0.01122258174079092,1.3210139908486702,13.966893181775966,12.980423788253196,7.086447799899462,0.05097135,2.5806329740812797,0.22146660,0.02321484950737771,MS,0.8133714523734414,28.178377087831606,13.301897632333434,16.32964334955326,41.73001235327345,10.00000000,0.009926868966293703,0.013115221,0.0014220152947583388,0.02006668693415781,0.8774581106562687,1,0.00000000,0.03443743124816863,0.07677655090583452,4.129272257593142,0.00107940,0.001981320989038265,43.50503544797064,0.9384709676348049,0.9036469117790754,17.15586382994404,12.753943351251293,21.503490076210284,0.0069514659341578106,0.5721001711540745,0.0045832243970532465,12.999723314785342,3.5931142592491536,0.00000000,21.503490076210284
1.5807189739602248,4.103634075427694,1.01394525,24.32810262085208,10.240100466627911,0.04255463343958696,0.032619084513481986,38.74732273691958,0.011356106413301408,1.3050652438997263,14.720670634302211,13.827991959983411,7.122054467347937,0.05103407,2.5647593876985924,0.23164946,0.023478323552182368,MS,0.8185813658796232,28.66578289607157,14.119007315437592,16.43408576753501,42.381315753180736,11.00000000,0.01016409261169119,0.013115221,0.0014294775380445876,0.02007114021099149,0.950243119703206,1,0.00000000,0.034834429965483776,0.07738906340507073,4.103634075427694,0.00135404,0.0019848432687335675,44.139022657003515,0.9326441080517486,1.067108892629038,17.438503276132288,13.098340897176488,24.22732875807086,0.0069559192109914895,0.5712781759358891,0.005020693186423284,13.5577641192788,3.5954125408875464,0.10128884,24.22732875807086
1.5638525808638444,4.077220812365018,1.28372977,28.500395522704153,10.304668765075808,0.04282732851186037,0.03292731000914188,39.52454851353292,0.011509719359334883,1.2851114481454782,15.564358076429782,14.7080631205311,7.163075226414299,0.05109875,2.546076032095389,0.23579272,0.023760455724391845,MS,0.8235436649745546,29.230055575575964,14.98749792934086,16.55951954769347,43.080022427657816,12.00000000,0.010443860056899679,0.013115221,0.0014380429190712872,0.020075775747383076,0.9763088848338616,1,0.00000000,0.03527017508372673,0.07809750359558709,4.077220812365018,0.00175220,0.0019884218207120775,44.8023171267028,0.9266410937193224,1.3390692414979914,17.824003114436394,13.55452212771033,28.390742639544758,0.006960554747383076,0.5704352696259309,0.005516545700464779,14.201678631917828,3.5976798523762725,0.34352692,28.390742639544758
1.5594507175754877,4.057915241787215,0.99251483,23.68901132212765,10.352877671230457,0.043134637082995156,0.03317750933970817,40.23604509516441,0.011655010965469295,1.2746627703779738,16.38540272957344,15.125079903375354,7.182609060057757,0.05116727,2.5320173797793073,0.24472921,0.023888347545951587,MS,0.824009680272308,29.665116024701575,15.538351945595283,16.654201330066126,43.50360422157539,13.00000000,0.010663911896922083,0.013115221,0.0014423193624780212,0.020080716497556713,1.0288365822978742,1,0.00000000,0.03554335851142088,0.07867799559441604,4.057915241787215,0.00129151,0.001992140522512612,45.09783075295777,0.9222534640425487,1.0514979777836169,18.262067790143476,14.010226913738496,23.586377186263263,0.006965495497556713,0.5695467913525672,0.005978878142968793,14.700568545438847,3.5999453424399626,0.61545796,23.586377186263263
1.5581513185558442,4.0420051717717325,0.88294084,21.487135403242156,10.39303452804593,0.04343241236057632,0.0333993069357645,40.86003346787723,0.01178653711239585,1.267197452269746,17.09630245772503,15.42621395200306,7.196838770511678,0.05123724,2.5202421749844715,0.24910435,0.02397642677757062,MS,0.8234164750753881,30.036261982330714,15.976631423391673,16.733830032360316,43.83638010158792,14.00000000,0.010854923288468113,0.013115221,0.0014455408500113017,0.020085775103567134,1.0496615186123042,1,0.00000000,0.03576296388996647,0.07919537625054279,4.0420051717717325,0.00109225,0.001995915272903815,45.29951805717365,0.91863753903903,0.9433309648710438,18.673017364947953,14.427539844467288,21.391856277345198,0.006970554103567134,0.5686433754926041,0.006361208520938542,15.127076974312596,3.6022120120968752,0.87767980,21.391856277345198
1.5658886224703146,4.03812302534846,0.54011097,12.753772818131848,10.40312167262851,0.043685888880469766,0.03351947229823604,41.28579581577154,0.011880292794407204,1.268342335260703,17.602364688591205,15.26835787664925,7.194933196677873,0.05130463,2.5157697255124902,0.24442167,0.02391624297877087,MS,0.8194072889559835,30.204136548910842,16.042977088008474,16.763132556407605,43.87546187068161,15.00000000,0.010945433083531103,0.013115221,0.0014455081533338021,0.020090640368992427,1.015671273289338,1,0.00000000,0.035796535773178075,0.07948242465364784,4.03812302534846,0.00049956,0.0019995947765397482,45.1618675573682,0.9177552330337408,0.598192967040369,19.001752930563377,14.72683432920884,12.698836943990877,0.006975419368992427,0.5677759370894417,0.006606770512486989,15.319586142622702,3.604468232240534,1.04241788,12.698836943990877
1.5752569710177016,4.04903706323821,0.40614398,4.518883535951302,10.375320568455388,0.04386152021843247,0.033542744566212306,41.52846775934991,0.011937275648288732,1.2729032187525182,17.86205631405905,14.72741726625116,7.189633706726522,0.05136709,2.518228830191513,0.23448931,0.023744446794470693,MS,0.8135085666220127,30.178985715138772,15.77610684203046,16.745576817486576,43.682289969098335,16.00000000,0.010941225484922754,0.013115221,0.0014447661665091156,0.02009512897934442,0.9493987707629913,1,0.00000000,0.035681722442759425,0.07954324266119189,4.04903706323821,0.00025482,0.002003080869163329,44.765101863505585,0.9202356961905023,0.4597294427290587,19.19393202683921,14.88147790889518,4.507183976966942,0.0069799079793444185,0.5669739997482627,0.00669728537677106,15.282792969903742,3.606691847697093,1.13508305,4.507183976966942
1.5836424929079818,4.064895268707143,0.34909413,0.21444136842415631,10.334826469238475,0.04396307782383013,0.03351878039796592,41.59682917065848,0.011958400734666058,1.2786795423049842,17.88104160294327,14.168532548903507,7.185702404478136,0.05142558,2.5240076796111017,0.22707765,0.023572067681081478,MS,0.808188829683992,30.061758035620155,15.418042419693917,16.705737951727215,43.43078741788838,17.00000000,0.010891525763321044,0.013115221,0.0014442763295812074,0.02009930620952425,0.8969338363271969,1,0.00000000,0.035530468415747536,0.07949354623957766,4.064895268707143,0.00017718,0.0020064232118821423,44.36117706158614,0.9238398337970778,0.39896229690482765,19.2570578251539,14.908596578114816,0.44829088706688625,0.00698408520952425,0.5662241736730333,0.006668522794660043,15.136298702878603,3.6089092443824944,1.12872248,0.44829088706688625
1.5901677995373802,4.07833714686762,0.28086154,0.0,10.299823680480204,0.04402376490521056,0.03349186218902303,41.57037913605147,0.01195960648715852,1.284007084910138,17.76834073282714,13.799083467116644,7.184787711701072,0.05148008,2.5297746160234107,0.21986586,0.023456061801274804,MS,0.8044670501191414,29.94551583883571,15.139471979838746,16.665614365494346,43.23649757632114,18.00000000,0.010840629125504653,0.013115221,0.0014443703556185918,0.020103173727266915,0.8442890984409368,1,0.00000000,0.03541566828843332,0.07943943319364388,4.07833714686762,0.00016953,0.0020096386160456782,44.08600594969781,0.9268948061062772,0.32703233150755623,19.253358967293433,14.876188937652476,0.0,0.0069879527272669155,0.565526525502296,0.006589934620073205,14.99356571783807,3.611153013707904,1.05455225,0.0
1.5955504397611162,4.089772816180781,0.26859289,0.0,10.2700868888883,0.04406374177332208,0.03346719516374397,41.52343278388814,0.011955879288566913,1.2888215039938602,17.624788868429516,13.528794931865637,7.185585869192692,0.05152872,2.5351706536493173,0.20924599,0.023370719640376836,MS,0.8017158213815574,29.840925817198393,14.915036759751784,16.62816983606508,43.08365538132145,19.00000000,0.010794559231740053,0.013115221,0.001444777639877152,0.020106608788456028,0.7668091241190838,1,0.00000000,0.03532659892894375,0.07939034070226583,4.089772816180781,0.00015427,0.0020126806193160526,43.88182648282145,0.9294938218592683,0.30960097689493254,19.22402000736364,14.823400216708682,0.0,0.006991387788456028,0.5649047400001759,0.006494443693490435,14.864176051333938,3.6134608148389376,0.96380990,0.0
1.6002547480862088,4.099999089275939,0.25955959,0.0,10.24356099224172,0.04409316468503979,0.033444572217503896,41.46687796049265,0.011949559877661952,1.293229325446035,17.46825394981514,13.315099553770244,7.187383553455409,0.05157230,2.540252957272359,0.20056259,0.023303111846308257,MS,0.7995042310022932,29.746652080548163,14.72288979234579,16.592985634465915,42.95561021917605,20.00000000,0.010752761752214707,0.013115221,0.001445359219628215,0.020109671466375875,0.7002575428546108,1,0.00000000,0.03525267172397021,0.07934583640901,4.099999089275939,0.00014149,0.0020155849558523642,43.71901449686537,0.9318179748354406,0.29612213544333477,19.186034161582988,14.765415782933788,0.0,0.006994450466375875,0.5643483834947763,0.006397620233416459,14.746521851584857,3.6158461233546566,0.87516636,0.0
1.6046289861992948,4.109185894317211,0.24882266,0.0,10.219814138857442,0.04411645790798608,0.033423978610404914,41.40865503702369,0.011942275469352375,1.2973796686365038,17.312609209283774,13.138420676700976,7.189606903789603,0.05161073,2.545028277612997,0.19206173,0.023247168838597707,MS,0.797648904210417,29.662816522581547,14.555019042985872,16.559988177605298,42.845471952697714,21.00000000,0.010715258312385074,0.013115221,0.0014459996817908953,0.02011236081667715,0.6328808142607647,1,0.00000000,0.03518944430795008,0.07930590221593617,4.109185894317211,0.00012663,0.0020183576372116876,43.58357746245404,0.9339058850720933,0.280928382808814,19.147685864165865,14.709002075492892,0.0,0.006997139816677149,0.5638582785769497,0.006305057600817479,14.640677055596878,3.618325545307157,0.79030825,0.0
1.6085682506985322,4.1176156246309885,0.23975879,0.0,10.198029683234115,0.04413425195121202,0.033405148409757536,41.36024433820893,0.011936471431328692,1.3011969443892581,17.171984685630353,12.98594550666843,7.192505396550342,0.05164484,2.5495497179039996,0.18525721,0.02319924295027758,MS,0.7961098880852646,29.58789640085501,14.408046578171316,16.52879701956739,42.751302952016225,22.00000000,0.010681418450158131,0.013115221,0.0014467536652027374,0.02011473868197064,0.5766555642868285,1,0.00000000,0.03513571438160627,0.0792699663328183,4.1176156246309885,0.00012390,0.0020210272030209645,43.46703024702332,0.9358217328706792,0.2681459691205242,19.1083782845892,14.653808916875668,0.0,0.00699951768197064,0.5634236628391734,0.006217192371811623,14.544876924874847,3.620896958878755,0.71376850,0.0
