t,plant,axis,Conc_Nitrates_Soil,Tsoil,mineralisation,nitrates,volume
434,1,MS,2958510.26240462,4.20000000,0.00204918,2958510.26240462,1
435,1,MS,2958391.75094916,3.60000000,0.00194594,2958391.75094916,1
436,1,MS,2958279.74347800,3.00000000,0.00184749,2958279.74347800,1
437,1,MS,2958172.02828242,2.60000000,0.00178441,2958172.02828242,1
438,1,MS,2958068.44669103,2.20000000,0.00172331,2958068.44669103,1
439,1,MS,2957966.15214338,2.10000000,0.00170833,2957966.15214338,1
440,1,MS,2957859.47566649,2.60000000,0.00178441,2957859.47566649,1
441,1,MS,2957740.45285983,3.80000000,0.00197981,2957740.45285983,1
442,1,MS,2957587.94865433,6.60000000,0.00251423,2957587.94865433,1
443,1,MS,2957401.74122465,8.80000000,0.00302325,2957401.74122465,1
444,1,MS,2957192.16198452,9.90000000,0.00331153,2957192.16198452,1
445,1,MS,2956958.87513601,10.80000000,0.00356577,2956958.87513601,1
446,1,MS,2956706.11611580,11.40000000,0.00374500,2956706.11611580,1
447,1,MS,2956435.81298675,11.90000000,0.00390057,2956435.81298675,1
448,1,MS,2956156.49864029,12.10000000,0.00396443,2956156.49864029,1
449,1,MS,2955886.48397373,11.60000000,0.00380654,2955886.48397373,1
450,1,MS,2955631.54015816,10.90000000,0.00359509,2955631.54015816,1
451,1,MS,2955392.15098264,10.20000000,0.00339438,2955392.15098264,1
452,1,MS,2955171.68575479,9.30000000,0.00315133,2955171.68575479,1
453,1,MS,2954967.16599918,8.50000000,0.00294871,2954967.16599918,1
454,1,MS,2954777.46718115,7.70000000,0.00275804,2954777.46718115,1
455,1,MS,2954601.54607031,6.90000000,0.00257869,2954601.54607031,1
456,1,MS,2954432.94635530,6.50000000,0.00249307,2954432.94635530,1
457,1,MS,2954271.43002173,6.10000000,0.00241006,2954271.43002173,1
458,1,MS,2954116.78064578,5.70000000,0.00232958,2954116.78064578,1
459,1,MS,2953968.76987350,5.30000000,0.00225157,2953968.76987350,1
460,1,MS,2953825.86616325,5.00000000,0.00219463,2953825.86616325,1
461,1,MS,2953689.01906150,4.60000000,0.00212076,2953689.01906150,1
462,1,MS,2953557.99113575,4.20000000,0.00204918,2953557.99113575,1
463,1,MS,2953433.31575762,3.70000000,0.00196281,2953433.31575762,1
464,1,MS,2953305.18677622,4.00000000,0.00201422,2953305.18677622,1
465,1,MS,2953161.13288840,5.20000000,0.00223244,2953161.13288840,1
466,1,MS,2952938.95289981,10.20000000,0.00339438,2952938.95289981,1
467,1,MS,2952687.58467355,11.50000000,0.00377566,2952687.58467355,1
468,1,MS,2952436.74677822,11.20000000,0.00368437,2952436.74677822,1
469,1,MS,2952180.50167225,11.10000000,0.00365439,2952180.50167225,1
470,1,MS,2951908.70968821,11.50000000,0.00377566,2951908.70968821,1
471,1,MS,2951628.23990863,11.60000000,0.00380654,2951628.23990863,1
472,1,MS,2951346.24432725,11.50000000,0.00377566,2951346.24432725,1
473,1,MS,2951080.32204619,10.70000000,0.00353667,2951080.32204619,1
474,1,MS,2950831.34377676,9.90000000,0.00331153,2950831.34377676,1
475,1,MS,2950597.40989581,9.20000000,0.00312532,2950597.40989581,1
476,1,MS,2950376.37631874,8.60000000,0.00297337,2950376.37631874,1
477,1,MS,2950164.43602064,8.20000000,0.00287584,2950164.43602064,1
478,1,MS,2949961.45026543,7.80000000,0.00278124,2949961.45026543,1
479,1,MS,2949770.28906323,7.20000000,0.00264466,2949770.28906323,1
480,1,MS,2949585.79149066,6.90000000,0.00257869,2949585.79149066,1
481,1,MS,2949409.22431491,6.50000000,0.00249307,2949409.22431491,1
482,1,MS,2949237.47539982,6.30000000,0.00245125,2949237.47539982,1
483,1,MS,2949075.97236405,5.70000000,0.00232958,2949075.97236405,1
484,1,MS,2948922.78797654,5.20000000,0.00223244,2948922.78797654,1
485,1,MS,2948776.27116602,4.80000000,0.00215741,2948776.27116602,1
486,1,MS,2948634.90387090,4.50000000,0.00210266,2948634.90387090,1
487,1,MS,2948498.21375753,4.20000000,0.00204918,2948498.21375753,1
488,1,MS,2948362.51590207,4.10000000,0.00203163,2948362.51590207,1
489,1,MS,2948215.35655368,4.90000000,0.00217595,2948215.35655368,1
490,1,MS,2947997.22149415,9.40000000,0.00317753,2947997.22149415,1
491,1,MS,2947748.23782300,10.70000000,0.00353667,2947748.23782300,1
492,1,MS,2947485.35046612,10.90000000,0.00359509,2947485.35046612,1
493,1,MS,2947197.98225570,11.40000000,0.00374500,2947197.98225570,1
494,1,MS,2946893.19478181,11.60000000,0.00380654,2946893.19478181,1
495,1,MS,2946569.05347936,11.90000000,0.00390057,2946569.05347936,1
496,1,MS,2946232.29439725,12.10000000,0.00396443,2946232.29439725,1
497,1,MS,2945905.79524277,11.60000000,0.00380654,2945905.79524277,1
498,1,MS,2945599.91751161,10.80000000,0.00356577,2945599.91751161,1
499,1,MS,2945314.94057622,10.00000000,0.00333894,2945314.94057622,1
500,1,MS,2945050.23067742,9.20000000,0.00312532,2945050.23067742,1
501,1,MS,2944802.84970514,8.50000000,0.00294871,2944802.84970514,1
502,1,MS,2944573.84696336,7.70000000,0.00275804,2944573.84696336,1
503,1,MS,2944363.76349547,6.80000000,0.00255704,2944363.76349547,1
504,1,MS,2944171.01212622,5.90000000,0.00236951,2944171.01212622,1
505,1,MS,2943992.57685570,5.10000000,0.00221346,2943992.57685570,1
506,1,MS,2943825.92594316,4.40000000,0.00208469,2943825.92594316,1
507,1,MS,2943668.90637068,3.80000000,0.00197981,2943668.90637068,1
508,1,MS,2943519.66470203,3.30000000,0.00189613,2943519.66470203,1
509,1,MS,2943378.98238958,2.70000000,0.00179999,2943378.98238958,1
510,1,MS,2943244.00401712,2.30000000,0.00173840,2943244.00401712,1
511,1,MS,2943111.95184099,2.10000000,0.00170833,2943111.95184099,1
512,1,MS,2942975.84157883,2.40000000,0.00175361,2942975.84157883,1
513,1,MS,2942820.60875989,3.70000000,0.00196281,2942820.60875989,1
514,1,MS,2942529.43697923,10.90000000,0.00359509,2942529.43697923,1
515,1,MS,2942153.99224596,13.70000000,0.00451041,2942153.99224596,1
516,1,MS,2941753.81358516,14.10000000,0.00465713,2941753.81358516,1
517,1,MS,2941311.97959401,15.00000000,0.00500314,2941311.97959401,1
518,1,MS,2940833.22515937,15.70000000,0.00528810,2940833.22515937,1
519,1,MS,2940319.08857212,16.40000000,0.00558756,2940319.08857212,1
520,1,MS,2939794.92668804,16.60000000,0.00567587,2939794.92668804,1
521,1,MS,2939298.25649131,16.00000000,0.00541463,2939298.25649131,1
522,1,MS,2938845.79446679,15.00000000,0.00500314,2938845.79446679,1
523,1,MS,2938431.96678647,14.10000000,0.00465713,2938431.96678647,1
524,1,MS,2938054.43044920,13.20000000,0.00433289,2938054.43044920,1
525,1,MS,2937713.07731266,12.20000000,0.00399671,2937713.07731266,1
526,1,MS,2937404.20636479,11.20000000,0.00368437,2937404.20636479,1
527,1,MS,2937119.96568879,10.40000000,0.00345066,2937119.96568879,1
528,1,MS,2936856.02688820,9.70000000,0.00325732,2936856.02688820,1
529,1,MS,2936604.88124475,9.30000000,0.00315133,2936604.88124475,1
530,1,MS,2936371.82953722,8.60000000,0.00297337,2936371.82953722,1
531,1,MS,2936155.50112795,7.90000000,0.00280462,2936155.50112795,1
532,1,MS,2935952.86607668,7.30000000,0.00266699,2935952.86607668,1
533,1,MS,2935762.90818662,6.70000000,0.00253555,2935762.90818662,1
534,1,MS,2935583.20060246,6.20000000,0.00243057,2935583.20060246,1
535,1,MS,2935408.31674214,6.00000000,0.00238971,2935408.31674214,1
536,1,MS,2935228.81070062,6.30000000,0.00245125,2935228.81070062,1
537,1,MS,2935023.11413016,7.70000000,0.00275804,2935023.11413016,1
538,1,MS,2934673.53883346,13.90000000,0.00458324,2934673.53883346,1
539,1,MS,2934235.05911465,16.40000000,0.00558756,2934235.05911465,1
540,1,MS,2933761.74616236,17.00000000,0.00585625,2933761.74616236,1
541,1,MS,2933243.40568360,17.80000000,0.00623246,2933243.40568360,1
542,1,MS,2932675.33905873,18.70000000,0.00668127,2932675.33905873,1
543,1,MS,2932070.07119311,19.40000000,0.00704990,2932070.07119311,1
544,1,MS,2931448.89203680,19.80000000,0.00726849,2931448.89203680,1
545,1,MS,2930878.41964229,18.90000000,0.00678481,2930878.41964229,1
546,1,MS,2930381.26011588,17.40000000,0.00604174,2930381.26011588,1
547,1,MS,2929942.41381366,16.10000000,0.00545741,2929942.41381366,1
548,1,MS,2929546.74267107,15.10000000,0.00504298,2929546.74267107,1
549,1,MS,2929192.81242491,14.00000000,0.00462005,2929192.81242491,1
550,1,MS,2928866.01609220,13.30000000,0.00436788,2928866.01609220,1
551,1,MS,2928554.68478783,13.00000000,0.00426367,2928554.68478783,1
552,1,MS,2928258.19372655,12.70000000,0.00416172,2928258.19372655,1
553,1,MS,2927975.95919173,12.40000000,0.00406199,2927975.95919173,1
554,1,MS,2927703.26630123,12.30000000,0.00402923,2927703.26630123,1
555,1,MS,2927442.15542740,12.10000000,0.00396443,2927442.15542740,1
556,1,MS,2927192.25278045,11.90000000,0.00390057,2927192.25278045,1
557,1,MS,2926951.30392633,11.80000000,0.00386900,2926951.30392633,1
558,1,MS,2926719.08831453,11.70000000,0.00383765,2926719.08831453,1
559,1,MS,2926495.10091774,11.60000000,0.00380654,2926495.10091774,1
560,1,MS,2926266.20439318,12.20000000,0.00399671,2926266.20439318,1
561,1,MS,2926008.28027650,13.90000000,0.00458324,2926008.28027650,1
562,1,MS,2925690.85127235,16.70000000,0.00572050,2925690.85127235,1
563,1,MS,2925345.40304456,18.00000000,0.00632981,2925345.40304456,1
564,1,MS,2924996.30502056,18.40000000,0.00652858,2924996.30502056,1
565,1,MS,2924652.50811513,18.50000000,0.00657913,2924652.50811513,1
566,1,MS,2924316.51186278,18.50000000,0.00657913,2924316.51186278,1
567,1,MS,2924005.57791224,17.80000000,0.00623246,2924005.57791224,1
568,1,MS,2923709.74929677,17.50000000,0.00608893,2923709.74929677,1
569,1,MS,2923431.68212312,17.10000000,0.00590214,2923431.68212312,1
570,1,MS,2923173.28823494,16.60000000,0.00567587,2923173.28823494,1
571,1,MS,2922930.25974415,16.30000000,0.00554387,2922930.25974415,1
572,1,MS,2922705.48215680,15.80000000,0.00532998,2922705.48215680,1
573,1,MS,2922497.68997961,15.30000000,0.00512353,2922497.68997961,1
574,1,MS,2922305.42192656,14.80000000,0.00492431,2922305.42192656,1
575,1,MS,2922125.93275227,14.40000000,0.00476999,2922125.93275227,1
576,1,MS,2921959.58462747,13.90000000,0.00458324,2921959.58462747,1
577,1,MS,2921813.02128782,12.70000000,0.00416172,2921813.02128782,1
578,1,MS,2921682.32137853,11.60000000,0.00380654,2921682.32137853,1
579,1,MS,2921563.47592597,10.70000000,0.00353667,2921563.47592597,1
580,1,MS,2921455.99297276,9.70000000,0.00325732,2921455.99297276,1
581,1,MS,2921357.77913014,8.80000000,0.00302325,2921357.77913014,1
582,1,MS,2921265.64743693,8.20000000,0.00287584,2921265.64743693,1
583,1,MS,2921177.69515805,7.80000000,0.00278124,2921177.69515805,1
584,1,MS,2921089.80538257,7.90000000,0.00280462,2921089.80538257,1
585,1,MS,2920995.90245278,8.70000000,0.00299822,2920995.90245278,1
586,1,MS,2920893.62269199,9.60000000,0.00323052,2920893.62269199,1
587,1,MS,2920776.67381769,11.00000000,0.00362463,2920776.67381769,1
588,1,MS,2920651.25683096,11.40000000,0.00374500,2920651.25683096,1
589,1,MS,2920512.18901159,12.10000000,0.00396443,2920512.18901159,1
590,1,MS,2920366.80989601,12.10000000,0.00396443,2920366.80989601,1
591,1,MS,2920218.83533398,11.80000000,0.00386900,2920218.83533398,1
592,1,MS,2920069.16327094,11.50000000,0.00377566,2920069.16327094,1
593,1,MS,2919924.98189082,10.70000000,0.00353667,2919924.98189082,1
594,1,MS,2919791.75303893,9.50000000,0.00320392,2919791.75303893,1
595,1,MS,2919668.52167691,8.40000000,0.00292423,2919668.52167691,1
596,1,MS,2919553.19354430,7.50000000,0.00271217,2919553.19354430,1
597,1,MS,2919445.58726775,6.60000000,0.00251423,2919445.58726775,1
598,1,MS,2919344.58622590,5.80000000,0.00234947,2919344.58622590,1
599,1,MS,2919249.10966648,5.10000000,0.00221346,2919249.10966648,1
600,1,MS,2919159.70079445,4.30000000,0.00206687,2919159.70079445,1
601,1,MS,2919073.82337696,3.80000000,0.00197981,2919073.82337696,1
602,1,MS,2918991.41816008,3.30000000,0.00189613,2918991.41816008,1
603,1,MS,2918912.32598322,2.80000000,0.00181570,2918912.32598322,1
604,1,MS,2918833.87625686,2.70000000,0.00179999,2918833.87625686,1
605,1,MS,2918753.46461568,3.00000000,0.00184749,2918753.46461568,1
606,1,MS,2918671.24591555,3.30000000,0.00189613,2918671.24591555,1
607,1,MS,2918586.64311927,3.70000000,0.00196281,2918586.64311927,1
608,1,MS,2918497.42121018,4.40000000,0.00208469,2918497.42121018,1
609,1,MS,2918398.25067883,5.70000000,0.00232958,2918398.25067883,1
610,1,MS,2918276.85467117,8.10000000,0.00285192,2918276.85467117,1
611,1,MS,2918130.50083079,10.20000000,0.00339438,2918130.50083079,1
612,1,MS,2917952.28260610,12.30000000,0.00402923,2917952.28260610,1
613,1,MS,2917740.73588005,13.90000000,0.00458324,2917740.73588005,1
614,1,MS,2917502.45704608,14.80000000,0.00492431,2917502.45704608,1
615,1,MS,2917234.95060822,15.70000000,0.00528810,2917234.95060822,1
616,1,MS,2916949.15758968,16.10000000,0.00545741,2916949.15758968,1
617,1,MS,2916672.65509502,15.40000000,0.00516423,2916672.65509502,1
618,1,MS,2916416.33400198,14.30000000,0.00473210,2916416.33400198,1
619,1,MS,2916177.08388355,13.40000000,0.00440312,2916177.08388355,1
620,1,MS,2915953.26242570,12.60000000,0.00412823,2915953.26242570,1
621,1,MS,2915736.49387547,12.30000000,0.00402923,2915736.49387547,1
622,1,MS,2915527.53718529,12.00000000,0.00393238,2915527.53718529,1
623,1,MS,2915326.93384715,11.70000000,0.00383765,2915326.93384715,1
624,1,MS,2915134.79676345,11.40000000,0.00374500,2915134.79676345,1
625,1,MS,2914951.02811688,11.10000000,0.00365439,2914951.02811688,1
626,1,MS,2914776.77101867,10.70000000,0.00353667,2914776.77101867,1
627,1,MS,2914608.99705850,10.50000000,0.00347912,2914608.99705850,1
628,1,MS,2914447.48227306,10.30000000,0.00342242,2914447.48227306,1
629,1,MS,2914292.25881953,10.10000000,0.00336656,2914292.25881953,1
630,1,MS,2914141.84097143,10.00000000,0.00333894,2914141.84097143,1
631,1,MS,2913994.88507770,10.00000000,0.00333894,2913994.88507770,1
632,1,MS,2913844.15261193,10.60000000,0.00350779,2913844.15261193,1
633,1,MS,2913678.67344858,12.00000000,0.00393238,2913678.67344858,1
634,1,MS,2913483.32542025,14.30000000,0.00473210,2913483.32542025,1
635,1,MS,2913239.24930624,17.30000000,0.00599489,2913239.24930624,1
636,1,MS,2912952.01153928,19.40000000,0.00704990,2912952.01153928,1
637,1,MS,2912641.71540459,20.20000000,0.00749301,2912641.71540459,1
638,1,MS,2912305.13945269,20.90000000,0.00790052,2912305.13945269,1
639,1,MS,2911945.47637743,21.40000000,0.00820327,2911945.47637743,1
640,1,MS,2911596.31210905,20.70000000,0.00778217,2911596.31210905,1
641,1,MS,2911269.14117998,19.70000000,0.00721329,2911269.14117998,1
642,1,MS,2910968.47549708,18.60000000,0.00663002,2910968.47549708,1
643,1,MS,2910689.10801702,17.80000000,0.00623246,2910689.10801702,1
644,1,MS,2910428.96518615,17.10000000,0.00590214,2910428.96518615,1
645,1,MS,2910185.99852831,16.50000000,0.00563156,2910185.99852831,1
646,1,MS,2909966.02475767,15.50000000,0.00520523,2909966.02475767,1
647,1,MS,2909766.94733486,14.50000000,0.00480815,2909766.94733486,1
648,1,MS,2909585.29385857,13.60000000,0.00447438,2909585.29385857,1
649,1,MS,2909419.33110043,12.70000000,0.00416172,2909419.33110043,1
650,1,MS,2909262.71051411,12.20000000,0.00399671,2909262.71051411,1
651,1,MS,2909113.76724569,11.80000000,0.00386900,2909113.76724569,1
652,1,MS,2908969.93694256,11.60000000,0.00380654,2908969.93694256,1
653,1,MS,2908830.36559708,11.50000000,0.00377566,2908830.36559708,1
654,1,MS,2908693.85103214,11.50000000,0.00377566,2908693.85103214,1
655,1,MS,2908560.42729818,11.50000000,0.00377566,2908560.42729818,1
656,1,MS,2908425.89400746,11.90000000,0.00390057,2908425.89400746,1
657,1,MS,2908289.11005849,12.40000000,0.00406199,2908289.11005849,1
658,1,MS,2908150.94816488,12.80000000,0.00419546,2908150.94816488,1
659,1,MS,2908012.87484984,13.00000000,0.00426367,2908012.87484984,1
660,1,MS,2907866.04328359,13.90000000,0.00458324,2907866.04328359,1
661,1,MS,2907708.52359545,14.80000000,0.00492431,2907708.52359545,1
662,1,MS,2907536.93305029,15.80000000,0.00532998,2907536.93305029,1
663,1,MS,2907363.83265017,15.80000000,0.00532998,2907363.83265017,1
664,1,MS,2907193.86833332,15.50000000,0.00520523,2907193.86833332,1
665,1,MS,2907026.46203185,15.30000000,0.00512353,2907026.46203185,1
666,1,MS,2906862.66605034,15.10000000,0.00504298,2906862.66605034,1
667,1,MS,2906703.37165409,14.90000000,0.00496358,2906703.37165409,1
668,1,MS,2906548.06996729,14.80000000,0.00492431,2906548.06996729,1
669,1,MS,2906397.12129235,14.70000000,0.00488531,2906397.12129235,1
670,1,MS,2906249.72282287,14.70000000,0.00488531,2906249.72282287,1
671,1,MS,2906107.27028054,14.60000000,0.00484659,2906107.27028054,1
672,1,MS,2905969.82218654,14.50000000,0.00480815,2905969.82218654,1
673,1,MS,2905837.30874118,14.40000000,0.00476999,2905837.30874118,1
674,1,MS,2905707.64671931,14.50000000,0.00480815,2905707.64671931,1
675,1,MS,2905580.91469325,14.60000000,0.00484659,2905580.91469325,1
676,1,MS,2905459.08218840,14.50000000,0.00480815,2905459.08218840,1
677,1,MS,2905343.72493469,14.20000000,0.00469448,2905343.72493469,1
678,1,MS,2905233.52745490,14.00000000,0.00462005,2905233.52745490,1
679,1,MS,2905127.19220141,13.90000000,0.00458324,2905127.19220141,1
680,1,MS,2905021.54556903,14.10000000,0.00465713,2905021.54556903,1
681,1,MS,2904911.12992301,14.80000000,0.00492431,2904911.12992301,1
682,1,MS,2904797.15085713,15.20000000,0.00508311,2904797.15085713,1
683,1,MS,2904677.03259410,15.80000000,0.00532998,2904677.03259410,1
684,1,MS,2904545.90836773,16.70000000,0.00572050,2904545.90836773,1
685,1,MS,2904402.72428568,17.40000000,0.00604174,2904402.72428568,1
686,1,MS,2904242.94453279,18.30000000,0.00647837,2904242.94453279,1
687,1,MS,2904074.02864908,18.50000000,0.00657913,2904074.02864908,1
688,1,MS,2903908.32262074,17.80000000,0.00623246,2903908.32262074,1
689,1,MS,2903749.99209516,16.90000000,0.00581068,2903749.99209516,1
690,1,MS,2903599.04244594,16.10000000,0.00545741,2903599.04244594,1
691,1,MS,2903455.25918178,15.40000000,0.00516423,2903455.25918178,1
692,1,MS,2903319.24276494,14.70000000,0.00488531,2903319.24276494,1
693,1,MS,2903191.10402080,14.00000000,0.00462005,2903191.10402080,1
694,1,MS,2903068.89825328,13.50000000,0.00443862,2903068.89825328,1
695,1,MS,2902953.52966139,12.90000000,0.00422944,2902953.52966139,1
696,1,MS,2902842.19398845,12.60000000,0.00412823,2902842.19398845,1
697,1,MS,2902734.94067039,12.30000000,0.00402923,2902734.94067039,1
698,1,MS,2902631.77862601,12.00000000,0.00393238,2902631.77862601,1
699,1,MS,2902531.87667502,11.80000000,0.00386900,2902531.87667502,1
700,1,MS,2902435.25666458,11.60000000,0.00380654,2902435.25666458,1
701,1,MS,2902341.90783114,11.40000000,0.00374500,2902341.90783114,1
702,1,MS,2902253.91451180,10.90000000,0.00359509,2902253.91451180,1
703,1,MS,2902169.61628469,10.60000000,0.00350779,2902169.61628469,1
704,1,MS,2902086.83068046,10.60000000,0.00350779,2902086.83068046,1
705,1,MS,2902004.75279362,10.70000000,0.00353667,2902004.75279362,1
706,1,MS,2901923.20199645,10.80000000,0.00356577,2901923.20199645,1
707,1,MS,2901839.84155923,11.20000000,0.00368437,2901839.84155923,1
708,1,MS,2901754.09329385,11.60000000,0.00380654,2901754.09329385,1
709,1,MS,2901666.80574160,11.80000000,0.00386900,2901666.80574160,1
710,1,MS,2901578.38544978,11.90000000,0.00390057,2901578.38544978,1
711,1,MS,2901488.62227461,12.00000000,0.00393238,2901488.62227461,1
712,1,MS,2901396.54376002,12.20000000,0.00399671,2901396.54376002,1
713,1,MS,2901304.51238289,12.10000000,0.00396443,2901304.51238289,1
714,1,MS,2901213.64739098,11.90000000,0.00390057,2901213.64739098,1
715,1,MS,2901124.99525017,11.60000000,0.00380654,2901124.99525017,1
716,1,MS,2901039.49099560,11.20000000,0.00368437,2901039.49099560,1
717,1,MS,2900957.21939821,10.80000000,0.00356577,2900957.21939821,1
718,1,MS,2900878.82026660,10.30000000,0.00342242,2900878.82026660,1
719,1,MS,2900802.97579690,10.00000000,0.00333894,2900802.97579690,1
720,1,MS,2900729.71094581,9.70000000,0.00325732,2900729.71094581,1
721,1,MS,2900659.02163199,9.40000000,0.00317753,2900659.02163199,1
722,1,MS,2900590.30643285,9.20000000,0.00312532,2900590.30643285,1
723,1,MS,2900525.16463280,8.70000000,0.00299822,2900525.16463280,1
724,1,MS,2900461.89169180,8.50000000,0.00294871,2900461.89169180,1
725,1,MS,2900399.96055729,8.40000000,0.00292423,2900399.96055729,1
726,1,MS,2900339.86011085,8.20000000,0.00287584,2900339.86011085,1
727,1,MS,2900281.04926865,8.10000000,0.00285192,2900281.04926865,1
728,1,MS,2900222.48044788,8.20000000,0.00287584,2900222.48044788,1
729,1,MS,2900162.99694650,8.50000000,0.00294871,2900162.99694650,1
730,1,MS,2900100.59746366,9.10000000,0.00309951,2900100.59746366,1
731,1,MS,2900031.26836060,10.20000000,0.00339438,2900031.26836060,1
732,1,MS,2899950.53672492,11.60000000,0.00380654,2899950.53672492,1
733,1,MS,2899859.13019330,12.40000000,0.00406199,2899859.13019330,1
734,1,MS,2899757.64134623,12.80000000,0.00419546,2899757.64134623,1
735,1,MS,2899650.62267590,12.60000000,0.00412823,2899650.62267590,1
736,1,MS,2899543.25097643,11.90000000,0.00390057,2899543.25097643,1
737,1,MS,2899437.28008248,11.20000000,0.00368437,2899437.28008248,1
738,1,MS,2899333.10131448,10.60000000,0.00350779,2899333.10131448,1
739,1,MS,2899231.73339336,10.00000000,0.00333894,2899231.73339336,1
740,1,MS,2899134.81916755,9.30000000,0.00315133,2899134.81916755,1
741,1,MS,2899043.34522332,8.50000000,0.00294871,2899043.34522332,1
742,1,MS,2898955.27906530,8.00000000,0.00282818,2898955.27906530,1
743,1,MS,2898870.72092560,7.50000000,0.00271217,2898870.72092560,1
744,1,MS,2898789.72515647,7.00000000,0.00260051,2898789.72515647,1
745,1,MS,2898711.64009957,6.60000000,0.00251423,2898711.64009957,1
746,1,MS,2898635.80421828,6.30000000,0.00245125,2898635.80421828,1
747,1,MS,2898562.20427098,6.00000000,0.00238971,2898562.20427098,1
748,1,MS,2898489.68443663,5.90000000,0.00236951,2898489.68443663,1
749,1,MS,2898418.88498468,5.70000000,0.00232958,2898418.88498468,1
750,1,MS,2898349.22995471,5.60000000,0.00230985,2898349.22995471,1
751,1,MS,2898280.18102780,5.60000000,0.00230985,2898280.18102780,1
752,1,MS,2898211.14718283,5.70000000,0.00232958,2898211.14718283,1
753,1,MS,2898141.43279830,5.90000000,0.00236951,2898141.43279830,1
754,1,MS,2898070.27475017,6.20000000,0.00243057,2898070.27475017,1
755,1,MS,2897996.83582180,6.60000000,0.00251423,2897996.83582180,1
756,1,MS,2897921.34618418,6.90000000,0.00257869,2897921.34618418,1
757,1,MS,2897841.95797123,7.40000000,0.00268949,2897841.95797123,1
758,1,MS,2897757.88014107,7.90000000,0.00280462,2897757.88014107,1
759,1,MS,2897667.91224032,8.40000000,0.00292423,2897667.91224032,1
760,1,MS,2897571.61433704,8.80000000,0.00302325,2897571.61433704,1
761,1,MS,2897474.42146329,8.50000000,0.00294871,2897474.42146329,1
762,1,MS,2897379.30176393,7.90000000,0.00280462,2897379.30176393,1
763,1,MS,2897286.06233860,7.40000000,0.00268949,2897286.06233860,1
764,1,MS,2897194.50475411,7.00000000,0.00260051,2897194.50475411,1
765,1,MS,2897106.47605129,6.40000000,0.00247208,2897106.47605129,1
766,1,MS,2897021.45883635,5.90000000,0.00236951,2897021.45883635,1
767,1,MS,2896940.19200151,5.30000000,0.00225157,2896940.19200151,1
768,1,MS,2896861.30647611,4.90000000,0.00217595,2896861.30647611,1
769,1,MS,2896783.52013406,4.70000000,0.00213901,2896783.52013406,1
770,1,MS,2896706.30252526,4.60000000,0.00212076,2896706.30252526,1
771,1,MS,2896632.30290151,4.10000000,0.00203163,2896632.30290151,1
772,1,MS,2896560.80737050,3.70000000,0.00196281,2896560.80737050,1
773,1,MS,2896490.56132920,3.50000000,0.00192921,2896490.56132920,1
774,1,MS,2896419.82369966,3.60000000,0.00194594,2896419.82369966,1
775,1,MS,2896347.98079357,3.80000000,0.00197981,2896347.98079357,1
776,1,MS,2896272.27354754,4.40000000,0.00208469,2896272.27354754,1
777,1,MS,2896190.00720758,5.30000000,0.00225157,2896190.00720758,1
778,1,MS,2896092.66025440,7.10000000,0.00262250,2896092.66025440,1
779,1,MS,2895967.09948685,9.70000000,0.00325732,2895967.09948685,1
780,1,MS,2895809.74332347,11.60000000,0.00380654,2895809.74332347,1
781,1,MS,2895609.12299177,13.50000000,0.00443862,2895609.12299177,1
782,1,MS,2895359.42556365,15.10000000,0.00504298,2895359.42556365,1
783,1,MS,2895071.24021376,15.90000000,0.00537215,2895071.24021376,1
784,1,MS,2894766.29923793,15.80000000,0.00532998,2894766.29923793,1
785,1,MS,2894466.37065239,15.00000000,0.00500314,2894466.37065239,1
786,1,MS,2894188.20607735,13.70000000,0.00451041,2894188.20607735,1
787,1,MS,2893934.32795364,12.40000000,0.00406199,2893934.32795364,1
788,1,MS,2893701.02823975,11.30000000,0.00371457,2893701.02823975,1
789,1,MS,2893484.16529860,10.40000000,0.00345066,2893484.16529860,1
790,1,MS,2893280.20237482,9.70000000,0.00325732,2893280.20237482,1
791,1,MS,2893087.28617699,9.10000000,0.00309951,2893087.28617699,1
792,1,MS,2892903.77261950,8.60000000,0.00297337,2892903.77261950,1
793,1,MS,2892732.36575160,7.90000000,0.00280462,2892732.36575160,1
794,1,MS,2892573.65850750,7.10000000,0.00262250,2892573.65850750,1
795,1,MS,2892422.96753148,6.60000000,0.00251423,2892422.96753148,1
796,1,MS,2892278.85181832,6.20000000,0.00243057,2892278.85181832,1
797,1,MS,2892138.66920522,6.00000000,0.00238971,2892138.66920522,1
798,1,MS,2892002.40180110,5.80000000,0.00234947,2892002.40180110,1
799,1,MS,2891867.80808438,5.80000000,0.00234947,2891867.80808438,1
800,1,MS,2891733.82896409,5.90000000,0.00236951,2891733.82896409,1
801,1,MS,2891598.18176193,6.20000000,0.00243057,2891598.18176193,1
802,1,MS,2891460.77871302,6.50000000,0.00249307,2891460.77871302,1
803,1,MS,2891320.06740881,6.90000000,0.00257869,2891320.06740881,1
804,1,MS,2891174.03641802,7.40000000,0.00268949,2891174.03641802,1
805,1,MS,2891018.87716930,8.10000000,0.00285192,2891018.87716930,1
806,1,MS,2890852.81229176,8.80000000,0.00302325,2890852.81229176,1
807,1,MS,2890681.32292890,9.00000000,0.00307390,2890681.32292890,1
808,1,MS,2890507.33289938,9.00000000,0.00307390,2890507.33289938,1
809,1,MS,2890333.83919750,8.80000000,0.00302325,2890333.83919750,1
810,1,MS,2890161.78997157,8.60000000,0.00297337,2890161.78997157,1
