t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_min_upt,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,delta_mstruct_growth,mstruct,nitrates,proteins,rate_mstruct_death,regul_transpiration,senesced_mstruct,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi
181,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83299505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730.35696642,NA,NA
181,1,MS,roots,0.01965406,47.32937184,0.00039915,0.00000000,0.00509417,0.00002485,0.00182614,0.00028452,NA,0.00000000,0.00000000,NA,NA,NA,0.12419313,2.02083589,0.00000000,NA,0.00000000,NA,NA,20.34084822,0.26990317,236.64685919,0.00000000,NA,0.01764332,6.06757086,0.00016385,0.05686557,0.00000000,NA,0.00000000,0.00013965,0.00000000,NA,NA,457.27396909,5.99725619,0.12419313
182,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83682552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,721.68828077,NA,NA
182,1,MS,roots,0.01764332,37.47625905,0.00033449,0.00000000,0.00509562,0.00002506,0.00120426,0.00028535,NA,0.00000000,0.00000000,NA,NA,NA,0.12459835,2.02764435,0.00000000,NA,0.00000000,NA,NA,20.39668896,0.21727587,187.38129526,0.00000000,NA,0.01476849,6.06247312,0.00016440,0.05702998,0.00000000,NA,0.00000000,0.00013981,0.00000000,NA,NA,459.59156236,6.02435723,0.12459835
183,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84163238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,713.25334784,NA,NA
183,1,MS,roots,0.01476849,30.30438178,0.00027829,0.00000000,0.00509699,0.00002527,0.00080867,0.00028617,NA,0.00000000,0.00000000,NA,NA,NA,0.12491311,2.03379805,0.00000000,NA,0.00000000,NA,NA,20.45308789,0.17879446,151.52190890,0.00000000,NA,0.01227365,6.05737400,0.00016490,0.05719488,0.00000000,NA,0.00000000,0.00013996,0.00000000,NA,NA,459.94925353,6.05236274,0.12491311
184,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84698337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705.56841008,NA,NA
184,1,MS,roots,0.01227365,25.45601751,0.00023912,0.00000000,0.00509830,0.00002548,0.00058431,0.00028700,NA,0.00000000,0.00000000,NA,NA,NA,0.12516394,2.03939435,0.00000000,NA,0.00000000,NA,NA,20.51040432,0.15279045,127.28008755,0.00000000,NA,0.01053426,6.05227357,0.00016536,0.05736024,0.00000000,NA,0.00000000,0.00014012,0.00000000,NA,NA,458.93232058,6.07743455,0.12516394
185,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85257774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698.50812062,NA,NA
185,1,MS,roots,0.01053426,22.23726666,0.00021315,0.00000000,0.00509955,0.00002570,0.00045644,0.00028783,NA,0.00000000,0.00000000,NA,NA,NA,0.12537046,2.04459634,0.00000000,NA,0.00000000,NA,NA,20.56845670,0.13571065,111.18633331,0.00000000,NA,0.00938018,6.04717189,0.00016578,0.05752601,0.00000000,NA,0.00000000,0.00014027,0.00000000,NA,NA,456.98741986,6.09881527,0.12537046
186,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85825223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691.89547829,NA,NA
186,1,MS,roots,0.00938018,20.11019434,0.00019646,0.00000000,0.00510072,0.00002591,0.00038220,0.00028866,NA,0.00000000,0.00000000,NA,NA,NA,0.12554588,2.04952146,0.00000000,NA,0.00000000,NA,NA,20.62706197,0.12472707,100.55097172,0.00000000,NA,0.00863638,6.04206904,0.00016618,0.05769219,0.00000000,NA,0.00000000,0.00014042,0.00000000,NA,NA,454.42158420,6.11742218,0.12554588
187,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86392672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685.56799798,NA,NA
187,1,MS,roots,0.00863638,18.67472974,0.00018653,0.00000000,0.00510170,0.00002612,0.00033885,0.00028949,NA,0.00000000,0.00000000,NA,NA,NA,0.12569960,2.05424763,0.00000000,NA,0.00000000,NA,NA,20.68610299,0.11766592,93.37364871,0.00000000,NA,0.00819146,6.03696520,0.00016656,0.05785875,0.00000000,NA,0.00000000,0.00014057,0.00000000,NA,NA,451.45298436,6.13407011,0.12569960
188,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86884026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,679.34866305,NA,NA
188,1,MS,roots,0.00819146,17.66364933,0.00017914,0.00000000,0.00510331,0.00002634,0.00030970,0.00029033,NA,0.00000000,0.00000000,NA,NA,NA,0.12583504,2.05882984,0.00000000,NA,0.00000000,NA,NA,20.74538792,0.11295297,88.31824664,0.00000000,NA,0.00785777,6.03185973,0.00016693,0.05802568,0.00000000,NA,0.00000000,0.00014073,0.00000000,NA,NA,448.16998602,6.14929387,0.12583504
189,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87464948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673.25353098,NA,NA
189,1,MS,roots,0.00785777,16.97948569,0.00017574,0.00000000,0.00510250,0.00002656,0.00029413,0.00029116,NA,0.00000000,0.00000000,NA,NA,NA,0.12595737,2.06328583,0.00000000,NA,0.00000000,NA,NA,20.80498107,0.11029351,84.89742846,0.00000000,NA,0.00770326,6.02675508,0.00016729,0.05819298,0.00000000,NA,0.00000000,0.00014083,0.00000000,NA,NA,444.69163341,6.16376970,0.12595737
190,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88055280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,667.37179626,NA,NA
190,1,MS,roots,0.00770326,16.60482005,0.00017417,0.00000000,0.00510341,0.00002677,0.00028711,0.00029200,NA,0.00000000,0.00000000,NA,NA,NA,0.12606875,2.06764568,0.00000000,NA,0.00000000,NA,NA,20.86477820,0.10954479,83.02410024,0.00000000,NA,0.00762648,6.02164953,0.00016765,0.05836062,0.00000000,NA,0.00000000,0.00014097,0.00000000,NA,NA,441.07157775,6.17736222,0.12606875
191,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88666034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,661.27114893,NA,NA
191,1,MS,roots,0.00762648,16.21861287,0.00017248,0.00000000,0.00510425,0.00002699,0.00027982,0.00029284,NA,0.00000000,0.00000000,NA,NA,NA,0.12616862,2.07192060,0.00000000,NA,0.00000000,NA,NA,20.92469418,0.10873301,81.09306437,0.00000000,NA,0.00754476,6.01654319,0.00016799,0.05852862,0.00000000,NA,0.00000000,0.00014111,0.00000000,NA,NA,437.30841738,6.19044186,0.12616862
192,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89291121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,655.31084619,NA,NA
192,1,MS,roots,0.00754476,15.96325607,0.00017492,0.00000000,0.00510502,0.00002721,0.00028148,0.00029368,NA,0.00000000,0.00000000,NA,NA,NA,0.12626252,2.07610370,0.00000000,NA,0.00000000,NA,NA,20.98491241,0.10875579,79.81628035,0.00000000,NA,0.00764415,6.01143601,0.00016833,0.05869695,0.00000000,NA,0.00000000,0.00014125,0.00000000,NA,NA,433.51556728,6.20326248,0.12626252
193,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89378666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663.46008716,NA,NA
193,1,MS,roots,0.00764415,28.35757862,0.00250364,0.00000000,0.05963626,0.00002743,0.00060956,0.00029453,NA,0.00000000,0.00000000,NA,NA,NA,0.12644143,2.08023011,0.00000000,NA,0.00000000,NA,NA,21.04677899,0.19101093,141.78789309,0.00000000,NA,0.00927241,5.95150005,0.00016867,0.05886562,0.00000000,NA,0.00000000,0.00166673,0.00000000,NA,NA,431.36343048,6.21531175,0.12644143
194,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89388674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678.26317849,NA,NA
194,1,MS,roots,0.00927241,40.61783317,0.00357384,0.00000000,0.05880491,0.00002765,0.00124925,0.00029537,NA,0.00000000,0.00000000,NA,NA,NA,0.12677710,2.08493326,0.00000000,NA,0.00000000,NA,NA,21.11117089,0.26765232,203.08916583,0.00000000,NA,0.01328980,5.89240761,0.00016905,0.05903467,0.00000000,NA,0.00000000,0.00165998,0.00000000,NA,NA,432.10282582,6.22401537,0.12677710
195,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89338797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,692.28651709,NA,NA
195,1,MS,roots,0.01328980,49.47063067,0.00445161,0.00000000,0.05817685,0.00002787,0.00188242,0.00029622,NA,0.00000000,0.00000000,NA,NA,NA,0.12725124,2.09073108,0.00000000,NA,0.00000000,NA,NA,21.17499011,0.31920646,247.35315334,0.00000000,NA,0.01656661,5.83394753,0.00016952,0.05920419,0.00000000,NA,0.00000000,0.00165870,0.00000000,NA,NA,435.37571782,6.22807111,0.12725124
196,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89300396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705.02562459,NA,NA
196,1,MS,roots,0.01656661,55.21438428,0.00505436,0.00000000,0.05813058,0.00002810,0.00233655,0.00029707,NA,0.00000000,0.00000000,NA,NA,NA,0.12781856,2.09750257,0.00000000,NA,0.00000000,NA,NA,21.23779818,0.34967994,276.07192138,0.00000000,NA,0.01863619,5.77552923,0.00017007,0.05937425,0.00000000,NA,0.00000000,0.00167415,0.00000000,NA,NA,440.38758263,6.23750657,0.12781856
197,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89314367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716.78298893,NA,NA
197,1,MS,roots,0.01863619,58.75397482,0.00538362,0.00000000,0.05756009,0.00002832,0.00261143,0.00029792,NA,0.00000000,0.00000000,NA,NA,NA,0.12844273,2.10492358,0.00000000,NA,0.00000000,NA,NA,21.29996156,0.36605040,293.76987408,0.00000000,NA,0.01984618,5.71768356,0.00017067,0.05954492,0.00000000,NA,0.00000000,0.00167449,0.00000000,NA,NA,446.51498210,6.25289859,0.12844273
198,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89394218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727.87685505,NA,NA
198,1,MS,roots,0.01984618,60.84514459,0.00555987,0.00000000,0.05700149,0.00002855,0.00275005,0.00029878,NA,0.00000000,0.00000000,NA,NA,NA,0.12909885,2.11273062,0.00000000,NA,0.00000000,NA,NA,21.36178423,0.37363492,304.22572297,0.00000000,NA,0.02048939,5.66039895,0.00017130,0.05971623,0.00000000,NA,0.00000000,0.00167502,0.00000000,NA,NA,453.32977962,6.27230253,0.12909885
199,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89536916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,738.53762101,NA,NA
199,1,MS,roots,0.02048939,62.01692849,0.00564224,0.00000000,0.05645155,0.00002878,0.00279886,0.00029964,NA,0.00000000,0.00000000,NA,NA,NA,0.12977109,2.12074416,0.00000000,NA,0.00000000,NA,NA,21.42349143,0.37593241,310.08464244,0.00000000,NA,0.02078508,5.60366685,0.00017195,0.05988818,0.00000000,NA,0.00000000,0.00167565,0.00000000,NA,NA,460.55445454,6.29420770,0.12977109
200,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89730954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,748.92008105,NA,NA
200,1,MS,roots,0.02078508,62.61423960,0.00567264,0.00000000,0.05590435,0.00002900,0.00279479,0.00030050,NA,0.00000000,0.00000000,NA,NA,NA,0.13045005,2.12885207,0.00000000,NA,0.00000000,NA,NA,21.48524269,0.37510247,313.07119802,0.00000000,NA,0.02089005,5.54748268,0.00017261,0.06006079,0.00000000,NA,0.00000000,0.00167622,0.00000000,NA,NA,468.01870949,6.31754973,0.13045005
201,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89963709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,759.11629242,NA,NA
201,1,MS,roots,0.02089005,62.86136707,0.00566592,0.00000000,0.05536794,0.00002923,0.00275656,0.00030137,NA,0.00000000,0.00000000,NA,NA,NA,0.13112980,2.13698949,0.00000000,NA,0.00000000,NA,NA,21.54709068,0.37248850,314.30683533,0.00000000,NA,0.02085611,5.49183749,0.00017327,0.06023406,0.00000000,NA,0.00000000,0.00167696,0.00000000,NA,NA,475.60932082,6.34161350,0.13112980
202,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90222226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,769.18856561,NA,NA
202,1,MS,roots,0.02085611,62.89933141,0.00564054,0.00000000,0.05483713,0.00002946,0.00270117,0.00030224,NA,0.00000000,0.00000000,NA,NA,NA,0.13180711,2.14511737,0.00000000,NA,0.00000000,NA,NA,21.60910517,0.36888989,314.49665707,0.00000000,NA,0.02075330,5.43672566,0.00017393,0.06040799,0.00000000,NA,0.00000000,0.00167772,0.00000000,NA,NA,483.26056773,6.36610984,0.13180711
203,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90495396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779.17546406,NA,NA
203,1,MS,roots,0.02075330,62.81607089,0.00560399,0.00000000,0.05431166,0.00002969,0.00263701,0.00030311,NA,0.00000000,0.00000000,NA,NA,NA,0.13248025,2.15321606,0.00000000,NA,0.00000000,NA,NA,21.67131301,0.36478081,314.08035445,0.00000000,NA,0.02060932,5.38214316,0.00017459,0.06058257,0.00000000,NA,0.00000000,0.00167849,0.00000000,NA,NA,490.93256547,6.39074723,0.13248025
204,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92618426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,789.65194808,NA,NA
204,1,MS,roots,0.02060932,63.13823523,0.00564852,0.00000000,0.05375817,0.00002993,0.00263046,0.00030399,NA,0.00000000,0.00000000,NA,NA,NA,0.13315225,2.16127607,0.00000000,NA,0.00000000,NA,NA,21.73406517,0.37027478,315.69117615,0.00000000,NA,0.02077626,5.32811442,0.00017524,0.06075781,0.00000000,NA,0.00000000,0.00167823,0.00000000,NA,NA,498.68785475,6.41540527,0.13315225
205,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94752322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,785.11782956,NA,NA
205,1,MS,roots,0.02077626,45.09090494,0.00044243,0.00000000,0.00457472,0.00003016,0.00171252,0.00030487,NA,0.00000000,0.00000000,NA,NA,NA,0.13367011,2.16931785,0.00000000,NA,0.00000000,NA,NA,21.79521382,0.27209088,225.45452469,0.00000000,NA,0.01910683,5.32353781,0.00017589,0.06093370,0.00000000,NA,0.00000000,0.00014294,0.00000000,NA,NA,503.08442269,6.43897637,0.13367011
206,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97102347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776.02838764,NA,NA
206,1,MS,roots,0.01910683,35.31685259,0.00037563,0.00000000,0.00457468,0.00003040,0.00113330,0.00030575,NA,0.00000000,0.00000000,NA,NA,NA,0.13408140,2.17641111,0.00000000,NA,0.00000000,NA,NA,21.85533854,0.22095514,176.58426296,0.00000000,NA,0.01620806,5.31896117,0.00017647,0.06111017,0.00000000,NA,0.00000000,0.00014306,0.00000000,NA,NA,505.08816767,6.46579864,0.13408140
207,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99690723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767.33802380,NA,NA
207,1,MS,roots,0.01620806,28.44892428,0.00031700,0.00000000,0.00457406,0.00003063,0.00076995,0.00030663,NA,0.00000000,0.00000000,NA,NA,NA,0.13440150,2.18286320,0.00000000,NA,0.00000000,NA,NA,21.91600912,0.18480081,142.24462139,0.00000000,NA,0.01366832,5.31438516,0.00017699,0.06128715,0.00000000,NA,0.00000000,0.00014316,0.00000000,NA,NA,505.03133977,6.49477884,0.13440150
208,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02468967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,759.47337603,NA,NA
208,1,MS,roots,0.01366832,23.96076305,0.00027841,0.00000000,0.00457407,0.00003087,0.00057067,0.00030752,NA,0.00000000,0.00000000,NA,NA,NA,0.13465923,2.18876967,0.00000000,NA,0.00000000,NA,NA,21.97771599,0.16164060,119.80381523,0.00000000,NA,0.01199383,5.30980913,0.00017747,0.06146462,0.00000000,NA,0.00000000,0.00014329,0.00000000,NA,NA,503.58202995,6.52093019,0.13465923
209,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05440385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752.26530080,NA,NA
209,1,MS,roots,0.01199383,21.08825582,0.00025541,0.00000000,0.00457382,0.00003111,0.00046257,0.00030841,NA,0.00000000,0.00000000,NA,NA,NA,0.13487530,2.19430165,0.00000000,NA,0.00000000,NA,NA,22.04025812,0.14779053,105.44127908,0.00000000,NA,0.01099440,5.30523335,0.00017792,0.06164254,0.00000000,NA,0.00000000,0.00014340,0.00000000,NA,NA,501.23242315,6.54308545,0.13487530
210,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08465588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745.40989284,NA,NA
210,1,MS,roots,0.01099440,19.19013819,0.00024195,0.00000000,0.00457353,0.00003135,0.00040079,0.00030930,NA,0.00000000,0.00000000,NA,NA,NA,0.13506194,2.19957988,0.00000000,NA,0.00000000,NA,NA,22.10336489,0.13961913,95.95069094,0.00000000,NA,0.01040678,5.30065786,0.00017834,0.06182088,0.00000000,NA,0.00000000,0.00014352,0.00000000,NA,NA,498.28010544,6.56223823,0.13506194
211,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11564257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,738.80756748,NA,NA
211,1,MS,roots,0.01040678,17.94556406,0.00023553,0.00000000,0.00457362,0.00003159,0.00036699,0.00031020,NA,0.00000000,0.00000000,NA,NA,NA,0.13522755,2.20467417,0.00000000,NA,0.00000000,NA,NA,22.16692146,0.13549425,89.72782029,0.00000000,NA,0.01012142,5.29608229,0.00017876,0.06199964,0.00000000,NA,0.00000000,0.00014364,0.00000000,NA,NA,494.92956834,6.57947200,0.13522755
212,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14711346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732.38408715,NA,NA
212,1,MS,roots,0.01012142,17.13559833,0.00023387,0.00000000,0.00457373,0.00003183,0.00035021,0.00031109,NA,0.00000000,0.00000000,NA,NA,NA,0.13537749,2.20963188,0.00000000,NA,0.00000000,NA,NA,22.23082664,0.13419513,85.67799163,0.00000000,NA,0.01004113,5.29150659,0.00017916,0.06217880,0.00000000,NA,0.00000000,0.00014377,0.00000000,NA,NA,491.31317555,6.59529250,0.13537749
213,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17887473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726.07292313,NA,NA
213,1,MS,roots,0.01004113,16.60486739,0.00023551,0.00000000,0.00457388,0.00003207,0.00034410,0.00031199,NA,0.00000000,0.00000000,NA,NA,NA,0.13551530,2.21448298,0.00000000,NA,0.00000000,NA,NA,22.29501414,0.13480091,83.02433697,0.00000000,NA,0.01010268,5.28693075,0.00017955,0.06235835,0.00000000,NA,0.00000000,0.00014390,0.00000000,NA,NA,487.51793870,6.61011240,0.13551530
214,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21078535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719.83156446,NA,NA
214,1,MS,roots,0.01010268,16.25452300,0.00023945,0.00000000,0.00457464,0.00003231,0.00034489,0.00031289,NA,0.00000000,0.00000000,NA,NA,NA,0.13564322,2.21924665,0.00000000,NA,0.00000000,NA,NA,22.35943647,0.13670377,81.27261501,0.00000000,NA,0.01026111,5.28235415,0.00017994,0.06253829,0.00000000,NA,0.00000000,0.00014405,0.00000000,NA,NA,483.60017378,6.62419906,0.13564322
215,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24274780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,713.63238903,NA,NA
215,1,MS,roots,0.01026111,16.02106978,0.00024494,0.00000000,0.00457484,0.00003256,0.00035031,0.00031379,NA,0.00000000,0.00000000,NA,NA,NA,0.13576269,2.22393463,0.00000000,NA,0.00000000,NA,NA,22.42406155,0.13949864,80.10534891,0.00000000,NA,0.01048653,5.27777734,0.00018032,0.06271861,0.00000000,NA,0.00000000,0.00014418,0.00000000,NA,NA,479.59650325,6.63773699,0.13576269
216,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27469932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707.45737450,NA,NA
216,1,MS,roots,0.01048653,15.86353771,0.00025153,0.00000000,0.00457505,0.00003280,0.00035891,0.00031469,NA,0.00000000,0.00000000,NA,NA,NA,0.13587458,2.22855376,0.00000000,NA,0.00000000,NA,NA,22.48886731,0.14291491,79.31768854,0.00000000,NA,0.01075889,5.27320032,0.00018069,0.06289930,0.00000000,NA,0.00000000,0.00014431,0.00000000,NA,NA,475.53082961,6.65084600,0.13587458
217,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30794311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716.03840493,NA,NA
217,1,MS,roots,0.01075889,28.72113370,0.00374816,0.00000000,0.05373287,0.00003305,0.00081983,0.00031560,NA,0.00000000,0.00000000,NA,NA,NA,0.13607984,2.23310768,0.00000000,NA,0.00000000,NA,NA,22.55628463,0.26231560,143.60566852,0.00000000,NA,0.01351092,5.21919005,0.00018106,0.06308037,0.00000000,NA,0.00000000,0.00171245,0.00000000,NA,NA,473.33098037,6.66360354,0.13607984
218,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34010485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730.86858052,NA,NA
218,1,MS,roots,0.01351092,40.84924117,0.00548123,0.00000000,0.05298625,0.00003330,0.00170817,0.00031651,NA,0.00000000,0.00000000,NA,NA,NA,0.13644872,2.23828097,0.00000000,NA,0.00000000,NA,NA,22.62742084,0.37450143,204.24620585,0.00000000,NA,0.01983205,5.16593674,0.00018148,0.06326185,0.00000000,NA,0.00000000,0.00170606,0.00000000,NA,NA,474.26553982,6.66998665,0.13644872
219,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37091014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744.68872706,NA,NA
