t,plant,axis,metamer,AA_consumption_mstruct,D_Fructan,D_Proteins,LSIW,LSSW,Nstruct,Respi_growth,SSLW,S_Fructan,S_Proteins,Unloading_Amino_Acids,Unloading_Sucrose,amino_acids,delta_internode_L,delta_internode_distance_to_emerge,delta_internode_pseudo_age,delta_leaf_L,delta_leaf_pseudo_age,delta_leaf_pseudostem_length,fructan,hiddenzone_age,internode_L,internode_Lmax,internode_Lmax_lig,internode_distance_to_emerge,internode_enclosed_Nstruct,internode_enclosed_mstruct,internode_is_growing,internode_is_remobilizing,internode_is_visible,internode_pseudo_age,is_over,lamina_Lmax,leaf_L,leaf_Lmax,leaf_Lmax_em,leaf_Wmax,leaf_enclosed_Nstruct,leaf_enclosed_mstruct,leaf_is_emerged,leaf_is_growing,leaf_is_remobilizing,leaf_pseudo_age,leaf_pseudostem_length,mean_conc_sucrose,mstruct,nb_replications,proteins,ratio_DZ,sheath_Lmax,sucrose,sucrose_consumption_mstruct
557,1,MS,11,0.00000042,0.00949610,8.92651533,NA,NA,0.00000000,0.00001412,NA,83.96766390,84.19016295,0.00002633,0.00008082,0.00001160,0.00000000,0.00000000,0.00000000,0.00000038,0.00000000,0.00000000,0.00949610,1058136.59691870,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00013230,NA,NA,NA,0.00000000,0.00000035,False,True,False,0.00000000,0.03447372,0.00000000,0.00000035,1,0.00599097,1.00000000,NA,0.00064256,0.00004235
558,1,MS,4,0.00000000,0.00430083,1.91580701,2.80000000,0.15899955,0.00000000,0.00000000,18.41809657,85.14139705,27.53108712,0.00001307,0.00008359,0.00001692,0.00000000,0.00000000,0.00000000,0.00000000,2883.20598615,0.00000000,0.00430083,4899232.14626038,0.00003035,NA,NA,0.03095865,0.00000000,0.00000051,True,False,False,1147515.98248949,False,0.10022276,0.13461613,0.13461613,0.13300000,0.00471919,0.00000000,0.00000000,True,False,False,2161121.31525725,0.03092830,1853.99105196,0.00000051,1,0.00186959,0.00000000,0.03439337,0.00095228,0.00000000
558,1,MS,5,0.03487655,1.38397344,0.53277252,2.80000000,0.33973535,0.00003217,1.16580681,29.18098089,0.00000449,27.50322009,0.10619691,-6.18015233,0.21428336,0.00000000,0.00000000,0.00000000,0.00029594,2883.20598615,0.00000000,1.38397344,4351312.14626047,0.00100398,NA,NA,0.03439337,0.00000024,0.00004787,True,False,False,357517.54228316,False,0.10132500,0.10078984,0.14136864,0.14230887,0.00859463,0.00003194,0.00638700,True,True,False,1571347.26245420,0.03338939,4662.70698472,0.00643487,1,6.59344189,0.00000000,0.04004364,12.09198144,3.49742042
558,1,MS,6,0.00220718,4.56681749,1.85984445,NA,NA,0.00000313,0.07377858,NA,85.13596446,45.73323330,0.02756168,0.09990545,0.02084722,0.00000438,0.00000000,0.00000000,0.00019199,2883.20598615,-0.00000435,4.56681749,3803392.14626049,0.00063689,NA,NA,0.03338939,0.00000010,0.00002094,True,False,False,0.00000000,False,0.10711059,0.02959467,0.15582960,0.15621008,NA,0.00000303,0.00060527,False,True,False,755399.96837248,0.03275688,6239.79654900,0.00062621,1,2.23989562,0.32092330,0.04909949,1.17512626,0.22133575
558,1,MS,7,0.00002818,0.42565415,8.14590929,NA,NA,0.00000007,0.00094185,NA,85.13958690,84.37903724,0.00111911,0.00324802,0.00048819,0.00000094,-0.00000435,0.00000000,0.00000890,0.00000000,-0.00000528,0.42565415,3255472.14626046,0.00015192,NA,NA,0.03275688,0.00000001,0.00000134,True,False,False,0.00000000,False,NA,0.00238978,NA,NA,NA,0.00000007,0.00001331,False,True,False,0.00000000,0.03260590,5036.73638040,0.00001465,1,0.22956347,1.00000000,NA,0.02749932,0.00282555
558,1,MS,8,0.00000527,0.14217560,10.35753855,NA,NA,0.00000002,0.00017600,NA,85.14029447,84.39994233,0.00028973,0.00094676,0.00013016,0.00000000,0.00000000,0.00000000,0.00000319,0.00000000,0.00000000,0.14217560,2707552.14626041,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00093530,NA,NA,NA,0.00000002,0.00000391,False,True,False,0.00000000,0.03447372,NA,0.00000391,1,0.07780027,1.00000000,NA,0.00732973,0.00052801
558,1,MS,9,0.00000215,0.06601427,10.79948067,NA,NA,0.00000001,0.00007186,NA,85.14068315,84.40860681,0.00012437,0.00041582,0.00005621,0.00000000,0.00000000,0.00000000,0.00000163,0.00000000,0.00000000,0.06601427,2159632.14626037,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00048515,NA,NA,NA,0.00000001,0.00000169,False,True,False,0.00000000,0.03447372,NA,0.00000169,1,0.03502611,1.00000000,NA,0.00316487,0.00021557
558,1,MS,10,0.00000083,0.03360817,12.35344358,NA,NA,0.00000000,0.00002767,NA,85.14091127,84.41484762,0.00005735,0.00020729,0.00002647,0.00000000,0.00000000,0.00000000,0.00000081,0.00000000,0.00000000,0.03360817,1611712.14626036,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00026392,NA,NA,NA,0.00000000,0.00000079,False,True,False,0.00000000,0.03447372,NA,0.00000079,1,0.01887002,1.00000000,NA,0.00149057,0.00008301
558,1,MS,11,0.00000042,0.00952511,8.93531767,NA,NA,0.00000000,0.00001420,NA,85.14126366,84.41889386,0.00002648,0.00008032,0.00001167,0.00000000,0.00000000,0.00000000,0.00000039,0.00000000,0.00000000,0.00952511,1061019.80290486,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00013269,NA,NA,NA,0.00000000,0.00000035,False,True,False,0.00000000,0.03447372,0.00000000,0.00000035,1,0.00601732,1.00000000,NA,0.00065715,0.00004261
559,1,MS,4,0.00000000,0.00434338,1.92911194,2.80000000,0.15899955,0.00000000,0.00000000,18.41809657,86.16863513,27.58025122,0.00001307,0.00008231,0.00001695,0.00000000,0.00000000,0.00000000,0.00000000,2883.20598615,0.00000000,0.00434338,4902115.35224654,0.00003035,NA,NA,0.03095865,0.00000000,0.00000051,True,False,False,1150399.18847565,False,0.10022276,0.13461613,0.13461613,0.13300000,0.00471919,0.00000000,0.00000000,True,False,False,2161121.31525725,0.03092830,1853.99105196,0.00000051,1,0.00188258,0.00000000,0.03439337,0.00096816,0.00000000
559,1,MS,5,0.03489685,1.37886590,0.53872107,2.80000000,0.33973535,0.00003230,1.16648546,29.18098089,0.00000437,27.55315389,0.10377123,-6.28169879,0.21553842,0.00000000,0.00000000,0.00000000,0.00029633,2883.20598615,0.00000000,1.37886590,4354195.35224662,0.00100398,NA,NA,0.03439337,0.00000024,0.00004787,True,False,False,360400.74826931,False,0.10132100,0.10108617,0.14136305,0.14230887,0.00859463,0.00003206,0.00641140,True,True,False,1574230.46844036,0.03338939,4662.70698472,0.00645927,1,6.69233630,0.00000000,0.04004206,12.34010634,3.49945638
559,1,MS,6,0.00222224,4.61738786,1.86424923,NA,NA,0.00000316,0.07428202,NA,86.16332250,45.63623479,0.02775674,0.09922229,0.02109703,0.00000441,-0.00000000,0.00000000,0.00019319,2883.20598615,-0.00000438,4.61738786,3806275.35224665,0.00064130,NA,NA,0.03338939,0.00000011,0.00002118,True,False,False,0.00000000,False,0.10711059,0.02978786,0.15582592,0.15621008,NA,0.00000306,0.00061126,False,True,False,758283.17435863,0.03275250,6231.80528275,0.00063243,1,2.26750965,0.31778297,0.04909949,1.20658886,0.22284607
559,1,MS,7,0.00002840,0.42688660,8.14156569,NA,NA,0.00000007,0.00094918,NA,86.16685221,84.52963687,0.00112712,0.00323275,0.00049183,0.00000095,-0.00000438,0.00000000,0.00000896,0.00000000,-0.00000532,0.42688660,3258355.35224661,0.00015286,NA,NA,0.03275250,0.00000001,0.00000136,True,False,False,0.00000000,False,NA,0.00239874,NA,NA,NA,0.00000007,0.00001338,False,True,False,0.00000000,0.03260058,5024.72093784,0.00001473,1,0.23068601,1.00000000,NA,0.02810943,0.00284754
559,1,MS,8,0.00000530,0.14250427,10.35680160,NA,NA,0.00000002,0.00017720,NA,86.16754569,84.55062458,0.00029133,0.00094237,0.00013092,0.00000000,0.00000000,0.00000000,0.00000321,0.00000000,0.00000000,0.14250427,2710435.35224657,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00093851,NA,NA,NA,0.00000002,0.00000392,False,True,False,0.00000000,0.03447372,NA,0.00000392,1,0.07809038,1.00000000,NA,0.00748024,0.00053159
559,1,MS,9,0.00000216,0.06615625,10.79906719,NA,NA,0.00000001,0.00007234,NA,86.16792782,84.55931253,0.00012503,0.00041392,0.00005652,0.00000000,0.00000000,0.00000000,0.00000164,0.00000000,0.00000000,0.06615625,2162515.35224652,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00048679,NA,NA,NA,0.00000001,0.00000169,False,True,False,0.00000000,0.03447372,NA,0.00000169,1,0.03515062,1.00000000,NA,0.00322918,0.00021701
559,1,MS,10,0.00000083,0.03367500,12.35472149,NA,NA,0.00000000,0.00002784,NA,86.16815155,84.56557274,0.00005761,0.00020640,0.00002661,0.00000000,0.00000000,0.00000000,0.00000082,0.00000000,0.00000000,0.03367500,1614595.35224652,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00026474,NA,NA,NA,0.00000000,0.00000080,False,True,False,0.00000000,0.03447372,NA,0.00000080,1,0.01892739,1.00000000,NA,0.00151987,0.00008353
559,1,MS,11,0.00000043,0.00955460,8.94412539,NA,NA,0.00000000,0.00001428,NA,86.16849972,84.56962839,0.00002661,0.00007987,0.00001174,0.00000000,0.00000000,0.00000000,0.00000039,0.00000000,0.00000000,0.00955460,1063903.00889101,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00013308,NA,NA,NA,0.00000000,0.00000035,False,True,False,0.00000000,0.03447372,0.00000000,0.00000035,1,0.00604383,1.00000000,NA,0.00067039,0.00004283
560,1,MS,4,0.00000000,0.00438640,1.94243189,2.80000000,0.15899955,0.00000000,0.00000000,18.41809657,87.06961498,27.61739162,0.00001308,0.00008124,0.00001698,0.00000000,0.00000000,0.00000000,0.00000000,2883.20598615,0.00000000,0.00438640,4904998.55823269,0.00003035,NA,NA,0.03095865,0.00000000,0.00000051,True,False,False,1153282.39446180,False,0.10022276,0.13461613,0.13461613,0.13300000,0.00471919,0.00000000,0.00000000,True,False,False,2161121.31525725,0.03092830,1853.99105196,0.00000051,1,0.00189557,0.00000000,0.03439337,0.00098220,0.00000000
560,1,MS,5,0.03490751,1.37470816,0.54462710,2.80000000,0.33973535,0.00003242,1.16684169,29.18098089,0.00000428,27.59102819,0.10144669,-6.37469660,0.21668966,0.00000000,0.00000000,0.00000000,0.00029659,2883.20598615,0.00000000,1.37470816,4357078.55823278,0.00100398,NA,NA,0.03439337,0.00000024,0.00004787,True,False,False,363283.95425547,False,0.10131738,0.10138277,0.14135800,0.14230887,0.00859463,0.00003218,0.00643580,True,True,False,1577113.67442651,0.03338939,4662.70698472,0.00648367,1,6.79125872,0.00000000,0.04004063,12.56633232,3.50052507
560,1,MS,6,0.00223665,4.66902493,1.86861444,NA,NA,0.00000319,0.07476389,NA,87.06440203,45.51976463,0.02794866,0.09876875,0.02133851,0.00000444,0.00000000,0.00000000,0.00019432,2883.20598615,-0.00000441,4.66902493,3809158.55823280,0.00064573,NA,NA,0.03338939,0.00000011,0.00002141,True,False,False,0.00000000,False,0.10711059,0.02998218,0.15582258,0.15621008,NA,0.00000309,0.00061728,False,True,False,761166.38034479,0.03274809,6223.90043001,0.00063870,1,2.29532555,0.31466030,0.04909949,1.23621322,0.22429167
560,1,MS,7,0.00002861,0.42813945,8.13722944,NA,NA,0.00000007,0.00095620,NA,87.06785484,84.64337455,0.00113487,0.00322235,0.00049526,0.00000095,-0.00000441,0.00000000,0.00000900,0.00000000,-0.00000535,0.42813945,3261238.55823277,0.00015381,NA,NA,0.03274809,0.00000001,0.00000137,True,False,False,0.00000000,False,NA,0.00240774,NA,NA,NA,0.00000007,0.00001344,False,True,False,0.00000000,0.03259523,5012.91502071,0.00001481,1,0.23181664,1.00000000,NA,0.02867218,0.00286860
560,1,MS,8,0.00000533,0.14283783,10.35603781,NA,NA,0.00000002,0.00017831,NA,87.06853658,84.66444173,0.00029286,0.00093921,0.00013162,0.00000000,0.00000000,0.00000000,0.00000322,0.00000000,0.00000000,0.14283783,2713318.55823272,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00094173,NA,NA,NA,0.00000002,0.00000394,False,True,False,0.00000000,0.03447372,NA,0.00000394,1,0.07838211,1.00000000,NA,0.00761765,0.00053494
560,1,MS,9,0.00000218,0.06630030,10.79862180,NA,NA,0.00000001,0.00007279,NA,87.06891321,84.67315157,0.00012566,0.00041255,0.00005681,0.00000000,0.00000000,0.00000000,0.00000164,0.00000000,0.00000000,0.06630030,2165398.55823268,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00048844,NA,NA,NA,0.00000001,0.00000170,False,True,False,0.00000000,0.03447372,NA,0.00000170,1,0.03527579,1.00000000,NA,0.00328782,0.00021836
560,1,MS,10,0.00000084,0.03374277,12.35596384,NA,NA,0.00000000,0.00002800,NA,87.06913327,84.67943021,0.00005787,0.00020575,0.00002672,0.00000000,0.00000000,0.00000000,0.00000082,0.00000000,0.00000000,0.03374277,1617478.55823267,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00026556,NA,NA,NA,0.00000000,0.00000080,False,True,False,0.00000000,0.03447372,NA,0.00000080,1,0.01898503,1.00000000,NA,0.00154645,0.00008400
560,1,MS,11,0.00000043,0.00958451,8.95292424,NA,NA,0.00000000,0.00001435,NA,87.06947782,84.68349429,0.00002674,0.00007954,0.00001179,0.00000000,0.00000000,0.00000000,0.00000039,0.00000000,0.00000000,0.00958451,1066786.21487716,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00013347,NA,NA,NA,0.00000000,0.00000035,False,True,False,0.00000000,0.03447372,0.00000000,0.00000035,1,0.00607046,1.00000000,NA,0.00068243,0.00004304
561,1,MS,4,0.00000000,0.00442947,1.95576272,2.80000000,0.15899955,0.00000000,0.00000000,18.41809657,87.86504044,27.65145244,0.00001309,0.00008038,0.00001700,0.00000000,0.00000000,0.00000000,0.00000000,2883.20598615,0.00000000,0.00442947,4907881.76421884,0.00003035,NA,NA,0.03095865,0.00000000,0.00000051,True,False,False,1156165.60044795,False,0.10022276,0.13461613,0.13461613,0.13300000,0.00471919,0.00000000,0.00000000,True,False,False,2161121.31525725,0.03092830,1853.99105196,0.00000051,1,0.00190858,0.00000000,0.03439337,0.00099469,0.00000000
561,1,MS,5,0.03491100,1.37019590,0.55048918,2.80000000,0.33973535,0.00003254,1.16695819,29.18098089,0.00000421,27.62572556,0.09945430,-6.45093241,0.21781516,0.00000000,0.00000000,0.00000000,0.00029677,2883.20598615,0.00000000,1.37019590,4359961.76421893,0.00100398,NA,NA,0.03439337,0.00000024,0.00004787,True,False,False,366167.16024162,False,0.10131408,0.10167954,0.14135341,0.14230887,0.00859463,0.00003230,0.00646019,True,True,False,1579996.88041267,0.03338939,4662.70698472,0.00650806,1,6.89018523,0.00000000,0.04003932,12.77397130,3.50087458
561,1,MS,6,0.00225063,4.72100650,1.87293770,NA,NA,0.00000322,0.07523115,NA,87.85990799,45.39879867,0.02814205,0.09855768,0.02157922,0.00000447,0.00000000,0.00000000,0.00019540,2883.20598615,-0.00000444,4.72100650,3812041.76421896,0.00065020,NA,NA,0.03338939,0.00000011,0.00002165,True,False,False,0.00000000,False,0.10711059,0.03017759,0.15581952,0.15621008,NA,0.00000312,0.00062335,False,True,False,764049.58633094,0.03274365,6216.07492973,0.00064500,1,2.32333555,0.31155601,0.04909949,1.26428893,0.22569345
561,1,MS,7,0.00002881,0.42940628,8.13289797,NA,NA,0.00000007,0.00096305,NA,87.86329890,84.74766906,0.00114263,0.00321716,0.00049865,0.00000096,-0.00000444,0.00000000,0.00000905,0.00000000,-0.00000539,0.42940628,3264121.76421892,0.00015477,NA,NA,0.03274365,0.00000001,0.00000139,True,False,False,0.00000000,False,NA,0.00241679,NA,NA,NA,0.00000007,0.00001351,False,True,False,0.00000000,0.03258984,5001.30263478,0.00001489,1,0.23295504,1.00000000,NA,0.02919496,0.00288916
561,1,MS,8,0.00000537,0.14317604,10.35524590,NA,NA,0.00000002,0.00017939,NA,87.86397109,84.76881585,0.00029438,0.00093738,0.00013230,0.00000000,0.00000000,0.00000000,0.00000324,0.00000000,0.00000000,0.14317604,2716201.76421888,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00094497,NA,NA,NA,0.00000002,0.00000395,False,True,False,0.00000000,0.03447372,NA,0.00000395,1,0.07867538,1.00000000,NA,0.00774398,0.00053816
561,1,MS,9,0.00000219,0.06644633,10.79814309,NA,NA,0.00000001,0.00007322,NA,87.86434321,84.77754768,0.00012629,0.00041175,0.00005710,0.00000000,0.00000000,0.00000000,0.00000165,0.00000000,0.00000000,0.06644633,2168281.76421883,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00049009,NA,NA,NA,0.00000001,0.00000170,False,True,False,0.00000000,0.03447372,NA,0.00000170,1,0.03540160,1.00000000,NA,0.00334166,0.00021966
561,1,MS,10,0.00000084,0.03381143,12.35716845,NA,NA,0.00000000,0.00002815,NA,87.86456025,84.78384475,0.00005812,0.00020537,0.00002684,0.00000000,0.00000000,0.00000000,0.00000082,0.00000000,0.00000000,0.03381143,1620361.76421883,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00026638,NA,NA,NA,0.00000000,0.00000080,False,True,False,0.00000000,0.03447372,NA,0.00000080,1,0.01904292,1.00000000,NA,0.00157074,0.00008445
561,1,MS,11,0.00000043,0.00961482,8.96171018,NA,NA,0.00000000,0.00001441,NA,87.86490177,84.78791722,0.00002686,0.00007934,0.00001185,0.00000000,0.00000000,0.00000000,0.00000039,0.00000000,0.00000000,0.00961482,1069669.42086332,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00013386,NA,NA,NA,0.00000000,0.00000035,False,True,False,0.00000000,0.03447372,0.00000000,0.00000035,1,0.00609723,1.00000000,NA,0.00069348,0.00004323
562,1,MS,4,0.00000000,0.00447289,1.96910399,2.80000000,0.15899955,0.00000000,0.00000000,18.41809657,88.57051439,27.68534723,0.00001310,0.00007966,0.00001702,0.00000000,0.00000000,0.00000000,0.00000000,2883.20598615,0.00000000,0.00447289,4910764.97020500,0.00003035,NA,NA,0.03095865,0.00000000,0.00000051,True,False,False,1159048.80643411,False,0.10022276,0.13461613,0.13461613,0.13300000,0.00471919,0.00000000,0.00000000,True,False,False,2161121.31525725,0.03092830,1853.99105196,0.00000051,1,0.00192160,0.00000000,0.03439337,0.00100584,0.00000000
562,1,MS,5,0.03490920,1.36640380,0.55630917,2.80000000,0.33973535,0.00003266,1.16689830,29.18098089,0.00000418,27.66013453,0.09789002,-6.50844685,0.21894050,0.00000000,0.00000000,0.00000000,0.00029687,2883.20598615,0.00000000,1.36640380,4362844.97020509,0.00100398,NA,NA,0.03439337,0.00000024,0.00004787,True,False,False,369050.36622778,False,0.10131107,0.10197641,0.14134920,0.14230887,0.00859463,0.00003242,0.00648459,True,True,False,1582880.08639882,0.03338939,4662.70698472,0.00653246,1,6.98913307,0.00000000,0.04003813,12.96553852,3.50069489
562,1,MS,6,0.00226437,4.77392428,1.87722112,NA,NA,0.00000326,0.07569031,NA,88.56544862,45.27819717,0.02833846,0.09851252,0.02182167,0.00000450,-0.00000000,0.00000000,0.00019644,2883.20598615,-0.00000447,4.77392428,3814924.97020511,0.00065470,NA,NA,0.03338939,0.00000011,0.00002189,True,False,False,0.00000000,False,0.10711059,0.03037403,0.15581671,0.15621008,NA,0.00000315,0.00062945,False,True,False,766932.79231710,0.03273919,6208.32277890,0.00065134,1,2.35153931,0.30847059,0.04909949,1.29103341,0.22707092
562,1,MS,7,0.00002901,0.43069056,8.12857502,NA,NA,0.00000007,0.00096986,NA,88.56878840,84.85145213,0.00115051,0.00321546,0.00050207,0.00000096,-0.00000447,0.00000000,0.00000910,0.00000000,-0.00000543,0.43069056,3267004.97020508,0.00015574,NA,NA,0.03273919,0.00000001,0.00000140,True,False,False,0.00000000,False,NA,0.00242589,NA,NA,NA,0.00000007,0.00001357,False,True,False,0.00000000,0.03258441,4989.87010395,0.00001497,1,0.23410126,1.00000000,NA,0.02968335,0.00290957
562,1,MS,8,0.00000540,0.14351837,10.35443045,NA,NA,0.00000002,0.00018044,NA,88.56945264,84.87267982,0.00029593,0.00093643,0.00013300,0.00000000,0.00000000,0.00000000,0.00000325,0.00000000,0.00000000,0.14351837,2719084.97020503,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00094822,NA,NA,NA,0.00000002,0.00000397,False,True,False,0.00000000,0.03447372,NA,0.00000397,1,0.07897018,1.00000000,NA,0.00786077,0.00054132
562,1,MS,9,0.00000220,0.06659411,10.79763555,NA,NA,0.00000001,0.00007364,NA,88.56982096,84.88143408,0.00012693,0.00041133,0.00005738,0.00000000,0.00000000,0.00000000,0.00000166,0.00000000,0.00000000,0.06659411,2171164.97020499,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00049175,NA,NA,NA,0.00000001,0.00000171,False,True,False,0.00000000,0.03447372,NA,0.00000171,1,0.03552804,1.00000000,NA,0.00339135,0.00022093
562,1,MS,10,0.00000085,0.03388086,12.35833944,NA,NA,0.00000000,0.00002830,NA,88.57003549,84.88774996,0.00005837,0.00020515,0.00002696,0.00000000,0.00000000,0.00000000,0.00000083,0.00000000,0.00000000,0.03388086,1623244.97020498,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00026721,NA,NA,NA,0.00000000,0.00000080,False,True,False,0.00000000,0.03447372,NA,0.00000080,1,0.01910106,1.00000000,NA,0.00159305,0.00008489
562,1,MS,11,0.00000043,0.00964548,8.97048631,NA,NA,0.00000000,0.00001447,NA,88.57037439,84.89183111,0.00002699,0.00007921,0.00001191,0.00000000,0.00000000,0.00000000,0.00000039,0.00000000,0.00000000,0.00964548,1072552.62684947,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00013425,NA,NA,NA,0.00000000,0.00000035,False,True,False,0.00000000,0.03447372,0.00000000,0.00000035,1,0.00612411,1.00000000,NA,0.00070366,0.00004342
563,1,MS,4,0.00000000,0.00451663,1.98245626,2.80000000,0.15899955,0.00000000,0.00000000,18.41809657,89.22510045,27.72096519,0.00001312,0.00007910,0.00001705,0.00000000,0.00000000,0.00000000,0.00000000,2883.20598615,0.00000000,0.00451663,4913648.17619115,0.00003035,NA,NA,0.03095865,0.00000000,0.00000051,True,False,False,1161932.01242026,False,0.10022276,0.13461613,0.13461613,0.13300000,0.00471919,0.00000000,0.00000000,True,False,False,2161121.31525725,0.03092830,1853.99105196,0.00000051,1,0.00193463,0.00000000,0.03439337,0.00101625,0.00000000
563,1,MS,5,0.03490316,1.36329954,0.56208967,2.80000000,0.33973535,0.00003278,1.16669616,29.18098089,0.00000413,27.69620591,0.09653689,-6.57532589,0.22008323,0.00000000,0.00000000,0.00000000,0.00029692,2883.20598615,0.00000000,1.36329954,4365728.17619124,0.00100398,NA,NA,0.03439337,0.00000024,0.00004787,True,False,False,371933.57221393,False,0.10130831,0.10227333,0.14134535,0.14230887,0.00859463,0.00003254,0.00650899,True,True,False,1585763.29238497,0.03338939,4662.70698472,0.00655686,1,7.08812921,0.00000000,0.04003704,13.14862306,3.50008848
563,1,MS,6,0.00227790,4.66667784,1.88146804,NA,NA,0.00000329,0.07614267,NA,89.22019445,45.16106877,0.02853868,0.09677031,0.02206754,0.00000453,0.00000000,0.00000000,0.00019746,2883.20598615,-0.00000450,4.66667784,3817808.17619127,0.00065923,NA,NA,0.03338939,0.00000011,0.00002213,True,False,False,0.00000000,False,0.10711059,0.03057149,0.15581411,0.15621008,NA,0.00000318,0.00063559,False,True,False,769815.99830325,0.03273469,6200.63878219,0.00065772,1,2.37993847,0.30540439,0.04909949,1.31717368,0.22842800
563,1,MS,7,0.00002922,0.43199146,8.12426546,NA,NA,0.00000008,0.00097664,NA,89.22338724,84.96051539,0.00115856,0.00321793,0.00050555,0.00000097,-0.00000450,0.00000000,0.00000914,0.00000000,-0.00000546,0.43199146,3269888.17619123,0.00015671,NA,NA,0.03273469,0.00000001,0.00000142,True,False,False,0.00000000,False,NA,0.00243503,NA,NA,NA,0.00000007,0.00001364,False,True,False,0.00000000,0.03257895,4978.60553041,0.00001506,1,0.23525539,1.00000000,NA,0.03015445,0.00292992
563,1,MS,8,0.00000543,0.14386459,10.35359681,NA,NA,0.00000002,0.00018148,NA,89.22404499,84.98182586,0.00029752,0.00093655,0.00013370,0.00000000,0.00000000,0.00000000,0.00000327,0.00000000,0.00000000,0.14386459,2721968.17619119,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00095149,NA,NA,NA,0.00000002,0.00000398,False,True,False,0.00000000,0.03447372,NA,0.00000398,1,0.07926653,1.00000000,NA,0.00797258,0.00054445
563,1,MS,9,0.00000222,0.06674353,10.79710450,NA,NA,0.00000001,0.00007406,NA,89.22441016,84.99060332,0.00012758,0.00041136,0.00005768,0.00000000,0.00000000,0.00000000,0.00000167,0.00000000,0.00000000,0.06674353,2174048.17619114,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00049342,NA,NA,NA,0.00000001,0.00000172,False,True,False,0.00000000,0.03447372,NA,0.00000172,1,0.03565512,1.00000000,NA,0.00343888,0.00022219
563,1,MS,10,0.00000085,0.03395101,12.35948184,NA,NA,0.00000000,0.00002844,NA,89.22462261,84.99693855,0.00005864,0.00020514,0.00002708,0.00000000,0.00000000,0.00000000,0.00000083,0.00000000,0.00000000,0.03395101,1626128.17619114,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00026804,NA,NA,NA,0.00000000,0.00000081,False,True,False,0.00000000,0.03447372,NA,0.00000081,1,0.01915946,1.00000000,NA,0.00161431,0.00008533
563,1,MS,11,0.00000043,0.00967648,8.97925697,NA,NA,0.00000000,0.00001454,NA,89.22495928,85.00102883,0.00002712,0.00007918,0.00001197,0.00000000,0.00000000,0.00000000,0.00000039,0.00000000,0.00000000,0.00967648,1075435.83283563,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00013465,NA,NA,NA,0.00000000,0.00000036,False,True,False,0.00000000,0.03447372,0.00000000,0.00000036,1,0.00615113,1.00000000,NA,0.00071338,0.00004361
564,1,MS,4,0.00000000,0.00456066,1.99582027,2.80000000,0.15899955,0.00000000,0.00000000,18.41809657,89.79396634,27.75922942,0.00001313,0.00007871,0.00001708,0.00000000,0.00000000,0.00000000,0.00000000,2883.20598615,0.00000000,0.00456066,4916531.38217731,0.00003035,NA,NA,0.03095865,0.00000000,0.00000051,True,False,False,1164815.21840642,False,0.10022276,0.13461613,0.13461613,0.13300000,0.00471919,0.00000000,0.00000000,True,False,False,2161121.31525725,0.03092830,1853.99105196,0.00000051,1,0.00194767,0.00000000,0.03439337,0.00102535,0.00000000
