t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
1142,1,MS,22.3666700000,1,995815.1285600000,995815.1285600000,0.0088200000
1143,1,MS,21.7666700000,1,994634.2577000000,994634.2577000000,0.0084300000
1144,1,MS,20.5250000000,1,993568.2064500001,993568.2064500001,0.0076800000
1145,1,MS,19.2500000000,1,992574.6526000000,992574.6526000000,0.0069700000
1146,1,MS,17.1000000000,1,991742.7431900000,991742.7431900000,0.0059000000
1147,1,MS,15.2166700000,1,991015.1812300000,991015.1812300000,0.0050900000
1148,1,MS,15.7916700000,1,990266.7154300000,990266.7154300000,0.0053300000
1149,1,MS,13.7416700000,1,989626.1647300000,989626.1647300000,0.0045300000
1150,1,MS,12.0166700000,1,989076.4164900000,989076.4164900000,0.0039400000
1151,1,MS,11.4666700000,1,988549.1815200000,988549.1815200000,0.0037700000
1152,1,MS,11.3000000000,1,988036.7591000000,988036.7591000000,0.0037100000
1153,1,MS,10.9666700000,1,987537.4132800000,987537.4132800000,0.0036100000
1154,1,MS,10.7500000000,1,987054.1546700000,987054.1546700000,0.0035500000
1155,1,MS,10.2166700000,1,986591.2591400000,986591.2591400000,0.0034000000
1156,1,MS,10.2583300000,1,986133.5478100000,986133.5478100000,0.0034100000
1157,1,MS,10.0166700000,1,985684.7308900000,985684.7308900000,0.0033400000
1158,1,MS,10.8666700000,1,985211.0943500000,985211.0943500000,0.0035900000
1159,1,MS,13.4000000000,1,984629.6050300000,984629.6050300000,0.0044000000
1160,1,MS,15.3666700000,1,983966.2265200000,983966.2265200000,0.0051500000
1161,1,MS,17.2916700000,1,983192.6417600000,983192.6417600000,0.0059900000
1162,1,MS,17.9583300000,1,982400.9021100000,982400.9021100000,0.0063100000
1163,1,MS,18.5666700000,1,981564.0882300000,981564.0882300000,0.0066100000
1164,1,MS,19.2000000000,1,980708.7810400000,980708.7810400000,0.0069400000
1165,1,MS,19.7416700000,1,979803.8559900000,979803.8559900000,0.0072400000
1166,1,MS,19.5166700000,1,978933.5281200000,978933.5281200000,0.0071100000
1167,1,MS,19.6916700000,1,978034.6864400000,978034.6864400000,0.0072100000
1168,1,MS,19.3750000000,1,977175.4340300000,977175.4340300000,0.0070400000
1169,1,MS,18.0583300000,1,976385.9976500000,976385.9976500000,0.0063600000
1170,1,MS,16.2666700000,1,975710.6198700001,975710.6198700001,0.0055300000
1171,1,MS,15.6000000000,1,975063.2786200000,975063.2786200000,0.0052500000
1172,1,MS,15.4833300000,1,974433.9788000000,974433.9788000000,0.0052000000
1173,1,MS,14.3666700000,1,973853.9819800000,973853.9819800000,0.0047600000
1174,1,MS,12.9166700000,1,973345.6885400000,973345.6885400000,0.0042400000
1175,1,MS,13.0666700000,1,972829.2231300001,972829.2231300001,0.0042900000
1176,1,MS,11.6416700000,1,972375.9951200000,972375.9951200000,0.0038200000
1177,1,MS,12.5166700000,1,971888.3394500000,971888.3394500000,0.0041000000
1178,1,MS,13.0500000000,1,971388.8247600000,971388.8247600000,0.0042800000
1179,1,MS,13.3500000000,1,970876.0276499999,970876.0276499999,0.0043900000
1180,1,MS,12.8583300000,1,970392.3410000000,970392.3410000000,0.0042200000
1181,1,MS,11.5000000000,1,969958.0397400000,969958.0397400000,0.0037800000
1182,1,MS,13.1833300000,1,969469.6854599999,969469.6854599999,0.0043300000
1183,1,MS,15.1666700000,1,968896.1225400000,968896.1225400000,0.0050700000
1184,1,MS,16.9166700000,1,968254.6089500000,968254.6089500000,0.0058200000
1185,1,MS,18.0583300000,1,967545.7218600000,967545.7218600000,0.0063600000
1186,1,MS,19.2916700000,1,966782.1790100000,966782.1790100000,0.0069900000
1187,1,MS,20.2083300000,1,965940.1557200000,965940.1557200000,0.0075000000
1188,1,MS,21.0750000000,1,965049.4803300000,965049.4803300000,0.0080100000
1189,1,MS,21.1666700000,1,964113.5383000000,964113.5383000000,0.0080600000
1190,1,MS,21.6500000000,1,963145.4264800000,963145.4264800000,0.0083600000
1191,1,MS,21.0666700000,1,962177.1745000000,962177.1745000000,0.0080000000
1192,1,MS,20.3333300000,1,961262.9009800000,961262.9009800000,0.0075700000
1193,1,MS,19.3166700000,1,960387.5870000001,960387.5870000001,0.0070100000
1194,1,MS,15.9916700000,1,959713.1205400000,959713.1205400000,0.0054100000
1195,1,MS,14.9250000000,1,959081.8837300000,959081.8837300000,0.0049700000
1196,1,MS,10.7833300000,1,958632.0058100000,958632.0058100000,0.0035600000
1197,1,MS,8.9583300000,1,958241.9006600000,958241.9006600000,0.0030600000
1198,1,MS,8.2250000000,1,957877.3042900000,957877.3042900000,0.0028800000
1199,1,MS,7.9500000000,1,957519.6983700000,957519.6983700000,0.0028200000
1200,1,MS,8.5333300000,1,957147.8362900000,957147.8362900000,0.0029600000
1201,1,MS,7.6750000000,1,956800.9928500000,956800.9928500000,0.0027500000
1202,1,MS,6.9750000000,1,956476.7999200000,956476.7999200000,0.0026000000
1203,1,MS,6.2583300000,1,956171.3235500000,956171.3235500000,0.0024400000
1204,1,MS,6.6000000000,1,955859.6730900001,955859.6730900001,0.0025100000
1205,1,MS,7.5250000000,1,955522.7046700000,955522.7046700000,0.0027200000
1206,1,MS,10.7250000000,1,955089.8987100000,955089.8987100000,0.0035400000
1207,1,MS,17.1000000000,1,954369.4262300000,954369.4262300000,0.0059000000
1208,1,MS,19.4666700000,1,953533.2015200000,953533.2015200000,0.0070900000
1209,1,MS,20.9416700000,1,952588.4914800000,952588.4914800000,0.0079300000
1210,1,MS,22.6250000000,1,951550.4987400000,951550.4987400000,0.0089900000
1211,1,MS,24.1000000000,1,950363.8697200000,950363.8697200000,0.0100200000
1212,1,MS,23.9416700000,1,949218.1387400000,949218.1387400000,0.0099000000
1213,1,MS,23.7083300000,1,948057.1434300001,948057.1434300001,0.0097300000
1214,1,MS,25.1750000000,1,946798.8769600000,946798.8769600000,0.0108200000
1215,1,MS,25.3083300000,1,945489.2708400000,945489.2708400000,0.0109300000
1216,1,MS,23.7916700000,1,944345.1613600000,944345.1613600000,0.0097900000
1217,1,MS,21.5500000000,1,943353.4423800000,943353.4423800000,0.0083000000
1218,1,MS,19.3666700000,1,942531.0626400000,942531.0626400000,0.0070300000
1219,1,MS,18.7666700000,1,941736.5367100000,941736.5367100000,0.0067200000
1220,1,MS,19.2083300000,1,940937.9117300001,940937.9117300001,0.0069500000
1221,1,MS,17.2666700000,1,940245.1152700000,940245.1152700000,0.0059800000
1222,1,MS,18.3750000000,1,939511.7256900000,939511.7256900000,0.0065200000
1223,1,MS,18.3750000000,1,938774.5706500000,938774.5706500000,0.0065200000
1224,1,MS,19.2916700000,1,938009.7393900000,938009.7393900000,0.0069900000
1225,1,MS,19.4333300000,1,937232.6984500000,937232.6984500000,0.0070700000
1226,1,MS,18.6666700000,1,936523.4877200000,936523.4877200000,0.0066600000
1227,1,MS,17.5916700000,1,935867.5632400000,935867.5632400000,0.0061300000
1228,1,MS,18.9416700000,1,935163.2596600000,935163.2596600000,0.0068100000
1229,1,MS,17.7916700000,1,934515.1385500000,934515.1385500000,0.0062300000
1230,1,MS,15.7500000000,1,933976.1599600000,933976.1599600000,0.0053100000
1231,1,MS,15.5583300000,1,933443.5350799999,933443.5350799999,0.0052300000
1232,1,MS,15.5666700000,1,932923.6892800000,932923.6892800000,0.0052300000
1233,1,MS,16.2833300000,1,932371.6307700000,932371.6307700000,0.0055400000
1234,1,MS,16.4833300000,1,931825.2953699999,931825.2953699999,0.0056200000
1235,1,MS,16.3583300000,1,931280.6545600001,931280.6545600001,0.0055700000
1236,1,MS,16.1500000000,1,930756.7027300000,930756.7027300000,0.0054800000
1237,1,MS,15.2583300000,1,930264.0044200000,930264.0044200000,0.0051100000
1238,1,MS,14.6333300000,1,929803.1439100000,929803.1439100000,0.0048600000
1239,1,MS,14.5083300000,1,929342.8743199999,929342.8743199999,0.0048100000
1240,1,MS,14.3750000000,1,928895.2232900000,928895.2232900000,0.0047600000
1241,1,MS,14.4916700000,1,928439.9919199999,928439.9919199999,0.0048000000
1242,1,MS,14.5916700000,1,927989.8018000000,927989.8018000000,0.0048400000
1243,1,MS,14.7333300000,1,927531.7796300000,927531.7796300000,0.0049000000
1244,1,MS,14.8916700000,1,927077.8400100000,927077.8400100000,0.0049600000
1245,1,MS,14.9666700000,1,926619.0630700000,926619.0630700000,0.0049900000
1246,1,MS,15.1416700000,1,926164.6499899999,926164.6499899999,0.0050600000
1247,1,MS,15.3083300000,1,925702.4716500000,925702.4716500000,0.0051300000
1248,1,MS,15.4750000000,1,925245.8010500000,925245.8010500000,0.0051900000
1249,1,MS,15.6250000000,1,924782.1613200000,924782.1613200000,0.0052600000
1250,1,MS,15.7750000000,1,924325.2856300001,924325.2856300001,0.0053200000
1251,1,MS,15.9083300000,1,923862.1800200000,923862.1800200000,0.0053800000
1252,1,MS,16.1250000000,1,923404.0673600000,923404.0673600000,0.0054700000
1253,1,MS,16.2500000000,1,922940.0644600000,922940.0644600000,0.0055200000
1254,1,MS,16.4666700000,1,922481.5985000000,922481.5985000000,0.0056200000
1255,1,MS,17.0750000000,1,921999.2229100000,921999.2229100000,0.0058900000
1256,1,MS,17.9000000000,1,921501.2373900000,921501.2373900000,0.0062800000
1257,1,MS,19.0000000000,1,920955.5011800000,920955.5011800000,0.0068400000
1258,1,MS,20.5500000000,1,920361.9665500000,920361.9665500000,0.0076900000
1259,1,MS,20.7666700000,1,919745.7356300000,919745.7356300000,0.0078200000
1260,1,MS,21.7583300000,1,919095.3852500001,919095.3852500001,0.0084300000
1261,1,MS,22.0083300000,1,918406.7439600000,918406.7439600000,0.0085900000
1262,1,MS,21.7750000000,1,917735.9578900000,917735.9578900000,0.0084400000
1263,1,MS,21.3166700000,1,917058.6711799999,917058.6711799999,0.0081500000
1264,1,MS,20.5500000000,1,916422.9975700000,916422.9975700000,0.0076900000
1265,1,MS,19.5583300000,1,915812.8271900000,915812.8271900000,0.0071400000
1266,1,MS,19.2166700000,1,915226.8233200000,915226.8233200000,0.0069500000
