t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_min_upt,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,delta_mstruct_growth,mstruct,nitrates,proteins,rate_mstruct_death,regul_transpiration,senesced_mstruct,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi
620,1,MS,roots,0.00968,3.19953,0.97849,0.00822,0.03385,22.63909,0.63991,0.00694,NA,3.91153,0.24478,NA,NA,NA,2.67621,0.33413,1.42292,NA,0.05289,NA,NA,1316.55263,1.13647,15.99766,0.61657,NA,820.71137,4.25069,0.00003,1.38836,1722.91640,NA,0.00000,0.00132,0.99528,NA,NA,462.10864,0.97026,6.83252
621,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,29.02233,0.00000,NA,NA,NA,NA,5.15812,NA,516.44124,0.00000,NA,NA,NA,NA,1636885.94259,NA,NA,NA,NA,NA,954.55791,NA,NA,0.00000,5208.37914,5044.79014,NA,NA,NA
621,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.31403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1106.34914,NA,NA
621,1,MS,roots,0.00968,2.51701,0.98043,0.00821,0.03417,22.75597,0.50340,0.00694,NA,3.91447,0.24728,NA,NA,NA,2.68689,0.33413,1.42399,NA,0.05361,NA,NA,1318.17744,0.91360,12.58504,0.62288,NA,822.33618,4.29067,0.00003,1.38836,1721.55271,NA,0.00000,0.00132,0.99528,NA,NA,464.55203,0.97026,6.84864
622,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,27.80630,0.00000,NA,NA,NA,NA,5.11137,NA,494.80243,0.00000,NA,NA,NA,NA,1639611.42668,NA,NA,NA,NA,NA,959.64092,NA,NA,0.00000,5249.05046,5044.79014,NA,NA,NA
622,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.89823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1064.15211,NA,NA
622,1,MS,roots,0.01051,1.94173,0.70123,0.00586,0.02461,21.95263,0.38835,0.00693,NA,3.80896,0.23794,NA,NA,NA,2.62548,0.36311,1.38822,NA,0.05193,NA,NA,1318.97978,0.72894,9.70863,0.59933,NA,824.07321,4.33025,0.00003,1.38574,1720.21983,NA,0.00000,0.00095,0.99792,NA,NA,462.41927,1.05442,6.67238
623,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,27.34134,0.00000,NA,NA,NA,NA,5.15190,NA,486.52862,0.00000,NA,NA,NA,NA,1642352.50852,NA,NA,NA,NA,NA,964.78602,NA,NA,0.00000,5289.08025,5044.79014,NA,NA,NA
623,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.52923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.33832,NA,NA
623,1,MS,roots,0.01051,1.44309,0.70263,0.00585,0.02488,22.20709,0.28862,0.00693,NA,3.81043,0.23883,NA,NA,NA,2.62180,0.36311,1.38876,NA,0.05093,NA,NA,1320.62738,0.55533,7.21547,0.60160,NA,825.72081,4.37702,0.00003,1.38574,1718.88716,NA,0.00000,0.00095,0.99792,NA,NA,458.67856,1.05442,6.67106
624,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,26.90812,0.00000,NA,NA,NA,NA,5.25829,NA,478.81978,0.00000,NA,NA,NA,NA,1645115.97324,NA,NA,NA,NA,NA,970.01881,NA,NA,0.00000,5328.51015,5044.79014,NA,NA,NA
624,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.89072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,975.85353,NA,NA
624,1,MS,roots,0.00993,1.04832,0.46087,0.00383,0.01645,22.08168,0.20966,0.00692,NA,3.79945,0.23422,NA,NA,NA,2.60660,0.34303,1.38741,NA,0.04913,NA,NA,1321.46964,0.41838,5.24162,0.58998,NA,827.50971,4.42161,0.00003,1.38309,1717.54924,NA,0.00000,0.00062,1.00060,NA,NA,451.21256,0.99613,6.64027
625,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,27.00810,0.00000,NA,NA,NA,NA,5.41787,NA,480.59881,0.00000,NA,NA,NA,NA,1647981.59722,NA,NA,NA,NA,NA,975.43679,NA,NA,0.00000,5368.13222,5044.79014,NA,NA,NA
625,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.21145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930.13450,NA,NA
625,1,MS,roots,0.00993,0.69828,0.46184,0.00382,0.01664,22.90000,0.13966,0.00692,NA,3.87361,0.23853,NA,NA,NA,2.63659,0.34303,1.41449,NA,0.04783,NA,NA,1323.22097,0.28607,3.49140,0.60083,NA,829.26104,4.47317,0.00003,1.38309,1716.18335,NA,0.00000,0.00062,1.00060,NA,NA,442.72220,0.99613,6.74873
626,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,25.90379,0.00000,NA,NA,NA,NA,5.39864,NA,460.94809,0.00000,NA,NA,NA,NA,1650790.17851,NA,NA,NA,NA,NA,980.81413,NA,NA,0.00000,5406.14917,5044.79014,NA,NA,NA
626,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.43838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,886.20043,NA,NA
626,1,MS,roots,0.00803,0.42830,0.41741,0.00345,0.01514,22.25066,0.08566,0.00690,NA,3.75833,0.22673,NA,NA,NA,2.55065,0.27746,1.37507,NA,0.04399,NA,NA,1323.91325,0.18230,2.14151,0.57112,NA,830.91562,4.51215,0.00002,1.38039,1714.84562,NA,0.00000,0.00056,1.00332,NA,NA,431.83670,0.80571,6.53570
627,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,25.78943,0.00000,NA,NA,NA,NA,5.52094,NA,458.91300,0.00000,NA,NA,NA,NA,1653683.43354,NA,NA,NA,NA,NA,986.34152,NA,NA,0.00000,5444.03872,5044.79014,NA,NA,NA
627,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.62484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842.00217,NA,NA
627,1,MS,roots,0.00803,0.19639,0.41822,0.00344,0.01529,22.95464,0.03928,0.00690,NA,3.79556,0.22803,NA,NA,NA,2.55113,0.27746,1.38870,NA,0.04166,NA,NA,1325.52496,0.08586,0.98196,0.57437,NA,832.52733,4.55679,0.00002,1.38039,1713.49116,NA,0.00000,0.00056,1.00332,NA,NA,420.50577,0.80571,6.57471
628,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,25.38432,0.00000,NA,NA,NA,NA,5.66040,NA,451.70436,0.00000,NA,NA,NA,NA,1656625.42568,NA,NA,NA,NA,NA,991.98643,NA,NA,0.00000,5481.36781,5044.79014,NA,NA,NA
628,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.71269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,798.34160,NA,NA
628,1,MS,roots,0.00574,0.01685,0.66282,0.00544,0.02431,22.95828,0.00337,0.00689,NA,3.77867,0.22165,NA,NA,NA,2.51914,0.19822,1.38535,NA,0.03868,NA,NA,1325.80884,0.00768,0.08427,0.55832,NA,833.81992,4.57893,0.00002,1.37757,1712.12602,NA,0.00000,0.00088,1.00616,NA,NA,407.35410,0.57559,6.51946
629,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,24.93363,0.00000,NA,NA,NA,NA,5.71487,NA,443.68445,0.00000,NA,NA,NA,NA,1659618.98655,NA,NA,NA,NA,NA,997.71664,NA,NA,0.00000,5518.03254,5044.79014,NA,NA,NA
629,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.71966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,755.40432,NA,NA
629,1,MS,roots,0.00574,0.00000,0.66382,0.00544,0.02446,23.45647,0.00000,0.00689,NA,3.76358,0.21933,NA,NA,NA,2.48235,0.19822,1.37982,NA,0.03555,NA,NA,1327.06322,0.00000,-0.67243,0.55246,NA,835.07429,4.60589,0.00002,1.37757,1710.76222,NA,0.00000,0.00088,1.00616,NA,NA,393.99528,0.57559,6.46526
630,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,24.69104,0.00000,NA,NA,NA,NA,5.90263,NA,439.36760,0.00000,NA,NA,NA,NA,1662698.01914,NA,NA,NA,NA,NA,1003.61437,NA,NA,0.00000,5554.40503,5044.79014,NA,NA,NA
630,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.67353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,713.54588,NA,NA
630,1,MS,roots,0.00328,0.00000,0.88821,0.00726,0.03272,23.66402,0.00000,0.00687,NA,3.76803,0.21377,NA,NA,NA,2.45830,0.11328,1.38442,NA,0.03272,NA,NA,1327.03895,0.00000,-1.24722,0.53847,NA,836.10627,4.61086,0.00001,1.37461,1709.37823,NA,0.00000,0.00118,1.00913,NA,NA,379.30824,0.32894,6.44010
631,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,24.48773,0.00000,NA,NA,NA,NA,5.99851,NA,435.74976,0.00000,NA,NA,NA,NA,1665878.38198,NA,NA,NA,NA,NA,1009.64921,NA,NA,0.00000,5590.50281,5044.79014,NA,NA,NA
631,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.37046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673.34095,NA,NA
631,1,MS,roots,0.00328,0.00000,0.88932,0.00726,0.03280,24.49420,0.00000,0.00687,NA,3.78418,0.21286,NA,NA,NA,2.43475,0.11328,1.39036,NA,0.02983,NA,NA,1328.08351,0.00000,-1.67007,0.53616,NA,837.15083,4.62167,0.00001,1.37461,1707.98239,NA,0.00000,0.00118,1.00913,NA,NA,364.33309,0.32894,6.43178
632,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,24.89101,0.00000,NA,NA,NA,NA,6.34293,NA,442.92599,0.00000,NA,NA,NA,NA,1669253.55596,NA,NA,NA,NA,NA,1016.00710,NA,NA,0.00000,5627.17886,5044.79014,NA,NA,NA
632,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.21831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636.19635,NA,NA
632,1,MS,roots,0.00123,0.00000,2.04792,0.01670,0.07479,25.34978,0.00000,0.00686,NA,3.87580,0.21149,NA,NA,NA,2.45663,0.04239,1.42739,NA,0.02767,NA,NA,1326.85930,0.00000,-1.89651,0.53272,NA,837.08433,4.57626,0.00000,1.37137,1706.52509,NA,0.00000,0.00272,1.01237,NA,NA,348.42494,0.12310,6.54392
633,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,24.33594,0.00000,NA,NA,NA,NA,6.27404,NA,433.04874,0.00000,NA,NA,NA,NA,1672658.74789,NA,NA,NA,NA,NA,1022.34325,NA,NA,0.00000,5662.94404,5044.79014,NA,NA,NA
633,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.87393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606.57505,NA,NA
633,1,MS,roots,0.00123,0.00000,2.04767,0.01669,0.07416,25.74361,0.00000,0.00686,NA,3.80294,0.20554,NA,NA,NA,2.37748,0.04239,1.40055,NA,0.02436,NA,NA,1326.75798,0.00000,-1.78766,0.51773,NA,836.98301,4.53754,0.00000,1.37137,1705.08911,NA,0.00000,0.00272,1.01237,NA,NA,332.91833,0.12310,6.38596
634,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,24.21891,0.00000,NA,NA,NA,NA,6.40742,NA,430.96630,0.00000,NA,NA,NA,NA,1676139.41127,NA,NA,NA,NA,NA,1028.78348,NA,NA,0.00000,5698.44375,5044.79014,NA,NA,NA
634,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.04503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583.42219,NA,NA
634,1,MS,roots,0.00003,0.00000,2.28895,0.01864,0.08181,25.79295,0.00000,0.00684,NA,3.76696,0.19736,NA,NA,NA,2.32548,0.00112,1.39069,NA,0.02178,NA,NA,1325.20511,0.00000,-1.49594,0.49713,NA,836.62245,4.47617,0.00000,1.36803,1703.64791,NA,0.00000,0.00304,1.01571,NA,NA,317.83064,0.00325,6.28980
635,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,23.63410,0.00000,NA,NA,NA,NA,6.22806,NA,420.55975,0.00000,NA,NA,NA,NA,1679599.89213,NA,NA,NA,NA,NA,1035.08630,NA,NA,0.00000,5732.98996,5044.79014,NA,NA,NA
635,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.95722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,566.33309,NA,NA
635,1,MS,roots,0.00003,0.00000,2.28780,0.01863,0.08083,25.85879,0.00000,0.00684,NA,3.64614,0.18936,NA,NA,NA,2.22355,0.00112,1.34608,NA,0.01893,NA,NA,1324.78345,0.00000,-1.04493,0.47698,NA,836.20079,4.42256,0.00000,1.36803,1702.24817,NA,0.00000,0.00304,1.01571,NA,NA,303.73649,0.00325,6.05905
636,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,23.22094,0.00000,NA,NA,NA,NA,6.21438,NA,413.20768,0.00000,NA,NA,NA,NA,1683045.26258,NA,NA,NA,NA,NA,1041.33951,NA,NA,0.00000,5766.86789,5044.79014,NA,NA,NA
636,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.51322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553.59533,NA,NA
636,1,MS,roots,0.00000,0.00000,2.03393,0.01655,0.07094,25.31476,0.00000,0.00682,NA,3.53195,0.17807,NA,NA,NA,2.13341,0.00000,1.30708,NA,0.01667,NA,NA,1323.37996,0.00000,-0.56902,0.44853,NA,835.97468,4.36487,0.00000,1.36473,1700.87994,NA,0.00000,0.00270,1.01901,NA,NA,290.69021,0.00000,5.84342
637,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,23.33830,0.00000,NA,NA,NA,NA,6.17240,NA,415.29607,0.00000,NA,NA,NA,NA,1686566.40632,NA,NA,NA,NA,NA,1047.59469,NA,NA,0.00000,5800.90139,5044.79014,NA,NA,NA
637,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.54624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.96863,NA,NA
637,1,MS,roots,0.00000,0.00000,2.03334,0.01654,0.07015,25.99678,0.00000,0.00682,NA,3.50383,0.17535,NA,NA,NA,2.08856,0.00000,1.29667,NA,0.01493,NA,NA,1323.14004,0.00000,-0.13032,0.44169,NA,835.73475,4.31607,0.00000,1.36473,1699.51902,NA,0.00000,0.00270,1.01901,NA,NA,278.40040,0.00000,5.76774
638,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,23.21534,0.00000,NA,NA,NA,NA,6.22114,NA,413.10817,0.00000,NA,NA,NA,NA,1690107.84484,NA,NA,NA,NA,NA,1053.86394,NA,NA,0.00000,5834.71331,5044.79014,NA,NA,NA
638,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.30201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532.65823,NA,NA
638,1,MS,roots,0.00000,0.05828,2.27061,0.01847,0.07713,25.65294,0.01166,0.00681,NA,3.42575,0.16651,NA,NA,NA,2.02328,0.00000,1.27092,NA,0.01334,NA,NA,1321.42423,0.03190,0.29141,0.41943,NA,835.22623,4.24706,0.00000,1.36135,1698.17357,NA,0.00000,0.00302,1.02239,NA,NA,266.95245,0.00000,5.61553
639,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,22.82627,0.00000,NA,NA,NA,NA,6.00671,NA,406.18471,0.00000,NA,NA,NA,NA,1693618.85455,NA,NA,NA,NA,NA,1059.95582,NA,NA,0.00000,5867.92088,5044.79014,NA,NA,NA
639,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.46320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525.31991,NA,NA
639,1,MS,roots,0.00000,0.14388,2.26917,0.01845,0.07604,25.64387,0.02878,0.00681,NA,3.31223,0.16004,NA,NA,NA,1.93708,0.00000,1.22881,NA,0.01173,NA,NA,1320.89618,0.07733,0.71942,0.40312,NA,834.69818,4.18744,0.00000,1.36135,1696.86994,NA,0.00000,0.00302,1.02239,NA,NA,256.38573,0.00000,5.40935
640,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,21.71807,0.00000,NA,NA,NA,NA,5.79538,NA,386.46483,0.00000,NA,NA,NA,NA,1696969.09321,NA,NA,NA,NA,NA,1065.79719,NA,NA,0.00000,5899.55797,5044.79014,NA,NA,NA
640,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.40114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517.47331,NA,NA
640,1,MS,roots,0.00000,0.20487,1.25348,0.01018,0.04161,24.18459,0.04097,0.00679,NA,3.10044,0.14585,NA,NA,NA,1.80642,0.00000,1.15294,NA,0.01014,NA,NA,1320.17212,0.11165,1.02435,0.36739,NA,835.11340,4.15045,0.00000,1.35816,1695.64744,NA,0.00000,0.00167,1.02558,NA,NA,246.96104,0.00000,5.05271
641,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,20.34286,0.00000,NA,NA,NA,NA,5.38837,NA,361.99347,0.00000,NA,NA,NA,NA,1700125.17882,NA,NA,NA,NA,NA,1071.24646,NA,NA,0.00000,5929.25348,5044.79014,NA,NA,NA
641,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.77117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.25224,NA,NA
641,1,MS,roots,0.00000,0.22947,1.25396,0.01017,0.04132,23.13920,0.04589,0.00679,NA,2.88029,0.13489,NA,NA,NA,1.67293,0.00000,1.07107,NA,0.00869,NA,NA,1320.49150,0.12413,1.14737,0.33978,NA,835.43279,4.12141,0.00000,1.35816,1694.51017,NA,0.00000,0.00167,1.02558,NA,NA,238.51018,0.00000,4.68811
642,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,19.74841,0.00000,NA,NA,NA,NA,5.37953,NA,351.41535,0.00000,NA,NA,NA,NA,1703242.61502,NA,NA,NA,NA,NA,1076.67028,NA,NA,0.00000,5958.16851,5044.79014,NA,NA,NA
642,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.66332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491.29728,NA,NA
642,1,MS,roots,0.00000,0.22566,0.59621,0.00483,0.01954,22.51848,0.04513,0.00678,NA,2.78398,0.12721,NA,NA,NA,1.60900,0.00000,1.03752,NA,0.00781,NA,NA,1320.37080,0.12554,1.12832,0.32044,NA,836.36971,4.10401,0.00000,1.35520,1693.40779,NA,0.00000,0.00079,1.02854,NA,NA,230.45282,0.00000,4.52019
643,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,19.30099,0.00000,NA,NA,NA,NA,5.28399,NA,343.45380,0.00000,NA,NA,NA,NA,1706376.93055,NA,NA,NA,NA,NA,1082.01400,NA,NA,0.00000,5986.52023,5044.79014,NA,NA,NA
643,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.79280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472.12030,NA,NA
643,1,MS,roots,0.00000,0.19725,0.59685,0.00483,0.01950,22.76016,0.03945,0.00678,NA,2.73078,0.12424,NA,NA,NA,1.56582,0.00000,1.01770,NA,0.00706,NA,NA,1321.27322,0.11028,0.98623,0.31295,NA,837.27214,4.09459,0.00000,1.35520,1692.32460,NA,0.00000,0.00079,1.02854,NA,NA,222.49264,0.00000,4.42084
644,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,18.56195,0.00000,NA,NA,NA,NA,5.25161,NA,330.30287,0.00000,NA,NA,NA,NA,1709479.93618,NA,NA,NA,NA,NA,1087.32374,NA,NA,0.00000,6013.84860,5044.79014,NA,NA,NA
644,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.13274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451.13061,NA,NA
644,1,MS,roots,0.00000,0.15671,0.51662,0.00417,0.01679,22.18559,0.03134,0.00676,NA,2.64051,0.11718,NA,NA,NA,1.50685,0.00000,0.98619,NA,0.00633,NA,NA,1321.14648,0.09055,0.78356,0.29515,NA,838.19583,4.07793,0.00000,1.35226,1691.26970,NA,0.00000,0.00068,1.03148,NA,NA,214.64454,0.00000,4.26454
645,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,17.71559,0.00000,NA,NA,NA,NA,5.08074,NA,315.24225,0.00000,NA,NA,NA,NA,1712542.24639,NA,NA,NA,NA,NA,1092.46116,NA,NA,0.00000,6039.97788,5044.79014,NA,NA,NA
645,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.24357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428.91350,NA,NA
645,1,MS,roots,0.00000,0.11295,0.51715,0.00417,0.01675,22.07341,0.02259,0.00676,NA,2.54608,0.11246,NA,NA,NA,1.44374,0.00000,0.95092,NA,0.00561,NA,NA,1322.00159,0.06616,0.56477,0.28327,NA,839.05094,4.06918,0.00000,1.35226,1690.25060,NA,0.00000,0.00068,1.03148,NA,NA,206.88675,0.00000,4.10227
646,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,16.95764,0.00000,NA,NA,NA,NA,4.95375,NA,301.75476,0.00000,NA,NA,NA,NA,1715583.12858,NA,NA,NA,NA,NA,1097.46620,NA,NA,0.00000,6065.02682,5044.79014,NA,NA,NA
646,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.48050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.31131,NA,NA
646,1,MS,roots,0.00000,0.06954,0.37537,0.00302,0.01211,21.57047,0.01391,0.00675,NA,2.46334,0.10610,NA,NA,NA,1.38955,0.00000,0.92198,NA,0.00501,NA,NA,1321.90769,0.04149,0.34772,0.26726,NA,839.98422,4.05558,0.00000,1.34939,1689.25819,NA,0.00000,0.00050,1.03435,NA,NA,199.16859,0.00000,3.95899
647,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,16.18372,0.00000,NA,NA,NA,NA,4.82637,NA,287.98308,0.00000,NA,NA,NA,NA,1718605.03271,NA,NA,NA,NA,NA,1102.34358,NA,NA,0.00000,6088.96428,5044.79014,NA,NA,NA
647,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.75015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383.79677,NA,NA
647,1,MS,roots,0.00000,0.03175,0.37576,0.00302,0.01209,21.58028,0.00635,0.00675,NA,2.38358,0.10215,NA,NA,NA,1.33504,0.00000,0.89213,NA,0.00443,NA,NA,1322.78019,0.01934,0.15875,0.25730,NA,840.85672,4.04982,0.00000,1.34939,1688.29596,NA,0.00000,0.00050,1.03435,NA,NA,191.50623,0.00000,3.82077
648,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,15.35892,0.00000,NA,NA,NA,NA,4.69208,NA,273.30612,0.00000,NA,NA,NA,NA,1721591.53125,NA,NA,NA,NA,NA,1107.08212,NA,NA,0.00000,6111.70441,5044.79014,NA,NA,NA
648,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.15157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.84992,NA,NA
