t,organ,Dry_Mass,proteins,amino_acids,mstruct,structure,starch,AA_consumption_mstruct,Export_Nitrates,Total_Organic_Nitrogen,N_tot,sucrose,sucrose_consumption_mstruct,plant,C_exudation,Conc_Nitrates,R_grain_growth_struct,Conc_cytokinins,Conc_Sucrose,Uptake_Nitrates,senesced_mstruct,Nstruct,Respi_growth,Unloading_Sucrose,Conc_Amino_Acids,R_residual,synthetized_mstruct,HATS_LATS,R_Nnit_upt,R_grain_growth_starch,S_Proteins,S_Amino_Acids,Export_cytokinins,Export_Amino_Acids,nitrates,Unloading_Amino_Acids,Proteins_N_Mass,sum_respi,RGR_Structure,regul_transpiration,R_Nnit_red,N_exudation,WSC_g,S_grain_structure,age_from_flowering,S_grain_starch,cytokinins,S_cytokinins,axis
639.0000000000,phloem,NA,NA,0.8267100000,NA,NA,NA,NA,NA,NA,0.0000115739,10.0047000000,NA,1,NA,NA,NA,NA,0.3125480316849796,NA,NA,NA,NA,NA,0.24793459068569562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002858485714285714,NA,NA,NA,NA,NA,MS
639.0000000000,roots,NA,NA,590.8144700000,1.3577600000,NA,NA,0.0000000000,0.0203000000,1075.7276700000,0.0410853463,0.4302700000,0.0000000000,1,0.0011300000,1369.0586848927644,NA,1.188582665566816,0.02640807899285097,0.0000000000,1.0220000000,0.0067900000,0.0000000000,0.0056400000,348.1112832901249,0.0029520774,NA,1.5914900000,0.0000000000,NA,NA,0.0031800000,0.0294300000,1.6131300000,1858.8531200000,0.0004700000,NA,0.0115000000,NA,0.0030300000,0.0085400000,0.0002300000,1.229342857142857e-05,NA,NA,NA,1.6138100000,0.0000000000,MS
640.0000000000,grains,0.5000173952310925,1265.3715700000,NA,NA,5044.7901500000,7896.7593500000,NA,NA,NA,0.0177152020,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,16.5682500000,3.9685700000,NA,NA,NA,NA,NA,0.01771520198,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1696969.0932100001,294.8256100000,NA,NA,MS
640.0000000000,phloem,NA,NA,0.9169900000,NA,NA,NA,NA,NA,NA,0.0000128379,9.3727300000,NA,1,NA,NA,NA,NA,0.2932922906308986,NA,NA,NA,NA,NA,0.27546750379260104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002677922857142857,NA,NA,NA,NA,NA,MS
640.0000000000,roots,NA,NA,589.9308100000,1.3545800000,NA,NA,0.0000000000,0.0111900000,1073.7077500000,0.0410527617,0.4119400000,0.0000000000,1,0.0009800000,1372.261424205289,NA,1.176696835919621,0.025342418560242535,0.0000000000,1.0251800000,0.0067700000,0.0000000000,0.0048800000,348.40662640818556,0.0027250296,NA,0.9163900000,0.0000000000,NA,NA,0.0029300000,0.0160200000,0.8876500000,1858.8378800000,0.0004800000,NA,0.0105800000,NA,0.0016700000,0.0078500000,0.0002000000,1.1769714285714284e-05,NA,NA,NA,1.5939300000,0.0000000000,MS
641.0000000000,grains,0.501013311487395,1268.9344200000,NA,NA,5044.7901500000,7918.7796800000,NA,NA,NA,0.0177650819,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,14.4177500000,3.4194300000,NA,NA,NA,NA,NA,0.017765081880000002,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1700125.1788200000,256.5583300000,NA,NA,MS
641.0000000000,phloem,NA,NA,0.8304900000,NA,NA,NA,NA,NA,NA,0.0000116269,8.5731300000,NA,1,NA,NA,NA,NA,0.2682711371795065,NA,NA,NA,NA,NA,0.24948255403517733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002449465714285714,NA,NA,NA,NA,NA,MS
641.0000000000,roots,NA,NA,589.0478600000,1.3545800000,NA,NA,0.0000000000,0.0111900000,1072.8247900000,0.0410401920,0.3946600000,0.0000000000,1,0.0008000000,1372.2504392505427,NA,1.1649293507950804,0.02427935842352119,0.0000000000,1.0251800000,0.0067700000,0.0000000000,0.0040000000,347.88516588167556,0.0024922333,NA,0.8731600000,0.0000000000,NA,NA,0.0026700000,0.0158600000,0.8863200000,1858.8230000000,0.0003900000,NA,0.0096500000,NA,0.0016700000,0.0071500000,0.0001600000,1.1276000000000002e-05,NA,NA,NA,1.5779900000,0.0000000000,MS
642.0000000000,grains,0.5020710983109244,1273.8062200000,NA,NA,5044.7901500000,7938.2494100000,NA,NA,NA,0.0178332871,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,12.3411500000,3.5422600000,NA,NA,NA,NA,NA,0.01783328708,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1703242.6150199999,219.6060000000,NA,NA,MS
642.0000000000,phloem,NA,NA,0.8669300000,NA,NA,NA,NA,NA,NA,0.0000121370,7.3946900000,NA,1,NA,NA,NA,NA,0.2317529594792971,NA,NA,NA,NA,NA,0.26083182585738085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00021127685714285717,NA,NA,NA,NA,NA,MS
642.0000000000,roots,NA,NA,588.6320000000,1.3516200000,NA,NA,0.0000000000,0.0053000000,1071.3541000000,0.0410242468,0.3775100000,0.0000000000,1,0.0005900000,1375.2491084772348,NA,1.1593939124901969,0.023275156232274358,0.0000000000,1.0281400000,0.0067600000,0.0000000000,0.0029300000,348.4008819046773,0.0023639459,NA,0.7977400000,0.0000000000,NA,NA,0.0025300000,0.0074600000,0.4197300000,1858.8142000000,0.0003400000,NA,0.0091400000,NA,0.0007900000,0.0067700000,0.0001200000,1.0786e-05,NA,NA,NA,1.5670600000,0.0000000000,MS
643.0000000000,grains,0.5028812491386554,1277.1025100000,NA,NA,5044.7901500000,7954.7283500000,NA,NA,NA,0.0178794351,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,10.4650400000,3.1532100000,NA,NA,NA,NA,NA,0.01787943514,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1706376.9305499999,186.2214100000,NA,NA,MS
643.0000000000,phloem,NA,NA,0.7674200000,NA,NA,NA,NA,NA,NA,0.0000107439,6.2356300000,NA,1,NA,NA,NA,NA,0.19542749009328172,NA,NA,NA,NA,NA,0.2308924132276784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00017816085714285714,NA,NA,NA,NA,NA,MS
643.0000000000,roots,NA,NA,588.2160300000,1.3516200000,NA,NA,0.0000000000,0.0053000000,1070.9381300000,0.0410183020,0.3600600000,0.0000000000,1,0.0004100000,1375.2427013509714,NA,1.1538894067859309,0.022199286781787782,0.0000000000,1.0281400000,0.0067600000,0.0000000000,0.0020600000,348.15467661028987,0.0022629495,NA,0.8013900000,0.0000000000,NA,NA,0.0024200000,0.0074300000,0.4194400000,1858.8055400000,0.0002500000,NA,0.0087500000,NA,0.0007900000,0.0064900000,0.0000800000,1.0287428571428571e-05,NA,NA,NA,1.5596200000,0.0000000000,MS
644.0000000000,grains,0.5037255730798319,1281.3885300000,NA,NA,5044.7901500000,7968.8374100000,NA,NA,NA,0.0179394394,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,8.9479700000,3.1481400000,NA,NA,NA,NA,NA,0.017939439419999998,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1709479.9361800000,159.2257500000,NA,NA,MS
644.0000000000,phloem,NA,NA,0.7708500000,NA,NA,NA,NA,NA,NA,0.0000107919,5.3641100000,NA,1,NA,NA,NA,NA,0.16836440038518374,NA,NA,NA,NA,NA,0.23227031159957967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00015326028571428573,NA,NA,NA,NA,NA,MS
644.0000000000,roots,NA,NA,587.8571100000,1.3486900000,NA,NA,0.0000000000,0.0045800000,1069.5315500000,0.0409931685,0.3430000000,0.0000000000,1,0.0003000000,1378.2246327918203,NA,1.1491447256226412,0.021193404958391726,0.0000000000,1.0310700000,0.0067400000,0.0000000000,0.0015000000,348.6981352275171,0.0021414482,NA,0.7703500000,0.0000000000,NA,NA,0.0023000000,0.0063800000,0.3623200000,1858.7977800000,0.0002200000,NA,0.0082700000,NA,0.0006800000,0.0061300000,0.0000600000,9.800000000000001e-06,NA,NA,NA,1.5498400000,0.0000000000,MS
645.0000000000,grains,0.5043765127941177,1284.3893700000,NA,NA,5044.7901500000,7980.8084500000,NA,NA,NA,0.0179814512,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,7.6980200000,2.9275000000,NA,NA,NA,NA,NA,0.01798145118,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1712542.2463900000,136.9833400000,NA,NA,MS
645.0000000000,phloem,NA,NA,0.7242300000,NA,NA,NA,NA,NA,NA,0.0000101392,4.6625100000,NA,1,NA,NA,NA,NA,0.14634313995050868,NA,NA,NA,NA,NA,0.21822290688170667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00013321457142857144,NA,NA,NA,NA,NA,MS
645.0000000000,roots,NA,NA,587.4980700000,1.3486900000,NA,NA,0.0000000000,0.0045800000,1069.1725100000,0.0409880359,0.3264900000,0.0000000000,1,0.0002200000,1378.2190199378656,NA,1.1444216239461995,0.020173279256167097,0.0000000000,1.0310700000,0.0067400000,0.0000000000,0.0011100000,348.48516412222233,0.0020177916,NA,0.7620100000,0.0000000000,NA,NA,0.0021600000,0.0063500000,0.3621000000,1858.7902100000,0.0001700000,NA,0.0077900000,NA,0.0006800000,0.0057700000,0.0000400000,9.328285714285716e-06,NA,NA,NA,1.5434700000,0.0000000000,MS
646.0000000000,grains,0.5049746900462184,1287.3099100000,NA,NA,5044.7901500000,7991.2221200000,NA,NA,NA,0.0180223387,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,6.7310100000,2.8773000000,NA,NA,NA,NA,NA,0.01802233874,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1715583.1285800000,119.7757600000,NA,NA,MS
646.0000000000,phloem,NA,NA,0.7146400000,NA,NA,NA,NA,NA,NA,0.0000100050,4.0930000000,NA,1,NA,NA,NA,NA,0.12863593735464424,NA,NA,NA,NA,NA,0.2156150765215686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00011694285714285713,NA,NA,NA,NA,NA,MS
646.0000000000,roots,NA,NA,587.2385800000,1.3458200000,NA,NA,0.0000000000,0.0033200000,1067.8885600000,0.0409743170,0.3105900000,0.0000000000,1,0.0001700000,1381.1535420784353,NA,1.141014400142664,0.01923176947883075,0.0000000000,1.0339400000,0.0067300000,0.0000000000,0.0008500000,349.074069340625,0.0019113597,NA,0.7341600000,0.0000000000,NA,NA,0.0020500000,0.0045800000,0.2624300000,1858.7840600000,0.0001500000,NA,0.0073700000,NA,0.0005000000,0.0054600000,0.0000300000,8.874e-06,NA,NA,NA,1.5356000000,0.0000000000,MS
647.0000000000,grains,0.5055258509285714,1290.1281300000,NA,NA,5044.7901500000,8000.3588700000,NA,NA,NA,0.0180617938,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,5.9310600000,2.7690600000,NA,NA,NA,NA,NA,0.018061793819999998,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1718605.0327099999,105.5409800000,NA,NA,MS
647.0000000000,phloem,NA,NA,0.6910100000,NA,NA,NA,NA,NA,NA,0.0000096741,3.6236200000,NA,1,NA,NA,NA,NA,0.11388413274298459,NA,NA,NA,NA,NA,0.20848563476319423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00010353199999999998,NA,NA,NA,NA,NA,MS
647.0000000000,roots,NA,NA,586.9790300000,1.3458200000,NA,NA,0.0000000000,0.0033200000,1067.6290100000,0.0409705994,0.2953600000,0.0000000000,1,0.0001300000,1381.149091260347,NA,1.137611270452215,0.01828872608025838,0.0000000000,1.0339400000,0.0067300000,0.0000000000,0.0006500000,348.91978422077244,0.0018088270,NA,0.7304200000,0.0000000000,NA,NA,0.0019400000,0.0045700000,0.2623100000,1858.7780700000,0.0001200000,NA,0.0069700000,NA,0.0005000000,0.0051600000,0.0000300000,8.438857142857144e-06,NA,NA,NA,1.5310200000,0.0000000000,MS
648.0000000000,grains,0.5060411110756302,1292.8913600000,NA,NA,5044.7901500000,8008.4372200000,NA,NA,NA,0.0181004790,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,5.2686200000,2.7264500000,NA,NA,NA,NA,NA,0.018100479040000002,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1721591.5312500000,93.7530700000,NA,NA,MS
648.0000000000,phloem,NA,NA,0.6858700000,NA,NA,NA,NA,NA,NA,0.0000096022,3.2449000000,NA,1,NA,NA,NA,NA,0.1021125519547053,NA,NA,NA,NA,NA,0.207200525651967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.271142857142856e-05,NA,NA,NA,NA,NA,MS
648.0000000000,roots,NA,NA,586.7959500000,1.3430100000,NA,NA,0.0000000000,0.0023500000,1066.4419300000,0.0409579680,0.2808800000,0.0000000000,1,0.0001000000,1384.0352566250438,NA,1.1352112046820202,0.01742851257002306,0.0000000000,1.0367500000,0.0067200000,0.0000000000,0.0005200000,349.5407778050796,0.0017069884,NA,0.7007400000,0.0000000000,NA,NA,0.0018300000,0.0032200000,0.1857000000,1858.7731900000,0.0001100000,NA,0.0065700000,NA,0.0003500000,0.0048600000,0.0000200000,8.025142857142858e-06,NA,NA,NA,1.5246000000,0.0000000000,MS
649.0000000000,grains,0.5065233017815125,1295.5714800000,NA,NA,5044.7901500000,8015.6575800000,NA,NA,NA,0.0181380007,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,4.7186100000,2.6346800000,NA,NA,NA,NA,NA,0.01813800072,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1724573.3268200001,83.9658300000,NA,NA,MS
649.0000000000,phloem,NA,NA,0.6634300000,NA,NA,NA,NA,NA,NA,0.0000092880,2.9089800000,NA,1,NA,NA,NA,NA,0.09154161033782202,NA,NA,NA,NA,NA,0.2004214278701277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.311371428571428e-05,NA,NA,NA,NA,NA,MS
649.0000000000,roots,NA,NA,586.6127800000,1.3430100000,NA,NA,0.0000000000,0.0023500000,1066.2587600000,0.0409553372,0.2670300000,0.0000000000,1,0.0000800000,1384.031727239559,NA,1.1328136052598268,0.016569124578372462,0.0000000000,1.0367500000,0.0067200000,0.0000000000,0.0004100000,349.4316676718714,0.0016206755,NA,0.6998600000,0.0000000000,NA,NA,0.0017400000,0.0032200000,0.1856400000,1858.7684500000,0.0000900000,NA,0.0062400000,NA,0.0003500000,0.0046200000,0.0000200000,7.629428571428572e-06,NA,NA,NA,1.5213800000,0.0000000000,MS
650.0000000000,grains,0.5069820318445377,1298.2228700000,NA,NA,5044.7901500000,8022.1603300000,NA,NA,NA,0.0181751202,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,4.2610000000,2.6017100000,NA,NA,NA,NA,NA,0.018175120179999997,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1727559.8253500001,75.8228900000,NA,NA,MS
650.0000000000,phloem,NA,NA,0.6532700000,NA,NA,NA,NA,NA,NA,0.0000091458,2.6194100000,NA,1,NA,NA,NA,NA,0.08253520824983425,NA,NA,NA,NA,NA,0.1976058138040034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.484028571428571e-05,NA,NA,NA,NA,NA,MS
650.0000000000,roots,NA,NA,586.4660700000,1.3402000000,NA,NA,0.0000000000,0.0018900000,1065.1101500000,0.0409332249,0.2537700000,0.0000000000,1,0.0000700000,1386.9305178331592,NA,1.1308909118042083,0.015779361289359795,0.0000000000,1.0395500000,0.0067000000,0.0000000000,0.0003300000,350.0767467542158,0.0015435550,NA,0.6781700000,0.0000000000,NA,NA,0.0016600000,0.0025700000,0.1490700000,1858.7642800000,0.0000800000,NA,0.0059400000,NA,0.0002800000,0.0044000000,0.0000100000,7.250571428571428e-06,NA,NA,NA,1.5156200000,0.0000000000,MS
651.0000000000,grains,0.5074152291470587,1300.7985700000,NA,NA,5044.7901500000,8028.0421400000,NA,NA,NA,0.0182111800,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,3.8642700000,2.5350500000,NA,NA,NA,NA,NA,0.01821117998,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1730558.0996900001,68.7631900000,NA,NA,MS
651.0000000000,phloem,NA,NA,0.6343300000,NA,NA,NA,NA,NA,NA,0.0000088806,2.3673100000,NA,1,NA,NA,NA,NA,0.07459176831496983,NA,NA,NA,NA,NA,0.19187670621686817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.763742857142857e-05,NA,NA,NA,NA,NA,MS
651.0000000000,roots,NA,NA,586.3192800000,1.3402000000,NA,NA,0.0000000000,0.0018900000,1064.9633600000,0.0409311130,0.2410800000,0.0000000000,1,0.0000500000,1386.9274884345618,NA,1.1289732875690195,0.014990299955230562,0.0000000000,1.0395500000,0.0067000000,0.0000000000,0.0002700000,349.9891240113416,0.0014704153,NA,0.6803800000,0.0000000000,NA,NA,0.0015800000,0.0025700000,0.1490300000,1858.7602200000,0.0000700000,NA,0.0056600000,NA,0.0002800000,0.0041900000,0.0000100000,6.888e-06,NA,NA,NA,1.5130500000,0.0000000000,MS
652.0000000000,grains,0.5078333964033613,1303.3682800000,NA,NA,5044.7901500000,8033.4194800000,NA,NA,NA,0.0182471559,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,3.5359500000,2.5345700000,NA,NA,NA,NA,NA,0.018247155919999997,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1733603.7365800000,62.9208700000,NA,NA,MS
652.0000000000,phloem,NA,NA,0.6251200000,NA,NA,NA,NA,NA,NA,0.0000087517,2.1351500000,NA,1,NA,NA,NA,NA,0.06736474991923108,NA,NA,NA,NA,NA,0.18933850254422097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1004285714285714e-05,NA,NA,NA,NA,NA,MS
652.0000000000,roots,NA,NA,586.2113500000,1.3373500000,NA,NA,0.0000000000,0.0014000000,1063.8358200000,0.0409195531,0.2288100000,0.0000000000,1,0.0000400000,1389.8805323961567,NA,1.1275582308296257,0.014257673757804614,0.0000000000,1.0424100000,0.0066900000,0.0000000000,0.0002100000,350.67041537368675,0.0014133104,NA,0.6658400000,0.0000000000,NA,NA,0.0015200000,0.0018900000,0.1100900000,1858.7567300000,0.0000600000,NA,0.0054400000,NA,0.0002100000,0.0040300000,0.0000100000,6.537428571428571e-06,NA,NA,NA,1.5079400000,0.0000000000,MS
653.0000000000,grains,0.5082325199117647,1305.8811500000,NA,NA,5044.7901500000,8038.3350800000,NA,NA,NA,0.0182823361,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,3.2425100000,2.4763400000,NA,NA,NA,NA,NA,0.018282336099999998,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1736689.9507700000,57.6992700000,NA,NA,MS
653.0000000000,phloem,NA,NA,0.6040000000,NA,NA,NA,NA,NA,NA,0.0000084560,1.9362700000,NA,1,NA,NA,NA,NA,0.061090014437444475,NA,NA,NA,NA,NA,0.18294160407075355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5322e-05,NA,NA,NA,NA,NA,MS
653.0000000000,roots,NA,NA,586.1033400000,1.3373500000,NA,NA,0.0000000000,0.0014000000,1063.7278100000,0.0409179935,0.2170100000,0.0000000000,1,0.0000300000,1389.8779975324335,NA,1.1261375107488691,0.013522388803728767,0.0000000000,1.0424100000,0.0066900000,0.0000000000,0.0001700000,350.6058040154036,0.0013535216,NA,0.6731900000,0.0000000000,NA,NA,0.0014600000,0.0018900000,0.1100700000,1858.7533400000,0.0000500000,NA,0.0052200000,NA,0.0002100000,0.0038600000,0.0000100000,6.200285714285715e-06,NA,NA,NA,1.5060400000,0.0000000000,MS
654.0000000000,grains,0.5086227285882352,1308.3963600000,NA,NA,5044.7901500000,8042.9302300000,NA,NA,NA,0.0183175490,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,3.0957200000,2.4891500000,NA,NA,NA,NA,NA,0.01831754904,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1739829.0975200001,55.0871300000,NA,NA,MS
654.0000000000,phloem,NA,NA,0.5977200000,NA,NA,NA,NA,NA,NA,0.0000083681,1.8199900000,NA,1,NA,NA,NA,NA,0.05749883737975727,NA,NA,NA,NA,NA,0.18128383604021658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1999714285714284e-05,NA,NA,NA,NA,NA,MS
654.0000000000,roots,NA,NA,585.9985200000,1.3344100000,NA,NA,0.0000000000,0.0013500000,1062.5743200000,0.0408964800,0.2056400000,0.0000000000,1,0.0000300000,1392.9377402747282,NA,1.1247742447973261,0.012842129980041117,0.0000000000,1.0453400000,0.0066700000,0.0000000000,0.0001500000,351.3154247944784,0.0013004646,NA,0.6581400000,0.0000000000,NA,NA,0.0014000000,0.0018300000,0.1067900000,1858.7500500000,0.0000500000,NA,0.0050100000,NA,0.0002000000,0.0037100000,0.0000100000,5.875428571428571e-06,NA,NA,NA,1.5009100000,0.0000000000,MS
655.0000000000,grains,0.5090025413529411,1310.8602600000,NA,NA,5044.7901500000,8047.3463900000,NA,NA,NA,0.0183520436,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,2.9935300000,2.4303200000,NA,NA,NA,NA,NA,0.01835204364,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1742992.4566299999,53.2686600000,NA,NA,MS
655.0000000000,phloem,NA,NA,0.5798200000,NA,NA,NA,NA,NA,NA,0.0000081175,1.7485200000,NA,1,NA,NA,NA,NA,0.055240889859424054,NA,NA,NA,NA,NA,0.1758549049937067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9957714285714285e-05,NA,NA,NA,NA,NA,MS
655.0000000000,roots,NA,NA,585.8936300000,1.3344100000,NA,NA,0.0000000000,0.0013500000,1062.4694300000,0.0408949669,0.1947900000,0.0000000000,1,0.0000300000,1392.935349705113,NA,1.1234028521968509,0.01216455212415974,0.0000000000,1.0453400000,0.0066700000,0.0000000000,0.0001400000,351.25254157268006,0.0012388697,NA,0.6624000000,0.0000000000,NA,NA,0.0013400000,0.0018200000,0.1067700000,1858.7468600000,0.0000500000,NA,0.0047800000,NA,0.0002000000,0.0035400000,0.0000100000,5.565428571428571e-06,NA,NA,NA,1.4990800000,0.0000000000,MS
656.0000000000,grains,0.5093920906764706,1313.3886100000,NA,NA,5044.7901500000,8051.8711200000,NA,NA,NA,0.0183874405,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,3.2938100000,2.5244300000,NA,NA,NA,NA,NA,0.018387440539999998,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1746192.3068400000,58.6121600000,NA,NA,MS
656.0000000000,phloem,NA,NA,0.5940700000,NA,NA,NA,NA,NA,NA,0.0000083170,1.8977300000,NA,1,NA,NA,NA,NA,0.060208698190309405,NA,NA,NA,NA,NA,0.18093961775679587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.422085714285714e-05,NA,NA,NA,NA,NA,MS
656.0000000000,roots,NA,NA,585.6727100000,1.3314300000,NA,NA,0.0000000000,0.0028300000,1061.1819100000,0.0408818099,0.1844300000,0.0000000000,1,0.0000400000,1396.049570762263,NA,1.1205470809580678,0.011543353136602501,0.0000000000,1.0483300000,0.0066600000,0.0000000000,0.0001800000,351.90597177470846,0.0011844035,NA,0.6433300000,0.0000000000,NA,NA,0.0012800000,0.0037900000,0.2227000000,1858.7422800000,0.0000600000,NA,0.0045700000,NA,0.0004200000,0.0033800000,0.0000100000,5.269428571428572e-06,NA,NA,NA,1.4919300000,0.0000000000,MS
657.0000000000,grains,0.509799864710084,1315.9233700000,NA,NA,5044.7901500000,8057.0106200000,NA,NA,NA,0.0184229272,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,3.7438400000,2.5005600000,NA,NA,NA,NA,NA,0.01842292718,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1749505.2842300001,66.6202100000,NA,NA,MS
657.0000000000,phloem,NA,NA,0.5714800000,NA,NA,NA,NA,NA,NA,0.0000080007,2.0947900000,NA,1,NA,NA,NA,NA,0.06646076042539151,NA,NA,NA,NA,NA,0.17405924008223558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9851142857142857e-05,NA,NA,NA,NA,NA,MS
657.0000000000,roots,NA,NA,585.4518400000,1.3314300000,NA,NA,0.0000000000,0.0028300000,1060.9610300000,0.0408786541,0.1743900000,0.0000000000,1,0.0000500000,1396.0461608946773,NA,1.1177080282102703,0.010914956099832512,0.0000000000,1.0483300000,0.0066600000,0.0000000000,0.0002300000,351.7732603291198,0.0011498486,NA,0.6625900000,0.0000000000,NA,NA,0.0012500000,0.0037800000,0.2226100000,1858.7377400000,0.0000600000,NA,0.0044400000,NA,0.0004200000,0.0032900000,0.0000100000,4.982571428571428e-06,NA,NA,NA,1.4881500000,0.0000000000,MS
658.0000000000,grains,0.5102977098907563,1318.6968600000,NA,NA,5044.7901500000,8064.4424800000,NA,NA,NA,0.0184617560,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,6.8368300000,2.8248600000,NA,NA,NA,NA,NA,0.01846175604,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1753092.5087800000,121.6588300000,NA,NA,MS
658.0000000000,phloem,NA,NA,0.6002900000,NA,NA,NA,NA,NA,NA,0.0000084041,3.5569800000,NA,1,NA,NA,NA,NA,0.1133891069338291,NA,NA,NA,NA,NA,0.18370553987162128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000101628,NA,NA,NA,NA,NA,MS
