shoot_roots_mstruct_ratio,N_content_shoot,sum_dry_mass_stem,N_content_total_DM_shoot,NS_stem,Total_Photosynthesis,sum_dry_mass_shoot,Cont_WSC_DM_laminae,C_respired_roots,NS,plant,sum_dry_mass_roots,mstruct_shoot,sum_NSC_g,NNI,N_content_roots,Cont_WSC_DM,C_N_ratio,Tillers_Photosynthesis_An,Cont_WSC_DM_stem,C_exudated,C_respired_shoot,sum_respi_shoot,N_content,sum_dry_mass,Total_Transpiration,NS_laminae,N_content_mstruct,dry_mass_phloem,Cont_WSC_DM_shoot,mstruct,sum_respi_roots,sum_N_g_shoot,NS_roots,mstruct_stem,sum_dry_mass_laminae,N_content_mstruct_shoot,axis,Tillers_Photosynthesis,shoot_roots_ratio,sum_N_g,sum_C_g,C_N_ratio_shoot,t,N_content_mstruct_roots,NS_shoot,senesced_mstruct,Cont_WSC_DM_roots,mstruct_laminae
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1128800000,NA,12.1737900000,NA,NA,0.0003600000,NA,NA,NA,NA,1.1840900000,0.2669700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,962.0000000000,NA,NA,1.4175800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0835000000,NA,10.8538100000,NA,NA,0.0003600000,NA,NA,NA,NA,1.1840900000,0.2531600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,963.0000000000,NA,NA,1.4175800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0619600000,NA,10.3200000000,NA,NA,0.0003500000,NA,NA,NA,NA,1.1810300000,0.2508500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,964.0000000000,NA,NA,1.4206500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0452100000,NA,10.7559000000,NA,NA,0.0003500000,NA,NA,NA,NA,1.1810300000,0.2866400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,965.0000000000,NA,NA,1.4206500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0315300000,NA,12.2576100000,NA,NA,0.0039400000,NA,NA,NA,NA,1.1705200000,0.3371000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,966.0000000000,NA,NA,1.4311500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0268900000,NA,13.2067700000,NA,NA,0.0039400000,NA,NA,NA,NA,1.1705200000,0.3698100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,967.0000000000,NA,NA,1.4311500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0385100000,NA,16.6386900000,NA,NA,0.0086000000,NA,NA,NA,NA,1.1530100000,0.4147800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,968.0000000000,NA,NA,1.4486600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0729400000,NA,21.2981300000,NA,NA,0.0086000000,NA,NA,NA,NA,1.1530100000,0.4558500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,969.0000000000,NA,NA,1.4486600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1448700000,NA,27.9720800000,NA,NA,0.0131800000,NA,NA,NA,NA,1.1322200000,0.4787100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,970.0000000000,NA,NA,1.4694500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2472800000,NA,34.9031800000,NA,NA,0.0131800000,NA,NA,NA,NA,1.1322200000,0.5066800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,971.0000000000,NA,NA,1.4694500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3818000000,NA,43.4562700000,NA,NA,0.0154300000,NA,NA,NA,NA,1.1082400000,0.5461600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,972.0000000000,NA,NA,1.4934400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4796500000,NA,48.0082600000,NA,NA,0.0154300000,NA,NA,NA,NA,1.1082400000,0.5646600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,973.0000000000,NA,NA,1.4934400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5579100000,NA,49.2790500000,NA,NA,0.0139700000,NA,NA,NA,NA,1.1017300000,0.5547700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,974.0000000000,NA,NA,1.4999400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5940000000,NA,51.9842400000,NA,NA,0.0139700000,NA,NA,NA,NA,1.1017300000,0.5862900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,975.0000000000,NA,NA,1.4999400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5735100000,NA,50.8239700000,NA,NA,0.0114700000,NA,NA,NA,NA,1.0953200000,0.5842600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,976.0000000000,NA,NA,1.2963500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5090100000,NA,46.8179800000,NA,NA,0.0114700000,NA,NA,NA,NA,1.0953200000,0.5555900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,977.0000000000,NA,NA,1.2963500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4459400000,NA,40.1603100000,NA,NA,0.0053000000,NA,NA,NA,NA,1.0854800000,0.4929300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,978.0000000000,NA,NA,1.2562000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3517800000,NA,29.1829000000,NA,NA,0.0053000000,NA,NA,NA,NA,1.0854800000,0.3689200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,979.0000000000,NA,NA,1.2562000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3069500000,NA,24.9179200000,NA,NA,0.0013000000,NA,NA,NA,NA,1.0747500000,0.3333800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,980.0000000000,NA,NA,1.2669300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2385100000,NA,20.5077900000,NA,NA,0.0013000000,NA,NA,NA,NA,1.0747500000,0.2911500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,981.0000000000,NA,NA,1.2669300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1813900000,NA,17.7177100000,NA,NA,0.0007100000,NA,NA,NA,NA,1.0733300000,0.2723800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,982.0000000000,NA,NA,1.2683500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1331500000,NA,15.4971700000,NA,NA,0.0007100000,NA,NA,NA,NA,1.0733300000,0.2572000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,983.0000000000,NA,NA,1.2683500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0977900000,NA,15.5494900000,NA,NA,0.0004500000,NA,NA,NA,NA,1.0618500000,0.2804900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,984.0000000000,NA,NA,1.2798200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0619200000,NA,12.7369200000,NA,NA,0.0004500000,NA,NA,NA,NA,1.0618500000,0.2534500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,985.0000000000,NA,NA,1.2798200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0407700000,NA,10.4841500000,NA,NA,0.0002400000,NA,NA,NA,NA,1.0525100000,0.2284700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,986.0000000000,NA,NA,1.2891600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0266900000,NA,9.2815400000,NA,NA,0.0002400000,NA,NA,NA,NA,1.0525100000,0.2203500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,987.0000000000,NA,NA,1.2891600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0167500000,NA,9.2317900000,NA,NA,0.0002600000,NA,NA,NA,NA,1.0472200000,0.2354500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,988.0000000000,NA,NA,1.2944600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0084500000,NA,9.1589200000,NA,NA,0.0002600000,NA,NA,NA,NA,1.0472200000,0.2691600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,989.0000000000,NA,NA,1.2944600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0029200000,NA,9.8937300000,NA,NA,0.0039200000,NA,NA,NA,NA,1.0359200000,0.3126800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,990.0000000000,NA,NA,1.3057600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0023200000,NA,10.2316300000,NA,NA,0.0039200000,NA,NA,NA,NA,1.0359200000,0.3240000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,991.0000000000,NA,NA,1.3057600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0075700000,NA,12.9000700000,NA,NA,0.0083200000,NA,NA,NA,NA,1.0331400000,0.3380200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,992.0000000000,NA,NA,1.3085400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0256100000,NA,17.3823800000,NA,NA,0.0083200000,NA,NA,NA,NA,1.0331400000,0.3432500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,993.0000000000,NA,NA,1.3085400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0628300000,NA,24.0100900000,NA,NA,0.0124000000,NA,NA,NA,NA,1.0218700000,0.3456800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,994.0000000000,NA,NA,1.2798100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1190600000,NA,31.4568000000,NA,NA,0.0124000000,NA,NA,NA,NA,1.0218700000,0.3576700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,995.0000000000,NA,NA,1.2798100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1898400000,NA,40.6516100000,NA,NA,0.0152700000,NA,NA,NA,NA,0.9815900000,0.3809500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,996.0000000000,NA,NA,1.3200900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2267200000,NA,44.7954200000,NA,NA,0.0152700000,NA,NA,NA,NA,0.9815900000,0.3854300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,997.0000000000,NA,NA,1.3200900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2473800000,NA,46.3757800000,NA,NA,0.0140500000,NA,NA,NA,NA,0.9741300000,0.3749300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,998.0000000000,NA,NA,1.3275500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2455100000,NA,48.0826000000,NA,NA,0.0140500000,NA,NA,NA,NA,0.9741300000,0.3833400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,999.0000000000,NA,NA,1.3275500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2241500000,NA,46.2300600000,NA,NA,0.0118800000,NA,NA,NA,NA,0.9668900000,0.3674000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1000.0000000000,NA,NA,1.3347900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1836400000,NA,41.2659500000,NA,NA,0.0118800000,NA,NA,NA,NA,0.9668900000,0.3343800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1001.0000000000,NA,NA,1.3347900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1514300000,NA,32.7089700000,NA,NA,0.0048800000,NA,NA,NA,NA,0.9570100000,0.2671600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1002.0000000000,NA,NA,1.2706600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1155800000,NA,27.8370700000,NA,NA,0.0048800000,NA,NA,NA,NA,0.9570100000,0.2383300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1003.0000000000,NA,NA,1.2706600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0826300000,NA,21.1636500000,NA,NA,0.0015000000,NA,NA,NA,NA,0.9547000000,0.1942800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1004.0000000000,NA,NA,1.2729800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0560000000,NA,17.3746000000,NA,NA,0.0015000000,NA,NA,NA,NA,0.9547000000,0.1745700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1005.0000000000,NA,NA,1.2729800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0358600000,NA,12.8491000000,NA,NA,0.0007500000,NA,NA,NA,NA,0.9501500000,0.1431700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1006.0000000000,NA,NA,1.2775300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0240200000,NA,11.1648900000,NA,NA,0.0007500000,NA,NA,NA,NA,0.9501500000,0.1377100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1007.0000000000,NA,NA,1.2775300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0155900000,NA,7.3135400000,NA,NA,0.0012600000,NA,NA,NA,NA,0.9488600000,0.0979300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1008.0000000000,NA,NA,1.2788200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0123200000,NA,6.2664400000,NA,NA,0.0012600000,NA,NA,NA,NA,0.9488600000,0.0869800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1009.0000000000,NA,NA,1.2788200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0098000000,NA,5.4912200000,NA,NA,0.0008900000,NA,NA,NA,NA,0.9477700000,0.0802900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1010.0000000000,NA,NA,1.2799000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0077500000,NA,5.2671100000,NA,NA,0.0008900000,NA,NA,NA,NA,0.9477700000,0.0816800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1011.0000000000,NA,NA,1.2799000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0062400000,NA,3.4993100000,NA,NA,0.0012300000,NA,NA,NA,NA,0.9429800000,0.0780500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1012.0000000000,NA,NA,1.2846900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0103700000,NA,0.6603300000,NA,NA,0.0012300000,NA,NA,NA,NA,0.9429800000,0.0725100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1013.0000000000,NA,NA,1.2846900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0181700000,NA,0.7508400000,NA,NA,0.0028800000,NA,NA,NA,NA,0.9344300000,0.0734600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1014.0000000000,NA,NA,1.2932500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0327300000,NA,0.7588500000,NA,NA,0.0028800000,NA,NA,NA,NA,0.9344300000,0.0822800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1015.0000000000,NA,NA,1.2932500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0642100000,NA,1.2833200000,NA,NA,0.0084200000,NA,NA,NA,NA,0.9181700000,0.0863000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1016.0000000000,NA,NA,1.3095000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1495100000,NA,1.4225400000,NA,NA,0.0084200000,NA,NA,NA,NA,0.9181700000,0.0949700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1017.0000000000,NA,NA,1.3095000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3701900000,NA,1.7562500000,NA,NA,0.0101400000,NA,NA,NA,NA,0.8988400000,0.1137900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1018.0000000000,NA,NA,1.3288400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8045100000,NA,1.8249100000,NA,NA,0.0101400000,NA,NA,NA,NA,0.8988400000,0.1602700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1019.0000000000,NA,NA,1.3288400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5009900000,NA,2.1453400000,NA,NA,0.0120300000,NA,NA,NA,NA,0.8966900000,0.2406900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1020.0000000000,NA,NA,1.3309900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3718700000,NA,2.1891400000,NA,NA,0.0120300000,NA,NA,NA,NA,0.8966900000,0.3420700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1021.0000000000,NA,NA,1.3309900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6888700000,NA,2.0758800000,NA,NA,0.0097500000,NA,NA,NA,NA,0.8865000000,0.5820600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1022.0000000000,NA,NA,1.3411700000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7840400000,NA,2.0823200000,NA,NA,0.0097500000,NA,NA,NA,NA,0.8865000000,0.8042000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1023.0000000000,NA,NA,1.3411700000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7827500000,NA,1.8946500000,NA,NA,0.0079500000,NA,NA,NA,NA,0.8794700000,1.0371600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1024.0000000000,NA,NA,1.3482000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9048500000,NA,1.8922100000,NA,NA,0.0079500000,NA,NA,NA,NA,0.8794700000,1.1627500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1025.0000000000,NA,NA,1.3482000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8299500000,NA,1.4703200000,NA,NA,0.0033800000,NA,NA,NA,NA,0.8777300000,1.3126900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1026.0000000000,NA,NA,1.3499500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4115200000,NA,1.4341300000,NA,NA,0.0033800000,NA,NA,NA,NA,0.8777300000,1.3433400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1027.0000000000,NA,NA,1.3499500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9507200000,NA,1.0999000000,NA,NA,0.0015000000,NA,NA,NA,NA,0.8763800000,1.3658700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1028.0000000000,NA,NA,1.3512900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4659500000,NA,1.0652500000,NA,NA,0.0015000000,NA,NA,NA,NA,0.8763800000,1.3772300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1029.0000000000,NA,NA,1.3512900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1748300000,NA,1.0187500000,NA,NA,0.0014000000,NA,NA,NA,NA,0.8750900000,1.5463800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1030.0000000000,NA,NA,1.3525900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7292800000,NA,0.9945400000,NA,NA,0.0014000000,NA,NA,NA,NA,0.8750900000,1.5348800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1031.0000000000,NA,NA,1.3525900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3582700000,NA,0.8812300000,NA,NA,0.0007900000,NA,NA,NA,NA,0.8721900000,1.4909500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1032.0000000000,NA,NA,1.3555000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8813000000,NA,0.8647800000,NA,NA,0.0007900000,NA,NA,NA,NA,0.8721900000,1.2865000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1033.0000000000,NA,NA,1.3555000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5934700000,NA,0.6788600000,NA,NA,0.0003300000,NA,NA,NA,NA,0.8702100000,1.2131500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1034.0000000000,NA,NA,1.3574900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3290400000,NA,0.6688200000,NA,NA,0.0003300000,NA,NA,NA,NA,0.8702100000,1.1598400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1035.0000000000,NA,NA,1.3574900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2252000000,NA,0.8919500000,NA,NA,0.0002400000,NA,NA,NA,NA,0.8694700000,1.2733700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1036.0000000000,NA,NA,1.3582500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2448500000,NA,0.6826200000,NA,NA,0.0002400000,NA,NA,NA,NA,0.8694700000,1.6520300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1037.0000000000,NA,NA,1.3582500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3131100000,NA,1.1617600000,NA,NA,0.0032300000,NA,NA,NA,NA,0.8681100000,2.0210500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,1038.0000000000,NA,NA,1.3596400000,NA,NA
