t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
669,1,MS,17.1000000000,1,456288.1578500000,456288.1578500000,0.0059000000
670,1,MS,15.4000000000,1,455994.2952100000,455994.2952100000,0.0051600000
671,1,MS,15.3000000000,1,455703.3684000000,455703.3684000000,0.0051200000
672,1,MS,12.8000000000,1,455471.0194500000,455471.0194500000,0.0042000000
673,1,MS,12.1000000000,1,455252.3307300000,455252.3307300000,0.0039600000
674,1,MS,12.1000000000,1,455038.8979900000,455038.8979900000,0.0039600000
675,1,MS,10.7000000000,1,454849.4773200000,454849.4773200000,0.0035400000
676,1,MS,11.7000000000,1,454648.8504400000,454648.8504400000,0.0038400000
677,1,MS,13.1000000000,1,454425.8246500000,454425.8246500000,0.0043000000
678,1,MS,13.0000000000,1,454210.9795400000,454210.9795400000,0.0042600000
679,1,MS,13.6000000000,1,453987.5323800000,453987.5323800000,0.0044700000
680,1,MS,13.9000000000,1,453765.7556100000,453765.7556100000,0.0045800000
681,1,MS,13.3000000000,1,453556.1869700000,453556.1869700000,0.0043700000
682,1,MS,14.1000000000,1,453339.1636800000,453339.1636800000,0.0046600000
683,1,MS,14.9000000000,1,453109.3996400000,453109.3996400000,0.0049600000
684,1,MS,16.1000000000,1,452864.2908400000,452864.2908400000,0.0054600000
685,1,MS,16.3000000000,1,452615.2121400000,452615.2121400000,0.0055400000
686,1,MS,16.6000000000,1,452365.7410400000,452365.7410400000,0.0056800000
687,1,MS,16.2000000000,1,452121.4479200000,452121.4479200000,0.0055000000
688,1,MS,16.5000000000,1,451874.0644400000,451874.0644400000,0.0056300000
689,1,MS,17.2000000000,1,451607.9611500000,451607.9611500000,0.0059500000
690,1,MS,15.8000000000,1,451370.6004900000,451370.6004900000,0.0053300000
691,1,MS,14.7000000000,1,451148.4838500000,451148.4838500000,0.0048900000
692,1,MS,11.6000000000,1,450975.3040200000,450975.3040200000,0.0038100000
693,1,MS,9.6000000000,1,450825.9134100000,450825.9134100000,0.0032300000
694,1,MS,8.8000000000,1,450685.7033100000,450685.7033100000,0.0030200000
695,1,MS,13.2000000000,1,450482.4471000000,450482.4471000000,0.0043300000
696,1,MS,13.3000000000,1,450279.9811000000,450279.9811000000,0.0043700000
697,1,MS,12.6000000000,1,450087.9007600000,450087.9007600000,0.0041300000
698,1,MS,11.8000000000,1,449910.6078600000,449910.6078600000,0.0038700000
699,1,MS,11.8000000000,1,449733.5618800000,449733.5618800000,0.0038700000
700,1,MS,12.5000000000,1,449550.0771200000,449550.0771200000,0.0040900000
701,1,MS,15.2000000000,1,449324.0061800000,449324.0061800000,0.0050800000
702,1,MS,17.7000000000,1,449059.5019600000,449059.5019600000,0.0061800000
703,1,MS,20.3000000000,1,448740.9094600000,448740.9094600000,0.0075500000
704,1,MS,22.5000000000,1,448385.2943400000,448385.2943400000,0.0089000000
705,1,MS,23.6000000000,1,448004.1178200000,448004.1178200000,0.0096600000
706,1,MS,24.6000000000,1,447613.2056300000,447613.2056300000,0.0103800000
707,1,MS,25.4000000000,1,447196.7504000000,447196.7504000000,0.0110000000
708,1,MS,26.2000000000,1,446765.9574100000,446765.9574100000,0.0116400000
