N_exudation,sucrose,R_Nnit_upt,S_Amino_Acids,senesced_mstruct,R_residual,Total_Organic_Nitrogen,Proteins_N_Mass,age_from_flowering,S_grain_starch,axis,HATS_LATS,sum_respi,RGR_Structure,R_grain_growth_starch,t,AA_consumption_mstruct,nitrates,organ,Export_cytokinins,S_Proteins,Conc_Amino_Acids,structure,synthetized_mstruct,R_grain_growth_struct,N_tot,Uptake_Nitrates,regul_transpiration,Export_Amino_Acids,starch,proteins,amino_acids,S_grain_structure,Conc_Sucrose,WSC_g,sucrose_consumption_mstruct,Nstruct,Conc_Nitrates,Export_Nitrates,Unloading_Amino_Acids,plant,Dry_Mass,Conc_cytokinins,C_exudation,Respi_growth,mstruct,S_cytokinins,R_Nnit_red,Unloading_Sucrose,cytokinins
0.63000442,1660.40446609,1.37758033,1.56631511,0.00000000,0.49455379,77.97703237,NA,NA,NA,MS,9.74955499,2.37532797,NA,NA,536.00000000,0.16959523,90.60522146,roots,0.31366339,NA,97.68933315524077,NA,NA,NA,0.00236015,3.46997564,0.00315114,10.14057354,NA,NA,19.86457428,NA,850.570943986024,0.047440127602565565,17.00700983,0.00081357,556.9691264355445,5.13918171,53.81972189,1,NA,101.7781421023938,52.65968130,5.85668867,0.16267548,1.34293986,0.50450611,263.29840652,16.55680839
NA,2053.74017107,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,537.00000000,NA,NA,phloem,NA,NA,1726.8177616901105,NA,NA,NA,0.00588459,NA,NA,NA,NA,NA,420.32761609,NA,878.8866087036195,0.05867829060185983,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.63013035,1674.96343464,1.40594456,1.56641630,0.00000000,0.49658984,78.23432316,NA,NA,NA,MS,9.92686304,2.40691743,NA,NA,537.00000000,0.17013392,88.76052547,roots,0.31232962,NA,97.83146302581143,NA,NA,NA,0.00233793,3.54142206,0.00315573,10.19988825,NA,NA,19.95173116,NA,855.5237326689504,0.04785609813269068,17.06102918,0.00081596,544.0362540939187,5.04187628,54.13368276,1,NA,100.90260096399156,52.89993549,5.87529126,0.16315186,1.34035272,0.50601618,264.49967747,16.46244679
NA,2070.70933970,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,538.00000000,NA,NA,phloem,NA,NA,1738.0796250405842,NA,NA,NA,0.00593859,NA,NA,NA,NA,NA,424.18482648,NA,883.8171987153031,0.05916312399139865,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.63046391,1689.71898824,1.43282909,1.56652567,0.00000000,0.49876861,78.51349092,NA,NA,NA,MS,10.09277748,2.43735803,NA,NA,538.00000000,0.17067441,87.07735645,roots,0.31102190,NA,98.07617499774433,NA,NA,NA,0.00231827,3.60914128,0.00316033,10.27031738,NA,NA,20.06022450,NA,860.5398416722984,0.048277685378188745,17.11522987,0.00081835,532.1609217943792,4.95348443,54.39323896,1,NA,100.04069039455868,53.10542995,5.89395630,0.16362975,1.33787697,0.50753379,265.52714975,16.36963276
NA,2087.85204469,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,539.00000000,NA,NA,phloem,NA,NA,1748.9314994284837,NA,NA,NA,0.00599144,NA,NA,NA,NA,NA,427.95972949,NA,888.7884077926194,0.059652915562429215,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.63060924,1704.65325231,1.45834183,1.56664283,0.00000000,0.50099424,78.79953994,NA,NA,NA,MS,10.24818168,2.46657626,NA,NA,539.00000000,0.17121659,85.54355005,roots,0.30974018,NA,98.3494540678736,NA,NA,NA,0.00230080,3.67340510,0.00316496,10.34422000,NA,NA,20.17505693,NA,865.609477654852,0.04870437863756677,17.16959923,0.00082074,521.2600808654269,4.87335153,54.60781518,1,NA,99.19226399249146,53.28213415,5.91267943,0.16410915,1.33551486,0.50905885,266.41067075,16.27835837
NA,2105.14718108,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,540.00000000,NA,NA,phloem,NA,NA,1759.401128926387,NA,NA,NA,0.00604322,NA,NA,NA,NA,NA,431.65841534,NA,893.7908123961938,0.060147062316460005,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.63056725,1719.74967247,1.48253070,1.56676797,0.00000000,0.50327014,79.09311373,NA,NA,NA,MS,10.39352890,2.49452428,NA,NA,540.00000000,0.17176036,84.15298014,roots,0.30814899,NA,98.65416045072969,NA,NA,NA,0.00228545,3.73433425,0.00316609,10.41039038,NA,NA,20.29687037,NA,870.7236273439181,0.04913570492768734,17.22412856,0.00082315,511.28828309731216,4.79584268,54.77663119,1,NA,98.35924624106859,53.42783397,5.93145765,0.16459008,1.33327492,0.51059145,267.13916984,16.18895635
NA,2090.87166366,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,541.00000000,NA,NA,phloem,NA,NA,1737.1907822193818,NA,NA,NA,0.00598269,NA,NA,NA,NA,NA,427.33522894,NA,885.3907148876702,0.05973919039019156,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.47628345,1724.08812105,1.45579411,1.56706655,0.00000000,0.55228403,86.80093077,NA,NA,NA,MS,10.20775608,2.47122170,NA,NA,541.00000000,0.17230565,87.45416493,roots,0.00886047,NA,134.8855829720517,NA,NA,NA,0.00243957,3.66698767,0.00008986,0.40517697,NA,NA,27.83238177,NA,870.3689451430319,0.0492596606014282,17.27881021,0.00082556,529.7923349959137,0.14145958,30.14990189,1,NA,99.35361869879752,29.50357062,5.95028832,0.16507254,1.33743364,0.51218571,147.51785309,16.40055392
NA,2071.16783369,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,542.00000000,NA,NA,phloem,NA,NA,1715.0136493931507,NA,NA,NA,0.00592193,NA,NA,NA,NA,NA,422.99469662,NA,874.7354314077165,0.05917622381958982,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.35814019,1718.63950855,1.42657235,1.56704492,0.00000000,0.58448222,91.93881207,NA,NA,NA,MS,10.02738671,2.49207148,NA,NA,542.00000000,0.17280782,90.67840975,roots,0.00898764,NA,158.4835399487375,NA,NA,NA,0.00255664,3.59338124,0.00008999,0.47810722,NA,NA,32.79745524,NA,865.0825930451762,0.049103985958700136,17.32916854,0.00082798,547.7191472878258,0.14687455,19.16405158,1,NA,100.34843364875776,18.76712286,5.96763017,0.16555640,1.34118185,0.51367994,93.83561430,16.61332533
NA,2053.08117975,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,543.00000000,NA,NA,phloem,NA,NA,1696.9463122174761,NA,NA,NA,0.00587498,NA,NA,NA,NA,NA,419.64123355,NA,864.8182309665661,0.05865946227866348,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.30448334,1708.40738949,1.39669344,1.56685005,0.00000000,0.60840672,95.82065397,NA,NA,NA,MS,9.85270419,2.49557386,NA,NA,543.00000000,0.17327069,93.82177849,roots,0.00911495,NA,175.88862497250747,NA,NA,NA,0.00265499,3.51811949,0.00009010,0.53284701,NA,NA,36.50602645,NA,857.419582058566,0.0488116396997412,17.37558502,0.00083040,565.0499799910524,0.15215952,14.56238319,1,NA,101.3433811706094,14.24919787,5.98361457,0.16604156,1.34457567,0.51512120,71.24598936,16.82721281
NA,2035.65603002,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,544.00000000,NA,NA,phloem,NA,NA,1680.820964824373,NA,NA,NA,0.00583452,NA,NA,NA,NA,NA,416.75176806,NA,855.2186603900215,0.05816160085762084,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.28863553,1696.08491576,1.36708381,1.56656169,0.00000000,0.62858994,99.14062994,NA,NA,NA,MS,9.68371788,2.49115893,NA,NA,544.00000000,0.17371363,96.88427831,roots,0.00924312,NA,190.48952460814704,NA,NA,NA,0.00274435,3.44353606,0.00009021,0.57950604,NA,NA,39.65228878,NA,848.7488448888456,0.048459569021721306,17.42000323,0.00083284,581.7898752853855,0.15732600,12.63782064,1,NA,102.33816043518532,12.34608117,5.99891083,0.16652796,1.34766203,0.51653510,61.73040586,17.04216460
NA,2018.39394664,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,545.00000000,NA,NA,phloem,NA,NA,1665.616273220976,NA,NA,NA,0.00579702,NA,NA,NA,NA,NA,414.07282602,NA,845.7323184849296,0.057668398475299,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.28952002,1682.86606062,1.33812858,1.56621667,0.00000000,0.64703633,102.20532152,NA,NA,NA,MS,9.52033557,2.48369659,NA,NA,545.00000000,0.17414697,99.86737873,roots,0.00937303,NA,203.77900923928058,NA,NA,NA,0.00282902,3.37060096,0.00009034,0.62259899,NA,NA,42.54283340,NA,839.6752537438348,0.048081887446241034,17.46345793,0.00083527,597.9525182882637,0.16239144,11.74742120,1,NA,103.33249262607396,11.45253798,6.01387529,0.16701557,1.35047881,0.51793348,57.26268991,17.25813482
NA,2001.13471585,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,546.00000000,NA,NA,phloem,NA,NA,1650.9416084684954,NA,NA,NA,0.00576112,NA,NA,NA,NA,NA,411.50874561,NA,836.2916042162283,0.057175277595577695,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.29836648,1669.19136315,1.30995271,1.56582976,0.00000000,0.66449158,105.12882791,NA,NA,NA,MS,9.36244594,2.47528659,NA,NA,546.00000000,0.17457527,102.77282512,roots,0.00950383,NA,216.31322212234392,NA,NA,NA,0.00291062,3.29962900,0.00009046,0.66373493,NA,NA,45.29176452,NA,830.4217617562446,0.04769118180440585,17.50640797,0.00083772,613.5530703822506,0.16734441,11.30601788,1,NA,104.32614180956314,10.99605543,6.02866595,0.16750438,1.35305663,0.51932101,54.98027713,17.47508544
NA,1983.87301723,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,547.00000000,NA,NA,phloem,NA,NA,1636.6100798849443,NA,NA,NA,0.00572619,NA,NA,NA,NA,NA,409.01377302,NA,826.8941637247339,0.05668208620647813,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.31197340,1655.26511776,1.28259700,1.56540870,0.00000000,0.68130425,107.96455208,NA,NA,NA,MS,9.20991030,2.46670669,NA,NA,547.00000000,0.17500015,105.60274149,roots,0.00963552,NA,228.35282529561945,NA,NA,NA,0.00298994,3.23072292,0.00009058,0.70368961,NA,NA,47.95248854,NA,821.091524140673,0.04729328907879438,17.54901514,0.00084017,628.6087832261875,0.17218792,11.10115207,1,NA,105.3188931315082,10.76896550,6.04333855,0.16799438,1.35542150,0.52070012,53.84482748,17.69298193
NA,1966.68110659,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,548.00000000,NA,NA,phloem,NA,NA,1622.5933355994755,NA,NA,NA,0.00569214,NA,NA,NA,NA,NA,406.58139681,NA,817.5699056920892,0.056190888759627064,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.33238056,1641.11398609,1.25604251,1.56495547,0.00000000,0.69752436,110.72028727,NA,NA,NA,MS,9.06258149,2.45827742,NA,NA,548.00000000,0.17542231,108.35936130,roots,0.00976961,NA,239.93890661549835,NA,NA,NA,0.00306712,3.16383503,0.00009072,0.74269020,NA,NA,50.53280142,NA,811.6986318003424,0.046888971031058296,17.59134906,0.00084262,643.1373765834426,0.17695313,11.15795369,1,NA,106.3105469354616,10.79446177,6.05791704,0.16848556,1.35759532,0.52207135,53.97230883,17.91179207
NA,1949.37845795,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,549.00000000,NA,NA,phloem,NA,NA,1608.7041090119033,NA,NA,NA,0.00565831,NA,NA,NA,NA,NA,404.16510870,NA,808.243614375288,0.05569652737010033,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.35045583,1626.94459158,1.23032930,1.56447790,0.00000000,0.71350080,113.44950266,NA,NA,NA,MS,8.92032567,2.45010284,NA,NA,549.00000000,0.17584165,111.04471810,roots,0.00990303,NA,251.3283444120536,NA,NA,NA,0.00314292,3.09906624,0.00009085,0.78128991,NA,NA,53.08617516,NA,802.3457642447632,0.04648413118805909,17.63340099,0.00084509,657.1552074125137,0.18158759,11.13415528,1,NA,107.30094177289216,10.74050282,6.07239843,0.16897792,1.35959774,0.52343719,53.70251409,18.13148963
NA,1932.05913214,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,550.00000000,NA,NA,phloem,NA,NA,1594.9927605115881,NA,NA,NA,0.00562489,NA,NA,NA,NA,NA,401.77777016,NA,798.954400675446,0.05520168948957803,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.37002725,1612.69775973,1.20540979,1.56397501,0.00000000,0.72914019,116.13811054,NA,NA,NA,MS,8.78299306,2.44246754,NA,NA,550.00000000,0.17625903,113.66106137,roots,0.01003728,NA,262.45613184988906,NA,NA,NA,0.00321719,3.03629670,0.00009097,0.81939012,NA,NA,55.59852401,NA,793.0036952022696,0.046077078849400835,17.67525579,0.00084755,670.67973120161,0.18612155,11.15986456,1,NA,108.28992381671512,10.73305685,6.08681193,0.16947144,1.36144496,0.52479722,53.66528426,18.35204958
NA,1914.71125795,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,551.00000000,NA,NA,phloem,NA,NA,1581.451741056925,NA,NA,NA,0.00559185,NA,NA,NA,NA,NA,399.41774983,NA,789.6972775322679,0.05470603594147268,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.39088257,1598.37666767,1.18125777,1.56344763,0.00000000,0.74445220,118.78777073,NA,NA,NA,MS,8.65044206,2.43525597,NA,NA,551.00000000,0.17667400,116.21051281,roots,0.01017236,NA,273.3321532073045,NA,NA,NA,0.00328998,2.97546039,0.00009110,0.85701476,NA,NA,58.07151019,NA,783.6741121440365,0.045667904790486075,17.71686900,0.00085003,683.7274764384853,0.19055840,11.22164151,1,NA,109.2773560038662,10.75876239,6.10114223,0.16996613,1.36315127,0.52615162,53.79381197,18.57344924
NA,1897.34645510,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,552.00000000,NA,NA,phloem,NA,NA,1568.0203367266945,NA,NA,NA,0.00555898,NA,NA,NA,NA,NA,397.06993458,NA,780.4769723502255,0.05420989871713355,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.41147350,1584.04528854,1.15786793,1.56289864,0.00000000,0.75954650,121.41543324,NA,NA,NA,MS,8.52254292,2.42847765,NA,NA,552.00000000,0.17708642,118.69501705,roots,0.01030827,NA,284.03795055174675,NA,NA,NA,0.00336155,2.91654390,0.00009122,0.89441241,NA,NA,60.52208628,NA,774.3884040666995,0.04525843681533711,17.75822578,0.00085251,696.3137644398533,0.19490093,11.26901469,1,NA,110.26311641430854,10.76950090,6.11538423,0.17046197,1.36472941,0.52750127,53.84750449,18.79566820
NA,1902.88597137,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,553.00000000,NA,NA,phloem,NA,NA,1645.4280945124015,NA,NA,NA,0.00584879,NA,NA,NA,NA,NA,417.77049552,NA,780.6972946024856,0.05436817061066949,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.67552261,1575.12360257,1.19937804,1.56215352,0.00000000,0.62972381,100.79476589,NA,NA,NA,MS,8.86068462,2.48671821,NA,NA,553.00000000,0.17749646,114.63423419,roots,0.36139334,NA,185.88752345037716,NA,NA,NA,0.00301601,3.02110337,0.00322040,20.72417087,NA,NA,39.72392247,NA,767.7883569592778,0.04500353150196331,17.79934538,0.00085499,670.5365611365737,6.64502873,29.40339006,1,NA,109.18407039489261,26.78566297,6.12954455,0.17095896,1.36114750,0.52878700,133.92831485,18.66599530
NA,1921.54684764,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,554.00000000,NA,NA,phloem,NA,NA,1698.0474000346828,NA,NA,NA,0.00605174,NA,NA,NA,NA,NA,432.26692945,NA,786.2805668608578,0.05490133850388351,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.77301696,1577.78351719,1.24136334,1.56182799,0.00000000,0.56984071,91.22688925,NA,NA,NA,MS,9.17570520,2.40118647,NA,NA,554.00000000,0.17793581,110.89407740,roots,0.35947027,NA,139.87450253135466,NA,NA,NA,0.00282969,3.12685981,0.00322532,15.66363012,NA,NA,29.97811002,NA,766.850115882567,0.04507952906259554,17.84340311,0.00085748,646.7741753694434,6.43804507,45.76181318,1,NA,108.12227345475804,40.68480000,6.14471667,0.17145718,1.35767511,0.53021752,203.42400000,18.53834030
NA,1938.55498929,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,555.00000000,NA,NA,phloem,NA,NA,1729.4518833320615,NA,NA,NA,0.00617991,NA,NA,NA,NA,NA,441.42225982,NA,791.1542138835681,0.05538728540832866,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.75535555,1586.93671477,1.28261355,1.56174006,0.00000000,0.54446505,87.12601827,NA,NA,NA,MS,9.46885381,2.38443831,NA,NA,555.00000000,0.17844307,107.45848957,roots,0.35758033,NA,119.55929682467912,NA,NA,NA,0.00272418,3.23076460,0.00323026,13.44822819,NA,NA,25.69879597,NA,769.0577457512563,0.04534104899332491,17.89427098,0.00085998,624.9155343099864,6.24813660,53.10609482,1,NA,107.07743438459107,46.64426534,6.16223399,0.17195682,1.35430156,0.53173268,233.22132671,18.41269537
NA,1954.52085893,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,556.00000000,NA,NA,phloem,NA,NA,1751.0827028692656,NA,NA,NA,0.00627371,NA,NA,NA,NA,NA,448.12211014,NA,795.5717665679142,0.055843453112262936,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.72894866,1598.86517868,1.32211704,1.56175336,0.00000000,0.53434919,85.44741683,NA,NA,NA,MS,9.74125643,2.40025040,NA,NA,556.00000000,0.17898966,104.31286895,roots,0.35517571,NA,110.59483826370511,NA,NA,NA,0.00265664,3.33026961,0.00323014,12.47567270,NA,NA,23.84120487,NA,772.5867743217464,0.04568186224805635,17.94908297,0.00086249,604.8595767869634,6.06500486,56.04110012,1,NA,106.05232719350651,48.88555894,6.18110954,0.17245799,1.35102335,0.53328696,244.42779470,18.28957155
NA,1970.42160263,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,557.00000000,NA,NA,phloem,NA,NA,1768.074165388528,NA,NA,NA,0.00635130,NA,NA,NA,NA,NA,453.66437384,NA,799.9332149978902,0.05629776007514799,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.71392353,1611.90970433,1.35957874,1.56180678,0.00000000,0.53090502,84.82926601,NA,NA,NA,MS,9.99485745,2.42921236,NA,NA,557.00000000,0.17955352,101.43080963,roots,0.35326364,NA,106.58372570953654,NA,NA,NA,0.00260764,3.42463158,0.00323416,12.07325588,NA,NA,23.04350053,NA,776.6259909626818,0.0460545629807651,18.00562705,0.00086500,586.4383308696268,5.90477474,57.48962438,1,NA,105.04405839069364,49.93947258,6.20058158,0.17296074,1.34783610,0.53485990,249.69736292,18.16849842
NA,1986.49346118,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,558.00000000,NA,NA,phloem,NA,NA,1782.595243379905,NA,NA,NA,0.00642037,NA,NA,NA,NA,NA,458.59780238,NA,804.3344699568869,0.05675695603371151,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.70720187,1625.54814655,1.39501168,1.56188155,0.00000000,0.53060491,84.71047261,NA,NA,NA,MS,10.23115309,2.46280590,NA,NA,558.00000000,0.18012474,98.79202021,roots,0.35143494,NA,104.89525955790826,NA,NA,NA,0.00256903,3.51388331,0.00323864,11.93317486,NA,NA,22.74458239,NA,780.9199160079028,0.0464442327585613,18.06290861,0.00086752,569.5210415536209,5.75913679,58.34183798,1,NA,104.05209930555942,50.54349544,6.22030758,0.17346509,1.34474505,0.53644522,252.71747720,18.04940704
NA,2002.79679188,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,559.00000000,NA,NA,phloem,NA,NA,1795.6632640971293,NA,NA,NA,0.00648452,NA,NA,NA,NA,NA,463.17990607,NA,808.7994394611318,0.05722276548221606,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.70506398,1639.57640459,1.42852065,1.56197062,0.00000000,0.53182017,84.83174610,NA,NA,NA,MS,10.45153697,2.49762114,NA,NA,559.00000000,0.18070017,96.37750735,roots,0.34968858,NA,104.31692087783969,NA,NA,NA,0.00253693,3.59828880,0.00324361,11.92023855,NA,NA,22.68515572,NA,785.3683968584759,0.04684504013109515,18.12061271,0.00087005,553.9858824184081,5.62699284,58.92522547,1,NA,103.07594429167244,50.95870999,6.24017909,0.17397105,1.34175595,0.53804059,254.79354995,17.93223057
NA,2019.30191166,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,560.00000000,NA,NA,phloem,NA,NA,1807.821767421965,NA,NA,NA,0.00654576,NA,NA,NA,NA,NA,467.55446771,NA,813.3049647604082,0.05769434033315982,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.70467807,1653.84844499,1.46022154,1.56206912,0.00000000,0.53366565,85.05260885,NA,NA,NA,MS,10.65734865,2.53214579,NA,NA,560.00000000,0.18127858,94.16891765,roots,0.34806362,NA,104.19494694248075,NA,NA,NA,0.00250910,3.67813989,0.00324944,11.96251113,NA,NA,22.72473990,NA,789.900180413118,0.04725281271412395,18.17861558,0.00087259,539.7160442158909,5.50793115,59.37293278,1,NA,102.11486989266447,51.28466733,6.26015348,0.17447863,1.33887279,0.53964442,256.42333663,17.81686292
NA,2036.08066688,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,561.00000000,NA,NA,phloem,NA,NA,1819.2649960962908,NA,NA,NA,0.00660461,NA,NA,NA,NA,NA,471.75769624,NA,817.9009575992505,0.058173733339536834,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.70572739,1668.43840125,1.49027391,1.56217991,0.00000000,0.53598877,85.34797727,NA,NA,NA,MS,10.84964747,2.56566548,NA,NA,561.00000000,0.18185911,92.15175998,roots,0.34641236,NA,104.41068082954446,NA,NA,NA,0.00248500,3.75383856,0.00325476,12.04194821,NA,NA,22.83824921,NA,794.5496930325586,0.047669668607044066,18.23683161,0.00087514,526.6180822904474,5.39877306,59.72805314,1,NA,101.16903592099091,51.55660850,6.28020129,0.17498784,1.33610253,0.54125772,257.78304252,17.70335093
NA,2053.06877862,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,562.00000000,NA,NA,phloem,NA,NA,1830.1975529595634,NA,NA,NA,0.00666187,NA,NA,NA,NA,NA,475.84765259,NA,822.5499962762601,0.05865910796063332,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.70668998,1683.25563896,1.51877098,1.56230021,0.00000000,0.53843820,85.66249842,NA,NA,NA,MS,11.02945362,2.59811184,NA,NA,562.00000000,0.18244214,90.31201775,roots,0.34475956,NA,104.70883843269475,NA,NA,NA,0.00246364,3.82561960,0.00325979,12.13029530,NA,NA,22.97032821,NA,799.2727123994073,0.04809301825591435,18.29529740,0.00087769,514.6022723106641,5.29916215,60.01312618,1,NA,100.23844973969267,51.78593401,6.30033510,0.17549868,1.33344953,0.54287961,258.92967004,17.59171527
NA,2070.25132725,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,563.00000000,NA,NA,phloem,NA,NA,1840.718729792655,NA,NA,NA,0.00671789,NA,NA,NA,NA,NA,479.84925095,NA,827.2455676373762,0.05915003792143206,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.70722034,1698.27706664,1.54582563,1.56242944,0.00000000,0.54091147,85.98004014,NA,NA,NA,MS,11.19774199,2.62924932,NA,NA,563.00000000,0.18302713,88.63624301,roots,0.34313745,NA,105.0153582478364,NA,NA,NA,0.00244463,3.89376732,0.00326482,12.22017486,NA,NA,23.10484280,NA,804.0575090938709,0.04852220190403092,18.35396085,0.00088025,503.5831066933825,5.20886657,60.24375365,1,NA,99.32294226258124,51.98287200,6.32053698,0.17601115,1.33091676,0.54450991,259.91436001,17.48194554
NA,2087.60423236,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,564.00000000,NA,NA,phloem,NA,NA,1850.8606356633675,NA,NA,NA,0.00677278,NA,NA,NA,NA,NA,483.77011249,NA,831.9775750137297,0.05964583521016434,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.70731067,1713.48264140,1.57150044,1.56256756,0.00000000,0.54340700,86.30051428,NA,NA,NA,MS,11.35510904,2.65903819,NA,NA,564.00000000,0.18361396,87.11629813,roots,0.34125424,NA,105.32974805167339,NA,NA,NA,0.00242784,3.95843940,0.00326701,12.30081888,NA,NA,23.24170298,NA,808.8939266360798,0.04895664689724736,18.41280776,0.00088282,493.50609873323197,5.12298377,60.42029500,1,NA,98.42402690015425,52.14611664,6.34080203,0.17652527,1.32851218,0.54614867,260.73058318,17.37432808
NA,2072.17828408,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,565.00000000,NA,NA,phloem,NA,NA,1825.1898599411336,NA,NA,NA,0.00669653,NA,NA,NA,NA,NA,478.32356924,NA,823.6489540726188,0.05920509383086787,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.54515736,1717.53061401,1.54404610,1.56287492,0.00000000,0.60070314,95.40774633,NA,NA,NA,MS,11.15934221,2.63526073,NA,NA,565.00000000,0.18420250,90.61118398,roots,0.00983442,NA,145.34362333414626,NA,NA,NA,0.00260427,3.88928489,0.00009294,0.48429406,NA,NA,32.16473254,NA,808.4427897958659,0.04907230325731933,18.47182631,0.00088540,511.8089268564617,0.15158928,33.59781953,1,NA,99.41260647841936,29.11028287,6.36112620,0.17704104,1.33289300,0.54785214,145.55141436,17.60011110
NA,2051.23969146,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,566.00000000,NA,NA,phloem,NA,NA,1800.3258161759716,NA,NA,NA,0.00662280,NA,NA,NA,NA,NA,473.05695984,NA,813.1728147079523,0.058606848327545716,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.41712388,1711.54459553,1.51365610,1.56283022,0.00000000,0.63864298,101.52938405,NA,NA,NA,MS,10.96918290,2.66322966,NA,NA,566.00000000,0.18473585,94.02608267,roots,0.00997272,NA,171.6692922886561,NA,NA,NA,0.00273778,3.81273576,0.00009305,0.57434192,NA,NA,38.10163441,NA,803.278230915569,0.04890127415798326,18.52531069,0.00088799,529.5504812149711,0.15748266,21.60611544,1,NA,100.40186256603458,18.73741445,6.37954457,0.17755830,1.33683017,0.54943708,93.68707225,17.82718393
