Nstruct,delta_leaf_L,sucrose,leaf_pseudostem_length,S_Proteins,RER,internode_L,plant,sum_dry_mass,Cont_Proteins_DM,Unloading_Amino_Acids,Conc_Amino_Acids,t,Respi_growth,D_Fructan,N_content,ratio_DZ,leaf_is_emerged,D_Proteins,Conc_Sucrose,Cont_WSC_DM,fructan,mstruct,axis,AA_consumption_mstruct,Conc_Proteins,leaf_L,Cont_Fructan_DM,Unloading_Sucrose,sucrose_consumption_mstruct,amino_acids,nb_replications,proteins,S_Fructan,Conc_Fructan,metamer
0.00000002,0.00000331,0.00776858,0.03447372,51.85842841,0.00000096,0.00000000,1,0.00001668,44.41748407,0.00018361,26.88434683,566.00000000,0.00018447,0.14463211,6.83907482,1.00000000,False,6.29484615,160.76422668,26.09823235,0.14463211,0.00000403,MS,0.00000552,2.05842040,0.00096138,24.76788309,0.00035105,0.00055341,0.00013533,1,0.07993015,52.97682908,5986.08152065,8
0.00000001,0.00000169,0.00334880,0.03447372,51.86226842,0.00000094,0.00000000,1,0.00000748,44.54075949,0.00007868,26.88660518,566.00000000,0.00007526,0.06707564,6.85258920,1.00000000,False,6.56599203,160.76462422,26.89607230,0.06707564,0.00000174,MS,0.00000225,2.14708535,0.00049846,25.61711755,0.00015623,0.00022578,0.00005834,1,0.03593958,52.97692361,6440.14383586,9
0.00000000,0.00000084,0.00156891,0.03447372,51.86504388,0.00000086,0.00000000,1,0.00000384,46.62550922,0.00003609,26.88823748,566.00000000,0.00002885,0.03410679,7.15656543,1.00000000,False,7.52234609,160.76482057,26.57320879,0.03410679,0.00000081,MS,0.00000086,2.45981400,0.00027055,25.40460115,0.00008111,0.00008656,0.00002733,1,0.01929003,52.97697030,6989.79882686,10
0.00000000,0.00000040,0.00069426,0.03447372,51.86682909,0.00000081,0.00000000,1,0.00000130,44.17954540,0.00001671,26.88928741,566.00000000,0.00001471,0.00974509,6.82213782,1.00000000,False,5.47386879,160.76530114,22.88101305,0.00974509,0.00000036,MS,0.00000044,1.78996006,0.00013584,21.35932160,0.00002843,0.00004413,0.00001210,1,0.00621156,52.97708457,4513.18533627,11
0.00000000,0.00000000,0.00094919,0.03092830,16.90737249,0.00000000,0.00003035,1,0.00000087,20.93150914,0.00000798,26.87896417,567.00000000,0.00000000,0.00463807,3.47840041,0.00000000,True,1.23219820,155.88615146,18.28017141,0.00463807,0.00000051,MS,0.00000000,0.40292993,0.13461613,15.17464713,0.00001704,0.00000000,0.00001705,1,0.00197151,51.80701124,1523.42543754,4
0.00003327,0.00029495,12.44986687,0.03338939,16.89088076,0.00000079,0.00100398,1,0.00782668,8.61958588,0.08859388,26.84922629,567.00000000,1.16028024,1.35744561,1.76661896,0.00000000,True,0.34677404,155.90918751,5.04038146,1.35744561,0.00665444,MS,0.03471122,0.11339542,0.10345820,0.49553769,-0.61633886,3.48084072,0.22333333,1,7.27634054,0.00304224,33.99847469,5
0.00000342,0.00020016,1.27894790,0.03271638,27.13361412,0.00000177,0.00067767,1,0.00111550,20.45859221,0.01781012,26.85184322,567.00000000,0.07822147,4.50614355,3.42450281,0.29335553,False,1.14174299,155.88327279,15.61164986,4.81624322,0.00068371,MS,0.00234009,0.37335100,0.03136946,12.33587287,0.01923445,0.23466442,0.02294860,1,2.46147336,51.80631502,1174.04587680,6
0.00000008,0.00000927,0.02878764,0.03255672,51.82710591,0.00000104,0.00016065,1,0.00005345,41.38018645,0.00072281,26.86592741,567.00000000,0.00100332,0.43564343,6.40580387,1.00000000,False,4.91626486,155.88423810,24.82458343,0.43564343,0.00001539,MS,0.00003002,1.60762307,0.00247196,23.28583792,0.00107475,0.00300996,0.00051681,1,0.23856823,51.80654849,4717.99278072,7
0.00000002,0.00000331,0.00756181,0.03447372,51.83649741,0.00000095,0.00000000,1,0.00001672,44.42771079,0.00018437,26.87144983,567.00000000,0.00018523,0.14483496,6.84084877,1.00000000,False,6.28510113,155.88476175,26.04369593,0.14483496,0.00000404,MS,0.00000554,2.05523377,0.00096469,24.75142744,0.00033878,0.00055569,0.00013578,1,0.08011391,51.80667513,5971.46865616,8
0.00000001,0.00000169,0.00325900,0.03447372,51.84034466,0.00000094,0.00000000,1,0.00000750,44.55228998,0.00007899,26.87371219,567.00000000,0.00007556,0.06716317,6.85454232,1.00000000,False,6.55647003,155.88514337,26.84336175,0.06716317,0.00000174,MS,0.00000226,2.14397165,0.00050015,25.60110290,0.00015086,0.00022668,0.00005852,1,0.03601831,51.80676743,6425.12079416,9
0.00000000,0.00000084,0.00152582,0.03447372,51.84312669,0.00000086,0.00000000,1,0.00000384,46.63830645,0.00003620,26.87534817,567.00000000,0.00002895,0.03414801,7.15865330,1.00000000,False,7.51401344,155.88532983,26.52949126,0.03414801,0.00000082,MS,0.00000087,2.45708921,0.00027139,25.39478495,0.00007846,0.00008684,0.00002740,1,0.01932611,51.80681253,6977.44317429,10
0.00000000,0.00000040,0.00067550,0.03447372,51.84491400,0.00000081,0.00000000,1,0.00000131,44.19831046,0.00001677,26.87639921,567.00000000,0.00001475,0.00976314,6.82514126,1.00000000,False,5.46981428,155.88579739,22.82775939,0.00976314,0.00000036,MS,0.00000044,1.78863423,0.00013624,21.35053299,0.00002737,0.00004426,0.00001213,1,0.00622827,51.80692561,4506.07282608,11
0.00000000,0.00000000,0.00091968,0.03092830,16.91198175,0.00000000,0.00003035,1,0.00000087,21.00500584,0.00000800,26.88727698,568.00000000,0.00000000,0.00465441,3.48934426,0.00000000,True,1.23715791,151.03885754,18.22773935,0.00465441,0.00000051,MS,0.00000000,0.40455176,0.13461613,15.22032142,0.00001696,0.00000000,0.00001705,1,0.00197945,50.62466140,1528.79314216,4
0.00003339,0.00029374,12.10688202,0.03338939,16.89548084,0.00000079,0.00100398,1,0.00784464,8.63644301,0.08887151,26.85752036,568.00000000,1.15682318,1.35945814,1.76981329,0.00000000,True,0.34697729,151.06018403,4.90465609,1.35945814,0.00667884,MS,0.03460779,0.11346189,0.10375195,0.49513636,-0.57133434,3.47046954,0.22422136,1,7.30729766,0.00377324,33.92450609,5
0.00000345,0.00020035,1.25111263,0.03271172,27.03816000,0.00000176,0.00068236,1,0.00112402,20.45076719,0.01793758,26.86013761,568.00000000,0.07860790,4.64319910,3.42399536,0.29041044,False,1.13904636,151.03601186,15.49830653,4.84600423,0.00069029,MS,0.00235165,0.37246919,0.03156980,12.31809406,0.01914961,0.23582371,0.02317677,1,2.47930950,50.62396136,1170.03239372,6
0.00000008,0.00000928,0.02804575,0.03255107,51.84117288,0.00000104,0.00016165,1,0.00005361,41.38185771,0.00072763,26.87419922,568.00000000,0.00100955,0.43639107,6.40645297,1.00000000,False,4.90424756,151.03696781,24.75071953,0.43639107,0.00001547,MS,0.00003020,1.60369340,0.00248125,23.25610816,0.00106661,0.00302866,0.00051981,1,0.23929282,50.62419652,4700.26141412,7
0.00000002,0.00000332,0.00735491,0.03447372,51.85060055,0.00000095,0.00000000,1,0.00001675,44.43827298,0.00018529,26.87974332,568.00000000,0.00018598,0.14503308,6.84268332,1.00000000,False,6.27539131,151.03748650,25.98853676,0.14503308,0.00000406,MS,0.00000556,2.05205865,0.00096801,24.73421622,0.00033566,0.00055793,0.00013635,1,0.08029841,50.62432413,5956.68130623,8
0.00000001,0.00000169,0.00316918,0.03447372,51.85445769,0.00000094,0.00000000,1,0.00000751,44.56413682,0.00007937,26.88201165,568.00000000,0.00007585,0.06724865,6.85655276,1.00000000,False,6.54697887,151.03786377,26.79006176,0.06724865,0.00000175,MS,0.00000227,2.14086803,0.00050184,25.58436577,0.00014945,0.00022756,0.00005876,1,0.03609734,50.62441693,6409.92087104,9
0.00000000,0.00000084,0.00148279,0.03447372,51.85724808,0.00000086,0.00000000,1,0.00000385,46.65139959,0.00003635,26.88365267,568.00000000,0.00002904,0.03418823,7.16079449,1.00000000,False,7.50570234,151.03804835,26.48524501,0.03418823,0.00000082,MS,0.00000087,2.45437148,0.00027223,25.38429620,0.00007767,0.00008712,0.00002749,1,0.01936231,50.62446234,6964.89156771,10
0.00000000,0.00000040,0.00065674,0.03447372,51.85903905,0.00000081,0.00000000,1,0.00000131,44.21736221,0.00001684,26.88470595,568.00000000,0.00001479,0.00978086,6.82819874,1.00000000,False,5.46578634,151.03850940,22.77401616,0.00978086,0.00000036,MS,0.00000044,1.78731709,0.00013664,21.34105212,0.00002714,0.00004438,0.00001218,1,0.00624504,50.62457576,4498.81587475,11
0.00000000,0.00000000,0.00089110,0.03092830,16.92956109,0.00000000,0.00003035,1,0.00000087,21.07296249,0.00000802,26.91898693,569.00000000,0.00000000,0.00467774,3.49939263,0.00000000,True,1.24211979,146.34562097,18.19650103,0.00467774,0.00000051,MS,0.00000000,0.40617430,0.13461613,15.28478332,0.00001723,0.00000000,0.00001707,1,0.00198739,49.46049042,1536.45465195,4
0.00003352,0.00029250,11.77344076,0.03338939,16.91302066,0.00000078,0.00100398,1,0.00786295,8.65372969,0.08932553,26.88915073,569.00000000,1.15327584,1.36081485,1.77308349,0.00000000,True,0.34721498,146.36512065,4.77256609,1.36081485,0.00670324,MS,0.03450167,0.11353961,0.10404444,0.49447635,-0.52270239,3.45982752,0.22530543,1,7.33901381,0.00486694,33.83476992,5
0.00000348,0.00020051,1.22385483,0.03270703,26.96430075,0.00000175,0.00068708,1,0.00113257,20.44323453,0.01807914,26.89180844,569.00000000,0.07898753,4.78408611,3.42354998,0.28749365,False,1.13640121,146.34272875,15.38578464,4.87506691,0.00069691,MS,0.00236301,0.37160423,0.03177032,12.29835909,0.01958622,0.23696259,0.02342651,1,2.49726074,49.45976701,1165.87454308,6
0.00000008,0.00000930,0.02732372,0.03254538,51.89500075,0.00000104,0.00016265,1,0.00005377,41.38334670,0.00073309,26.90585723,569.00000000,0.00101592,0.43712623,6.40708572,1.00000000,False,4.89228968,146.34373747,24.67709865,0.43712623,0.00001556,MS,0.00003039,1.59978316,0.00249055,23.22533804,0.00107019,0.00304776,0.00052329,1,0.24002214,49.46001932,4682.42868111,7
0.00000002,0.00000332,0.00715384,0.03447372,51.90447011,0.00000095,0.00000000,1,0.00001679,44.44867074,0.00018638,26.91142740,569.00000000,0.00018675,0.14522756,6.84450227,1.00000000,False,6.26572642,146.34426011,25.93361828,0.14522756,0.00000407,MS,0.00000559,2.04889822,0.00097133,24.71611409,0.00033562,0.00056024,0.00013703,1,0.08048380,49.46015004,5941.76422841,8
0.00000001,0.00000169,0.00308190,0.03447372,51.90833954,0.00000093,0.00000000,1,0.00000752,44.57582025,0.00007982,26.91370360,569.00000000,0.00007616,0.06733254,6.85854745,1.00000000,False,6.53752833,146.34463689,26.73698880,0.06733254,0.00000175,MS,0.00000228,2.13777770,0.00050353,25.56676212,0.00014935,0.00022847,0.00005904,1,0.03617674,49.46024428,6394.58764033,9
0.00000000,0.00000084,0.00144100,0.03447372,51.91113995,0.00000086,0.00000000,1,0.00000385,46.66432575,0.00003654,26.91535097,569.00000000,0.00002914,0.03422768,7.16291864,1.00000000,False,7.49742277,146.34482226,26.44122159,0.03422768,0.00000082,MS,0.00000087,2.45166405,0.00027307,25.37300879,0.00007749,0.00008741,0.00002761,1,0.01939864,49.46029065,6952.18865132,10
0.00000000,0.00000040,0.00063852,0.03447372,51.91293605,0.00000081,0.00000000,1,0.00000131,44.23632277,0.00001693,26.91640756,569.00000000,0.00001484,0.00979817,6.83125273,1.00000000,False,5.46179527,146.34527902,22.72048803,0.00979817,0.00000036,MS,0.00000044,1.78601201,0.00013704,21.33044021,0.00002717,0.00004451,0.00001223,1,0.00626188,49.46040489,4491.36954397,11
0.00000000,0.00000000,0.00086303,0.03092830,16.95511836,0.00000000,0.00003035,1,0.00000087,21.15635274,0.00000804,26.96510346,570.00000000,0.00000000,0.00467811,3.51201838,0.00000000,True,1.24708622,141.73522818,18.10526627,0.00467811,0.00000051,MS,0.00000000,0.40779832,0.13461613,15.28539326,-0.00000614,0.00000000,0.00001710,1,0.00199534,1.24045396,1536.57891450,4
0.00003364,0.00029124,11.44388787,0.03338939,16.93851410,0.00000078,0.00100398,1,0.00788081,8.66385856,0.08991808,26.93513996,570.00000000,1.22866261,1.36541197,1.77531833,0.00000000,True,0.34714747,141.75227317,4.64394008,1.36541197,0.00672763,MS,0.03675696,0.11351754,0.10433568,0.49502248,-0.46988549,3.68598784,0.22651218,1,7.36429209,0.00661341,33.82596075,5
0.00000352,0.00020067,1.19664702,0.03270231,26.90387308,0.00000174,0.00069183,1,0.00114026,20.45236360,0.01822875,26.93787452,570.00000000,0.07936320,4.87212429,3.42589797,0.28460485,False,1.13381088,141.73730536,15.20649716,4.87212429,0.00070356,MS,0.00237425,0.37075719,0.03197099,12.20806326,-0.01338067,0.23808960,0.02369049,1,2.51533573,0.32536614,1154.16117482,6
0.00000008,0.00000932,0.02660849,0.03253966,51.97328607,0.00000104,0.00016367,1,0.00005394,41.38498819,0.00073893,26.95191528,570.00000000,0.00102246,0.43784851,6.40774935,1.00000000,False,4.88039480,141.73285298,24.60316891,0.43784851,0.00001564,MS,0.00003059,1.59589353,0.00249987,23.19366647,0.00108054,0.00306739,0.00052707,1,0.24075658,48.29721107,4664.48929143,7
0.00000002,0.00000333,0.00695971,0.03447372,51.98279555,0.00000095,0.00005026,1,0.00001683,44.45165224,0.00018770,26.95751132,570.00000000,0.00021946,0.14542042,6.84527175,1.00000000,False,6.25203434,141.73338517,25.87517486,0.14542042,0.00000409,MS,0.00000657,2.04442090,0.00097465,24.69336901,0.00033738,0.00065837,0.00013789,1,0.08067033,48.29734639,5922.92680509,8
0.00000001,0.00000170,0.00299570,0.03447372,51.98668343,0.00000093,0.00000000,1,0.00000754,44.58748326,0.00008031,26.95979929,570.00000000,0.00007647,0.06741566,6.86054471,1.00000000,False,6.52812159,141.73376319,26.68394721,0.06741566,0.00000176,MS,0.00000229,2.13470168,0.00050523,25.54866073,0.00015000,0.00022942,0.00005936,1,0.03625655,48.29744251,6379.19661423,9
0.00000000,0.00000084,0.00139976,0.03447372,51.98949479,0.00000085,0.00000000,1,0.00000386,46.67728984,0.00003674,26.96145378,570.00000000,0.00002924,0.03426654,7.16505383,1.00000000,False,7.48917813,141.73395090,26.39713293,0.03426654,0.00000082,MS,0.00000087,2.44896804,0.00027392,25.36114955,0.00007766,0.00008771,0.00002774,1,0.01943515,48.29749023,6939.36986623,10
0.00000000,0.00000040,0.00062052,0.03447372,51.99129685,0.00000081,0.00000000,1,0.00000132,44.25521192,0.00001703,26.96251431,570.00000000,0.00001488,0.00981537,6.83430184,1.00000000,False,5.45784500,141.73440454,22.66719360,0.00981537,0.00000036,MS,0.00000045,1.78472027,0.00013744,21.31939210,0.00002737,0.00004464,0.00001230,1,0.00627881,48.29760558,4483.88187420,11
0.00000000,0.00000000,0.00083677,0.03092830,16.99799364,0.00000000,0.00003035,1,0.00000088,21.22322528,0.00000807,27.04251138,571.00000000,0.00000000,0.00470060,3.52193243,0.00000000,True,1.25206258,137.42372581,18.07799786,0.00470060,0.00000051,MS,0.00000000,0.40942560,0.13461613,15.34616270,0.00001799,0.00000000,0.00001715,1,0.00200330,47.19300794,1543.96347314,4
0.00003376,0.00028994,11.13597748,0.03338939,16.98133116,0.00000077,0.00100398,1,0.00790011,8.68210478,0.09050954,27.01242233,571.00000000,1.14531875,1.36783276,1.77873741,0.00000000,True,0.34747066,137.43987115,4.52210957,1.36783276,0.00675203,MS,0.03426362,0.11362322,0.10462562,0.49468838,-0.43279476,3.43595625,0.22798585,1,7.39787831,0.00835995,33.76349463,5
0.00000355,0.00020080,1.17122491,0.03269755,26.87151017,0.00000173,0.00069662,1,0.00114897,20.44432315,0.01839235,27.01521194,571.00000000,0.07979171,4.90128875,3.42539104,0.28174397,False,1.13127588,137.42068131,15.10052089,4.90128875,0.00071024,MS,0.00238707,0.36992824,0.03217179,12.18803568,0.02086093,0.23937512,0.02398421,1,2.53355406,47.19222172,1150.14363937,6
0.00000008,0.00000934,0.02594131,0.03253389,52.10466387,0.00000103,0.00016469,1,0.00005410,41.38583006,0.00074551,27.02925155,571.00000000,0.00102908,0.43856234,6.40830453,1.00000000,False,4.86857859,137.42184657,24.53069866,0.43856234,0.00001573,MS,0.00003079,1.59202962,0.00250920,23.16072351,0.00108348,0.00308723,0.00053149,1,0.24149701,47.19252264,4646.49217243,7
0.00000002,0.00000333,0.00677850,0.03248363,52.11421940,0.00000095,0.00005052,1,0.00001686,44.45398325,0.00018921,27.03487853,571.00000000,0.00022065,0.14560971,6.84595417,1.00000000,False,6.23841809,137.42238258,25.81777352,0.14560971,0.00000411,MS,0.00000660,2.03996838,0.00097799,24.66935258,0.00033723,0.00066194,0.00013891,1,0.08085821,47.19266106,5903.96971172,8
0.00000001,0.00000170,0.00291519,0.03447372,52.11812838,0.00000093,0.00000000,1,0.00000755,44.59851980,0.00008088,27.03718049,571.00000000,0.00007680,0.06749718,6.86245790,1.00000000,False,6.51877441,137.42275946,26.63194033,0.06749718,0.00000177,MS,0.00000230,2.13164515,0.00050693,25.52933375,0.00014982,0.00023039,0.00005974,1,0.03633686,47.19275839,6363.66869230,9
0.00000000,0.00000084,0.00136124,0.03447372,52.12095248,0.00000085,0.00000000,1,0.00000387,46.68963697,0.00003698,27.03884361,571.00000000,0.00002934,0.03430462,7.16710561,1.00000000,False,7.48098418,137.42294779,26.35401074,0.03430462,0.00000083,MS,0.00000088,2.44628862,0.00027476,25.34817180,0.00007745,0.00008802,0.00002790,1,0.01947186,47.19280702,6926.39817762,10
0.00000000,0.00000040,0.00060371,0.03447372,52.12276209,0.00000081,0.00000000,1,0.00000132,44.27334679,0.00001714,27.03990930,571.00000000,0.00001493,0.00983226,6.83724839,1.00000000,False,5.45395139,137.42339709,22.61534769,0.00983226,0.00000037,MS,0.00000045,1.78344705,0.00013784,21.30707223,0.00002739,0.00004478,0.00001237,1,0.00629583,47.19292305,4476.25954900,11
0.00000000,0.00000000,0.00081171,0.03092830,17.04583084,0.00000000,0.00003035,1,0.00000088,21.29017138,0.00000810,27.12894001,572.00000000,0.00000000,0.00472187,3.53186628,0.00000000,True,1.25705278,133.30694027,18.05063908,0.00472187,0.00000051,MS,0.00000000,0.41105740,0.13461613,15.40283512,0.00001833,0.00000000,0.00001721,1,0.00201128,46.12192995,1550.94928303,4
0.00003388,0.00028868,10.84133323,0.03338939,17.02909619,0.00000076,0.00100398,1,0.00792002,8.70076865,0.09118343,27.09869763,572.00000000,1.14163244,1.37411907,1.78219507,0.00000000,True,0.34783818,133.32166108,4.40671915,1.37411907,0.00677643,MS,0.03415334,0.11374340,0.10491430,0.49571286,-0.39447302,3.42489733,0.22954042,1,7.43246150,0.01090684,33.79655120,5
0.00000358,0.00020095,1.14692362,0.03269277,26.84741970,0.00000172,0.00070144,1,0.00115685,20.45240484,0.01856218,27.10156202,572.00000000,0.08015799,4.89845257,3.42757819,0.27891043,False,1.12880969,133.30911994,14.93068635,4.89845257,0.00071696,MS,0.00239803,0.36912179,0.03237274,12.09804926,-0.01109975,0.24047397,0.02428833,1,2.55193029,0.57270965,1138.71297348,6
0.00000008,0.00000936,0.02530300,0.03252808,52.25125265,0.00000103,0.00016571,1,0.00005427,41.38655352,0.00075238,27.11560410,572.00000000,0.00103599,0.43925939,6.40884530,1.00000000,False,4.85684640,133.30506397,24.45856836,0.43925939,0.00001582,MS,0.00003099,1.58819318,0.00251856,23.12640046,0.00108942,0.00310796,0.00053613,1,0.24224406,46.12143813,4628.34496962,7
0.00000002,0.00000334,0.00660517,0.03247756,52.26085649,0.00000094,0.00005078,1,0.00001690,44.45609779,0.00019079,27.12126382,572.00000000,0.00022190,0.14579557,6.84660684,1.00000000,False,6.22488203,133.30560571,25.76078115,0.14579557,0.00000413,MS,0.00000664,2.03554207,0.00098132,24.64428803,0.00033791,0.00066571,0.00013998,1,0.08104762,46.12158013,5884.89387202,8
0.00000001,0.00000170,0.00283820,0.03447372,52.26478755,0.00000093,0.00000000,1,0.00000757,44.60934775,0.00008148,27.12358055,572.00000000,0.00007714,0.06757716,6.86434217,1.00000000,False,6.50949115,133.30598230,26.58036632,0.06757716,0.00000177,MS,0.00000231,2.12860951,0.00050863,25.50900517,0.00015003,0.00023143,0.00006015,1,0.03641775,46.12167885,6348.00503089,9
0.00000000,0.00000085,0.00132441,0.03447372,52.26762504,0.00000085,0.00000000,1,0.00000387,46.70175132,0.00003723,27.12525283,572.00000000,0.00002945,0.03434200,7.16912459,1.00000000,False,7.47284573,133.30616993,26.31132577,0.03434200,0.00000083,MS,0.00000088,2.44362734,0.00027561,25.33430268,0.00007756,0.00008836,0.00002807,1,0.01950881,46.12172803,6913.28367662,10
0.00000000,0.00000040,0.00058763,0.03447372,52.26944277,0.00000081,0.00000000,1,0.00000132,44.29125289,0.00001726,27.12632412,572.00000000,0.00001498,0.00984884,6.84016258,1.00000000,False,5.45012042,133.30661768,22.56414451,0.00984884,0.00000037,MS,0.00000045,1.78219432,0.00013824,21.29365525,0.00002748,0.00004493,0.00001246,1,0.00631297,46.12184539,4468.49136947,11
0.00000000,0.00000000,0.00078763,0.03092830,17.10332215,0.00000000,0.00003035,1,0.00000088,21.35985908,0.00000813,27.23289803,573.00000000,0.00000000,0.00473828,3.54227072,0.00000000,True,1.26205794,129.35285099,18.01293361,0.00473828,0.00000051,MS,0.00000000,0.41269409,0.13461613,15.44548052,0.00001853,0.00000000,0.00001727,1,0.00201929,45.07797497,1556.34153256,4
0.00003400,0.00028739,10.55757652,0.03338939,17.08651604,0.00000076,0.00100398,1,0.00794001,8.72042552,0.09187112,27.20249873,573.00000000,1.13790374,1.36848171,1.78582123,0.00000000,True,0.34825048,129.36640693,4.29148480,1.36848171,0.00680082,MS,0.03404180,0.11387822,0.10520169,0.49243584,-0.36319738,3.41371123,0.23124923,1,7.46806159,0.01380479,33.53715913,5
0.00000362,0.00020109,1.12338075,0.03268795,26.83888166,0.00000171,0.00070630,1,0.00116480,20.46035675,0.01874107,27.20542942,573.00000000,0.08058052,4.89558298,3.42974823,0.27610398,False,1.12640547,129.35486396,14.76397782,4.89558298,0.00072371,MS,0.00241067,0.36833561,0.03257383,12.00842567,-0.01011196,0.24174157,0.02461096,1,2.57046924,0.75804428,1127.43158479,6
0.00000008,0.00000938,0.02468807,0.03252224,52.42743797,0.00000103,0.00016674,1,0.00005444,41.38719215,0.00075971,27.21947833,573.00000000,0.00104296,0.43994376,6.40938112,1.00000000,False,4.84520092,129.35098334,24.38670609,0.43994376,0.00001591,MS,0.00003120,1.58438510,0.00252794,23.09092592,0.00109123,0.00312888,0.00054116,1,0.24299797,45.07747830,4610.09366111,7
0.00000002,0.00000334,0.00643827,0.03247145,52.43709365,0.00000094,0.00005105,1,0.00001694,44.45809899,0.00019249,27.22517382,573.00000000,0.00022317,0.14597810,6.84724923,1.00000000,False,6.21142884,129.35152816,25.70401224,0.14597810,0.00000415,MS,0.00000668,2.03114287,0.00098467,24.61824093,0.00033742,0.00066951,0.00014116,1,0.08123860,45.07762318,5865.70498170,8
0.00000001,0.00000170,0.00276409,0.03447372,52.44104837,0.00000093,0.00000000,1,0.00000758,44.62006884,0.00008213,27.22750663,573.00000000,0.00007749,0.06765563,6.86621660,1.00000000,False,6.50027447,129.35190344,26.52904346,0.06765563,0.00000178,MS,0.00000232,2.12559565,0.00051033,25.48773646,0.00014969,0.00023248,0.00006061,1,0.03649924,45.07772298,6332.20986468,9
0.00000000,0.00000085,0.00128897,0.03447372,52.44390032,0.00000085,0.00000000,1,0.00000388,46.71375795,0.00003750,27.22918896,573.00000000,0.00002957,0.03437862,7.17113311,1.00000000,False,7.46476548,129.35209340,26.26886599,0.03437862,0.00000083,MS,0.00000088,2.44098508,0.00027645,25.31955278,0.00007713,0.00008870,0.00002826,1,0.01954601,45.07777350,6900.01389560,10
0.00000000,0.00000040,0.00057216,0.03447372,52.44572708,0.00000080,0.00000000,1,0.00000132,44.30920166,0.00001739,27.23026656,573.00000000,0.00001503,0.00986494,6.84309039,1.00000000,False,5.44635484,129.35253449,22.51309468,0.00986494,0.00000037,MS,0.00000045,1.78096297,0.00013864,21.27893783,0.00002747,0.00004509,0.00001255,1,0.00633022,45.07789080,4460.51008872,11
0.00000000,0.00000000,0.00076445,0.03092830,17.16659999,0.00000000,0.00003035,1,0.00000088,21.42845452,0.00000816,27.34742957,574.00000000,0.00000000,0.00475553,3.55250200,0.00000000,True,1.26708076,125.54610153,17.97981600,0.00475553,0.00000051,MS,0.00000000,0.41433656,0.13461613,15.48982826,0.00001867,0.00000000,0.00001735,1,0.00202733,44.05853488,1562.00573070,4
0.00003413,0.00028610,10.28358171,0.03338939,17.14972474,0.00000075,0.00100398,1,0.00796065,8.74052816,0.09255825,27.31687444,574.00000000,1.13414231,1.37127190,1.78949056,0.00000000,True,0.34870963,125.55861785,4.18302154,1.37127190,0.00682522,MS,0.03392927,0.11402837,0.10548779,0.49216061,-0.33525978,3.40242693,0.23305458,1,7.50473334,0.01733826,33.48541568,5
0.00000365,0.00020122,1.10054120,0.03268309,26.86691220,0.00000171,0.00071118,1,0.00117283,20.46834924,0.01894488,27.31983369,574.00000000,0.08099614,4.89281069,3.43191809,0.27409338,False,1.12407602,125.54794099,14.60049646,4.89281069,0.00073049,MS,0.00242310,0.36757388,0.03277505,11.91945115,-0.00907604,0.24298843,0.02494615,1,2.58920144,1.04631369,1116.32768466,6
0.00000008,0.00000940,0.02409403,0.03251635,52.62136339,0.00000103,0.00016778,1,0.00005461,41.38715368,0.00076733,27.33392158,574.00000000,0.00105007,0.44064745,6.40981653,1.00000000,False,4.83364816,125.54424482,24.31626277,0.44064745,0.00001599,MS,0.00003141,1.58060733,0.00253734,23.05561211,0.00109135,0.00315020,0.00054644,1,0.24375921,44.05803416,4592.07217309,7
0.00000002,0.00000335,0.00627712,0.03246530,52.63107287,0.00000094,0.00005131,1,0.00001698,44.46015708,0.00019426,27.33965457,574.00000000,0.00022447,0.14615618,6.84790449,1.00000000,False,6.19806423,125.54479119,25.64722970,0.14615618,0.00000417,MS,0.00000672,2.02677263,0.00098802,24.59109080,0.00033654,0.00067340,0.00014239,1,0.08143128,44.05818151,5846.35853685,8
0.00000001,0.00000171,0.00269257,0.03447372,52.63505212,0.00000093,0.00000000,1,0.00000760,44.63075860,0.00008281,27.34200421,574.00000000,0.00007785,0.06773266,6.86808987,1.00000000,False,6.49113010,125.54516449,26.47789100,0.06773266,0.00000179,MS,0.00000233,2.12260543,0.00051204,25.46556273,0.00014920,0.00023356,0.00006108,1,0.03658137,44.05828218,6316.28757982,9
0.00000000,0.00000085,0.00125478,0.03447372,52.63791908,0.00000085,0.00000000,1,0.00000389,46.72571322,0.00003779,27.34369710,574.00000000,0.00002968,0.03441453,7.17313715,1.00000000,False,7.45674927,125.54535441,26.22657962,0.03441453,0.00000083,MS,0.00000089,2.43836378,0.00027730,25.30397746,0.00007677,0.00008905,0.00002847,1,0.01958348,44.05833340,6886.60171218,10
0.00000000,0.00000040,0.00055722,0.03447372,52.63975537,0.00000080,0.00000000,1,0.00000133,44.32757133,0.00001753,27.34478142,574.00000000,0.00001508,0.00988027,6.84608671,1.00000000,False,5.44266078,125.54579076,22.46159465,0.00988027,0.00000037,MS,0.00000045,1.77975501,0.00013904,21.26244814,0.00002742,0.00004524,0.00001264,1,0.00634761,44.05845107,4452.18467247,11
0.00000000,0.00000000,0.00073887,0.03092830,17.21311080,0.00000000,0.00003035,1,0.00000088,21.49628602,0.00000819,27.43168680,575.00000000,0.00000000,0.00477639,3.56257500,0.00000000,True,1.27211474,121.34439270,17.95000033,0.00477639,0.00000051,MS,0.00000000,0.41598268,0.13461613,15.54528163,0.00001901,0.00000000,0.00001740,1,0.00203538,42.91657636,1568.85939131,4
