t,plant,axis,C_exudated,GA,SAM_height,SAM_temperature,Total_Transpiration,cohort,delta_teq,delta_teq_roots,height,minerals_plant,mstruct,nb_leaves,senesced_mstruct,status,sum_TT,sum_respi_roots,sum_respi_shoot,teq_since_primordium
599,1,MS,0.00000,True,0,16.70000,0.00465,1,11780.28989,11780.28989,120,0.10703,2.28177,12,0.35122,reproductive,556.16058,3.38739,70.90907,4004356.19140
600,1,MS,0.90707,True,0,10.40000,0.00078,1,6031.00803,6031.00803,120,0.10703,2.28168,12,0.35184,reproductive,556.99822,2.75818,54.11966,4010387.19943
601,1,MS,0.00000,True,0,10.40000,0.00078,1,6031.00803,6031.00803,120,0.10703,2.28168,12,0.35184,reproductive,556.99822,2.58551,51.25014,4010387.19943
602,1,MS,0.84338,True,0,9.50000,0.00041,1,5450.31219,5450.31219,120,0.10703,2.28159,12,0.35241,reproductive,557.75521,2.54463,50.30915,4015837.51162
603,1,MS,0.00000,True,0,9.50000,0.00041,1,5450.31219,5450.31219,120,0.10703,2.28159,12,0.35241,reproductive,557.75521,2.43652,48.24896,4015837.51162
604,1,MS,1.22330,True,0,10.30000,0.00089,1,5963.86294,5963.86294,120,0.10703,2.28150,12,0.35303,reproductive,558.58352,2.69349,54.74211,4021801.37455
605,1,MS,0.00128,True,0,10.30000,0.00089,1,5963.86294,5963.86294,120,0.10703,2.28150,12,0.35303,reproductive,558.58352,3.49456,64.16765,4021801.37455
606,1,MS,5.16830,True,0,15.20000,0.00929,1,10123.98649,10123.98649,120,0.10703,2.28134,12,0.35408,reproductive,559.98963,3.71103,79.92455,4031925.36104
607,1,MS,3.23053,True,0,15.20000,0.00929,1,10123.98649,10123.98649,120,0.10703,2.28134,12,0.35408,reproductive,559.98963,4.77903,98.42108,4031925.36104
608,1,MS,12.19694,True,0,19.60000,0.02209,1,15445.71294,15445.71294,120,0.10703,2.28108,12,0.35569,reproductive,562.13487,5.53544,111.91385,4047371.07398
609,1,MS,7.46074,True,0,19.60000,0.02209,1,15445.71294,15445.71294,120,0.10703,2.28108,12,0.35569,reproductive,562.13487,6.22352,128.62611,4047371.07398
610,1,MS,17.42372,True,0,22.30000,0.03027,1,19129.38954,19129.38954,120,0.10703,2.28077,12,0.35768,reproductive,564.79173,6.67788,136.87222,4066500.46352
611,1,MS,9.58810,True,0,22.30000,0.03027,1,19129.38954,19129.38954,120,0.10703,2.28077,12,0.35768,reproductive,564.79173,7.01809,148.22101,4066500.46352
612,1,MS,19.59082,True,0,23.60000,0.03347,1,20815.43432,20815.43432,120,0.10703,2.28043,12,0.35985,reproductive,567.68276,7.32457,150.24772,4087315.89784
613,1,MS,9.89892,True,0,23.60000,0.03347,1,20815.43432,20815.43432,120,0.10703,2.28043,12,0.35985,reproductive,567.68276,7.64743,162.62077,4087315.89784
614,1,MS,19.10011,True,0,23.90000,0.03045,1,21181.39475,21181.39475,120,0.10703,2.28009,12,0.36205,reproductive,570.62462,7.49040,152.70519,4108497.29259
615,1,MS,8.54596,True,0,23.90000,0.03045,1,21181.39475,21181.39475,120,0.10703,2.28009,12,0.36205,reproductive,570.62462,7.64950,158.52012,4108497.29259
616,1,MS,16.59787,True,0,23.60000,0.02256,1,20815.43432,20815.43432,120,0.10703,2.27975,12,0.36422,reproductive,573.51566,7.32564,148.18681,4129312.72691
617,1,MS,5.62565,True,0,23.60000,0.02256,1,20815.43432,20815.43432,120,0.10703,2.27975,12,0.36422,reproductive,573.51566,7.00899,141.82120,4129312.72691
618,1,MS,10.86272,True,0,21.20000,0.01020,1,17630.86501,17630.86501,120,0.10703,2.27947,12,0.36605,reproductive,575.96439,6.16520,123.44968,4146943.59192
619,1,MS,1.53178,True,0,21.20000,0.01020,1,17630.86501,17630.86501,120,0.10703,2.27947,12,0.36605,reproductive,575.96439,5.10515,105.90887,4146943.59192
620,1,MS,4.52063,True,0,16.70000,0.00330,1,11780.28989,11780.28989,120,0.10703,2.27927,12,0.36728,reproductive,577.60054,4.14121,87.52693,4158723.88181
621,1,MS,0.08736,True,0,16.70000,0.00330,1,11780.28989,11780.28989,120,0.10703,2.27927,12,0.36728,reproductive,577.60054,3.68125,77.65504,4158723.88181
622,1,MS,2.27815,True,0,14.60000,0.00178,1,9512.82448,9512.82448,120,0.10703,2.27912,12,0.36827,reproductive,578.92176,3.54617,74.37169,4168236.70629
623,1,MS,0.00000,True,0,14.60000,0.00178,1,9512.82448,9512.82448,120,0.10703,2.27912,12,0.36827,reproductive,578.92176,3.32819,69.94942,4168236.70629
624,1,MS,3.89379,True,0,18.10000,0.00112,1,13482.84940,13482.84940,120,0.10703,2.27888,12,0.36967,reproductive,580.79438,4.48044,97.23016,4181719.55568
625,1,MS,0.00722,True,0,18.10000,0.00112,1,13482.84940,13482.84940,120,0.10703,2.27888,12,0.36967,reproductive,580.79438,4.21824,92.72573,4181719.55568
626,1,MS,2.75174,True,0,16.80000,0.00065,1,11897.08429,11897.08429,120,0.10703,2.27868,12,0.37091,reproductive,582.44676,4.15297,87.78464,4193616.63997
627,1,MS,0.00000,True,0,16.80000,0.00065,1,11897.08429,11897.08429,120,0.10703,2.27868,12,0.37091,reproductive,582.44676,4.07631,89.37026,4193616.63997
628,1,MS,2.79937,True,0,17.10000,0.00078,1,12252.06953,12252.06953,120,0.10703,2.27846,12,0.37219,reproductive,584.14843,4.03939,90.16954,4205868.70950
629,1,MS,0.00058,True,0,17.10000,0.00078,1,12252.06953,12252.06953,120,0.10703,2.27846,12,0.37219,reproductive,584.14843,4.42004,97.48901,4205868.70950
630,1,MS,5.95980,True,0,20.10000,0.00756,1,16122.80524,16122.80524,120,0.10703,2.27816,12,0.37387,reproductive,586.38771,5.10241,112.97673,4221991.51474
631,1,MS,1.61854,True,0,20.10000,0.00756,1,16122.80524,16122.80524,120,0.10703,2.27816,12,0.37387,reproductive,586.38771,5.32346,117.13326,4221991.51474
632,1,MS,11.44638,True,0,22.80000,0.01817,1,19793.54653,19793.54653,120,0.10703,2.27778,12,0.37593,reproductive,589.13681,6.32782,138.08622,4241785.06127
633,1,MS,5.57142,True,0,22.80000,0.01817,1,19793.54653,19793.54653,120,0.10703,2.27778,12,0.37593,reproductive,589.13681,6.46977,140.62241,4241785.06127
634,1,MS,13.17480,True,0,23.60000,0.01662,1,20815.43432,20815.43432,120,0.10703,2.27738,12,0.37810,reproductive,592.02785,6.57803,144.80271,4262600.49559
635,1,MS,3.96502,True,0,23.60000,0.01662,1,20815.43432,20815.43432,120,0.10703,2.27738,12,0.37810,reproductive,592.02785,6.86816,149.14035,4262600.49559
636,1,MS,12.08083,True,0,24.70000,0.01882,1,22096.94871,22096.94871,120,0.10703,2.27694,12,0.38040,reproductive,595.09687,7.10106,155.97000,4284697.44430
637,1,MS,3.42555,True,0,24.70000,0.01882,1,22096.94871,22096.94871,120,0.10703,2.27694,12,0.38040,reproductive,595.09687,6.40465,142.88017,4284697.44430
638,1,MS,8.57125,True,0,21.50000,0.00893,1,18042.50898,18042.50898,120,0.10703,2.27658,12,0.38228,reproductive,597.60277,5.58100,122.99778,4302739.95328
639,1,MS,1.21303,True,0,21.50000,0.00893,1,18042.50898,18042.50898,120,0.10703,2.27658,12,0.38228,reproductive,597.60277,5.75348,128.32623,4302739.95328
640,1,MS,6.97945,True,0,21.50000,0.01080,1,18042.50898,18042.50898,120,0.10703,2.27621,12,0.38415,reproductive,600.10868,5.45321,122.56786,4320782.46226
641,1,MS,1.12884,True,0,21.50000,0.01080,1,18042.50898,18042.50898,120,0.10703,2.27621,12,0.38415,reproductive,600.10868,5.55268,123.10427,4320782.46226
642,1,MS,6.07254,True,0,20.40000,0.00853,1,16532.48102,16532.48102,120,0.10703,2.27586,12,0.38588,reproductive,602.40485,4.96421,112.35359,4337314.94328
643,1,MS,0.77367,True,0,20.40000,0.00853,1,16532.48102,16532.48102,120,0.10703,2.27586,12,0.38588,reproductive,602.40485,4.84374,105.11036,4337314.94328
644,1,MS,4.12965,True,0,18.70000,0.00418,1,14253.25630,14253.25630,120,0.10703,2.27555,12,0.38736,reproductive,604.38447,4.19850,98.04923,4351568.19957
645,1,MS,0.10388,True,0,18.70000,0.00418,1,14253.25630,14253.25630,120,0.10703,2.27555,12,0.38736,reproductive,604.38447,5.07962,101.04887,4351568.19957
646,1,MS,2.56793,True,0,18.10000,0.00334,1,13482.84940,13482.84940,120,0.10703,2.27524,12,0.38876,reproductive,606.25709,3.97890,93.27322,4365051.04897
647,1,MS,0.00200,True,0,18.10000,0.00334,1,13482.84940,13482.84940,120,0.10703,2.27524,12,0.38876,reproductive,606.25709,3.86907,90.59219,4365051.04897
648,1,MS,1.46999,True,0,15.90000,0.00472,1,10874.31848,10874.31848,120,0.10703,2.27499,12,0.38990,reproductive,607.76741,3.37718,78.27668,4375925.36745
649,1,MS,0.00000,True,0,15.90000,0.00472,1,10874.31848,10874.31848,120,0.10703,2.27499,12,0.38990,reproductive,607.76741,2.62946,61.40571,4375925.36745
650,1,MS,0.69179,True,0,12.10000,0.00186,1,7279.21528,7279.21528,120,0.10703,2.27481,12,0.39065,reproductive,608.77841,2.57283,58.09442,4383204.58273
651,1,MS,0.00000,True,0,12.10000,0.00186,1,7279.21528,7279.21528,120,0.10703,2.27481,12,0.39065,reproductive,608.77841,2.67982,60.43013,4383204.58273
652,1,MS,0.73031,True,0,12.50000,0.00244,1,7603.62158,7603.62158,120,0.10703,2.27462,12,0.39145,reproductive,609.83447,2.62089,61.09259,4390808.20431
653,1,MS,0.00000,True,0,12.50000,0.00244,1,7603.62158,7603.62158,120,0.10703,2.27462,12,0.39145,reproductive,609.83447,3.13629,71.65378,4390808.20431
654,1,MS,4.00304,True,0,18.30000,0.01360,1,13737.18779,13737.18779,120,0.10703,2.27427,12,0.39288,reproductive,611.74242,3.44769,94.46560,4404545.39210
655,1,MS,2.18959,True,0,18.30000,0.01360,1,13737.18779,13737.18779,120,0.10703,2.27427,12,0.39288,reproductive,611.74242,4.74611,104.64177,4404545.39210
656,1,MS,9.33263,True,0,21.50000,0.02633,1,18042.50898,18042.50898,120,0.10703,2.27380,12,0.39475,reproductive,614.24832,5.22798,120.35392,4422587.90109
657,1,MS,6.60108,True,0,21.50000,0.02633,1,18042.50898,18042.50898,120,0.10703,2.27380,12,0.39475,reproductive,614.24832,5.46185,127.71004,4422587.90109
658,1,MS,11.04341,True,0,21.60000,0.01741,1,18179.41257,18179.41257,120,0.10703,2.27331,12,0.39665,reproductive,616.77324,5.25037,120.11254,4440767.31366
659,1,MS,5.12146,True,0,21.60000,0.01741,1,18179.41257,18179.41257,120,0.10703,2.27331,12,0.39665,reproductive,616.77324,5.36655,121.46942,4440767.31366
660,1,MS,7.95725,True,0,20.80000,0.01131,1,17081.16939,17081.16939,120,0.10703,2.27285,12,0.39842,reproductive,619.14562,4.93501,112.40316,4457848.48305
661,1,MS,2.26200,True,0,20.80000,0.01131,1,17081.16939,17081.16939,120,0.10703,2.27285,12,0.39842,reproductive,619.14562,5.65647,126.78958,4457848.48305
662,1,MS,7.21507,True,0,22.50000,0.01916,1,19396.88618,19396.88618,120,0.10703,2.27232,12,0.40044,reproductive,621.83963,5.46963,126.99739,4477245.36923
663,1,MS,3.00586,True,0,22.50000,0.01916,1,19396.88618,19396.88618,120,0.10703,2.27232,12,0.40044,reproductive,621.83963,5.57256,128.38434,4477245.36923
664,1,MS,6.79883,True,0,21.80000,0.01156,1,18452.52566,18452.52566,120,0.10703,2.27180,12,0.40236,reproductive,624.40249,5.13276,119.64378,4495697.89489
665,1,MS,1.45535,True,0,21.80000,0.01156,1,18452.52566,18452.52566,120,0.10703,2.27180,12,0.40236,reproductive,624.40249,5.08136,120.00743,4495697.89489
666,1,MS,4.24040,True,0,20.50000,0.00983,1,16669.44863,16669.44863,120,0.10703,2.27130,12,0.40409,reproductive,626.71769,-0.27902,107.84127,4512367.34352
667,1,MS,0.30174,True,0,20.50000,0.00983,1,16669.44863,16669.44863,120,0.10703,2.27130,12,0.40409,reproductive,626.71769,4.48864,101.97995,4512367.34352
668,1,MS,2.16950,True,0,17.80000,0.00428,1,13106.26201,13106.26201,120,0.10703,2.27090,12,0.40546,reproductive,628.53800,3.85720,87.13310,4525473.60553
669,1,MS,0.03215,True,0,17.80000,0.00428,1,13106.26201,13106.26201,120,0.10703,2.27090,12,0.40546,reproductive,628.53800,3.66648,80.15808,4525473.60553
670,1,MS,0.90005,True,0,15.40000,0.00274,1,10334.27805,10334.27805,120,0.10703,2.27057,12,0.40653,reproductive,629.97332,3.20133,72.01627,4535807.88358
671,1,MS,0.00000,True,0,15.40000,0.00274,1,10334.27805,10334.27805,120,0.10703,2.27057,12,0.40653,reproductive,629.97332,3.17107,71.28394,4535807.88358
672,1,MS,0.28235,True,0,12.80000,0.00198,1,7854.96014,7854.96014,120,0.10703,2.27031,12,0.40735,reproductive,631.06428,2.62386,58.32893,4543662.84372
673,1,MS,0.00000,True,0,12.80000,0.00198,1,7854.96014,7854.96014,120,0.10703,2.27031,12,0.40735,reproductive,631.06428,2.49115,55.40142,4543662.84372
674,1,MS,0.21651,True,0,12.10000,0.00243,1,7279.21528,7279.21528,120,0.10703,2.27006,12,0.40810,reproductive,632.07529,2.45979,54.82818,4550942.05901
675,1,MS,0.00000,True,0,12.10000,0.00243,1,7279.21528,7279.21528,120,0.10703,2.27006,12,0.40810,reproductive,632.07529,2.22355,49.58555,4550942.05901
676,1,MS,0.20855,True,0,11.70000,0.00304,1,6966.81427,6966.81427,120,0.10703,2.26981,12,0.40883,reproductive,633.04290,2.35694,54.00115,4557908.87327
677,1,MS,0.00000,True,0,11.70000,0.00304,1,6966.81427,6966.81427,120,0.10703,2.26981,12,0.40883,reproductive,633.04290,2.59496,58.47013,4557908.87327
678,1,MS,0.80232,True,0,13.00000,0.00523,1,8026.40128,8026.40128,120,0.10703,2.26952,12,0.40966,reproductive,634.15768,2.54216,59.00289,4565935.27455
679,1,MS,0.28906,True,0,13.00000,0.00523,1,8026.40128,8026.40128,120,0.10703,2.26952,12,0.40966,reproductive,634.15768,2.65027,61.31517,4565935.27455
680,1,MS,1.96109,True,0,13.90000,0.00686,1,8837.08024,8837.08024,120,0.10703,2.26919,12,0.41058,reproductive,635.38505,2.67248,62.98539,4574772.35479
681,1,MS,1.10692,True,0,13.90000,0.00686,1,8837.08024,8837.08024,120,0.10703,2.26919,12,0.41058,reproductive,635.38505,2.56595,60.36125,4574772.35479
682,1,MS,2.87132,True,0,14.10000,0.00780,1,9026.07402,9026.07402,120,0.10703,2.26884,12,0.41151,reproductive,636.63867,2.68333,64.20499,4583798.42881
683,1,MS,2.24305,True,0,14.10000,0.00780,1,9026.07402,9026.07402,120,0.10703,2.26884,12,0.41151,reproductive,636.63867,2.84808,67.79651,4583798.42881
684,1,MS,4.84850,True,0,16.10000,0.01458,1,11096.01953,11096.01953,120,0.10703,2.26841,12,0.41267,reproductive,638.17978,3.06211,75.48115,4594894.44834
685,1,MS,4.38311,True,0,16.10000,0.01458,1,11096.01953,11096.01953,120,0.10703,2.26841,12,0.41267,reproductive,638.17978,3.12963,77.40146,4594894.44834
686,1,MS,6.55581,True,0,16.60000,0.01337,1,11664.27261,11664.27261,120,0.10703,2.26796,12,0.41388,reproductive,639.79982,3.16837,78.19924,4606558.72096
687,1,MS,4.92466,True,0,16.60000,0.01337,1,11664.27261,11664.27261,120,0.10703,2.26796,12,0.41388,reproductive,639.79982,3.11068,76.51335,4606558.72096
688,1,MS,6.16086,True,0,16.50000,0.01011,1,11549.03790,11549.03790,120,0.10703,2.26751,12,0.41507,reproductive,641.40386,3.14966,77.02455,4618107.75886
689,1,MS,3.75631,True,0,16.50000,0.01011,1,11549.03790,11549.03790,120,0.10703,2.26751,12,0.41507,reproductive,641.40386,3.33373,80.63545,4618107.75886
690,1,MS,4.49509,True,0,15.80000,0.00898,1,10764.68143,10764.68143,120,0.10703,2.26709,12,0.41619,reproductive,642.89895,2.99058,72.69276,4628872.44029
691,1,MS,2.63603,True,0,15.80000,0.00898,1,10764.68143,10764.68143,120,0.10703,2.26709,12,0.41619,reproductive,642.89895,2.78316,67.32979,4628872.44029
692,1,MS,2.48911,True,0,11.60000,0.00226,1,6890.55795,6890.55795,120,0.10703,2.26682,12,0.41690,reproductive,643.85597,2.22257,51.71571,4635762.99824
693,1,MS,0.82284,True,0,11.60000,0.00226,1,6890.55795,6890.55795,120,0.10703,2.26682,12,0.41690,reproductive,643.85597,1.93438,44.78850,4635762.99824
694,1,MS,0.80880,True,0,8.80000,0.00123,1,5035.46446,5035.46446,120,0.10703,2.26662,12,0.41743,reproductive,644.55534,1.81480,41.11201,4640798.46270
695,1,MS,0.04239,True,0,8.80000,0.00123,1,5035.46446,5035.46446,120,0.10703,2.26662,12,0.41743,reproductive,644.55534,2.47015,56.29658,4640798.46270
696,1,MS,0.47053,True,0,13.30000,0.00085,1,8289.45551,8289.45551,120,0.10703,2.26629,12,0.41829,reproductive,645.70666,2.45088,58.57880,4649087.91821
697,1,MS,0.00000,True,0,13.30000,0.00085,1,8289.45551,8289.45551,120,0.10703,2.26629,12,0.41829,reproductive,645.70666,2.32804,55.57099,4649087.91821
698,1,MS,0.10166,True,0,11.80000,0.00078,1,7043.80379,7043.80379,120,0.10703,2.26599,12,0.41902,reproductive,646.68496,2.17055,51.63323,4656131.72201
699,1,MS,0.00000,True,0,11.80000,0.00078,1,7043.80379,7043.80379,120,0.10703,2.26599,12,0.41902,reproductive,646.68496,2.16424,51.44902,4656131.72201
700,1,MS,0.08918,True,0,12.50000,0.00118,1,7603.62158,7603.62158,120,0.10703,2.26566,12,0.41980,reproductive,647.74102,2.23113,54.92864,4663735.34359
701,1,MS,0.00000,True,0,12.50000,0.00118,1,7603.62158,7603.62158,120,0.10703,2.26566,12,0.41980,reproductive,647.74102,2.50224,65.63091,4663735.34359
702,1,MS,1.72051,True,0,17.70000,0.00995,1,12982.09251,12982.09251,120,0.10703,2.26508,12,0.42115,reproductive,649.54409,2.97771,82.08442,4676717.43609
703,1,MS,1.59144,True,0,17.70000,0.00995,1,12982.09251,12982.09251,120,0.10703,2.26508,12,0.42115,reproductive,649.54409,3.73546,97.73622,4676717.43609
704,1,MS,5.85600,True,0,22.50000,0.02375,1,19396.88618,19396.88618,120,0.10703,2.26418,12,0.42315,reproductive,652.23810,4.15188,117.89040,4696114.32227
705,1,MS,5.15638,True,0,22.50000,0.02375,1,19396.88618,19396.88618,120,0.10703,2.26418,12,0.42315,reproductive,652.23810,4.69144,127.69353,4696114.32227
706,1,MS,9.52021,True,0,24.60000,0.03139,1,21987.91762,21987.91762,120,0.10703,2.26315,12,0.42543,reproductive,655.29198,4.91721,138.04784,4718102.23989
707,1,MS,7.80914,True,0,24.60000,0.03139,1,21987.91762,21987.91762,120,0.10703,2.26315,12,0.42543,reproductive,655.29198,5.30223,145.76764,4718102.23989
708,1,MS,11.55782,True,0,26.20000,0.03233,1,23498.90116,23498.90116,120,0.10703,2.26204,12,0.42786,reproductive,658.55571,5.49646,154.30423,4741601.14106
709,1,MS,8.34213,True,0,26.20000,0.03233,1,23498.90116,23498.90116,120,0.10703,2.26204,12,0.42786,reproductive,658.55571,5.81785,161.90583,4741601.14106
710,1,MS,11.36328,True,0,27.10000,0.03139,1,24086.30564,24086.30564,120,0.10703,2.26091,12,0.43034,reproductive,661.90103,5.85766,163.26817,4765687.44670
711,1,MS,7.45422,True,0,27.10000,0.03139,1,24086.30564,24086.30564,120,0.10703,2.26091,12,0.43034,reproductive,661.90103,5.81316,159.13399,4765687.44670
712,1,MS,9.59654,True,0,26.00000,0.02169,1,23340.32672,23340.32672,120,0.10703,2.25982,12,0.43275,reproductive,665.14275,5.41091,150.00679,4789027.77342
713,1,MS,5.46764,True,0,26.00000,0.02169,1,23340.32672,23340.32672,120,0.10703,2.25982,12,0.43275,reproductive,665.14275,5.26971,143.97269,4789027.77342
714,1,MS,6.38518,True,0,23.80000,0.00973,1,21060.62256,21060.62256,120,0.10703,2.25882,12,0.43492,reproductive,668.06783,4.59415,126.47011,4810088.39598
715,1,MS,2.34208,True,0,23.80000,0.00973,1,21060.62256,21060.62256,120,0.10703,2.25882,12,0.43492,reproductive,668.06783,4.16931,113.89928,4810088.39598
716,1,MS,2.91054,True,0,21.40000,0.00477,1,17905.42511,17905.42511,120,0.10703,2.25794,12,0.43676,reproductive,670.55470,3.80517,104.07852,4827993.82109
717,1,MS,0.33297,True,0,21.40000,0.00477,1,17905.42511,17905.42511,120,0.10703,2.25794,12,0.43676,reproductive,670.55470,3.22100,87.84925,4827993.82109
718,1,MS,0.67108,True,0,17.80000,0.00207,1,13106.26201,13106.26201,120,0.10703,2.25726,12,0.43811,reproductive,672.37501,2.77781,78.34354,4841100.08310
719,1,MS,0.00000,True,0,17.80000,0.00207,1,13106.26201,13106.26201,120,0.10703,2.25726,12,0.43811,reproductive,672.37501,2.54778,72.58603,4841100.08310
720,1,MS,0.04008,True,0,15.30000,0.00154,1,10228.72207,10228.72207,120,0.10703,2.25671,12,0.43916,reproductive,673.79567,2.20336,63.68377,4851328.80517
721,1,MS,0.00000,True,0,15.30000,0.00154,1,10228.72207,10228.72207,120,0.10703,2.25671,12,0.43916,reproductive,673.79567,2.16454,62.37436,4851328.80517
722,1,MS,0.00000,True,0,13.60000,0.00093,1,8559.65658,8559.65658,120,0.10703,2.25623,12,0.44004,reproductive,674.98451,1.91353,55.06204,4859888.46176
723,1,MS,0.00000,True,0,13.60000,0.00093,1,8559.65658,8559.65658,120,0.10703,2.25623,12,0.44004,reproductive,674.98451,1.86492,53.58304,4859888.46176
724,1,MS,0.00000,True,0,14.50000,0.00143,1,9413.83809,9413.83809,120,0.10703,2.25568,12,0.44100,reproductive,676.29199,1.98452,59.32330,4869302.29985
725,1,MS,0.00000,True,0,14.50000,0.00143,1,9413.83809,9413.83809,120,0.10703,2.25568,12,0.44100,reproductive,676.29199,2.44688,72.41629,4869302.29985
726,1,MS,0.28191,True,0,19.80000,0.01136,1,15715.54193,15715.54193,120,0.10703,2.25473,12,0.44262,reproductive,678.47470,2.75877,87.79437,4885017.84178
727,1,MS,0.25689,True,0,19.80000,0.01136,1,15715.54193,15715.54193,120,0.10703,2.25473,12,0.44262,reproductive,678.47470,3.14177,99.54788,4885017.84178
728,1,MS,2.72771,True,0,22.90000,0.02093,1,19924.35999,19924.35999,120,0.10703,2.25347,12,0.44466,reproductive,681.24197,3.30095,111.28779,4904942.20177
729,1,MS,2.98878,True,0,22.90000,0.02093,1,19924.35999,19924.35999,120,0.10703,2.25347,12,0.44466,reproductive,681.24197,3.89908,121.52371,4904942.20177
730,1,MS,5.72552,True,0,25.30000,0.03071,1,22713.49647,22713.49647,120,0.10703,2.25199,12,0.44698,reproductive,684.39662,3.99875,133.30623,4927655.69825
731,1,MS,5.42998,True,0,25.30000,0.03071,1,22713.49647,22713.49647,120,0.10703,2.25199,12,0.44698,reproductive,684.39662,4.48926,142.59490,4927655.69825
732,1,MS,7.70269,True,0,26.90000,0.03351,1,23974.47000,23974.47000,120,0.10703,2.25043,12,0.44944,reproductive,687.72641,4.57074,149.82037,4951630.16825
733,1,MS,6.51664,True,0,26.90000,0.03351,1,23974.47000,23974.47000,120,0.10703,2.25043,12,0.44944,reproductive,687.72641,4.82185,154.27433,4951630.16825
734,1,MS,7.81939,True,0,27.50000,0.02552,1,24276.05503,24276.05503,120,0.10703,2.24886,12,0.45191,reproductive,691.09809,4.78127,154.92469,4975906.22327
735,1,MS,5.39078,True,0,27.50000,0.02552,1,24276.05503,24276.05503,120,0.10703,2.24886,12,0.45191,reproductive,691.09809,4.65843,147.89364,4975906.22327
736,1,MS,5.54330,True,0,25.90000,0.01305,1,23257.47670,23257.47670,120,0.10703,2.24736,12,0.45428,reproductive,694.32829,4.25733,136.18389,4999163.69997
737,1,MS,2.61119,True,0,25.90000,0.01305,1,23257.47670,23257.47670,120,0.10703,2.24736,12,0.45428,reproductive,694.32829,4.19043,131.27024,4999163.69997
738,1,MS,2.49904,True,0,24.90000,0.00819,1,22309.84342,22309.84342,120,0.10703,2.24590,12,0.45655,reproductive,697.42688,3.82844,123.42446,5021473.54339
739,1,MS,0.35831,True,0,24.90000,0.00819,1,22309.84342,22309.84342,120,0.10703,2.24590,12,0.45655,reproductive,697.42688,1.09249,110.87541,5021473.54339
740,1,MS,0.34587,True,0,22.30000,0.00417,1,19129.38954,19129.38954,120,0.10703,2.24218,12,0.46090,reproductive,700.08374,3.14862,98.95444,5040602.93294
741,1,MS,0.00000,True,0,22.30000,0.00417,1,19129.38954,19129.38954,120,0.10703,2.24218,12,0.46090,reproductive,700.08374,2.83721,88.49079,5040602.93294
742,1,MS,0.00000,True,0,21.90000,0.00379,1,18588.65657,18588.65657,120,0.10703,2.23851,12,0.46513,reproductive,702.66550,2.90890,92.90259,5059191.58950
743,1,MS,0.00000,True,0,21.90000,0.00379,1,18588.65657,18588.65657,120,0.10703,2.23851,12,0.46513,reproductive,702.66550,2.60863,82.87814,5059191.58950
744,1,MS,0.00000,True,0,17.00000,0.00141,1,12132.98061,12132.98061,120,0.10703,2.23606,12,0.46789,reproductive,704.35063,1.97240,62.15673,5071324.57011
745,1,MS,0.00000,True,0,17.00000,0.00141,1,12132.98061,12132.98061,120,0.10703,2.23606,12,0.46789,reproductive,704.35063,1.89289,59.51037,5071324.57011
746,1,MS,0.00000,True,0,16.30000,0.00124,1,11320.93591,11320.93591,120,0.10703,2.23375,12,0.47046,reproductive,705.92299,1.79246,57.17025,5082645.50601
747,1,MS,0.00000,True,0,16.30000,0.00124,1,11320.93591,11320.93591,120,0.10703,2.23375,12,0.47046,reproductive,705.92299,1.62595,53.17992,5082645.50601
748,1,MS,0.00000,True,0,16.70000,0.00155,1,11780.28989,11780.28989,120,0.10703,2.23132,12,0.47313,reproductive,707.55914,1.65097,58.28637,5094425.79590
749,1,MS,0.00000,True,0,16.70000,0.00155,1,11780.28989,11780.28989,120,0.10703,2.23132,12,0.47313,reproductive,707.55914,1.96071,68.45192,5094425.79590
750,1,MS,0.00000,True,0,22.00000,0.01270,1,18724.45001,18724.45001,120,0.10703,2.22740,12,0.47738,reproductive,710.15976,2.24641,84.42585,5113150.24592
751,1,MS,0.00000,True,0,22.00000,0.01270,1,18724.45001,18724.45001,120,0.10703,2.22740,12,0.47738,reproductive,710.15976,2.74737,103.58515,5113150.24592
752,1,MS,0.06015,True,0,26.80000,0.02760,1,23914.43042,23914.43042,120,0.10703,2.22233,12,0.48280,reproductive,713.48121,2.95734,119.33282,5137064.67634
753,1,MS,0.40503,True,0,26.80000,0.02760,1,23914.43042,23914.43042,120,0.10703,2.22233,12,0.48280,reproductive,713.48121,3.03673,122.57714,5137064.67634
754,1,MS,1.41903,True,0,28.30000,0.03562,1,24513.60573,24513.60573,120,0.10703,2.21710,12,0.48836,reproductive,716.88587,3.18776,134.83763,5161578.28206
755,1,MS,1.76228,True,0,28.30000,0.03562,1,24513.60573,24513.60573,120,0.10703,2.21710,12,0.48836,reproductive,716.88587,3.54488,141.14394,5161578.28206
756,1,MS,2.57017,True,0,29.10000,0.03765,1,24554.08257,24554.08257,120,0.10703,2.21184,12,0.49391,reproductive,720.29616,3.49069,144.63439,5186132.36463
757,1,MS,2.62934,True,0,29.10000,0.03765,1,24554.08257,24554.08257,120,0.10703,2.21184,12,0.49391,reproductive,720.29616,3.67670,149.03868,5186132.36463
758,1,MS,3.00024,True,0,29.40000,0.03254,1,24517.67951,24517.67951,120,0.10703,2.20660,12,0.49945,reproductive,723.70140,3.58973,147.91127,5210650.04414
759,1,MS,2.51950,True,0,29.40000,0.03254,1,24517.67951,24517.67951,120,0.10703,2.20660,12,0.49945,reproductive,723.70140,3.53209,143.29365,5210650.04414
