t,plant,axis,metamer,organ,element,Ag,Amino_Acids_import,An,D_Fructan,D_Proteins,D_Starch,D_cytokinins,Loading_Amino_Acids,Loading_Sucrose,N_content_total,Nitrates_import,Nresidual,Nstruct,PARa,Photosynthesis,R_Nnit_red,R_phloem_loading,R_residual,Rd,Regul_S_Fructan,S_Amino_Acids,S_Fructan,S_Proteins,S_Starch,S_Sucrose,Total_Organic_Nitrogen,Tr,Transpiration,Ts,Wmax,age,amino_acids,cytokinins,cytokinins_import,fructan,green_area,gs,height,is_growing,is_over,length,max_mstruct,max_proteins,mstruct,nb_replications,nitrates,proteins,senesced_length_element,senesced_mstruct,starch,sucrose,sum_respi,triosesP,width
4,1,MS,10,sheath,StemElement,0.00130,0.00978,-0.20696,0.00000,3.66621,0.00188,0.07439,-0.04852,0.98192,0.01060,0.00139,0.00000,0.00028,0.03198,0.00491,0.00048,0.00043,0.44486,0.20863,0.00000,0.00671,0.00000,2.28423,0.00279,0.04221,55.34199,0.04972,0.00005,16.37267,NA,5.00000,4.13656,0.13179,0.00251,0.00000,0.00105,0.05006,0.21386,False,False,1.00000,0.07300,438.35616,0.07300,1.00000,0.01108,31.34829,0.00000,0.00000,0.00012,285.92672,0.44578,0.00000,0.00300
4,1,MS,11,blade,LeafElement1,0.02466,0.02203,-0.44141,0.00000,4.65218,0.06277,2.94375,0.68653,-0.21919,0.04077,0.00313,0.00000,0.00077,0.40793,0.19522,0.01184,0.00000,2.11363,0.46607,0.00000,0.13289,0.00000,4.48120,0.10699,1.62086,261.36913,0.05328,0.00012,16.40413,NA,5.00000,12.79407,6.42949,0.00566,0.00000,0.00220,0.05061,0.39566,False,False,1.00000,0.09000,2450.00000,0.09000,1.00000,0.00688,193.50363,0.00000,0.00000,0.00514,352.51239,2.12547,0.00001,0.01174
4,1,MS,11,internode,HiddenElement,0.00000,0.00373,0.00000,0.00000,3.64140,0.00000,0.03376,-0.06951,2.18965,0.00885,0.00053,0.00000,0.00032,0.00000,0.00000,0.00000,0.00200,0.77316,0.94921,0.00000,0.00000,0.00000,2.33292,0.00000,0.00000,96.15844,0.04959,0.00002,16.37177,NA,5.00000,8.83944,0.12454,0.00096,0.00000,0.00040,0.05000,0.21000,False,False,1.00000,0.15200,434.21053,0.15200,1.00000,0.00441,64.74757,0.00000,0.00000,0.00000,595.35426,0.77516,0.00000,0.00300
4,1,MS,11,internode,StemElement,0.00000,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,0.00337,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,0.05022,NA,16.37808,NA,NA,0.00000,0.00000,NA,0.00000,0.00000,0.05000,0.26659,False,True,0.00000,NA,NA,0.00000,NA,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,0.00300
4,1,MS,11,sheath,StemElement,0.00288,0.01172,-0.20303,0.00000,3.61495,0.00391,0.07552,-0.05786,1.33174,0.00960,0.00167,0.00000,0.00028,0.07070,0.01288,0.00117,0.00076,0.52433,0.20672,0.00000,0.01242,0.00000,2.28402,0.00584,0.08850,65.21183,0.05015,0.00006,16.37645,NA,5.00000,5.38259,0.17411,0.00301,0.00000,0.00124,0.05014,0.33234,False,False,1.00000,0.09500,431.57895,0.09500,1.00000,0.01266,40.18638,0.00000,0.00000,0.00034,372.09641,0.52626,0.00000,0.00400
4,1,MS,12,blade,LeafElement1,0.12616,0.01912,-0.79942,0.00000,3.88212,0.22320,3.54031,1.19468,-0.02234,0.04369,0.00272,0.00000,0.00097,1.65864,0.80843,0.00321,0.00000,3.52984,0.92558,0.00000,0.02314,0.00000,4.74294,0.35292,5.34476,435.58882,0.05714,0.00010,16.43104,NA,5.00000,21.78797,12.02826,0.00491,0.00000,0.00178,0.05210,0.61457,False,False,1.00000,0.14000,2460.25616,0.14000,1.00000,0.00055,344.58656,0.00000,0.00000,0.02844,548.35260,3.53305,0.00004,0.01202
4,1,MS,12,internode,HiddenElement,0.00000,0.00383,0.00000,0.00000,3.60999,0.00000,0.10426,-0.08355,2.25900,0.00936,0.00054,0.00000,0.00042,0.00000,0.00000,0.00000,0.00217,0.86137,1.05747,0.00000,0.00000,0.00000,2.27589,0.00000,0.00000,107.03345,0.05097,0.00002,16.38548,NA,5.00000,9.02587,0.40482,0.00099,0.00000,0.00040,0.05000,0.34000,False,False,1.00000,0.16000,431.25000,0.16000,1.00000,0.00454,67.65044,0.00000,0.00000,0.00000,626.68869,0.86354,0.00000,0.00300
4,1,MS,12,internode,StemElement,0.00030,0.00641,-0.12849,0.00000,3.46618,0.00054,0.52528,-0.03928,0.45167,0.00939,0.00091,0.00000,0.00009,0.00786,0.00072,0.00009,0.00009,0.17297,0.12888,0.00000,0.00291,0.00000,2.11902,0.00080,0.01214,21.51173,0.05177,0.00003,16.39315,NA,5.00000,1.65501,0.40792,0.00165,0.00000,0.00066,0.05002,0.42278,False,False,1.00000,0.03200,437.50000,0.03200,1.00000,0.00751,13.71387,0.00000,0.00000,0.00002,125.33774,0.17315,0.00000,0.00300
4,1,MS,12,sheath,StemElement,0.01734,0.01020,-0.36227,0.00000,3.59898,0.01736,0.13813,-0.07777,1.63740,0.01152,0.00145,0.00000,0.00060,0.38436,0.06432,0.00345,0.00121,0.81615,0.38450,0.00000,0.02833,0.00000,2.23072,0.02655,0.40227,101.33467,0.05267,0.00005,16.39815,NA,5.00000,6.77061,0.41231,0.00262,0.00000,0.00103,0.05061,0.51642,False,False,1.00000,0.12300,430.89431,0.12300,1.00000,0.00805,51.92121,0.00000,0.00000,0.00194,481.76693,0.82081,0.00000,0.00400
4,1,MS,13,peduncle,HiddenElement,0.00000,0.00494,0.00000,0.00000,3.61054,0.00000,0.22012,-0.04924,1.35913,0.01159,0.00070,0.00000,0.00051,0.00000,0.00000,0.00000,0.00086,0.70755,0.69488,0.00000,0.00000,0.00000,2.36758,0.00000,0.00000,87.80677,0.05254,0.00003,16.40094,NA,5.00000,6.27761,0.56624,0.00127,0.00000,0.00050,0.05000,0.52000,False,False,1.00000,0.10600,433.96226,0.10600,1.00000,0.00586,45.17202,0.00000,0.00000,0.00000,415.18126,0.70841,0.00000,0.00300
4,1,MS,13,peduncle,StemElement,0.00224,0.00271,-0.68650,0.00000,3.44755,0.00132,0.48568,-0.05991,0.75459,0.01136,0.00038,0.00000,0.00028,0.04264,0.00218,0.00010,0.00026,0.37955,0.68937,0.00000,0.00173,0.00000,2.10390,0.00197,0.02984,47.11460,0.05331,0.00001,16.40815,NA,5.00000,2.97391,0.68361,0.00070,0.00000,0.00027,0.05006,0.61535,False,False,1.00000,0.05800,431.03448,0.05800,1.00000,0.00311,24.49783,0.00000,0.00000,0.00007,227.17465,0.37992,0.00000,0.00300
4,1,MS,14,ear,StemElement,0.13243,0.01553,-0.66110,0.00000,3.81946,0.13234,2.35928,0.38302,2.05391,0.02250,0.00221,0.00000,0.00101,2.31234,0.71514,0.00410,0.00259,2.72311,0.83089,0.00000,0.01973,0.00000,3.56885,0.20684,3.13309,337.09665,0.05508,0.00008,16.41181,NA,5.00000,21.30814,12.02356,0.00399,0.00000,0.00150,0.05297,0.68836,False,False,1.00000,0.21000,1159.33508,0.21000,1.00000,0.00121,243.43137,0.00000,0.00000,0.02529,822.52891,2.72980,0.00004,0.01200
5,1,MS,8,internode,StemElement,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,0.00000,NA,NA,0.00000,0.00000,NA,0.00000,0.00000,NA,NA,False,True,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,NA
5,1,MS,8,sheath,StemElement,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,0.00000,NA,NA,0.00000,0.00000,NA,0.00000,0.00000,NA,NA,False,True,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,NA
5,1,MS,9,blade,LeafElement1,0.00309,0.01652,-0.07932,0.00000,1.13859,0.01180,1.98773,-0.06527,0.24508,0.01254,0.00241,0.00001,0.00033,0.06397,0.01882,0.00306,0.00006,0.28491,0.08241,0.00000,0.07885,0.00000,1.85210,0.01352,0.20486,35.48746,0.05174,0.00009,16.39138,NA,5.00000,1.74284,1.90564,0.00479,0.00000,0.00169,0.05020,0.24592,False,False,1.00000,0.04000,816.66667,0.03920,1.00000,0.01553,9.94700,0.00106,0.00080,0.00042,152.88943,0.28803,0.00000,0.00969
5,1,MS,9,internode,HiddenElement,0.00000,0.00092,0.00000,0.00000,3.58269,0.00000,0.04317,-0.04819,0.52902,0.01085,0.00013,0.00000,0.00031,0.00000,0.00000,0.00000,0.00023,0.46139,2.26627,0.00000,0.00000,0.00000,2.28797,0.00000,0.00000,57.48572,0.04894,0.00000,16.36537,NA,5.00000,4.24233,0.07814,0.00027,0.00000,0.00010,0.05000,0.03000,False,False,1.00000,0.07400,432.43243,0.07400,1.00000,0.00122,31.24339,0.00000,0.00000,0.00000,288.64663,0.46163,0.00000,0.00200
5,1,MS,9,internode,StemElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,MS,9,sheath,StemElement,0.00122,0.00613,-0.35597,0.00000,3.58390,0.00191,0.08736,-0.01603,0.30618,0.01414,0.00089,0.00000,0.00042,0.02749,0.00284,0.00026,0.00011,0.47123,0.35753,0.00000,0.00445,0.00000,2.52019,0.00212,0.03214,58.63088,0.05023,0.00003,16.37792,NA,5.00000,3.74983,0.12393,0.00178,0.00000,0.00065,0.05005,0.13609,False,False,1.00000,0.05800,431.03448,0.05800,1.00000,0.00762,24.52390,0.00000,0.00000,0.00010,226.23655,0.47159,0.00000,0.00200
5,1,MS,10,blade,LeafElement1,0.00638,0.02083,-0.21523,0.00000,5.23075,0.02775,2.22303,0.25077,-0.27375,0.03359,0.00304,0.00000,0.00047,0.12120,0.04903,0.00647,0.00000,0.96320,0.22161,0.00000,0.13077,0.00000,3.91946,0.03383,0.51253,119.44450,0.05175,0.00011,16.39149,NA,5.00000,5.87033,2.71866,0.00604,0.00000,0.00213,0.05024,0.27481,False,False,1.00000,0.05000,2450.00000,0.05000,1.00000,0.01257,79.93131,0.00000,0.00000,0.00127,195.03151,0.96967,0.00000,0.01106
5,1,MS,10,internode,HiddenElement,0.00000,0.00228,0.00000,0.00000,3.58034,0.00000,0.03003,-0.04863,0.88902,0.00911,0.00033,0.00000,0.00026,0.00000,0.00000,0.00000,0.00058,0.56986,1.11984,0.00000,0.00000,0.00000,2.37332,0.00000,0.00000,71.01826,0.04835,0.00001,16.35961,NA,5.00000,6.53786,0.08006,0.00066,0.00000,0.00025,0.05000,0.11000,False,False,1.00000,0.10900,431.19266,0.10900,1.00000,0.00301,45.98039,0.00000,0.00000,0.00000,425.16869,0.57044,0.00000,0.00300
5,1,MS,10,internode,StemElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,MS,10,sheath,StemElement,0.00130,0.00981,-0.20696,0.00000,3.62718,0.00245,0.07232,-0.04209,0.53432,0.01060,0.00143,0.00000,0.00028,0.03198,0.00491,0.00051,0.00023,0.44481,0.20863,0.00000,0.00705,0.00000,2.33410,0.00272,0.04115,55.39744,0.04972,0.00005,16.37267,NA,5.00000,4.28922,0.12913,0.00285,0.00000,0.00105,0.05006,0.21386,False,False,1.00000,0.07300,438.35616,0.07300,1.00000,0.01199,31.25108,0.00000,0.00000,0.00016,284.74600,0.44556,0.00000,0.00300
5,1,MS,11,blade,LeafElement1,0.02466,0.02210,-0.44141,0.00000,4.88186,0.09942,2.80643,0.59321,-0.72935,0.04077,0.00322,0.00000,0.00077,0.40793,0.19522,0.00484,0.00000,2.10535,0.46607,0.00000,0.05429,0.00000,4.31689,0.12316,1.86575,260.76182,0.05328,0.00012,16.40413,NA,5.00000,12.21994,6.17784,0.00641,0.00000,0.00220,0.05061,0.39566,False,False,1.00000,0.09000,2450.00000,0.09000,1.00000,0.00240,193.47045,0.00000,0.00000,0.00821,351.05672,2.11019,0.00001,0.01174
5,1,MS,11,internode,HiddenElement,0.00000,0.00374,0.00000,0.00000,3.60297,0.00000,0.03243,-0.06140,1.26073,0.00885,0.00055,0.00000,0.00032,0.00000,0.00000,0.00000,0.00115,0.77283,0.94921,0.00000,0.00000,0.00000,2.36990,0.00000,0.00000,96.22742,0.04959,0.00002,16.37177,NA,5.00000,9.10075,0.12055,0.00108,0.00000,0.00040,0.05000,0.21000,False,False,1.00000,0.15200,434.21053,0.15200,1.00000,0.00495,64.55525,0.00000,0.00000,0.00000,592.89579,0.77398,0.00000,0.00300
5,1,MS,11,internode,StemElement,0.00000,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,0.00337,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,0.05022,NA,16.37808,NA,NA,0.00000,0.00000,NA,0.00000,0.00000,0.05000,0.26659,False,True,0.00000,NA,NA,0.00000,NA,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,0.00300
5,1,MS,11,sheath,StemElement,0.00288,0.01176,-0.20303,0.00000,3.57670,0.00516,0.07329,-0.05068,0.75445,0.00960,0.00172,0.00000,0.00028,0.07070,0.01288,0.00120,0.00043,0.52428,0.20672,0.00000,0.01274,0.00000,2.33060,0.00578,0.08750,65.27887,0.05015,0.00006,16.37645,NA,5.00000,5.57150,0.17029,0.00341,0.00000,0.00124,0.05014,0.33234,False,False,1.00000,0.09500,431.57895,0.09500,1.00000,0.01316,40.06451,0.00000,0.00000,0.00045,370.55987,0.52591,0.00000,0.00400
5,1,MS,12,blade,LeafElement1,0.12616,0.01918,-0.79942,0.00000,4.10558,0.30911,3.37343,1.01370,-0.85063,0.04369,0.00280,0.00000,0.00097,1.65864,0.80843,0.00276,0.00000,3.51526,0.92558,0.00000,0.01990,0.00000,4.54724,0.35359,5.35488,434.51205,0.05714,0.00010,16.43104,NA,5.00000,20.62067,11.55154,0.00556,0.00000,0.00178,0.05210,0.61457,False,False,1.00000,0.14000,2460.25616,0.14000,1.00000,0.00047,344.67709,0.00000,0.00000,0.03969,546.08823,3.51802,0.00005,0.01202
5,1,MS,12,internode,HiddenElement,0.00000,0.00385,0.00000,0.00000,3.57210,0.00000,0.09956,-0.07462,1.27941,0.00936,0.00056,0.00000,0.00042,0.00000,0.00000,0.00000,0.00123,0.86105,1.05747,0.00000,0.00000,0.00000,2.31674,0.00000,0.00000,107.11615,0.05097,0.00002,16.38548,NA,5.00000,9.31482,0.38963,0.00112,0.00000,0.00040,0.05000,0.34000,False,False,1.00000,0.16000,431.25000,0.16000,1.00000,0.00510,67.44419,0.00000,0.00000,0.00000,624.10083,0.86228,0.00000,0.00300
5,1,MS,12,internode,StemElement,0.00030,0.00644,-0.12849,0.00000,3.44304,0.00070,0.50250,-0.03435,0.25564,0.00939,0.00094,0.00000,0.00009,0.00786,0.00072,0.00010,0.00005,0.17315,0.12888,0.00000,0.00307,0.00000,2.19076,0.00077,0.01163,21.55496,0.05177,0.00003,16.39315,NA,5.00000,1.73963,0.39330,0.00187,0.00000,0.00066,0.05002,0.42278,False,False,1.00000,0.03200,437.50000,0.03200,1.00000,0.00834,13.67247,0.00000,0.00000,0.00002,124.82017,0.17329,0.00000,0.00300
5,1,MS,12,sheath,StemElement,0.01734,0.01023,-0.36227,0.00000,3.56127,0.02383,0.13247,-0.06908,0.88223,0.01152,0.00149,0.00000,0.00060,0.38436,0.06432,0.00284,0.00065,0.81592,0.38450,0.00000,0.02335,0.00000,2.27952,0.02758,0.41780,101.42126,0.05267,0.00005,16.39815,NA,5.00000,7.01945,0.39853,0.00297,0.00000,0.00103,0.05061,0.51642,False,False,1.00000,0.12300,430.89431,0.12300,1.00000,0.00636,51.75895,0.00000,0.00000,0.00269,479.77751,0.81942,0.00000,0.00400
5,1,MS,13,peduncle,HiddenElement,0.00000,0.00496,0.00000,0.00000,3.57540,0.00000,0.21016,-0.04303,0.71010,0.01159,0.00072,0.00000,0.00051,0.00000,0.00000,0.00000,0.00045,0.70714,0.69488,0.00000,0.00000,0.00000,2.40276,0.00000,0.00000,87.85770,0.05254,0.00003,16.40094,NA,5.00000,6.45601,0.54488,0.00144,0.00000,0.00050,0.05000,0.52000,False,False,1.00000,0.10600,433.96226,0.10600,1.00000,0.00658,45.04455,0.00000,0.00000,0.00000,413.46680,0.70759,0.00000,0.00300
5,1,MS,13,peduncle,StemElement,0.00224,0.00272,-0.68650,0.00000,3.42340,0.00174,0.46309,-0.05367,0.39861,0.01136,0.00040,0.00000,0.00028,0.04264,0.00218,0.00011,0.00014,0.37962,0.68937,0.00000,0.00186,0.00000,2.16525,0.00194,0.02943,47.17405,0.05331,0.00001,16.40815,NA,5.00000,3.10848,0.65695,0.00079,0.00000,0.00027,0.05006,0.61535,False,False,1.00000,0.05800,431.03448,0.05800,1.00000,0.00340,24.42272,0.00000,0.00000,0.00009,226.23655,0.37986,0.00000,0.00300
5,1,MS,14,ear,StemElement,0.13243,0.01559,-0.66110,0.00000,3.97362,0.18241,2.24789,0.35691,0.79368,0.02250,0.00227,0.00000,0.00101,2.31234,0.71514,0.00230,0.00100,2.71679,0.83089,0.00000,0.01107,0.00000,3.50826,0.20862,3.16007,336.74591,0.05508,0.00008,16.41181,NA,5.00000,21.03248,11.54607,0.00452,0.00000,0.00150,0.05297,0.68836,False,False,1.00000,0.21000,1159.33508,0.21000,1.00000,0.00067,243.35628,0.00000,0.00000,0.03513,819.13234,2.72009,0.00004,0.01200
6,1,MS,8,internode,StemElement,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,0.00000,NA,NA,0.00000,0.00000,NA,0.00000,0.00000,NA,NA,False,True,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,NA
6,1,MS,8,sheath,StemElement,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,0.00000,NA,NA,0.00000,0.00000,NA,0.00000,0.00000,NA,NA,False,True,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,NA
6,1,MS,9,blade,LeafElement1,0.01542,0.01681,-0.06748,0.00000,1.20579,0.06190,1.94239,-0.05749,0.29179,0.01260,0.00252,0.00001,0.00033,0.31983,0.09337,0.00891,0.00007,0.28606,0.08289,0.00000,0.23095,0.00000,1.99952,0.10094,1.52923,35.42786,0.05297,0.00009,16.49326,NA,5.00000,1.86160,1.82183,0.00544,0.00000,0.00168,0.05099,0.24592,False,False,1.00000,0.04000,816.66667,0.03895,1.00000,0.00561,9.91621,0.00108,0.00105,0.00218,151.29194,0.29504,0.00000,0.00969
6,1,MS,9,internode,HiddenElement,0.00000,0.00093,0.00000,0.00000,3.62910,0.00000,0.04223,-0.04197,0.53313,0.01088,0.00014,0.00000,0.00031,0.00000,0.00000,0.00000,0.00024,0.46440,2.28571,0.00000,0.00000,0.00000,2.38642,0.00000,0.00000,57.53174,0.04922,0.00000,16.46458,NA,5.00000,4.38296,0.07524,0.00030,0.00000,0.00010,0.05000,0.03000,False,False,1.00000,0.07400,432.43243,0.07400,1.00000,0.00136,31.14879,0.00000,0.00000,0.00000,287.41293,0.46464,0.00000,0.00200
6,1,MS,9,internode,StemElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1,MS,9,sheath,StemElement,0.00610,0.00620,-0.35122,0.00000,3.63232,0.00780,0.08647,-0.01216,0.31631,0.01415,0.00093,0.00000,0.00042,0.13747,0.01421,0.00124,0.00011,0.47412,0.35904,0.00000,0.02155,0.00000,2.60465,0.01074,0.16276,58.65240,0.05080,0.00003,16.47877,NA,5.00000,3.83246,0.12076,0.00201,0.00000,0.00065,0.05023,0.13609,False,False,1.00000,0.05800,431.03448,0.05800,1.00000,0.00727,24.46279,0.00000,0.00000,0.00041,225.26960,0.47546,0.00000,0.00200
6,1,MS,10,blade,LeafElement1,0.03183,0.02148,-0.18709,0.00000,5.54714,0.17843,2.17166,0.23164,-0.07162,0.03345,0.00322,0.00000,0.00047,0.60600,0.24451,0.00434,0.00000,0.96708,0.21892,0.00000,0.08768,0.00000,3.92026,0.28507,4.31764,119.23896,0.05335,0.00011,16.49664,NA,5.00000,5.73878,2.61452,0.00695,0.00000,0.00213,0.05119,0.27481,False,False,1.00000,0.05000,2450.00000,0.05000,1.00000,0.00093,79.85732,0.00000,0.00000,0.00806,194.19793,0.97142,0.00001,0.01106
6,1,MS,10,internode,HiddenElement,0.00000,0.00229,0.00000,0.00000,3.62733,0.00000,0.02953,-0.04187,0.88344,0.00912,0.00034,0.00000,0.00026,0.00000,0.00000,0.00000,0.00058,0.57349,1.12910,0.00000,0.00000,0.00000,2.46342,0.00000,0.00000,71.06580,0.04864,0.00001,16.45879,NA,5.00000,6.71562,0.07749,0.00074,0.00000,0.00025,0.05000,0.11000,False,False,1.00000,0.10900,431.19266,0.10900,1.00000,0.00335,45.85018,0.00000,0.00000,0.00000,423.35148,0.57407,0.00000,0.00300
6,1,MS,10,internode,StemElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1,MS,10,sheath,StemElement,0.00651,0.00994,-0.20131,0.00000,3.67438,0.01007,0.07218,-0.03556,0.55046,0.01063,0.00149,0.00000,0.00028,0.15992,0.02453,0.00240,0.00024,0.44781,0.20966,0.00000,0.03327,0.00000,2.43520,0.01396,0.21157,55.44869,0.05036,0.00005,16.47374,NA,5.00000,4.43359,0.12686,0.00322,0.00000,0.00105,0.05032,0.21386,False,False,1.00000,0.07300,438.35616,0.07300,1.00000,0.01096,31.15795,0.00000,0.00000,0.00066,283.52897,0.45046,0.00000,0.00300
6,1,MS,11,blade,LeafElement1,0.12267,0.02375,-0.32210,0.00000,5.23867,0.47394,2.73811,0.52725,0.03756,0.04056,0.00357,0.00000,0.00077,2.03964,0.97111,0.00352,0.00002,2.11503,0.44477,0.00000,0.03953,0.00000,4.27625,0.66048,9.99851,260.23065,0.05726,0.00013,16.52240,NA,5.00000,11.75802,5.93366,0.00769,0.00000,0.00220,0.05305,0.39566,False,False,1.00000,0.09000,2450.00000,0.09000,1.00000,0.00032,193.40120,0.00000,0.00000,0.03851,349.55627,2.11857,0.00005,0.01174
6,1,MS,11,internode,HiddenElement,0.00000,0.00376,0.00000,0.00000,3.65013,0.00000,0.03191,-0.05302,1.27169,0.00886,0.00057,0.00000,0.00032,0.00000,0.00000,0.00000,0.00116,0.77772,0.95697,0.00000,0.00000,0.00000,2.45971,0.00000,0.00000,96.28840,0.04988,0.00002,16.47101,NA,5.00000,9.34733,0.11678,0.00122,0.00000,0.00040,0.05000,0.21000,False,False,1.00000,0.15200,434.21053,0.15200,1.00000,0.00551,64.36964,0.00000,0.00000,0.00000,590.36170,0.77888,0.00000,0.00300
6,1,MS,11,internode,StemElement,0.00000,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,0.01683,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,0.05054,NA,16.47759,NA,NA,0.00000,0.00000,NA,0.00000,0.00000,0.05000,0.26659,False,True,0.00000,NA,NA,0.00000,NA,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,0.00300
6,1,MS,11,sheath,StemElement,0.01437,0.01201,-0.18836,0.00000,3.62347,0.02211,0.07299,-0.04325,0.79661,0.00962,0.00180,0.00000,0.00028,0.35350,0.06432,0.00478,0.00045,0.52791,0.20679,0.00000,0.05082,0.00000,2.42940,0.03147,0.47684,65.34325,0.05122,0.00006,16.47962,NA,5.00000,5.75267,0.16697,0.00389,0.00000,0.00124,0.05072,0.33234,False,False,1.00000,0.09500,431.57895,0.09500,1.00000,0.00951,39.94772,0.00000,0.00000,0.00190,368.97606,0.53314,0.00000,0.00400
6,1,MS,12,blade,LeafElement1,0.62168,0.02385,-0.14862,0.00000,4.44159,1.28282,3.28947,0.88360,2.24811,0.04345,0.00358,0.00000,0.00097,8.29322,3.98359,0.00354,0.00189,3.54235,0.77030,0.00000,0.02555,0.00000,4.48214,1.76029,26.60911,433.59115,0.07102,0.00013,16.59608,NA,5.00000,19.66569,11.08878,0.00772,0.00000,0.00178,0.06040,0.61457,False,False,1.00000,0.14000,2461.97919,0.14000,1.00000,0.00012,344.71118,0.00000,0.00000,0.16216,543.75420,3.54778,0.00022,0.01202
6,1,MS,12,internode,HiddenElement,0.00000,0.00387,0.00000,0.00000,3.61906,0.00000,0.09732,-0.06549,1.28806,0.00937,0.00058,0.00000,0.00042,0.00000,0.00000,0.00000,0.00124,0.86655,1.06623,0.00000,0.00000,0.00000,2.40894,0.00000,0.00000,107.19011,0.05128,0.00002,16.48479,NA,5.00000,9.58754,0.37494,0.00125,0.00000,0.00040,0.05000,0.34000,False,False,1.00000,0.16000,431.25000,0.16000,1.00000,0.00567,67.24543,0.00000,0.00000,0.00000,621.43337,0.86779,0.00000,0.00300
6,1,MS,12,internode,StemElement,0.00152,0.00649,-0.12822,0.00000,3.50088,0.00277,0.49221,-0.02958,0.25862,0.00943,0.00097,0.00000,0.00009,0.03928,0.00361,0.00050,0.00005,0.17447,0.13018,0.00000,0.01576,0.00000,2.30709,0.00375,0.05684,21.59391,0.05218,0.00003,16.49284,NA,5.00000,1.81801,0.37925,0.00210,0.00000,0.00066,0.05010,0.42278,False,False,1.00000,0.03200,437.50000,0.03200,1.00000,0.00881,13.63304,0.00000,0.00000,0.00008,124.28667,0.17502,0.00000,0.00300
6,1,MS,12,sheath,StemElement,0.08643,0.01100,-0.25969,0.00000,3.60816,0.10946,0.13021,-0.06017,1.12917,0.01154,0.00165,0.00000,0.00060,1.92181,0.32049,0.00288,0.00083,0.82227,0.37049,0.00000,0.02361,0.00000,2.37907,0.15650,2.37075,101.50372,0.05658,0.00006,16.51625,NA,5.00000,7.25748,0.38562,0.00356,0.00000,0.00103,0.05305,0.51642,False,False,1.00000,0.12300,430.89431,0.12300,1.00000,0.00112,51.60338,0.00000,0.00000,0.01216,477.72690,0.82598,0.00002,0.00400
