t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_min_upt,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,delta_mstruct_growth,mstruct,nitrates,proteins,rate_mstruct_death,regul_transpiration,senesced_mstruct,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi
492,1,MS,roots,0.79067,1.31120,0.31499,1.00142,2.90616,36.61989,0.00200,0.00709,NA,0.12959,4.50227,NA,NA,NA,9.89811,27.30463,0.12340,NA,5.07626,NA,NA,512.66084,0.07823,6.55598,11.34072,NA,6.05459,25.08756,0.00221,0.53036,577.47317,NA,0.00000,0.01927,0.26814,NA,NA,3960.29315,79.28885,14.52996
493,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,180.39112,0.00000,NA,NA,NA,NA,5.27663,NA,2196.01973,0.00000,NA,NA,NA,NA,1495125.20271,NA,NA,NA,NA,NA,402.07772,NA,NA,0.00000,8834.32260,7374.12844,NA,NA,NA
493,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.12490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16917.61294,NA,NA
493,1,MS,roots,0.79067,0.00000,0.30277,1.02066,2.91719,37.96937,0.00000,0.00709,NA,0.14361,4.65090,NA,NA,NA,11.05393,27.30463,0.13676,NA,5.67179,NA,NA,512.42609,0.00000,-41.26101,11.71510,NA,5.81984,25.18279,0.00221,0.53036,588.56845,NA,0.00000,0.01927,0.26814,NA,NA,3930.10395,79.28885,15.84844
494,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,184.00335,0.00000,NA,NA,NA,NA,5.35004,NA,2239.99376,0.00000,NA,NA,NA,NA,1500655.47464,NA,NA,NA,NA,NA,407.44259,NA,NA,0.00000,9100.86157,7374.12844,NA,NA,NA
494,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.20253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16773.51491,NA,NA
494,1,MS,roots,0.81067,8.98097,0.47890,1.68547,4.43776,36.21160,0.01313,0.00708,NA,0.14462,4.40534,NA,NA,NA,11.20876,27.99504,0.13766,NA,5.79085,NA,NA,511.12386,0.53329,44.90486,11.09658,NA,5.66650,23.58188,0.00227,0.53058,598.29265,NA,0.00000,0.03130,0.27019,NA,NA,3876.93211,81.29371,15.75872
495,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,150.48088,0.00000,NA,NA,NA,NA,4.36454,NA,1831.90273,0.00000,NA,NA,NA,NA,1505873.52539,NA,NA,NA,NA,NA,411.81236,NA,NA,0.00000,9318.81890,7374.12844,NA,NA,NA
495,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.03706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16716.65423,NA,NA
495,1,MS,roots,0.81067,1.51522,0.45512,1.70541,4.10779,28.05863,0.00211,0.00708,NA,0.11817,3.41167,NA,NA,NA,9.17761,27.99504,0.11248,NA,4.73897,NA,NA,510.84253,0.08975,7.57609,8.59363,NA,5.38517,21.82846,0.00227,0.53058,605.37029,NA,0.00000,0.03130,0.27019,NA,NA,3872.71730,81.29371,12.70745
496,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,135.05858,0.00000,NA,NA,NA,NA,3.91588,NA,1644.15694,0.00000,NA,NA,NA,NA,1510749.02714,NA,NA,NA,NA,NA,415.72834,NA,NA,0.00000,9514.45756,7374.12844,NA,NA,NA
496,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.38552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16582.99511,NA,NA
496,1,MS,roots,0.71445,9.27851,0.25847,0.96618,2.29114,23.96411,0.01321,0.00706,NA,0.10503,2.89847,NA,NA,NA,8.22232,24.67224,0.09994,NA,4.25625,NA,NA,509.90396,0.54941,46.39256,7.30093,NA,5.45579,21.71957,0.00200,0.53077,611.83367,NA,0.00000,0.01755,0.27200,NA,NA,3832.65706,71.64475,11.22582
497,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,134.04414,0.00000,NA,NA,NA,NA,3.89070,NA,1631.80744,0.00000,NA,NA,NA,NA,1515598.55992,NA,NA,NA,NA,NA,419.61747,NA,NA,0.00000,9708.61684,7374.12844,NA,NA,NA
497,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.55416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16494.83146,NA,NA
497,1,MS,roots,0.71445,0.00000,0.25273,0.97572,2.28634,22.60015,0.00000,0.00706,NA,0.10411,2.73140,NA,NA,NA,8.17572,24.67224,0.09907,NA,4.22709,NA,NA,509.78297,0.00000,-5.76018,6.88010,NA,5.33480,21.67408,0.00200,0.53077,617.87389,NA,0.00000,0.01755,0.27200,NA,NA,3826.68651,71.64475,11.01123
498,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,118.25329,0.00000,NA,NA,NA,NA,3.44652,NA,1439.57506,0.00000,NA,NA,NA,NA,1519966.44212,NA,NA,NA,NA,NA,423.05687,NA,NA,0.00000,9879.92409,7374.12844,NA,NA,NA
498,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.32703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16324.00048,NA,NA
498,1,MS,roots,0.63988,3.73641,0.10731,0.41478,1.00488,19.04251,0.00531,0.00705,NA,0.09084,2.28760,NA,NA,NA,7.22657,22.09704,0.08641,NA,3.73181,NA,NA,508.92229,0.22240,18.68207,5.76222,NA,5.37534,22.60593,0.00179,0.53094,623.31065,NA,0.00000,0.00739,0.27362,NA,NA,3781.51019,64.16673,9.60501
499,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,106.47066,0.00000,NA,NA,NA,NA,3.11852,NA,1296.13732,0.00000,NA,NA,NA,NA,1523905.70207,NA,NA,NA,NA,NA,426.16856,NA,NA,0.00000,10034.15172,7374.12844,NA,NA,NA
499,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.90929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16208.39274,NA,NA
499,1,MS,roots,0.63988,0.00000,0.10626,0.41786,1.03879,16.42622,0.00000,0.00705,NA,0.08153,1.96971,NA,NA,NA,6.56243,22.09704,0.07755,NA,3.36208,NA,NA,508.86952,0.00000,-24.09383,4.96148,NA,5.32257,23.36883,0.00179,0.53094,627.92897,NA,0.00000,0.00739,0.27362,NA,NA,3767.62742,64.16673,8.61367
500,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,97.16970,0.00000,NA,NA,NA,NA,2.86570,NA,1182.91072,0.00000,NA,NA,NA,NA,1527475.10152,NA,NA,NA,NA,NA,429.02471,NA,NA,0.00000,10174.91950,7374.12844,NA,NA,NA
500,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.12695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16032.55784,NA,NA
500,1,MS,roots,0.52266,0.00000,0.02542,0.10148,0.26466,14.41334,0.00000,0.00704,NA,0.07355,1.71744,NA,NA,NA,6.00850,18.04923,0.06994,NA,3.07040,NA,NA,508.09141,0.00000,-1.20432,4.32604,NA,5.27892,24.68355,0.00146,0.53108,632.20530,NA,0.00000,0.00178,0.27495,NA,NA,3721.05373,52.41245,7.79948
501,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,97.86302,0.00000,NA,NA,NA,NA,2.90555,NA,1191.35095,0.00000,NA,NA,NA,NA,1531075.07269,NA,NA,NA,NA,NA,431.92160,NA,NA,0.00000,10316.68719,7374.12844,NA,NA,NA
501,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.64413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15885.67556,NA,NA
501,1,MS,roots,0.52266,0.00000,0.02548,0.10214,0.27936,13.92621,0.00000,0.00704,NA,0.07368,1.65453,NA,NA,NA,6.04915,18.04923,0.07007,NA,3.09439,NA,NA,508.10330,0.00000,-39.34530,4.16758,NA,5.29081,26.05476,0.00146,0.53108,636.32963,NA,0.00000,0.00178,0.27495,NA,NA,3699.28542,52.41245,7.77736
502,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,95.59598,0.00000,NA,NA,NA,NA,2.85581,NA,1163.75270,0.00000,NA,NA,NA,NA,1534583.55032,NA,NA,NA,NA,NA,434.76891,NA,NA,0.00000,10455.17573,7374.12844,NA,NA,NA
502,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.74651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15714.40476,NA,NA
502,1,MS,roots,0.51309,0.00000,0.02246,0.09226,0.26320,13.09330,0.00000,0.00703,NA,0.07107,1.54481,NA,NA,NA,5.89457,17.71876,0.06757,NA,3.02454,NA,NA,507.28611,0.00000,-4.41309,3.89121,NA,5.19439,27.34056,0.00144,0.53121,640.17144,NA,0.00000,0.00160,0.27625,NA,NA,3649.48275,51.45280,7.51044
503,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,89.87440,0.00000,NA,NA,NA,NA,2.70164,NA,1094.10018,0.00000,NA,NA,NA,NA,1537852.04916,NA,NA,NA,NA,NA,437.46304,NA,NA,0.00000,10585.36953,7374.12844,NA,NA,NA
503,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.27730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15578.76509,NA,NA
503,1,MS,roots,0.51309,0.00000,0.02251,0.09276,0.27516,11.85396,0.00000,0.00703,NA,0.06648,1.39460,NA,NA,NA,5.57501,17.71876,0.06321,NA,2.84523,NA,NA,507.29731,0.00000,-36.56343,3.51285,NA,5.20558,28.58270,0.00144,0.53121,643.63183,NA,0.00000,0.00160,0.27625,NA,NA,3628.93148,51.45280,7.03609
504,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,40.70849,0.00000,NA,NA,NA,NA,1.23142,NA,495.57118,0.00000,NA,NA,NA,NA,1539011.72944,NA,NA,NA,NA,NA,438.69076,NA,NA,0.00000,10644.33356,7374.12844,NA,NA,NA
504,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.65847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15511.94057,NA,NA
504,1,MS,roots,0.16960,0.00000,0.02080,0.08812,0.26446,5.28519,0.00000,0.00703,NA,0.02992,0.61966,NA,NA,NA,2.80096,5.85702,0.02845,NA,1.28902,NA,NA,506.92879,0.00000,-7.51024,1.56086,NA,5.07472,28.98176,0.00047,0.53126,645.10307,NA,0.00000,0.00152,0.27668,NA,NA,3604.73739,17.00798,3.45055
505,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,41.38018,0.00000,NA,NA,NA,NA,1.25886,NA,503.74813,0.00000,NA,NA,NA,NA,1540198.05325,NA,NA,NA,NA,NA,439.94633,NA,NA,0.00000,10704.27000,7374.12844,NA,NA,NA
505,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.97535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15449.72805,NA,NA
505,1,MS,roots,0.16960,0.00000,0.02077,0.08832,0.26838,5.28326,0.00000,0.00703,NA,0.03034,0.61853,NA,NA,NA,2.83865,5.85702,0.02884,NA,1.31064,NA,NA,506.92335,0.00000,-16.62417,1.55800,NA,5.06927,29.41156,0.00047,0.53126,646.57167,NA,0.00000,0.00152,0.27668,NA,NA,3594.30901,17.00798,3.48752
506,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,41.02816,0.00000,NA,NA,NA,NA,1.25492,NA,499.46280,0.00000,NA,NA,NA,NA,1541370.98684,NA,NA,NA,NA,NA,441.19800,NA,NA,0.00000,10763.69742,7374.12844,NA,NA,NA
506,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.14719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15380.17825,NA,NA
506,1,MS,roots,0.17141,0.00000,0.01712,0.07424,0.22846,5.15548,0.00000,0.00702,NA,0.02991,0.60171,NA,NA,NA,2.81335,5.91926,0.02843,NA,1.29979,NA,NA,506.59345,0.00000,-3.95512,1.51565,NA,4.97969,29.85130,0.00048,0.53130,648.01105,NA,0.00000,0.00127,0.27712,NA,NA,3572.97220,17.18871,3.44498
507,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,39.67846,0.00000,NA,NA,NA,NA,1.21975,NA,483.03203,0.00000,NA,NA,NA,NA,1542492.01111,NA,NA,NA,NA,NA,442.41499,NA,NA,0.00000,10821.16883,7374.12844,NA,NA,NA
507,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.35503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15319.60970,NA,NA
507,1,MS,roots,0.17141,0.00000,0.01711,0.07440,0.23181,4.90645,0.00000,0.00702,NA,0.02886,0.57192,NA,NA,NA,2.73550,5.91926,0.02744,NA,1.25736,NA,NA,506.59094,0.00000,-15.29061,1.44060,NA,4.97717,30.28911,0.00048,0.53130,649.37490,NA,0.00000,0.00127,0.27712,NA,NA,3564.04520,17.18871,3.33628
508,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,38.36881,0.00000,NA,NA,NA,NA,1.18518,NA,467.08878,0.00000,NA,NA,NA,NA,1543561.49404,NA,NA,NA,NA,NA,443.59744,NA,NA,0.00000,10876.74395,7374.12844,NA,NA,NA
508,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.46470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15254.81489,NA,NA
508,1,MS,roots,0.15619,0.00000,0.01593,0.07063,0.22254,4.67477,0.00000,0.00702,NA,0.02776,0.54334,NA,NA,NA,2.65571,5.39379,0.02639,NA,1.21612,NA,NA,506.28665,0.00000,-3.87675,1.36861,NA,4.89191,30.69160,0.00044,0.53134,650.66986,NA,0.00000,0.00121,0.27751,NA,NA,3544.22897,15.66282,3.22682
509,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,38.04167,0.00000,NA,NA,NA,NA,1.18037,NA,463.10629,0.00000,NA,NA,NA,NA,1544618.09163,NA,NA,NA,NA,NA,444.77538,NA,NA,0.00000,10931.84454,7374.12844,NA,NA,NA
509,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.59644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15196.78195,NA,NA
509,1,MS,roots,0.15619,0.00000,0.01592,0.07076,0.22556,4.56443,0.00000,0.00702,NA,0.02747,0.52987,NA,NA,NA,2.63648,5.39379,0.02611,NA,1.20606,NA,NA,506.28461,0.00000,-14.73449,1.33467,NA,4.88987,31.10832,0.00044,0.53134,651.93090,NA,0.00000,0.00121,0.27751,NA,NA,3535.76464,15.66282,3.19381
510,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,38.67679,0.00000,NA,NA,NA,NA,1.20299,NA,470.83802,0.00000,NA,NA,NA,NA,1545700.45989,NA,NA,NA,NA,NA,445.97700,NA,NA,0.00000,10987.86260,7374.12844,NA,NA,NA
510,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.62019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15161.81735,NA,NA
510,1,MS,roots,0.15797,1.26100,0.03062,0.13815,0.44219,4.57565,0.00173,0.00702,NA,0.02780,0.52980,NA,NA,NA,2.66857,5.45508,0.02642,NA,1.22633,NA,NA,505.99900,0.08010,6.30498,1.33451,NA,4.82587,31.29569,0.00044,0.53138,653.12315,NA,0.00000,0.00235,0.27792,NA,NA,3518.30333,15.84079,3.22616
511,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,41.67536,0.00000,NA,NA,NA,NA,1.29922,NA,507.34157,0.00000,NA,NA,NA,NA,1546900.31191,NA,NA,NA,NA,NA,447.27483,NA,NA,0.00000,11048.22359,7374.12844,NA,NA,NA
511,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.65373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15129.83582,NA,NA
511,1,MS,roots,0.15797,0.00000,0.03059,0.13842,0.44584,4.85186,0.00000,0.00702,NA,0.02993,0.56152,NA,NA,NA,2.84035,5.45508,0.02845,NA,1.32164,NA,NA,505.99380,0.00000,-2.91840,1.41440,NA,4.82066,31.55394,0.00044,0.53138,654.39605,NA,0.00000,0.00235,0.27792,NA,NA,3515.09247,15.84079,3.43179
512,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,45.26702,0.00000,NA,NA,NA,NA,1.40512,NA,551.06524,0.00000,NA,NA,NA,NA,1548243.28266,NA,NA,NA,NA,NA,448.68286,NA,NA,0.00000,11113.77788,7374.12844,NA,NA,NA
512,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.30838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15167.98281,NA,NA
512,1,MS,roots,0.19587,8.14232,0.10100,0.45427,1.42795,5.20263,0.01128,0.00701,NA,0.03241,0.60122,NA,NA,NA,3.03957,6.76412,0.03080,NA,1.43534,NA,NA,505.75602,0.51616,40.71159,1.51440,NA,4.85777,30.84344,0.00055,0.53143,655.44881,NA,0.00000,0.00770,0.27841,NA,NA,3505.24811,19.64207,3.67320
513,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,47.94852,0.00000,NA,NA,NA,NA,1.48213,NA,583.70888,0.00000,NA,NA,NA,NA,1549695.31083,NA,NA,NA,NA,NA,450.16794,NA,NA,0.00000,11183.21560,7374.12844,NA,NA,NA
513,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.98915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15206.33629,NA,NA
513,1,MS,roots,0.19587,6.88792,0.10433,0.45505,1.39990,5.42972,0.00983,0.00701,NA,0.03444,0.62856,NA,NA,NA,3.19435,6.76412,0.03273,NA,1.52034,NA,NA,505.91625,0.43482,34.43962,1.58327,NA,5.01800,30.23763,0.00055,0.53143,656.57031,NA,0.00000,0.00770,0.27841,NA,NA,3517.21373,19.64207,3.85736
514,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,47.95146,0.00000,NA,NA,NA,NA,1.47673,NA,583.74468,0.00000,NA,NA,NA,NA,1551147.33899,NA,NA,NA,NA,NA,451.64725,NA,NA,0.00000,11252.66017,7374.12844,NA,NA,NA
514,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.47779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15222.29200,NA,NA
514,1,MS,roots,0.21179,9.91395,0.10910,0.46152,1.38817,5.35675,0.01462,0.00701,NA,0.03442,0.61987,NA,NA,NA,3.19167,7.31393,0.03271,NA,1.52042,NA,NA,505.78366,0.62353,49.56976,1.56139,NA,5.18232,29.61296,0.00059,0.53148,657.66197,NA,0.00000,0.00780,0.27895,NA,NA,3514.92468,21.23865,3.84596
515,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,49.14545,0.00000,NA,NA,NA,NA,1.50875,NA,598.27986,0.00000,NA,NA,NA,NA,1552648.45260,NA,NA,NA,NA,NA,453.15826,NA,NA,0.00000,11323.83330,7374.12844,NA,NA,NA
515,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.15802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15244.72870,NA,NA
515,1,MS,roots,0.21179,6.41545,0.11257,0.46230,1.36252,5.40816,0.00972,0.00701,NA,0.03540,0.62699,NA,NA,NA,3.26355,7.31393,0.03364,NA,1.55835,NA,NA,505.94827,0.40223,32.07727,1.57933,NA,5.34693,29.06590,0.00059,0.53148,658.77204,NA,0.00000,0.00780,0.27895,NA,NA,3527.75572,21.23865,3.92595
516,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,50.37313,0.00000,NA,NA,NA,NA,1.53582,NA,613.22521,0.00000,NA,NA,NA,NA,1554200.10090,NA,NA,NA,NA,NA,454.69911,NA,NA,0.00000,11396.77940,7374.12844,NA,NA,NA
516,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.56813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15302.75296,NA,NA
516,1,MS,roots,0.22639,13.07612,0.14561,0.57932,1.65431,5.47200,0.02049,0.00700,NA,0.03628,0.63438,NA,NA,NA,3.32959,7.81814,0.03447,NA,1.59702,NA,NA,505.81223,0.81420,65.38060,1.59793,NA,5.52779,28.20480,0.00063,0.53154,659.78060,NA,0.00000,0.00976,0.27953,NA,NA,3527.93154,22.70279,4.00025
517,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,53.76550,0.00000,NA,NA,NA,NA,1.62865,NA,654.52275,0.00000,NA,NA,NA,NA,1555893.80070,NA,NA,NA,NA,NA,456.33281,NA,NA,0.00000,11474.63795,7374.12844,NA,NA,NA
517,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.08585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15363.37527,NA,NA
517,1,MS,roots,0.22639,10.34294,0.15202,0.58028,1.61168,5.75116,0.01682,0.00700,NA,0.03894,0.66871,NA,NA,NA,3.52634,7.81814,0.03700,NA,1.70447,NA,NA,506.05552,0.63985,51.71470,1.68441,NA,5.77107,27.47794,0.00063,0.53154,660.87604,NA,0.00000,0.00976,0.27953,NA,NA,3548.28116,22.70279,4.23398
518,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,52.05666,0.00000,NA,NA,NA,NA,1.56814,NA,633.72001,0.00000,NA,NA,NA,NA,1557515.13062,NA,NA,NA,NA,NA,457.90507,NA,NA,0.00000,11550.02523,7374.12844,NA,NA,NA
518,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.45608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15397.88698,NA,NA
518,1,MS,roots,0.23670,13.05181,0.13187,0.48421,1.31893,5.48739,0.02209,0.00700,NA,0.03772,0.63826,NA,NA,NA,3.42818,8.17409,0.03584,NA,1.65020,NA,NA,505.96348,0.80295,65.25904,1.60771,NA,6.00966,26.99404,0.00066,0.53160,661.99007,NA,0.00000,0.00813,0.28013,NA,NA,3551.07056,23.73642,4.10416
519,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,53.34692,0.00000,NA,NA,NA,NA,1.59915,NA,649.42709,0.00000,NA,NA,NA,NA,1559190.48263,NA,NA,NA,NA,NA,459.50796,NA,NA,0.00000,11627.28027,7374.12844,NA,NA,NA
519,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.04839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15440.23690,NA,NA
519,1,MS,roots,0.23670,8.95273,0.13679,0.48503,1.29891,5.53225,0.01564,0.00700,NA,0.03885,0.64519,NA,NA,NA,3.50713,8.17409,0.03691,NA,1.69110,NA,NA,506.18776,0.54808,44.76363,1.62516,NA,6.23393,26.58413,0.00066,0.53160,663.12222,NA,0.00000,0.00813,0.28013,NA,NA,3569.55878,23.73642,4.19117
520,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,54.66069,0.00000,NA,NA,NA,NA,1.63158,NA,665.42053,0.00000,NA,NA,NA,NA,1560921.39408,NA,NA,NA,NA,NA,461.14280,NA,NA,0.00000,11706.44152,7374.12844,NA,NA,NA
520,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.42057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15454.53517,NA,NA
