N_content_mstruct,NNI,C_N_ratio_shoot,Cont_WSC_DM_laminae,Cont_WSC_DM_shoot,mstruct,dry_mass_phloem,N_content_shoot,NS_roots,C_exudated,Total_Photosynthesis,Cont_WSC_DM_stem,NS_shoot,mstruct_stem,N_content_roots,sum_NSC_g,sum_dry_mass_laminae,C_respired_roots,N_content_mstruct_roots,mstruct_shoot,Cont_WSC_DM,shoot_roots_ratio,sum_dry_mass,sum_dry_mass_shoot,sum_dry_mass_stem,plant,C_N_ratio,sum_respi_shoot,Tillers_Photosynthesis_An,sum_N_g,sum_dry_mass_roots,N_content,senesced_mstruct,N_content_total_DM_shoot,Tillers_Photosynthesis,C_respired_shoot,sum_respi_roots,axis,Total_Transpiration,t,NS_laminae,sum_N_g_shoot,shoot_roots_mstruct_ratio,N_content_mstruct_shoot,sum_C_g,NS_stem,NS,mstruct_laminae,Cont_WSC_DM_roots
1.15848902,0.43146267,23.93493782,20.156214080613168,21.61274760114489,1.67833178,0.20933576,1.79323487,19.57915347,29.93484400,197.40577969,23.438447688287923,32.39196776,0.19664974,0.45210979,0.21572892,0.39393005,41.54425767,0.56217984,0.47880365,19.982766602644475,0.47480728,2.19976894,0.70820528,0.31427523,1,49.07579599,7.06048928,198.45796100,0.01944329,1.49156366,0.88387871,0.05350272,1.69470782,197.40577969,18.22879397,2.24965690,MS,0.01729992,1203.00000000,28.37461527,0.01269978,0.39916001,2.65239915,0.95419490,37.42754069,23.70417885,0.28215391,19.208839763812158
1.15605267,0.43163021,23.93570912,20.261200735212505,21.630663506126798,1.68185645,0.20799655,1.79316180,19.44508057,31.77168634,197.00719452,23.34345287954676,32.41001066,0.19728001,0.45086242,0.21516198,0.39392765,41.56369061,0.55969570,0.47914068,19.907248047712926,0.47479893,2.20193122,0.70889297,0.31496532,1,49.12676186,7.09542707,198.06524339,0.01944315,1.49303825,0.88300425,0.05410006,1.69389633,197.00719452,18.24996677,2.24949402,MS,0.01727382,1204.00000000,28.44861810,0.01271160,0.39838231,2.65299909,0.95517882,37.36453094,23.61902919,0.28186068,19.08897222578997
1.15360393,0.43185249,23.92935148,20.300671112542872,21.61799794536448,1.68538237,0.20679456,1.79364079,19.32426539,33.06312197,196.71535067,23.26050588209273,32.40054246,0.19790587,0.44960593,0.21457512,0.39360819,41.59484217,0.55730008,0.47947650,19.830256286984536,0.47451903,2.20404706,0.70929045,0.31568227,1,49.17765785,7.11835096,197.78576740,0.01944264,1.49475661,0.88213349,0.05469740,1.69352140,196.71535067,18.25841824,2.25012914,MS,0.01726850,1205.00000000,28.46423415,0.01272212,0.39760690,2.65333606,0.95614337,37.30852541,23.53237812,0.28157063,18.98193885056681
1.15116200,0.43209941,23.91884498,20.298067679783895,21.58487991629075,1.68891012,0.20568959,1.79444404,19.21242052,33.92581589,196.42839397,23.183566077540803,32.37232957,0.19852729,0.44838472,0.21397329,0.39308655,41.63410884,0.55501690,0.47981104,19.752113797173383,0.47405476,2.20612904,0.70948923,0.31640268,1,49.22792077,7.13179543,197.51086223,0.01944209,1.49663981,0.88127626,0.05529473,1.69339805,196.42839397,18.25661937,2.25125822,MS,0.01726345,1206.00000000,28.44228586,0.01273139,0.39683352,2.65341691,0.95709374,37.25486511,23.44463612,0.28128375,18.883282289192678
1.14873722,0.43235017,23.90632310,20.268579365756203,21.538845572847194,1.69244002,0.20464635,1.79540830,19.10623965,34.48467316,196.11474820,23.11080696893869,32.33194200,0.19914423,0.44722413,0.21335968,0.39243799,41.67851933,0.55285368,0.48014425,19.673038576955086,0.47347217,2.20818523,0.70955819,0.31712020,1,49.27726788,7.13789058,197.20934608,0.01944169,1.49862704,0.88043739,0.05589207,1.69339432,196.11474820,18.24684168,2.25270416,MS,0.01725540,1207.00000000,28.39632577,0.01273947,0.39606197,2.65325820,0.95803329,37.20228865,23.35606676,0.28100002,18.789630894941823
1.14633670,0.43259896,23.89246692,20.221966795606487,21.48258795631645,1.69597224,0.20365943,1.79648132,19.00441918,34.87144450,195.67014122,23.03633720280251,32.28177469,0.19975666,0.44613426,0.21273475,0.39171110,41.72589059,0.55081309,0.48047608,19.593030161525302,0.47279616,2.21021698,0.70952255,0.31781145,1,49.32541024,7.13707285,196.75841584,0.01944155,1.50069442,0.87962188,0.05648941,1.69346836,195.67014122,18.22958287,2.25433560,MS,0.01721594,1208.00000000,28.33508646,0.01274644,0.39529214,2.65287715,0.95896254,37.14617333,23.26670804,0.28071942,18.69965449847583
1.14396344,0.43282645,23.87927831,20.163873914643077,21.42331321617126,1.69950689,0.20267485,1.79750904,18.90387926,35.10158716,195.39314948,22.96910894116351,32.22812565,0.20036455,0.44512938,0.21210232,0.39093421,41.77495546,0.54889109,0.48080650,19.512402026639606,0.47208908,2.21223350,0.70944843,0.31851421,1,49.37240578,7.13689820,196.49264509,0.01944174,1.50278507,0.87882845,0.05708674,1.69349649,195.39314948,18.21246502,2.25607657,MS,0.01721196,1209.00000000,28.26364632,0.01275240,0.39452395,2.65229353,0.95988535,37.09400144,23.17687559,0.28044195,18.61028171652429
1.14161984,0.43305203,23.86497072,20.101515731019543,21.35536068610974,1.70304395,0.20176596,1.79862856,18.80742475,35.32352022,195.16359301,22.888152498523915,32.16617122,0.20096786,0.44419238,0.21146307,0.39014301,41.82450102,0.54708497,0.48113545,19.431199793040257,0.47130131,2.21423644,0.70928540,0.31914239,1,49.41817689,7.13537010,196.27346627,0.01944229,1.50495104,0.87805833,0.05768408,1.69358968,195.16359301,18.19346656,2.25783967,MS,0.01721108,1210.00000000,28.18849114,0.01275741,0.39375734,2.65152150,0.96080241,37.02877839,23.08662624,0.28016758,18.5243402343568
1.13930317,0.43324071,23.85309166,20.03215153608599,21.291316997611254,1.70658342,0.20080105,1.79956605,18.70897864,35.39347013,194.85613874,22.824113457082714,32.10687578,0.20156658,0.44334534,0.21081793,0.38932476,41.87454549,0.54538046,0.48146290,19.34951764858098,0.47054460,2.21622799,0.70914824,0.31982348,1,49.46287983,7.12994943,195.97709857,0.01944316,1.50707975,0.87730861,0.05828141,1.69352854,194.85613874,18.17016458,2.25968158,MS,0.01720302,1211.00000000,28.10724034,0.01276159,0.39299227,2.65058659,0.96171463,36.97567756,22.99603541,0.27989632,18.435814442492504
1.13701854,0.43341553,23.84148970,19.9603840059734,21.22424836370734,1.71012519,0.19987893,1.80048670,18.61182881,35.37388989,194.41161329,22.756402531551313,32.04430954,0.20216067,0.44257218,0.21016644,0.38850204,41.92378069,0.54377948,0.48178881,19.267288675084572,0.46975872,2.21820700,0.70897493,0.32047289,1,49.50625965,7.12027433,195.52790883,0.01944444,1.50923208,0.87658368,0.05887875,1.69344663,194.41161329,18.14207053,2.26143120,MS,0.01716859,1212.00000000,28.02402311,0.01276500,0.39222872,2.64950100,0.96262152,36.91801183,22.90506747,0.27962814,18.347989797813646
1.13476536,0.43448701,23.72901570,19.221697841605696,20.757225642885142,1.71366913,0.19760197,1.80928984,18.42740224,29.54692316,0.12152365,22.59860536186349,31.62704087,0.20275011,0.44300970,0.20728950,0.38449331,41.96968634,0.54308641,0.48211315,18.991717217847572,0.46704071,2.21488932,0.70512254,0.32062923,1,49.43421770,4.00564095,0.00008529,0.01944612,1.50976678,0.87797271,0.05947609,1.69959645,0.12152365,15.00870614,2.26132735,MS,0.00092578,1213.00000000,27.34254933,0.01275771,0.39146669,2.64620672,0.96130391,36.76493275,22.62958185,0.27936304,18.167152917533162
1.13233841,0.43536239,23.63699715,18.627772041523365,20.360238742522526,1.71721198,0.19498546,1.81656597,18.21143222,26.69212032,0.12152365,22.41983689911283,31.27075547,0.20333513,0.44336047,0.20444845,0.38124613,41.96425759,0.54208123,0.48243663,18.719458927440165,0.46494690,2.21165424,0.70193792,0.32069179,1,49.37202159,3.94836749,0.00008282,0.01944465,1.50971632,0.87919036,0.06007342,1.70449720,0.12152365,14.94120299,2.25869825,MS,0.00092517,1214.00000000,26.79230509,0.01275117,0.39070802,2.64307571,0.96002172,36.59484519,22.35621854,0.27910150,17.95658343756097
1.13001054,0.43610785,23.55860623,18.129642913337623,20.01063503114565,1.72075145,0.19220088,1.82281910,17.97481258,24.47930027,0.12152365,22.230601812245737,30.95580648,0.20391567,0.44388409,0.20163653,0.37849862,41.93181323,0.54115584,0.48275902,18.448524848491687,0.46326819,2.20848620,0.69920293,0.32070431,1,49.30744678,3.90138532,0.00008033,0.01944467,1.50928327,0.88045254,0.06067076,1.70856543,0.12152365,14.88120114,2.25450308,MS,0.00092414,1215.00000000,26.32909605,0.01274520,0.38995313,2.64007588,0.95876717,36.41629904,22.08457291,0.27884335,17.724848891015647
1.12778226,0.43677383,23.48837202,17.696815385478224,19.693041795342452,1.72425446,0.18930370,1.82846042,17.72660422,23.32088489,0.12152365,22.033875163716736,30.66939287,0.20449171,0.44453090,0.19886047,0.37604643,41.87354144,0.54030942,0.48304922,18.179870325958873,0.46183007,2.20536799,0.69673300,0.32068657,1,49.24100110,3.86164940,0.00007781,0.01944584,1.50863499,0.88175017,0.06126810,1.71213117,0.12152365,14.45711355,2.24894572,MS,0.00092349,1216.00000000,25.92470402,0.01273949,0.38917756,2.63730623,0.95753243,36.23315353,21.81556716,0.27855751,17.481042240327735
1.12558172,0.43737356,23.42523932,17.306148440838363,19.396428163354173,1.72778018,0.18626656,1.83357004,17.46666111,22.35041808,0.12152365,21.83366850236683,30.40067580,0.20506321,0.44525520,0.19608323,0.37386142,41.79735022,0.53948526,0.48336778,17.91002204895877,0.46061467,2.20227004,0.69450068,0.32063926,1,49.17355351,3.82655387,0.00007527,0.01944758,1.50776936,0.88306963,0.06186543,1.71526247,0.12152365,14.76063832,2.24239188,MS,0.00092279,1217.00000000,25.55943087,0.01273416,0.38843054,2.63446529,0.95630651,36.04550760,21.54548972,0.27830457,17.225361588057307
1.12342183,0.43792981,23.36674546,16.949125892783883,19.116036099262683,1.73129748,0.18319572,1.83833360,17.19996022,21.48319897,0.12152365,21.629621934582087,30.14614221,0.20563012,0.44603196,0.19332186,0.37185529,41.70411864,0.53868568,0.48368489,17.640741193868728,0.45953958,2.19920178,0.69242402,0.32056873,1,49.10559686,3.79408156,0.00007270,0.01944977,1.50677776,0.88440151,0.06246277,1.71810790,0.12152365,14.71080005,2.23508303,MS,0.00092182,1218.00000000,25.22500578,0.01272906,0.38768837,2.63168515,0.95509275,35.85459232,21.27609705,0.27805477,16.96278479231385
1.12130011,0.43845636,23.31141208,16.615641082018456,18.846333133234186,1.73480495,0.18007488,1.84286555,16.92867604,21.04340496,0.12152365,21.421600163443618,29.90092716,0.20619238,0.44685325,0.19057203,0.36997785,41.59351846,0.53791517,0.48400048,17.37168003260389,0.45855901,2.19615150,0.69045205,0.32047420,1,49.03701773,3.76386811,0.00007011,0.01945237,1.50569945,0.88574809,0.06306011,1.72075879,0.12152365,14.66251893,2.22697651,MS,0.00092122,1219.00000000,24.91223403,0.01272410,0.38695136,2.62894425,0.95388621,35.66022366,21.00704557,0.27780810,16.695464567344594
