t,plant,axis,Conc_Nitrates_Soil,Tsoil,mineralisation,nitrates,volume
477,1,MS,410944.65384879,5.74500000,0.00233851,410944.65384879,1
478,1,MS,410900.04025220,5.90100000,0.00236971,410900.04025220,1
479,1,MS,410852.25452216,6.60300000,0.00251487,410852.25452216,1
480,1,MS,410799.65951288,7.47500000,0.00270648,410799.65951288,1
481,1,MS,410741.30627661,8.27000000,0.00289269,410741.30627661,1
482,1,MS,410677.28576170,8.79000000,0.00302074,410677.28576170,1
483,1,MS,410608.57747025,8.99000000,0.00307135,410608.57747025,1
484,1,MS,410537.27871664,8.80500000,0.00302451,410537.27871664,1
485,1,MS,410465.56841841,8.38000000,0.00291936,410465.56841841,1
486,1,MS,410394.08199868,7.95500000,0.00281756,410394.08199868,1
487,1,MS,410322.64783114,7.67000000,0.00275111,410322.64783114,1
488,1,MS,410251.55313571,7.43000000,0.00269628,410251.55313571,1
489,1,MS,410180.51565528,7.30500000,0.00266811,410180.51565528,1
490,1,MS,410109.96376738,7.16500000,0.00263689,410109.96376738,1
491,1,MS,410040.22065862,7.02000000,0.00260490,410040.22065862,1
492,1,MS,409971.07128268,6.94300000,0.00258806,409971.07128268,1
493,1,MS,409902.51768718,6.90100000,0.00257891,409902.51768718,1
494,1,MS,409834.79986510,6.83600000,0.00256482,409834.79986510,1
495,1,MS,409768.39609038,6.69700000,0.00253491,409768.39609038,1
496,1,MS,409702.65822457,6.69300000,0.00253406,409702.65822457,1
497,1,MS,409637.33981087,6.75500000,0.00254735,409637.33981087,1
498,1,MS,409572.23151682,6.87800000,0.00257392,409572.23151682,1
499,1,MS,409507.53487634,6.98400000,0.00259701,409507.53487634,1
500,1,MS,409443.49894186,7.06000000,0.00261369,409443.49894186,1
501,1,MS,409380.10664094,7.16500000,0.00263689,409380.10664094,1
502,1,MS,409317.28337820,7.29500000,0.00266587,409317.28337820,1
503,1,MS,409255.13933868,7.40500000,0.00269062,409255.13933868,1
504,1,MS,409192.94087703,7.63000000,0.00274190,409192.94087703,1
505,1,MS,409130.08546114,7.94000000,0.00281402,409130.08546114,1
506,1,MS,409067.56215326,8.02000000,0.00283291,409067.56215326,1
507,1,MS,409005.11565720,8.10500000,0.00285311,409005.11565720,1
508,1,MS,408942.79756885,8.13000000,0.00285908,408942.79756885,1
509,1,MS,408882.08480144,7.85000000,0.00279291,408882.08480144,1
510,1,MS,408823.84605126,7.36500000,0.00268160,408823.84605126,1
511,1,MS,408766.67704138,7.17000000,0.00263800,408766.67704138,1
512,1,MS,408709.96203933,7.12500000,0.00262803,408709.96203933,1
513,1,MS,408653.77158216,7.09000000,0.00262030,408653.77158216,1
514,1,MS,408598.09386686,7.08000000,0.00261809,408598.09386686,1
515,1,MS,408542.83399638,7.11000000,0.00262471,408542.83399638,1
516,1,MS,408487.87490329,7.19000000,0.00264244,408487.87490329,1
517,1,MS,408433.25176186,7.28000000,0.00266251,408433.25176186,1
518,1,MS,408379.01657424,7.38000000,0.00268498,408379.01657424,1
519,1,MS,408325.35179402,7.46000000,0.00270308,408325.35179402,1
520,1,MS,408273.16813982,7.34000000,0.00267597,408273.16813982,1
521,1,MS,408222.92399472,7.10000000,0.00262250,408222.92399472,1
522,1,MS,408174.69851238,6.82000000,0.00256136,408174.69851238,1
523,1,MS,408129.28054221,6.29600000,0.00245042,408129.28054221,1
524,1,MS,408086.23108234,5.83100000,0.00235566,408086.23108234,1
525,1,MS,408044.72263716,5.54700000,0.00229945,408044.72263716,1
526,1,MS,408003.28902827,5.61700000,0.00231319,408003.28902827,1
527,1,MS,407961.02300038,5.85100000,0.00235967,407961.02300038,1
528,1,MS,407916.41692141,6.41000000,0.00247417,407916.41692141,1
529,1,MS,407870.20595173,6.68100000,0.00253149,407870.20595173,1
530,1,MS,407822.05517885,6.92500000,0.00258413,407822.05517885,1
531,1,MS,407772.27798339,7.03500000,0.00260819,407772.27798339,1
532,1,MS,407721.77445195,6.91700000,0.00258239,407721.77445195,1
533,1,MS,407671.22261199,6.67900000,0.00253106,407671.22261199,1
534,1,MS,407621.05781741,6.37400000,0.00246665,407621.05781741,1
535,1,MS,407571.52899935,6.06200000,0.00240231,407571.52899935,1
536,1,MS,407522.42677137,5.84200000,0.00235787,407522.42677137,1
537,1,MS,407472.88394310,5.87100000,0.00236368,407472.88394310,1
538,1,MS,407423.54525923,5.78500000,0.00234647,407423.54525923,1
539,1,MS,407375.11856708,5.55400000,0.00230082,407375.11856708,1
540,1,MS,407326.68958336,5.56900000,0.00230376,407326.68958336,1
541,1,MS,407278.45833657,5.56200000,0.00230239,407278.45833657,1
542,1,MS,407230.33582691,5.60400000,0.00231063,407230.33582691,1
543,1,MS,407182.52581170,5.61200000,0.00231221,407182.52581170,1
544,1,MS,407135.38340961,5.55800000,0.00230161,407135.38340961,1
545,1,MS,407088.93021372,5.49500000,0.00228929,407088.93021372,1
546,1,MS,407043.20817853,5.43400000,0.00227743,407043.20817853,1
547,1,MS,406998.18998182,5.38600000,0.00226813,406998.18998182,1
548,1,MS,406954.08354594,5.28500000,0.00224869,406954.08354594,1
549,1,MS,406911.13442695,5.10800000,0.00221497,406911.13442695,1
550,1,MS,406868.98852532,4.99000000,0.00219275,406868.98852532,1
551,1,MS,406826.85786537,5.03300000,0.00220083,406826.85786537,1
552,1,MS,406783.24049336,5.43300000,0.00227724,406783.24049336,1
553,1,MS,406737.55834219,5.88700000,0.00236689,406737.55834219,1
554,1,MS,406690.03788862,6.19100000,0.00242872,406690.03788862,1
555,1,MS,406641.38608455,6.25500000,0.00244192,406641.38608455,1
556,1,MS,406591.60224345,6.27100000,0.00244523,406591.60224345,1
557,1,MS,406543.36041909,5.67300000,0.00232424,406543.36041909,1
558,1,MS,406496.87883662,5.02500000,0.00219932,406496.87883662,1
559,1,MS,406452.19087408,4.38800000,0.00208254,406452.19087408,1
560,1,MS,406409.01215020,3.80900000,0.00198135,406409.01215020,1
561,1,MS,406366.97919758,3.34000000,0.00190270,406366.97919758,1
562,1,MS,406325.74535603,2.98400000,0.00184492,406325.74535603,1
563,1,MS,406284.73147060,2.81300000,0.00181775,406284.73147060,1
564,1,MS,406243.46637150,2.79800000,0.00181538,406243.46637150,1
565,1,MS,406201.74835372,2.86300000,0.00182566,406201.74835372,1
566,1,MS,406159.39383073,3.00500000,0.00184829,406159.39383073,1
567,1,MS,406116.62928913,3.10600000,0.00186454,406116.62928913,1
568,1,MS,406073.79408069,3.13100000,0.00186859,406073.79408069,1
569,1,MS,406030.88803060,3.17200000,0.00187523,406030.88803060,1
570,1,MS,405988.07748060,3.18100000,0.00187670,405988.07748060,1
571,1,MS,405945.57338614,3.14100000,0.00187020,405945.57338614,1
572,1,MS,405903.35045194,3.11600000,0.00186616,405903.35045194,1
573,1,MS,405861.78679873,2.98500000,0.00184508,405861.78679873,1
574,1,MS,405820.96410530,2.80800000,0.00181696,405820.96410530,1
575,1,MS,405780.10022325,2.83300000,0.00182091,405780.10022325,1
576,1,MS,405738.90322495,2.91700000,0.00183423,405738.90322495,1
577,1,MS,405696.71740467,3.13700000,0.00186956,405696.71740467,1
578,1,MS,405653.54653280,3.31000000,0.00189777,405653.54653280,1
579,1,MS,405610.15535208,3.23200000,0.00188500,405610.15535208,1
580,1,MS,405566.80520580,3.06800000,0.00185841,405566.80520580,1
581,1,MS,405523.78031130,2.82400000,0.00181948,405523.78031130,1
582,1,MS,405480.97471319,2.60600000,0.00178534,405480.97471319,1
583,1,MS,405437.97325030,2.52500000,0.00177280,405437.97325030,1
584,1,MS,405394.94807570,2.41800000,0.00175636,405394.94807570,1
585,1,MS,405352.23940659,2.23700000,0.00172888,405352.23940659,1
586,1,MS,405309.79195219,2.08500000,0.00170610,405309.79195219,1
587,1,MS,405267.37685708,2.01600000,0.00169585,405267.37685708,1
588,1,MS,405225.05689484,1.93500000,0.00168389,405225.05689484,1
589,1,MS,405182.83879936,1.86600000,0.00167376,405182.83879936,1
590,1,MS,405140.68297657,1.81400000,0.00166617,405140.68297657,1
591,1,MS,405098.65398450,1.75900000,0.00165817,405098.65398450,1
592,1,MS,405056.75370675,1.71200000,0.00165136,405056.75370675,1
593,1,MS,405014.98196538,1.67100000,0.00164544,405014.98196538,1
594,1,MS,404973.38504128,1.62500000,0.00163883,404973.38504128,1
595,1,MS,404931.97304935,1.57900000,0.00163224,404931.97304935,1
596,1,MS,404890.78873948,1.52500000,0.00162453,404890.78873948,1
597,1,MS,404849.83647588,1.46800000,0.00161643,404849.83647588,1
598,1,MS,404808.91575496,1.43700000,0.00161204,404808.91575496,1
599,1,MS,404767.77851881,1.43000000,0.00161105,404767.77851881,1
600,1,MS,404726.21508856,1.43200000,0.00161133,404726.21508856,1
601,1,MS,404683.86233947,1.47700000,0.00161771,404683.86233947,1
602,1,MS,404640.34981534,1.57800000,0.00163209,404640.34981534,1
603,1,MS,404596.09568717,1.54600000,0.00162752,404596.09568717,1
604,1,MS,404551.13788773,1.48400000,0.00161870,404551.13788773,1
605,1,MS,404505.52608540,1.42200000,0.00160992,404505.52608540,1
606,1,MS,404459.47578099,1.34600000,0.00159922,404459.47578099,1
607,1,MS,404413.12971470,1.25600000,0.00158663,404413.12971470,1
608,1,MS,404366.58466628,1.16400000,0.00157386,404366.58466628,1
609,1,MS,404319.90563903,1.07700000,0.00156186,404319.90563903,1
610,1,MS,404273.13045822,0.99900000,0.00155118,404273.13045822,1
611,1,MS,404226.21387212,0.95200000,0.00154478,404226.21387212,1
612,1,MS,404179.14918369,0.92200000,0.00154070,404179.14918369,1
613,1,MS,404132.09356879,0.87200000,0.00153393,404132.09356879,1
614,1,MS,404085.09510964,0.82000000,0.00152692,404085.09510964,1
615,1,MS,404038.19880787,0.76500000,0.00151954,404038.19880787,1
616,1,MS,403991.46076702,0.70500000,0.00151152,403991.46076702,1
617,1,MS,403944.91101177,0.64500000,0.00150354,403944.91101177,1
618,1,MS,403898.58155224,0.58000000,0.00149494,403898.58155224,1
619,1,MS,403852.48645099,0.51400000,0.00148626,403852.48645099,1
620,1,MS,403806.62426538,0.45300000,0.00147827,403806.62426538,1
621,1,MS,403760.87696156,0.40900000,0.00147253,403760.87696156,1
622,1,MS,403714.90962629,0.42800000,0.00147501,403714.90962629,1
623,1,MS,403668.63137679,0.45400000,0.00147840,403668.63137679,1
624,1,MS,403621.94603762,0.47900000,0.00148167,403621.94603762,1
625,1,MS,403574.72349420,0.49900000,0.00148429,403574.72349420,1
626,1,MS,403526.83987226,0.52000000,0.00148704,403526.83987226,1
627,1,MS,403478.30741287,0.53300000,0.00148875,403478.30741287,1
628,1,MS,403429.09256960,0.55200000,0.00149125,403429.09256960,1
629,1,MS,403379.36493514,0.57000000,0.00149362,403379.36493514,1
630,1,MS,403329.15607303,0.58800000,0.00149600,403329.15607303,1
631,1,MS,403278.57801048,0.59400000,0.00149679,403278.57801048,1
632,1,MS,403227.62991000,0.61000000,0.00149891,403227.62991000,1
633,1,MS,403176.41345414,0.62200000,0.00150049,403176.41345414,1
634,1,MS,403124.95237658,0.63700000,0.00150248,403124.95237658,1
635,1,MS,403073.30235934,0.65000000,0.00150421,403073.30235934,1
636,1,MS,403021.49151191,0.66700000,0.00150646,403021.49151191,1
637,1,MS,402969.58346949,0.68100000,0.00150833,402969.58346949,1
638,1,MS,402917.61677085,0.69700000,0.00151046,402917.61677085,1
639,1,MS,402865.66932308,0.70400000,0.00151139,402865.66932308,1
640,1,MS,402813.73355071,0.71900000,0.00151339,402813.73355071,1
641,1,MS,402761.86010326,0.72900000,0.00151472,402761.86010326,1
642,1,MS,402710.08244200,0.73700000,0.00151579,402710.08244200,1
643,1,MS,402658.40964146,0.74600000,0.00151700,402658.40964146,1
644,1,MS,402606.86192645,0.75400000,0.00151807,402606.86192645,1
645,1,MS,402555.35273875,0.76400000,0.00151941,402555.35273875,1
646,1,MS,402503.73001942,0.76800000,0.00151994,402503.73001942,1
647,1,MS,402451.61502931,0.77500000,0.00152088,402451.61502931,1
648,1,MS,402398.75989689,0.79300000,0.00152329,402398.75989689,1
649,1,MS,402345.00484962,0.80200000,0.00152450,402345.00484962,1
650,1,MS,402290.10036423,0.79700000,0.00152383,402290.10036423,1
651,1,MS,402234.05850645,0.79300000,0.00152329,402234.05850645,1
652,1,MS,402177.03028226,0.80200000,0.00152450,402177.03028226,1
653,1,MS,402118.83039667,0.88900000,0.00153623,402118.83039667,1
654,1,MS,402058.70683329,1.15000000,0.00157192,402058.70683329,1
655,1,MS,401995.51254806,1.64900000,0.00164228,401995.51254806,1
656,1,MS,401929.82409693,2.05700000,0.00170193,401929.82409693,1
657,1,MS,401862.09034486,2.40100000,0.00175377,401862.09034486,1
658,1,MS,401792.49635527,2.72800000,0.00180437,401792.49635527,1
659,1,MS,401721.20774566,3.04500000,0.00185471,401721.20774566,1
660,1,MS,401648.51814457,3.32600000,0.00190040,401648.51814457,1
661,1,MS,401574.17183624,3.65800000,0.00195571,401574.17183624,1
662,1,MS,401498.09301013,4.01300000,0.00201648,401498.09301013,1
663,1,MS,401421.89544366,4.13000000,0.00203688,401421.89544366,1
664,1,MS,401346.30188158,4.14200000,0.00203899,401346.30188158,1
665,1,MS,401271.70075280,4.09500000,0.00203076,401271.70075280,1
666,1,MS,401198.22457864,4.02700000,0.00201891,401198.22457864,1
667,1,MS,401127.13210905,3.74700000,0.00197079,401127.13210905,1
668,1,MS,401057.73203602,3.56700000,0.00194040,401057.73203602,1
669,1,MS,400989.69129789,3.41300000,0.00191475,400989.69129789,1
670,1,MS,400920.95988806,3.51800000,0.00193221,400920.95988806,1
671,1,MS,400847.87111035,4.11500000,0.00203426,400847.87111035,1
672,1,MS,400768.37504210,4.92200000,0.00218004,400768.37504210,1
673,1,MS,400683.47543033,5.47500000,0.00228540,400683.47543033,1
674,1,MS,400594.36725269,5.76500000,0.00234249,400594.36725269,1
675,1,MS,400502.54607431,5.85000000,0.00235947,400502.54607431,1
676,1,MS,400411.99901367,5.46300000,0.00228306,400411.99901367,1
677,1,MS,400323.90728443,4.97100000,0.00218920,400323.90728443,1
678,1,MS,400239.33951027,4.37300000,0.00207986,400239.33951027,1
679,1,MS,400157.74217619,3.87300000,0.00199231,400157.74217619,1
680,1,MS,400077.42022578,3.63100000,0.00195116,400077.42022578,1
681,1,MS,399997.21654635,3.58300000,0.00194309,399997.21654635,1
682,1,MS,399917.68963041,3.47800000,0.00192554,399917.68963041,1
683,1,MS,399838.63322618,3.42100000,0.00191608,399838.63322618,1
684,1,MS,399760.15252435,3.36400000,0.00190666,399760.15252435,1
685,1,MS,399681.77661808,3.38500000,0.00191012,399681.77661808,1
686,1,MS,399603.35047284,3.44400000,0.00191989,399603.35047284,1
687,1,MS,399524.78890388,3.52600000,0.00193355,399524.78890388,1
688,1,MS,399445.61052521,3.69000000,0.00196112,399445.61052521,1
689,1,MS,399366.59272186,3.74900000,0.00197113,399366.59272186,1
690,1,MS,399288.74013563,3.66400000,0.00195672,399288.74013563,1
691,1,MS,399210.52365298,3.81300000,0.00198203,399210.52365298,1
692,1,MS,399133.20009195,3.77700000,0.00197589,399133.20009195,1
693,1,MS,399056.36968858,3.78700000,0.00197760,399056.36968858,1
694,1,MS,398978.62347985,3.95200000,0.00200592,398978.62347985,1
695,1,MS,398897.11879906,4.43700000,0.00209132,398897.11879906,1
696,1,MS,398809.57844434,5.11100000,0.00221554,398809.57844434,1
697,1,MS,398715.16011785,5.78700000,0.00234687,398715.16011785,1
698,1,MS,398614.67632902,6.29000000,0.00244917,398614.67632902,1
699,1,MS,398510.60124734,6.45600000,0.00248382,398510.60124734,1
700,1,MS,398405.99750311,6.34400000,0.00246039,398405.99750311,1
701,1,MS,398303.06187690,6.03200000,0.00239620,398303.06187690,1
702,1,MS,398201.58987032,5.79400000,0.00234827,398201.58987032,1
703,1,MS,398100.23821798,5.74600000,0.00233871,398100.23821798,1
704,1,MS,397999.32914829,5.69300000,0.00232819,397999.32914829,1
705,1,MS,397898.96269074,5.65500000,0.00232068,397898.96269074,1
706,1,MS,397799.47621525,5.60000000,0.00230985,397799.47621525,1
707,1,MS,397700.69346968,5.58000000,0.00230592,397700.69346968,1
708,1,MS,397602.98072148,5.52600000,0.00229535,397602.98072148,1
709,1,MS,397506.38978966,5.47500000,0.00228540,397506.38978966,1
710,1,MS,397410.67283717,5.46300000,0.00228306,397410.67283717,1
711,1,MS,397315.38820462,5.51500000,0.00229320,397315.38820462,1
712,1,MS,397219.58316319,5.69700000,0.00232899,397219.58316319,1
713,1,MS,397122.71020431,5.96000000,0.00238161,397122.71020431,1
714,1,MS,397024.66676915,6.24700000,0.00244027,397024.66676915,1
715,1,MS,396926.15407382,6.45500000,0.00248361,396926.15407382,1
716,1,MS,396828.73119333,6.47400000,0.00248760,396828.73119333,1
717,1,MS,396733.54868441,6.33400000,0.00245831,396733.54868441,1
718,1,MS,396639.28205256,6.32700000,0.00245686,396639.28205256,1
719,1,MS,396544.42258338,6.46800000,0.00248634,396544.42258338,1
720,1,MS,396447.64778494,6.70400000,0.00253641,396447.64778494,1
721,1,MS,396347.72228734,7.05400000,0.00261237,396347.72228734,1
722,1,MS,396246.88097205,7.16000000,0.00263578,396246.88097205,1
723,1,MS,396146.16943422,7.14500000,0.00263245,396146.16943422,1
724,1,MS,396045.77926186,7.12500000,0.00262803,396045.77926186,1
725,1,MS,395946.07359012,7.09000000,0.00262030,395946.07359012,1
726,1,MS,395847.51711665,7.02300000,0.00260556,395847.51711665,1
727,1,MS,395750.73285947,6.89300000,0.00257717,395750.73285947,1
728,1,MS,395655.82651309,6.75700000,0.00254778,395655.82651309,1
729,1,MS,395562.19486121,6.71000000,0.00253769,395562.19486121,1
730,1,MS,395469.37699412,6.73400000,0.00254284,395469.37699412,1
731,1,MS,395377.31100187,6.78200000,0.00255316,395377.31100187,1
732,1,MS,395286.56587354,6.77200000,0.00255101,395286.56587354,1
733,1,MS,395198.30638512,6.60700000,0.00251572,395198.30638512,1
734,1,MS,395112.51465717,6.43400000,0.00247920,395112.51465717,1
735,1,MS,395029.27459849,6.23400000,0.00243758,395029.27459849,1
736,1,MS,394948.71431763,5.99900000,0.00238950,394948.71431763,1
737,1,MS,394870.31396017,5.82800000,0.00235506,394870.31396017,1
738,1,MS,394793.76023835,5.70200000,0.00232998,394793.76023835,1
739,1,MS,394719.19631984,5.54800000,0.00229965,394719.19631984,1
740,1,MS,394646.45711661,5.41200000,0.00227317,394646.45711661,1
741,1,MS,394575.32380142,5.30200000,0.00225195,394575.32380142,1
742,1,MS,394504.96114444,5.31400000,0.00225425,394504.96114444,1
743,1,MS,394434.32452825,5.46200000,0.00228287,394434.32452825,1
744,1,MS,394362.49612189,5.71500000,0.00233255,394362.49612189,1
745,1,MS,394288.74505843,6.01200000,0.00239214,394288.74505843,1
746,1,MS,394212.01853833,6.38300000,0.00246853,394212.01853833,1
747,1,MS,394132.69929966,6.65400000,0.00252573,394132.69929966,1
748,1,MS,394052.32004563,6.70400000,0.00253641,394052.32004563,1
749,1,MS,393972.74139070,6.52400000,0.00249814,393972.74139070,1
750,1,MS,393895.56969507,6.11600000,0.00241333,393895.56969507,1
751,1,MS,393819.30917851,5.96300000,0.00238221,393819.30917851,1
752,1,MS,393745.83169808,5.53300000,0.00229671,393745.83169808,1
753,1,MS,393676.30395708,4.89600000,0.00217520,393676.30395708,1
754,1,MS,393610.46377742,4.27000000,0.00206155,393610.46377742,1
755,1,MS,393547.68800725,3.72500000,0.00196705,393547.68800725,1
756,1,MS,393487.25235796,3.29600000,0.00189547,393487.25235796,1
757,1,MS,393428.79868580,2.92600000,0.00183567,393428.79868580,1
758,1,MS,393371.79440280,2.65800000,0.00179343,393371.79440280,1
759,1,MS,393315.81308174,2.47500000,0.00176510,393315.81308174,1
760,1,MS,393260.70120608,2.32300000,0.00174189,393260.70120608,1
761,1,MS,393206.32255728,2.20300000,0.00172376,393206.32255728,1
762,1,MS,393152.59315859,2.10700000,0.00170938,393152.59315859,1
763,1,MS,393099.53640766,2.00600000,0.00169437,393099.53640766,1
764,1,MS,393047.11563751,1.91300000,0.00168065,393047.11563751,1
765,1,MS,392995.09615160,1.83200000,0.00166879,392995.09615160,1
766,1,MS,392942.79202675,1.78900000,0.00166253,392942.79202675,1
767,1,MS,392888.32910332,1.98900000,0.00169185,392888.32910332,1
768,1,MS,392827.19823602,2.90600000,0.00183248,392827.19823602,1
769,1,MS,392756.00698235,4.18800000,0.00204707,392756.00698235,1
770,1,MS,392675.89401882,5.08800000,0.00221119,392675.89401882,1
771,1,MS,392590.33094262,5.41000000,0.00227278,392590.33094262,1
772,1,MS,392503.50452871,5.22200000,0.00223663,392503.50452871,1
773,1,MS,392417.70758871,4.83800000,0.00216444,392417.70758871,1
774,1,MS,392332.66561854,4.55100000,0.00211187,392332.66561854,1
775,1,MS,392248.26569752,4.33700000,0.00207344,392248.26569752,1
776,1,MS,392164.66547000,4.14000000,0.00203864,392164.66547000,1
777,1,MS,392080.75082405,4.12600000,0.00203618,392080.75082405,1
778,1,MS,391996.29429697,4.17800000,0.00204531,391996.29429697,1
779,1,MS,391911.11916330,4.28000000,0.00206332,391911.11916330,1
780,1,MS,391825.34883305,4.38600000,0.00208219,391825.34883305,1
781,1,MS,391739.49368441,4.44500000,0.00209276,391739.49368441,1
782,1,MS,391653.69032001,4.50200000,0.00210302,391653.69032001,1
783,1,MS,391568.20672515,4.53500000,0.00210898,391568.20672515,1
784,1,MS,391482.78616861,4.61400000,0.00212331,391482.78616861,1
785,1,MS,391398.24785477,4.59100000,0.00211913,391398.24785477,1
786,1,MS,391314.84296102,4.53700000,0.00210934,391314.84296102,1
787,1,MS,391232.57980052,4.48600000,0.00210013,391232.57980052,1
788,1,MS,391150.94888741,4.50900000,0.00210428,391150.94888741,1
789,1,MS,391068.72511384,4.69400000,0.00213792,391068.72511384,1
790,1,MS,390984.68948766,5.02200000,0.00219876,390984.68948766,1
791,1,MS,390898.24292280,5.37900000,0.00226678,390898.24292280,1
792,1,MS,390807.72070394,5.87300000,0.00236408,390807.72070394,1
793,1,MS,390713.20369481,6.24700000,0.00244027,390713.20369481,1
794,1,MS,390614.59442087,6.56300000,0.00250638,390614.59442087,1
795,1,MS,390513.73653989,6.65300000,0.00252551,390513.73653989,1
796,1,MS,390412.27584729,6.59400000,0.00251296,390412.27584729,1
797,1,MS,390310.91330108,6.48400000,0.00248970,390310.91330108,1
798,1,MS,390210.16083484,6.36800000,0.00246540,390210.16083484,1
799,1,MS,390109.51312990,6.34400000,0.00246039,390109.51312990,1
800,1,MS,390009.21156343,6.32300000,0.00245602,390009.21156343,1
801,1,MS,389909.38380841,6.31400000,0.00245415,389909.38380841,1
802,1,MS,389809.99437972,6.33100000,0.00245769,389809.99437972,1
803,1,MS,389711.39326886,6.32400000,0.00245623,389711.39326886,1
804,1,MS,389613.79134248,6.31000000,0.00245332,389613.79134248,1
805,1,MS,389517.37274644,6.28800000,0.00244876,389517.37274644,1
806,1,MS,389421.92990801,6.30500000,0.00245228,389421.92990801,1
807,1,MS,389327.13196661,6.37600000,0.00246706,389327.13196661,1
808,1,MS,389232.45302510,6.52700000,0.00249877,389232.45302510,1
809,1,MS,389137.86257375,6.70000000,0.00253555,389137.86257375,1
810,1,MS,389044.36647065,6.75000000,0.00254628,389044.36647065,1
811,1,MS,388952.79746730,6.68900000,0.00253320,388952.79746730,1
812,1,MS,388863.83217588,6.51800000,0.00249687,388863.83217588,1
813,1,MS,388777.50768142,6.30100000,0.00245145,388777.50768142,1
814,1,MS,388691.86700472,6.29400000,0.00245000,388691.86700472,1
815,1,MS,388605.19522459,6.45200000,0.00248298,388605.19522459,1
816,1,MS,388515.88852461,6.77100000,0.00255079,388515.88852461,1
817,1,MS,388424.23311003,6.99800000,0.00260008,388424.23311003,1
818,1,MS,388328.92127557,7.32500000,0.00267260,388328.92127557,1
819,1,MS,388230.00873851,7.62000000,0.00273961,388230.00873851,1
820,1,MS,388130.41761872,7.57500000,0.00272929,388130.41761872,1
821,1,MS,388032.02210718,7.34000000,0.00267597,388032.02210718,1
822,1,MS,387934.84208518,7.14500000,0.00263245,387934.84208518,1
823,1,MS,387838.41597099,7.05000000,0.00261149,387838.41597099,1
824,1,MS,387742.53976156,7.02000000,0.00260490,387742.53976156,1
825,1,MS,387647.15045079,7.02500000,0.00260600,387647.15045079,1
826,1,MS,387552.39994063,7.04000000,0.00260929,387552.39994063,1
827,1,MS,387458.83852520,7.00700000,0.00260205,387458.83852520,1
828,1,MS,387366.60608295,6.97400000,0.00259482,387366.60608295,1
829,1,MS,387275.73064454,6.95600000,0.00259089,387275.73064454,1
830,1,MS,387186.21223332,6.95000000,0.00258958,387186.21223332,1
831,1,MS,387098.50713618,6.88900000,0.00257630,387098.50713618,1
832,1,MS,387013.54493134,6.69600000,0.00253470,387013.54493134,1
833,1,MS,386931.43501000,6.47200000,0.00248718,386931.43501000,1
834,1,MS,386851.05234461,6.40600000,0.00247333,386851.05234461,1
835,1,MS,386771.81192687,6.43100000,0.00247857,386771.81192687,1
836,1,MS,386694.13642087,6.39800000,0.00247166,386694.13642087,1
837,1,MS,386618.76056953,6.22500000,0.00243573,386618.76056953,1
838,1,MS,386543.48712855,6.37400000,0.00246665,386543.48712855,1
839,1,MS,386467.29407491,6.65900000,0.00252679,386467.29407491,1
840,1,MS,386388.98576065,7.04700000,0.00261083,386388.98576065,1
841,1,MS,386304.26161530,7.94000000,0.00281402,386304.26161530,1
842,1,MS,386212.23411370,8.82000000,0.00302828,386212.23411370,1
843,1,MS,386116.49678678,9.15500000,0.00311368,386116.49678678,1
844,1,MS,386020.51253262,9.03000000,0.00308157,386020.51253262,1
845,1,MS,385926.76392338,8.61000000,0.00297584,385926.76392338,1
846,1,MS,385836.58993926,8.03500000,0.00283647,385836.58993926,1
847,1,MS,385750.34657831,7.43500000,0.00269741,385750.34657831,1
848,1,MS,385667.50311407,6.92200000,0.00258348,385667.50311407,1
849,1,MS,385587.54134440,6.48800000,0.00249055,385587.54134440,1
850,1,MS,385510.55886142,6.06000000,0.00240190,385510.55886142,1
851,1,MS,385436.42705021,5.64300000,0.00231831,385436.42705021,1
852,1,MS,385364.92356998,5.25800000,0.00224351,385364.92356998,1
853,1,MS,385294.84226119,5.07400000,0.00220855,385294.84226119,1
854,1,MS,385224.88309760,5.12500000,0.00221819,385224.88309760,1
855,1,MS,385155.16842267,5.17300000,0.00222730,385155.16842267,1
856,1,MS,385084.97670667,5.36500000,0.00226408,385084.97670667,1
857,1,MS,385014.23149275,5.59000000,0.00230788,385014.23149275,1
858,1,MS,384943.15232926,5.79700000,0.00234887,384943.15232926,1
859,1,MS,384872.17269441,5.95300000,0.00238019,384872.17269441,1
860,1,MS,384801.83679861,6.03200000,0.00239620,384801.83679861,1
861,1,MS,384732.31619971,6.07800000,0.00240557,384732.31619971,1
862,1,MS,384662.69451874,6.25900000,0.00244275,384662.69451874,1
863,1,MS,384592.06938294,6.57400000,0.00250872,384592.06938294,1
864,1,MS,384519.76221671,6.97500000,0.00259504,384519.76221671,1
865,1,MS,384444.67173294,7.50000000,0.00271217,384444.67173294,1
866,1,MS,384367.43687620,7.88000000,0.00279993,384367.43687620,1
867,1,MS,384289.66039563,7.98500000,0.00282464,384289.66039563,1
868,1,MS,384211.75077660,8.01000000,0.00283055,384211.75077660,1
869,1,MS,384134.44140128,7.93000000,0.00281167,384134.44140128,1
870,1,MS,384058.54392935,7.74000000,0.00276730,384058.54392935,1
871,1,MS,383984.02222089,7.57500000,0.00272929,383984.02222089,1
872,1,MS,383910.71830162,7.45500000,0.00270194,383910.71830162,1
873,1,MS,383838.59326183,7.36000000,0.00268047,383838.59326183,1
874,1,MS,383767.66884388,7.28000000,0.00266251,383767.66884388,1
