t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_min_upt,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,delta_mstruct_growth,mstruct,nitrates,proteins,rate_mstruct_death,regul_transpiration,senesced_mstruct,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi
1234,1,MS,roots,0.02964568,9.88441375,0.06468168,0.10030626,0.01622610,3.52614864,0.20884285,0.00051005,NA,0.18160543,0.14548152,NA,NA,NA,0.09994527,1.02376413,0.89946805,NA,0.58467101,NA,NA,39.59185245,1.39266567,49.42206875,0.36645219,NA,3.15946333,21.35709462,0.00008301,0.10197129,44.09634098,NA,0.00000000,0.00012637,0.00000000,NA,NA,149.53560696,2.97286875,0.42703222
1235,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.02361412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323.76471924,NA,NA
1235,1,MS,roots,0.02923261,8.87728736,0.07818729,0.11794971,0.01905005,3.50763123,0.19454268,0.00051046,NA,0.18062319,0.14396332,NA,NA,NA,0.09960095,1.00949953,0.89388562,NA,0.57798496,NA,NA,39.72062288,1.23708994,44.38643682,0.36262802,NA,3.25900115,21.39639395,0.00008185,0.10205314,44.24739887,NA,0.00000000,0.00014809,0.00000000,NA,NA,148.71333208,2.93144632,0.42418747
1236,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.70259978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315.84615888,NA,NA
1236,1,MS,roots,0.02896375,7.97721864,0.05938177,0.08715032,0.01404758,3.50083266,0.18185260,0.00051087,NA,0.18020424,0.14265250,NA,NA,NA,0.09934363,1.00021479,0.89110413,NA,0.57192253,NA,NA,39.85403011,1.09899296,39.88609322,0.35932620,NA,3.36344464,21.44019587,0.00008110,0.10213424,44.42655132,NA,0.00000000,0.00010898,0.00000000,NA,NA,147.54220068,2.90448473,0.42220037
1237,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.39095160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.01737789,NA,NA
1237,1,MS,roots,0.02881852,7.19924713,0.06235044,0.08947489,0.01439471,3.50549859,0.17021863,0.00051127,NA,0.18028743,0.14155489,NA,NA,NA,0.09923853,0.99519939,0.89081173,NA,0.56626316,NA,NA,39.97274172,0.98060270,35.99623566,0.35656143,NA,3.45333773,21.48317734,0.00008069,0.10221493,44.60085468,NA,0.00000000,0.00011145,0.00000000,NA,NA,146.05588167,2.88992069,0.42108085
1238,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.08941274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.24856834,NA,NA
1238,1,MS,roots,0.02877001,6.49216402,0.05895021,0.08294098,0.01331733,3.51991233,0.15913665,0.00051167,NA,0.18079578,0.14059686,NA,NA,NA,0.09920225,0.99352425,0.89262003,NA,0.56069789,NA,NA,40.08449044,0.87457194,32.46082012,0.35414826,NA,3.53631644,21.52677454,0.00008056,0.10229549,44.77931594,NA,0.00000000,0.00010290,0.00000000,NA,NA,144.26812484,2.88505631,0.42059490
1239,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.87309741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.93687698,NA,NA
1239,1,MS,roots,0.02921976,5.47098782,0.05835998,0.08083398,0.01295344,3.56853357,0.13899902,0.00051208,NA,0.18291118,0.14053753,NA,NA,NA,0.09971283,1.00905577,0.90234242,NA,0.55780492,NA,NA,40.18397320,0.73520310,27.35493910,0.35399882,NA,3.60657944,21.57056007,0.00008182,0.10237730,44.95902491,NA,0.00000000,0.00009989,0.00000000,NA,NA,141.95461069,2.93015770,0.42316154
1240,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.65788946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.15143646,NA,NA
1240,1,MS,roots,0.02706237,4.99576663,0.02955346,0.04010548,0.00641126,3.46950156,0.13220835,0.00051246,NA,0.17752456,0.13477373,NA,NA,NA,0.09688377,0.93455390,0.87512127,NA,0.53240519,NA,NA,40.30266478,0.66847521,24.97883313,0.33948044,NA,3.69820865,21.61836739,0.00007577,0.10245308,45.16784443,NA,0.00000000,0.00004933,0.00000000,NA,NA,139.74448594,2.71381463,0.40918206
1241,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.43086265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.63112695,NA,NA
1241,1,MS,roots,0.02489604,4.67635859,0.02157953,0.02868818,0.00457494,3.36782867,0.12878125,0.00051281,NA,0.17205799,0.12915766,NA,NA,NA,0.09412112,0.85974324,0.84759671,NA,0.50781423,NA,NA,40.42189237,0.62134317,23.38179297,0.32533414,NA,3.79254020,21.66555438,0.00006971,0.10252279,45.37679422,NA,0.00000000,0.00003512,0.00000000,NA,NA,137.71630697,2.49657486,0.39533677
1242,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.21856293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.30579320,NA,NA
1242,1,MS,roots,0.02421031,4.29752738,0.03881000,0.05083494,0.00809024,3.35086102,0.12245926,0.00051315,NA,0.17085818,0.12679375,NA,NA,NA,0.09323429,0.83606255,0.84112998,NA,0.49564883,NA,NA,40.51818464,0.56753228,21.48763690,0.31937972,NA,3.86462216,21.70804584,0.00006779,0.10259057,45.55837843,NA,0.00000000,0.00006199,0.00000000,NA,NA,135.62322702,2.42780944,0.39088622
1243,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.03429071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.28960027,NA,NA
1243,1,MS,roots,0.02311889,3.89586648,0.05394601,0.06996877,0.01111679,3.31099395,0.11427440,0.00051347,NA,0.16844103,0.12357428,NA,NA,NA,0.09174944,0.79837239,0.82870754,NA,0.47983338,NA,NA,40.59286053,0.51263980,19.47933240,0.31127022,NA,3.91617916,21.74596008,0.00006473,0.10265531,45.71407310,NA,0.00000000,0.00008503,0.00000000,NA,NA,133.51118727,2.31836244,0.38376475
1244,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46338464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.08662292,NA,NA
1244,1,MS,roots,0.02120841,3.62786940,0.09679483,0.12557812,0.01993735,3.22335267,0.10819380,0.00051377,NA,0.16354158,0.11874276,NA,NA,NA,0.08916462,0.73239705,0.80413773,NA,0.45764720,NA,NA,40.62075804,0.51655030,18.13934700,0.29910016,NA,3.92286827,21.77283425,0.00005938,0.10271469,45.80449038,NA,0.00000000,0.00015231,0.00000000,NA,NA,131.53853787,2.12677924,0.37144897
1245,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.82015886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.00430546,NA,NA
1245,1,MS,roots,0.01947737,5.29536510,0.46176467,0.65497160,0.10472829,3.15821347,0.14458292,0.00051404,NA,0.15919086,0.11523146,NA,NA,NA,0.08688300,0.67261851,0.78232977,NA,0.43902520,NA,NA,40.27021290,0.75290815,26.47682549,0.29025557,NA,3.55284575,21.71279363,0.00005454,0.10276923,45.35452563,NA,0.00000000,0.00080229,0.00000000,NA,NA,130.12336350,1.95319067,0.36130533
1246,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.88320749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.94814944,NA,NA
1246,1,MS,roots,0.02037305,8.43054134,0.88093201,1.59891754,0.26123063,3.27077627,0.17505757,0.00051433,NA,0.16266320,0.11883829,NA,NA,NA,0.08745236,0.70354927,0.79895080,NA,0.44438401,NA,NA,39.42784114,1.25256249,42.15270672,0.29934079,NA,2.69010094,21.49543972,0.00005704,0.10282627,43.94351185,NA,0.00000000,0.00202143,0.00000000,NA,NA,129.55170934,2.04300929,0.36895386
1247,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.50246078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.83749019,NA,NA
1247,1,MS,roots,0.02301721,13.01639154,0.92450608,2.42460694,0.41048643,3.51649315,0.17661242,0.00051465,NA,0.17168796,0.12820094,NA,NA,NA,0.08957490,0.79486095,0.84274939,NA,0.46843567,NA,NA,38.52674618,2.06603160,65.08195772,0.32292429,NA,1.76598877,21.12871163,0.00006445,0.10289072,41.68329281,NA,0.00000000,0.00323152,0.00000000,NA,NA,130.15393735,2.30816571,0.38946381
1248,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.17272511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355.22982107,NA,NA
1248,1,MS,roots,0.02646505,15.82633169,0.35866693,0.97220619,0.16660708,3.76967417,0.20178895,0.00051502,NA,0.18332512,0.13869236,NA,NA,NA,0.09267505,0.91392655,0.89922405,NA,0.50512927,NA,NA,38.46593051,2.48885711,79.13165845,0.34935103,NA,1.67870805,21.01228806,0.00007410,0.10296482,40.95290654,NA,0.00000000,0.00131887,0.00000000,NA,NA,131.66127749,2.65391567,0.41469252
1249,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.26995796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.49754059,NA,NA
1249,1,MS,roots,0.02657038,20.74871628,0.59145222,1.86821608,0.32914478,3.80289186,0.21257876,0.00051539,NA,0.18335130,0.14276728,NA,NA,NA,0.09337533,0.91756369,0.89870311,NA,0.51622121,NA,NA,38.19636226,3.30204281,103.74358139,0.35961531,NA,1.38256942,20.73243418,0.00007440,0.10303922,39.30401325,NA,0.00000000,0.00264069,0.00000000,NA,NA,134.94547208,2.66447742,0.41949391
1250,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.03083793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412.35860468,NA,NA
1250,1,MS,roots,0.02859894,24.77498433,0.45063180,1.41571000,0.25451854,3.92457336,0.23919853,0.00051579,NA,0.18874705,0.15160823,NA,NA,NA,0.09615783,0.98761673,0.92443217,NA,0.54862964,NA,NA,38.19141444,3.91453946,123.87492163,0.38188471,NA,1.34902266,20.53113150,0.00008008,0.10311930,38.14294505,NA,0.00000000,0.00206199,0.00000000,NA,NA,139.72500499,2.86790171,0.43651312
1251,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.77332579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439.61823420,NA,NA
1251,1,MS,roots,0.02851265,29.13615752,0.50206520,1.54525529,0.28428849,3.87747448,0.26495815,0.00051619,NA,0.18623695,0.15555900,NA,NA,NA,0.09672026,0.98463685,0.91143272,NA,0.56320612,NA,NA,38.20142521,4.56420774,145.68078761,0.39183626,NA,1.33052079,20.30097343,0.00007984,0.10319913,36.85566802,NA,0.00000000,0.00232929,0.00000000,NA,NA,146.31089082,2.85924854,0.43851620
1252,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.07856700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456.58245998,NA,NA
1252,1,MS,roots,0.02746631,29.95226153,0.33248235,0.87871923,0.16344695,3.73432481,0.29663888,0.00051658,NA,0.18023253,0.15614750,NA,NA,NA,0.09594140,0.94850337,0.88139061,NA,0.56819568,NA,NA,38.42280517,4.61783969,149.76130766,0.39331865,NA,1.52443443,20.19356596,0.00007691,0.10327604,36.26041679,NA,0.00000000,0.00134631,0.00000000,NA,NA,153.92540361,2.75432195,0.43232144
1253,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.09201138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461.83099015,NA,NA
1253,1,MS,roots,0.02416011,28.29524294,0.22266582,0.49444385,0.09233530,3.46844587,0.31532937,0.00051692,NA,0.16865651,0.15106166,NA,NA,NA,0.09310059,0.83432903,0.82424054,NA,0.55226937,NA,NA,38.72639939,4.31691348,141.47621469,0.38050796,NA,1.80386854,20.15650095,0.00006765,0.10334369,36.05046113,NA,0.00000000,0.00076196,0.00000000,NA,NA,161.86534921,2.42277552,0.41281876
1254,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.79422051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456.32209008,NA,NA
1254,1,MS,roots,0.01914676,24.83422809,0.11438303,0.21456228,0.04002835,3.15766802,0.31330422,0.00051718,NA,0.15486870,0.14274890,NA,NA,NA,0.08905935,0.66120137,0.75646574,NA,0.52363428,NA,NA,39.08056385,3.75358575,124.17114044,0.35956901,NA,2.13888625,20.16925399,0.00005361,0.10339730,36.10954159,NA,0.00000000,0.00033011,0.00000000,NA,NA,169.53997168,1.92003689,0.38667695
1255,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.48462057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449.74494108,NA,NA
1255,1,MS,roots,0.01499307,21.27305713,0.10152485,0.16844983,0.03137182,2.93661829,0.29254980,0.00051739,NA,0.14509894,0.13697445,NA,NA,NA,0.08649046,0.51776082,0.70845712,NA,0.50279254,NA,NA,39.38131930,3.18913097,106.36528567,0.34502379,NA,2.42464862,20.18887843,0.00004198,0.10343928,36.20675042,NA,0.00000000,0.00025847,0.00000000,NA,NA,176.31079586,1.50350547,0.36856385
1256,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.16091563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.89769877,NA,NA
1256,1,MS,roots,0.01419670,18.67581407,0.10037905,0.15194434,0.02823853,2.88078308,0.27351196,0.00051759,NA,0.14322630,0.13783064,NA,NA,NA,0.08721439,0.49025929,0.69904519,NA,0.50550832,NA,NA,39.63722106,2.77480346,93.37907037,0.34718046,NA,2.66635368,20.21216319,0.00003975,0.10347903,36.32467042,NA,0.00000000,0.00023239,0.00000000,NA,NA,182.06270075,1.42364485,0.36827133
1257,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.84228830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436.29805663,NA,NA
1257,1,MS,roots,0.01373939,16.09554034,0.05985760,0.08363924,0.01549116,2.84436233,0.25028265,0.00051778,NA,0.14220131,0.13882011,NA,NA,NA,0.08802518,0.47446679,0.69378459,NA,0.50876752,NA,NA,39.88820647,2.36883440,80.47770171,0.34967281,NA,2.90359970,20.24871672,0.00003847,0.10351750,36.51489463,NA,0.00000000,0.00012725,0.00000000,NA,NA,186.72890909,1.37778560,0.36904660
1258,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.53973405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430.09837318,NA,NA
1258,1,MS,roots,0.01337165,13.96464552,0.04537353,0.05936731,0.01095294,2.81584689,0.22867179,0.00051797,NA,0.14145655,0.13958217,NA,NA,NA,0.08879296,0.46176766,0.68990143,NA,0.51128910,NA,NA,40.11731467,2.03573126,69.82322761,0.35159237,NA,3.11933626,20.29020937,0.00003744,0.10355494,36.73241611,NA,0.00000000,0.00008979,0.00000000,NA,NA,190.49322204,1.34090910,0.36983168
1259,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.25371145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.35199962,NA,NA
1259,1,MS,roots,0.01279563,12.22933119,0.04011512,0.04974551,0.00914057,2.78292002,0.20923576,0.00051815,NA,0.14039678,0.13966601,NA,NA,NA,0.08922816,0.44187565,0.68449599,NA,0.51145827,NA,NA,40.32249768,1.76568858,61.14665593,0.35180355,NA,3.31172364,20.33364167,0.00003583,0.10359077,36.96088841,NA,0.00000000,0.00007477,0.00000000,NA,NA,193.56234693,1.28314546,0.36929095
1260,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.98701889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.04424910,NA,NA
1260,1,MS,roots,0.01224832,10.78238062,0.04556564,0.05416975,0.00991412,2.75374207,0.19113282,0.00051832,NA,0.13943944,0.13957004,NA,NA,NA,0.08955918,0.42297521,0.67960356,NA,0.51107848,NA,NA,40.49849253,1.54218320,53.91190311,0.35156182,NA,3.47547017,20.37635046,0.00003430,0.10362506,37.18565712,NA,0.00000000,0.00008093,0.00000000,NA,NA,196.06178461,1.22826123,0.36856867
1261,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.73586651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.11921378,NA,NA
1261,1,MS,roots,0.01173522,9.61284023,0.05748490,0.06618912,0.01206887,2.72790494,0.17511363,0.00051849,NA,0.13857639,0.13936197,NA,NA,NA,0.08979476,0.40525625,0.67518310,NA,0.51036293,NA,NA,40.64370967,1.36210789,48.06420117,0.35103771,NA,3.60895210,20.41690271,0.00003286,0.10365792,37.39869776,NA,0.00000000,0.00009832,0.00000000,NA,NA,198.11295883,1.17680783,0.36773312
1262,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.51209445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409.64099353,NA,NA
1262,1,MS,roots,0.01104246,8.44248692,0.05600240,0.06281811,0.01141144,2.69720445,0.15748715,0.00051864,NA,0.13741334,0.13864649,NA,NA,NA,0.08973517,0.38133300,0.66931677,NA,0.50797661,NA,NA,40.77170429,1.18629127,42.21243458,0.34923549,NA,3.72590425,20.45792931,0.00003092,0.10368884,37.61425496,NA,0.00000000,0.00009278,0.00000000,NA,NA,199.73628511,1.10733802,0.36579500
1263,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.28903020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405.48627323,NA,NA
1263,1,MS,roots,0.01016582,7.67901880,0.05970515,0.06555959,0.01186631,2.66169299,0.14611931,0.00051878,NA,0.13596894,0.13754807,NA,NA,NA,0.08945314,0.35105948,0.66209955,NA,0.50425097,NA,NA,40.88346477,1.06894710,38.39509398,0.34646868,NA,3.82749892,20.49816189,0.00002846,0.10371730,37.82526877,NA,0.00000000,0.00009629,0.00000000,NA,NA,201.14682580,1.01942793,0.36297014
1264,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.08166298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401.61417031,NA,NA
1264,1,MS,roots,0.00919922,6.88479311,0.06768709,0.07315492,0.01319576,2.62441961,0.13301745,0.00051891,NA,0.13439325,0.13622592,NA,NA,NA,0.08902842,0.31767984,0.65426428,NA,0.49975142,NA,NA,40.97451811,0.94985390,34.42396554,0.34313833,NA,3.90935304,20.53664406,0.00002576,0.10374306,38.02639204,NA,0.00000000,0.00010688,0.00000000,NA,NA,202.34253083,0.92249809,0.35964759
1265,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.88382434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398.10839305,NA,NA
1265,1,MS,roots,0.00846765,6.22588858,0.07303203,0.07799670,0.01402297,2.59589300,0.12174141,0.00051903,NA,0.13323321,0.13524876,NA,NA,NA,0.08874385,0.29241616,0.64846868,NA,0.49656860,NA,NA,41.05008626,0.85104307,31.12944288,0.34067697,NA,3.97645353,20.57399618,0.00002371,0.10376677,38.22093035,NA,0.00000000,0.00011337,0.00000000,NA,NA,203.35690781,0.84913590,0.35722582
1266,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.68533124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.77995907,NA,NA
1266,1,MS,roots,0.00768844,5.65581098,0.06454928,0.06814914,0.01221096,2.56629670,0.11198425,0.00051914,NA,0.13200732,0.13413347,NA,NA,NA,0.08836719,0.26550755,0.64236878,NA,0.49299132,NA,NA,41.12505992,0.76541643,28.27905492,0.33786768,NA,4.04373875,20.61282039,0.00002153,0.10378830,38.42329249,NA,0.00000000,0.00009854,0.00000000,NA,NA,204.23069571,0.77099701,0.35450797
1267,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.48711437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.55462009,NA,NA
1267,1,MS,roots,0.00701971,5.14030793,0.06347194,0.06636636,0.01185154,2.54074951,0.10293574,0.00051924,NA,0.13097180,0.13315341,NA,NA,NA,0.08806743,0.24241399,0.63720910,NA,0.48997872,NA,NA,41.19290599,0.68837136,25.70153966,0.33539902,NA,4.10456511,20.65172321,0.00001966,0.10380795,38.62565682,NA,0.00000000,0.00009546,0.00000000,NA,NA,204.96990558,0.70393653,0.35219264
1268,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.93532280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388.63059808,NA,NA
1268,1,MS,roots,0.00657038,4.68068005,0.09954748,0.10401651,0.01852541,2.52325716,0.09392557,0.00051933,NA,0.13029244,0.13251106,NA,NA,NA,0.08791703,0.22689699,0.63379154,NA,0.48808420,NA,NA,41.21964923,0.65852699,23.40340026,0.33378100,NA,4.12473797,20.68378287,0.00001840,0.10382635,38.78920835,NA,0.00000000,0.00014898,0.00000000,NA,NA,205.55188690,0.65887732,0.35072053
1269,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.08808357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.23255851,NA,NA
1269,1,MS,roots,0.00650608,6.17009559,0.35412559,0.39120256,0.06983171,2.52368811,0.11625873,0.00051942,NA,0.13026222,0.13293923,NA,NA,NA,0.08806475,0.22467666,0.63353337,NA,0.48845750,NA,NA,40.99038415,0.85468478,30.85047794,0.33485953,NA,3.88896681,20.66453635,0.00001822,0.10384457,38.66527636,NA,0.00000000,0.00056209,0.00000000,NA,NA,206.39565446,0.65242979,0.35126620
1270,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.37179342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.74895062,NA,NA
1270,1,MS,roots,0.00668268,8.32462717,0.46981726,0.56454351,0.10130375,2.53486520,0.14201872,0.00051951,NA,0.13067410,0.13429803,NA,NA,NA,0.08800439,0.23077512,0.63542206,NA,0.49088826,NA,NA,40.65597726,1.13576699,41.62313587,0.33828220,NA,3.54787725,20.61394825,0.00001871,0.10386328,38.36891799,NA,0.00000000,0.00081742,0.00000000,NA,NA,207.96381853,0.67013889,0.35297652
1271,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.63275201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434.55032930,NA,NA
1271,1,MS,roots,0.00697053,10.60788101,0.43095726,0.55641177,0.10034893,2.54876415,0.16523468,0.00051961,NA,0.13131781,0.13624852,NA,NA,NA,0.08795683,0.24071578,0.63843222,NA,0.49493415,NA,NA,40.39260827,1.41984531,53.03940506,0.34319527,NA,3.27753773,20.56469507,0.00001952,0.10388280,38.08485567,NA,0.00000000,0.00081166,0.00000000,NA,NA,210.41424058,0.69900517,0.35552316
1272,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.78341897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452.54697880,NA,NA
