t,plant,axis,C_exudated,GA,SAM_height,SAM_temperature,Total_Transpiration,cohort,delta_teq,delta_teq_roots,mstruct,nb_leaves,senesced_mstruct,status,sum_TT,sum_respi_roots,sum_respi_shoot,teq_since_primordium
707,1,MS,0.99473894,False,0.00000000,5.58000000,0.00014612,1,1596.47111737,1596.47111737,0.10214875,11,0.00086570,reproductive,147.44756323,0.37674828,0.76819023,513702.45522945
708,1,MS,0.89574829,False,0.00000000,5.52600000,0.00014568,1,1581.02139688,1581.02139688,0.10227642,11,0.00088626,reproductive,147.66714953,0.37434989,0.75122105,515283.47662633
709,1,MS,0.82238587,False,0.00000000,5.47500000,0.00012958,1,1566.42999419,1566.42999419,0.10240289,11,0.00090662,reproductive,147.88470925,0.37182487,0.74876374,516849.90662052
710,1,MS,0.76506328,False,0.00000000,5.46300000,0.00011425,1,1562.99672297,1562.99672297,0.10252916,11,0.00092679,reproductive,148.10179213,0.37030432,0.75123527,518412.90334349
711,1,MS,0.72602182,False,0.00000000,5.51500000,0.00009366,1,1577.87423159,1577.87423159,0.10265677,11,0.00094692,reproductive,148.32094133,0.37052978,0.77894382,519990.77757509
712,1,MS,0.68676221,False,0.00000000,5.69700000,0.00008758,1,1629.94551176,1629.94551176,0.10278893,11,0.00096724,reproductive,148.54732265,0.37447459,0.79691015,521620.72308685
713,1,MS,0.65616954,False,0.00000000,5.96000000,0.00008166,1,1705.19137267,1705.19137267,0.10293127,11,0.00098823,reproductive,148.78415479,0.38068176,0.82090867,523325.91445952
714,1,MS,0.63004841,False,0.00000000,6.24700000,0.00009990,1,1787.30377602,1787.30377602,0.10307601,11,0.00101019,reproductive,149.03239142,0.38750035,0.81798972,525113.21823555
715,1,MS,0.61343443,False,0.00000000,6.45500000,0.00015555,1,1846.81381050,1846.81381050,0.10322493,11,0.00103321,reproductive,149.28889334,0.39174976,0.81948464,526960.03204605
716,1,MS,0.59269804,False,0.00000000,6.47400000,0.00019101,1,1852.24982327,1852.24982327,0.10337860,11,0.00105699,reproductive,149.54615026,0.38994176,0.81044343,528812.28186932
717,1,MS,0.57921454,False,0.00000000,6.33400000,0.00035832,1,1812.19499237,1812.19499237,0.10352253,11,0.00108084,reproductive,149.79784401,0.38333057,2.11517260,530624.47686169
718,1,MS,0.63250666,False,0.00000000,6.32700000,0.00055967,1,1810.19225082,1810.19225082,0.10366656,11,0.00110418,reproductive,150.04925960,0.38096266,1.35294404,532434.66911251
719,1,MS,0.78638551,False,0.00000000,6.46800000,0.00076756,1,1850.53318766,1850.53318766,0.10381408,11,0.00112750,reproductive,150.30627810,0.38345132,1.42471110,534285.20230017
720,1,MS,1.05330585,False,0.00000000,6.70400000,0.00118158,1,1918.05418832,1918.05418832,0.10396718,11,0.00115133,reproductive,150.57267451,0.38974588,1.72788573,536203.25648849
721,1,MS,1.31977838,False,0.00000000,7.05400000,0.00071575,1,2018.19126558,2018.19126558,0.10412873,11,0.00117603,reproductive,150.85297885,0.40005899,1.38459879,538221.44775407
722,1,MS,1.47356183,False,0.00000000,7.16000000,0.00037480,1,2048.51849469,2048.51849469,0.10429199,11,0.00120202,reproductive,151.13749531,0.40334784,1.13630650,540269.96624875
723,1,MS,1.51935429,False,0.00000000,7.14500000,0.00038090,1,2044.22690566,2044.22690566,0.10445467,11,0.00122840,reproductive,151.42141572,0.40332069,1.14317740,542314.19315442
724,1,MS,1.47682438,False,0.00000000,7.12500000,0.00020305,1,2038.50478696,2038.50478696,0.10461708,11,0.00125473,reproductive,151.70454138,0.40285025,0.98616268,544352.69794138
725,1,MS,1.38238168,False,0.00000000,7.09000000,0.00008024,1,2028.49107924,2028.49107924,0.10477876,11,0.00128098,reproductive,151.98627625,0.40167312,0.82475996,546381.18902061
726,1,MS,1.25647334,False,0.00000000,7.02300000,0.00007867,1,2009.32198159,2009.32198159,0.10493881,11,0.00130710,reproductive,152.26534875,0.39917005,0.80235038,548390.51100221
727,1,MS,1.14576067,False,0.00000000,6.89300000,0.00009555,1,1972.12821004,1972.12821004,0.10509557,11,0.00133298,reproductive,152.53925545,0.39433223,0.79099553,550362.63921224
728,1,MS,1.04222238,False,0.00000000,6.75700000,0.00007708,1,1933.21780288,1933.21780288,0.10524901,11,0.00135838,reproductive,152.80775792,0.38908372,0.77569440,552295.85701512
729,1,MS,0.97369270,False,0.00000000,6.71000000,0.00007047,1,1919.77082393,1919.77082393,0.10540144,11,0.00138327,reproductive,153.07439276,0.38632575,0.79111024,554215.62783905
730,1,MS,0.89662905,False,0.00000000,6.73400000,0.00006045,1,1926.63736637,1926.63736637,0.10555435,11,0.00140800,reproductive,153.34198128,0.38550891,0.77121226,556142.26520543
731,1,MS,0.81807494,False,0.00000000,6.78200000,0.00004061,1,1940.37045125,1940.37045125,0.10570801,11,0.00143281,reproductive,153.61147717,0.38512696,0.72339540,558082.63565668
732,1,MS,0.76593928,False,0.00000000,6.77200000,0.00002045,1,1937.50939190,1937.50939190,0.10586074,11,0.00145780,reproductive,153.88057570,0.38265434,0.69145989,560020.14504858
733,1,MS,0.72885291,False,0.00000000,6.60700000,0.00001364,1,1890.30191263,1890.30191263,0.10600862,11,0.00148275,reproductive,154.14311763,0.37547122,0.68767485,561910.44696121
734,1,MS,0.69364484,False,0.00000000,6.43400000,0.00004069,1,1840.80558587,1840.80558587,0.10615202,11,0.00150710,reproductive,154.39878508,0.36818534,0.67710858,563751.25254708
735,1,MS,0.65981428,False,0.00000000,6.23400000,0.00007367,1,1783.58439887,1783.58439887,0.10629026,11,0.00153080,reproductive,154.64650513,0.36025323,0.66211410,565534.83694594
736,1,MS,0.62759803,False,0.00000000,5.99900000,0.00007274,1,1716.34950414,1716.34950414,0.10642257,11,0.00155377,reproductive,154.88488701,0.35149566,0.64927929,567251.18645008
737,1,MS,0.59723881,False,0.00000000,5.82800000,0.00007182,1,1667.42538925,1667.42538925,0.10655075,11,0.00157588,reproductive,155.11647387,0.34472964,0.63658253,568918.61183933
738,1,MS,0.56716986,False,0.00000000,5.70200000,0.00004394,1,1631.37604144,1631.37604144,0.10667574,11,0.00159735,reproductive,155.34305387,0.33921959,0.60980751,570549.98788077
739,1,MS,0.54456357,False,0.00000000,5.54800000,0.00003098,1,1587.31572745,1587.31572745,0.10679668,11,0.00161836,reproductive,155.56351439,0.33307375,0.59882030,572137.30360822
740,1,MS,0.52591133,False,0.00000000,5.41200000,0.00003099,1,1548.40532029,1548.40532029,0.10691413,11,0.00163880,reproductive,155.77857068,0.32753399,0.59496341,573685.70892851
741,1,MS,0.51122409,False,0.00000000,5.30200000,0.00006685,1,1516.93366743,1516.93366743,0.10702872,11,0.00165874,reproductive,155.98925592,0.32277171,1.21712804,575202.64259594
742,1,MS,0.54891246,False,0.00000000,5.31400000,0.00016226,1,1520.36693865,1520.36693865,0.10714355,11,0.00167828,reproductive,156.20041799,0.32129413,0.81232798,576723.00953460
743,1,MS,0.66046264,False,0.00000000,5.46200000,0.00042619,1,1562.71061704,1562.71061704,0.10726160,11,0.00169786,reproductive,156.41746113,0.32360976,1.00365702,578285.72015163
744,1,MS,0.83449879,False,0.00000000,5.71500000,0.00047217,1,1635.09541859,1635.09541859,0.10738517,11,0.00171798,reproductive,156.64455772,0.32887886,1.07433333,579920.81557023
745,1,MS,1.06502755,False,0.00000000,6.01200000,0.00092993,1,1720.06888129,1720.06888129,0.10751512,11,0.00173904,reproductive,156.88345617,0.33631552,1.49190333,581640.88445152
746,1,MS,1.35095879,False,0.00000000,6.38300000,0.00104375,1,1826.21418318,1826.21418318,0.10765080,11,0.00176119,reproductive,157.13709703,0.34649200,1.59958026,583467.09863470
747,1,MS,1.59620285,False,0.00000000,6.65400000,0.00060654,1,1903.74889157,1903.74889157,0.10779497,11,0.00178471,reproductive,157.40150660,0.35484288,1.24657755,585370.84752628
748,1,MS,1.69841622,False,0.00000000,6.70400000,0.00027063,1,1918.05418832,1918.05418832,0.10794008,11,0.00180923,reproductive,157.66790302,0.35790519,0.96705345,587288.90171460
749,1,MS,1.62623914,False,0.00000000,6.52400000,0.00009482,1,1866.55512002,1866.55512002,0.10808108,11,0.00183393,reproductive,157.92714678,0.35431528,0.78821713,589155.45683462
750,1,MS,1.50275323,False,0.00000000,6.11600000,0.00007704,1,1749.82389853,1749.82389853,0.10821285,11,0.00185797,reproductive,158.17017788,0.34437810,0.71313843,590905.28073315
751,1,MS,1.32520851,False,0.00000000,5.96300000,0.00005824,1,1706.04969048,1706.04969048,0.10834252,11,0.00188050,reproductive,158.40712923,0.34112067,0.65328183,592611.33042363
752,1,MS,1.17102881,False,0.00000000,5.53300000,0.00003657,1,1583.02413842,1583.02413842,0.10846881,11,0.00190247,reproductive,158.62699369,0.33007359,0.61167607,594194.35456205
753,1,MS,1.06584529,False,0.00000000,4.89600000,0.00003069,1,1400.77465782,1400.77465782,0.10857331,11,0.00192286,reproductive,158.82154572,0.31398308,0.61021457,595595.12921987
754,1,MS,0.95051861,False,0.00000000,4.27000000,0.00002342,1,1221.67234250,1221.67234250,0.10866420,11,0.00194090,reproductive,158.99122244,0.29887279,0.57794814,596816.80156238
755,1,MS,0.86060361,False,0.00000000,3.72500000,0.00001745,1,1065.74460792,1065.74460792,0.10874349,11,0.00195663,reproductive,159.13924252,0.28631821,0.56945676,597882.54617030
756,1,MS,0.76999288,False,0.00000000,3.29600000,0.00001168,1,943.00516180,943.00516180,0.10881386,11,0.00197036,reproductive,159.27021546,0.27682111,0.54373295,598825.55133210
757,1,MS,0.67733167,False,0.00000000,2.92600000,0.00000529,1,837.14596585,837.14596585,0.10887637,11,0.00198250,reproductive,159.38648574,0.26884527,0.49322230,599662.69729794
758,1,MS,0.62726628,False,0.00000000,2.65800000,0.00000000,1,760.46957526,760.46957526,0.10893339,11,0.00199328,reproductive,159.49210651,0.26317729,0.50318718,600423.16687320
759,1,MS,0.58370375,False,0.00000000,2.47500000,0.00000000,1,708.11218916,708.11218916,0.10898672,11,0.00200308,reproductive,159.59045543,0.25935941,0.51700501,601131.27906236
760,1,MS,0.52156682,False,0.00000000,2.32300000,0.00000000,1,664.62408703,664.62408703,0.10903682,11,0.00201220,reproductive,159.68276433,0.25620491,0.48197306,601795.90314939
761,1,MS,0.46437243,False,0.00000000,2.20300000,0.00000000,1,630.29137483,630.29137483,0.10908441,11,0.00202075,reproductive,159.77030480,0.25366938,0.44372448,602426.19452423
762,1,MS,0.43344761,False,0.00000000,2.10700000,0.00000000,1,602.82520507,602.82520507,0.10912994,11,0.00202887,reproductive,159.85403052,0.25152708,0.44472239,603029.01972930
763,1,MS,0.39262559,False,0.00000000,2.00600000,0.00000000,1,573.92850563,573.92850563,0.10917322,11,0.00203664,reproductive,159.93374281,0.24927874,0.41515208,603602.94823493
764,1,MS,0.37589295,False,0.00000000,1.91300000,0.00000584,1,547.32065368,547.32065368,0.10921446,11,0.00204403,reproductive,160.00975957,0.24717820,0.62519340,604150.26888861
765,1,MS,0.44086395,False,0.00000000,1.83200000,0.00039686,1,524.14607294,524.14607294,0.10924551,11,0.00205952,reproductive,160.08255763,0.24562703,0.82031147,604674.41496155
766,1,MS,0.69356156,False,0.00000000,1.78900000,0.00100983,1,511.84351774,511.84351774,0.10927617,11,0.00207436,reproductive,160.15364701,0.24523959,1.49630969,605186.25847929
767,1,MS,1.02405978,False,0.00000000,1.98900000,0.00184610,1,569.06470474,569.06470474,0.10931247,11,0.00208885,reproductive,160.23268378,0.25046383,2.22150143,605755.32318403
768,1,MS,1.46224255,False,0.00000000,2.90600000,0.00254095,1,831.42384715,831.42384715,0.10937109,11,0.00210495,reproductive,160.34815931,0.27212044,2.81655132,606586.74703117
769,1,MS,1.92195097,False,0.00000000,4.18800000,0.00259694,1,1198.21165583,1198.21165583,0.10945631,11,0.00212849,reproductive,160.51457760,0.30570021,2.82251881,607784.95868700
770,1,MS,2.34238875,False,0.00000000,5.08800000,0.00218594,1,1455.70699734,1455.70699734,0.10955597,11,0.00216241,reproductive,160.71675912,0.33405223,2.46707130,609240.66568435
771,1,MS,2.63192672,False,0.00000000,5.41000000,0.00135761,1,1547.83310842,1547.83310842,0.10965839,11,0.00220361,reproductive,160.93173594,0.34924714,1.81092088,610788.49879276
772,1,MS,2.63388468,False,0.00000000,5.22200000,0.00041568,1,1494.04519263,1494.04519263,0.10975475,11,0.00224743,reproductive,161.13924222,0.35020314,1.06262510,612282.54398540
773,1,MS,2.41304591,False,0.00000000,4.83800000,0.00009581,1,1384.18051359,1384.18051359,0.10984357,11,0.00228972,reproductive,161.33148951,0.34462332,0.73394141,613666.72449899
774,1,MS,2.07295334,False,0.00000000,4.55100000,0.00005173,1,1302.06811024,1302.06811024,0.10992862,11,0.00232890,reproductive,161.51233231,0.34101918,0.69064516,614968.79260923
775,1,MS,1.81398534,False,0.00000000,4.33700000,0.00006502,1,1240.84144015,1240.84144015,0.11001079,11,0.00236576,reproductive,161.68467140,0.33837067,0.68855447,616209.63404937
776,1,MS,1.60188470,False,0.00000000,4.14000000,0.00007341,1,1184.47857095,1184.47857095,0.11008974,11,0.00240088,reproductive,161.84918231,0.33540074,0.68660571,617394.11262033
777,1,MS,1.39973989,False,0.00000000,4.12600000,0.00008725,1,1180.47308786,1180.47308786,0.11017021,11,0.00243441,reproductive,162.01313690,0.33686999,0.68607584,618574.58570819
778,1,MS,1.24121166,False,0.00000000,4.17800000,0.00008894,1,1195.35059648,1195.35059648,0.11025245,11,0.00246783,reproductive,162.17915782,0.33946849,0.69606031,619769.93630467
779,1,MS,1.11503943,False,0.00000000,4.28000000,0.00009896,1,1224.53340185,1224.53340185,0.11033723,11,0.00250166,reproductive,162.34923190,0.34296053,0.71565679,620994.46970652
780,1,MS,0.99840724,False,0.00000000,4.38600000,0.00009938,1,1254.86063096,1254.86063096,0.11042417,11,0.00253633,reproductive,162.52351810,0.34616076,0.71946487,622249.33033748
781,1,MS,0.89787155,False,0.00000000,4.44500000,0.00008972,1,1271.74088113,1271.74088113,0.11051188,11,0.00257185,reproductive,162.70014878,0.34761416,0.70297479,623521.07121861
782,1,MS,0.81133600,False,0.00000000,4.50200000,0.00007987,1,1288.04891943,1288.04891943,0.11060061,11,0.00260785,reproductive,162.87904446,0.34871498,0.68228108,624809.12013804
783,1,MS,0.75956787,False,0.00000000,4.53500000,0.00008317,1,1297.49041528,1297.49041528,0.11068965,11,0.00264431,reproductive,163.05925147,0.34890388,0.70694959,626106.61055332
784,1,MS,0.69908005,False,0.00000000,4.61400000,0.00007498,1,1320.09278415,1320.09278415,0.11078043,11,0.00268104,reproductive,163.24259769,0.35018864,0.69966601,627426.70333746
785,1,MS,0.65062136,False,0.00000000,4.59100000,0.00007438,1,1313.51234764,1313.51234764,0.11086971,11,0.00271840,reproductive,163.42502996,0.34837763,0.69245545,628740.21568511
786,1,MS,0.59893217,False,0.00000000,4.53700000,0.00006409,1,1298.06262715,1298.06262715,0.11095743,11,0.00275559,reproductive,163.60531643,0.34560601,0.66307092,630038.27831226
787,1,MS,0.56973027,False,0.00000000,4.48600000,0.00006491,1,1283.47122446,1283.47122446,0.11104391,11,0.00279233,reproductive,163.78357632,0.34282523,0.66895969,631321.74953672
788,1,MS,0.54735766,False,0.00000000,4.50900000,0.00009009,1,1290.05166097,1290.05166097,0.11113112,11,0.00282866,reproductive,163.96275017,0.34203739,1.25865945,632611.80119769
789,1,MS,0.59566154,False,0.00000000,4.69400000,0.00034082,1,1342.98125895,1342.98125895,0.11122293,11,0.00286518,reproductive,164.14927534,0.34583309,1.24990213,633954.78245664
790,1,MS,0.74760170,False,0.00000000,5.02200000,0.00041038,1,1436.82400563,1436.82400563,0.11132639,11,0.00290319,reproductive,164.34883423,0.35367458,1.03814898,635391.60646227
791,1,MS,0.99433793,False,0.00000000,5.37900000,0.00077772,1,1538.96382443,1538.96382443,0.11143222,11,0.00294387,reproductive,164.56257921,0.36315845,1.36990055,636930.57028670
792,1,MS,1.31985147,False,0.00000000,5.87300000,0.00105872,1,1680.30015633,1680.30015633,0.11154864,11,0.00298743,reproductive,164.79595423,0.37763440,1.61210459,638610.87044303
793,1,MS,1.70601558,False,0.00000000,6.24700000,0.00142026,1,1787.30377602,1787.30377602,0.11167156,11,0.00303499,reproductive,165.04419086,0.39012492,1.93097743,640398.17421905
794,1,MS,2.01311909,False,0.00000000,6.56300000,0.00108040,1,1877.71325149,1877.71325149,0.11180075,11,0.00308559,reproductive,165.30498437,0.40202124,1.67258519,642275.88747053
795,1,MS,2.15871136,False,0.00000000,6.65300000,0.00065078,1,1903.46278564,1903.46278564,0.11193070,11,0.00313874,reproductive,165.56935420,0.40777554,1.35315583,644179.35025617
796,1,MS,2.16400635,False,0.00000000,6.59400000,0.00042242,1,1886.58253547,1886.58253547,0.11205914,11,0.00319262,reproductive,165.83137955,0.40864597,1.19039655,646065.93279164
797,1,MS,2.00135674,False,0.00000000,6.48400000,0.00016571,1,1855.11088262,1855.11088262,0.11218578,11,0.00324602,reproductive,166.08903384,0.40767203,0.89198637,647921.04367426
798,1,MS,1.78418851,False,0.00000000,6.36800000,0.00014898,1,1821.92259416,1821.92259416,0.11231058,11,0.00329854,reproductive,166.34207865,0.40577343,0.89025709,649742.96626842
799,1,MS,1.58071648,False,0.00000000,6.34400000,0.00015834,1,1815.05605172,1815.05605172,0.11243595,11,0.00335011,reproductive,166.59416977,0.40616086,0.88868266,651558.02232014
800,1,MS,1.40089393,False,0.00000000,6.32300000,0.00016567,1,1809.04782708,1809.04782708,0.11256103,11,0.00340149,reproductive,166.84542641,0.40590829,0.87651791,653367.07014722
801,1,MS,1.25718893,False,0.00000000,6.31400000,0.00016533,1,1806.47287367,1806.47287367,0.11268599,11,0.00345270,reproductive,167.09632542,0.40541197,0.87096977,655173.54302088
802,1,MS,1.14313514,False,0.00000000,6.33100000,0.00017487,1,1811.33667456,1811.33667456,0.11281131,11,0.00350383,reproductive,167.34789996,0.40526135,0.87125941,656984.87969545
803,1,MS,1.03838905,False,0.00000000,6.32400000,0.00015389,1,1809.33393302,1809.33393302,0.11293602,11,0.00355511,reproductive,167.59919634,0.40391022,0.84988593,658794.21362846
804,1,MS,0.94994342,False,0.00000000,6.31000000,0.00011071,1,1805.32844993,1805.32844993,0.11306002,11,0.00360632,reproductive,167.84993640,0.40197544,0.82765041,660599.54207839
805,1,MS,0.87579639,False,0.00000000,6.28800000,0.00009408,1,1799.03411936,1799.03411936,0.11318306,11,0.00365743,reproductive,168.09980225,0.39954640,0.81799620,662398.57619775
806,1,MS,0.82215958,False,0.00000000,6.30500000,0.00007930,1,1803.89792025,1803.89792025,0.11330618,11,0.00370835,reproductive,168.35034363,0.39809683,0.82456168,664202.47411800
807,1,MS,0.77757379,False,0.00000000,6.37600000,0.00005652,1,1824.21144164,1824.21144164,0.11343050,11,0.00375941,reproductive,168.60370633,0.39813405,0.83702058,666026.68555964
808,1,MS,0.73250761,False,0.00000000,6.52700000,0.00005604,1,1867.41343782,1867.41343782,0.11355765,11,0.00381105,reproductive,168.86306931,0.40050098,0.82640333,667894.09899746
809,1,MS,0.69772145,False,0.00000000,6.70000000,0.00005446,1,1916.90976458,1916.90976458,0.11368747,11,0.00386391,reproductive,169.12930677,0.40321499,0.80019797,669811.00876205
810,1,MS,0.66690799,False,0.00000000,6.75000000,0.00009192,1,1931.21506133,1931.21506133,0.11381629,11,0.00391817,reproductive,169.39753109,0.40187179,0.78325484,671742.22382338
811,1,MS,0.64798755,False,0.00000000,6.68900000,0.00016927,1,1913.76259930,1913.76259930,0.11394204,11,0.00397284,reproductive,169.66333145,0.39686319,0.78011697,673655.98642267
812,1,MS,0.62631113,False,0.00000000,6.51800000,0.00028324,1,1864.83848441,1864.83848441,0.11406265,11,0.00402701,reproductive,169.92233679,0.38850289,1.34809168,675520.82490708
813,1,MS,0.62271757,False,0.00000000,6.30100000,0.00053929,1,1802.75349651,1802.75349651,0.11417799,11,0.00407980,reproductive,170.17271922,0.37909706,2.00796102,677323.57840360
814,1,MS,0.72391331,False,0.00000000,6.29400000,0.00091756,1,1800.75075497,1800.75075497,0.11429428,11,0.00413083,reproductive,170.42282349,0.37649029,1.58634377,679124.32915856
815,1,MS,0.83660441,False,0.00000000,6.45200000,0.00141160,1,1845.95549270,1845.95549270,0.11442019,11,0.00418181,reproductive,170.67920620,0.37936496,1.95839310,680970.28465126
816,1,MS,1.00985340,False,0.00000000,6.77100000,0.00148717,1,1937.22328597,1937.22328597,0.11454836,11,0.00423406,reproductive,170.94826499,0.38759028,2.04404187,682907.50793723
817,1,MS,1.31067750,False,0.00000000,6.99800000,0.00160391,1,2002.16933322,2002.16933322,0.11467266,11,0.00428890,reproductive,171.22634407,0.39424581,2.21263674,684909.67727045
818,1,MS,1.61200816,False,0.00000000,7.32500000,0.00159988,1,2095.72597396,2095.72597396,0.11480397,11,0.00434557,reproductive,171.51741712,0.40567890,2.20744294,687005.40324441
819,1,MS,1.86427236,False,0.00000000,7.62000000,0.00106049,1,2180.12722479,2180.12722479,0.11494074,11,0.00440489,reproductive,171.82021257,0.41720863,1.78844444,689185.53046920
820,1,MS,1.96778263,False,0.00000000,7.57500000,0.00048552,1,2167.25245772,2167.25245772,0.11506812,11,0.00446661,reproductive,172.12121985,0.41821635,1.34898732,691352.78292692
821,1,MS,1.88308450,False,0.00000000,7.34000000,0.00025099,1,2100.01756299,2100.01756299,0.11519594,11,0.00452796,reproductive,172.41288896,0.41297508,0.99292453,693452.80048991
822,1,MS,1.70571861,False,0.00000000,7.14500000,0.00018513,1,2044.22690566,2044.22690566,0.11532136,11,0.00458740,reproductive,172.69680936,0.40847630,0.95376814,695497.02739557
823,1,MS,1.51963473,False,0.00000000,7.05000000,0.00013816,1,2017.04684184,2017.04684184,0.11544654,11,0.00464527,reproductive,172.97695476,0.40640193,0.91270492,697514.07423741
824,1,MS,1.36087174,False,0.00000000,7.02000000,0.00012810,1,2008.46366379,2008.46366379,0.11557198,11,0.00470236,reproductive,173.25590804,0.40563042,0.89090640,699522.53790120
825,1,MS,1.23606958,False,0.00000000,7.02500000,0.00014672,1,2009.89419346,2009.89419346,0.11569771,11,0.00475922,reproductive,173.53506001,0.40538753,0.89854553,701532.43209466
826,1,MS,1.12070681,False,0.00000000,7.04000000,0.00013740,1,2014.18578249,2014.18578249,0.11582344,11,0.00481611,reproductive,173.81480804,0.40479581,0.88474308,703546.61787714
827,1,MS,1.02113697,False,0.00000000,7.00700000,0.00012737,1,2004.74428663,2004.74428663,0.11594749,11,0.00487313,reproductive,174.09324474,0.40217247,0.86583988,705551.36216377
828,1,MS,0.93648646,False,0.00000000,6.97400000,0.00008745,1,1995.30279078,1995.30279078,0.11607024,11,0.00492987,reproductive,174.37037013,0.39916253,0.83848303,707546.66495455
829,1,MS,0.86209248,False,0.00000000,6.95600000,0.00005681,1,1990.15288395,1990.15288395,0.11619197,11,0.00498635,reproductive,174.64678026,0.39628373,0.81443734,709536.81783849
830,1,MS,0.80543220,False,0.00000000,6.95000000,0.00006766,1,1988.43624833,1988.43624833,0.11631272,11,0.00504269,reproductive,174.92295196,0.39354072,0.80045583,711525.25408683
831,1,MS,0.75481800,False,0.00000000,6.88900000,0.00005560,1,1970.98378630,1970.98378630,0.11643073,11,0.00509898,reproductive,175.19669970,0.38887064,0.78515860,713496.23787313
832,1,MS,0.70860004,False,0.00000000,6.69600000,0.00006543,1,1915.76534084,1915.76534084,0.11654287,11,0.00515477,reproductive,175.46277822,0.38014494,0.76170291,715412.00321397
833,1,MS,0.66702352,False,0.00000000,6.47200000,0.00006501,1,1851.67761140,1851.67761140,0.11666477,11,0.00348394,reproductive,175.71995567,0.37069547,0.74987565,717263.68082537
834,1,MS,0.63884167,False,0.00000000,6.40600000,0.00006663,1,1832.79461969,1832.79461969,0.11679954,11,0.00350779,reproductive,175.97451048,0.36598012,0.76309543,719096.47544506
835,1,MS,0.60634806,False,0.00000000,6.43100000,0.00006630,1,1839.94726806,1839.94726806,0.11693413,11,0.00353139,reproductive,176.23005871,0.36380372,0.75179301,720936.42271312
836,1,MS,0.56744744,False,0.00000000,6.39800000,0.00005239,1,1830.50577221,1830.50577221,0.11706635,11,0.00355509,reproductive,176.48429562,0.35978937,0.70448749,722766.92848533
837,1,MS,0.56230089,False,0.00000000,6.22500000,0.00031870,1,1781.00944545,1781.00944545,0.11715045,11,0.00362103,reproductive,176.73165805,0.35207178,2.14093979,724547.93793078
838,1,MS,0.59145833,False,0.00000000,6.37400000,0.00038609,1,1823.63922977,1823.63922977,0.11723965,11,0.00368519,reproductive,176.98494127,0.35332406,1.12533968,726371.57716055
839,1,MS,0.70271301,False,0.00000000,6.65900000,0.00059761,1,1905.17942125,1905.17942125,0.11733329,11,0.00375089,reproductive,177.24954953,0.35870572,1.40312051,728276.75658179
840,1,MS,0.87159687,False,0.00000000,7.04700000,0.00142074,1,2016.18852403,2016.18852403,0.11743249,11,0.00381952,reproductive,177.52957571,0.36789795,2.21106986,730292.94510583
841,1,MS,1.20444544,False,0.00000000,7.94000000,0.00201015,1,2271.68112400,2271.68112400,0.11754947,11,0.00389216,reproductive,177.84508698,0.39344725,2.79661526,732564.62622982
842,1,MS,1.62060432,False,0.00000000,8.82000000,0.00145537,1,2523.45434681,2523.45434681,0.11767828,11,0.00397399,reproductive,178.19556675,0.42155553,2.32490232,735088.08057663
843,1,MS,1.95316574,False,0.00000000,9.15500000,0.00087914,1,2620.69568298,2620.69568298,0.11780585,11,0.00406490,reproductive,178.55955226,0.43475212,1.81123974,737708.77625961
844,1,MS,2.11009573,False,0.00000000,9.03000000,0.00035435,1,2583.74994314,2583.74994314,0.11792736,11,0.00415931,reproductive,178.91840642,0.43380551,1.30881210,740292.52620276
845,1,MS,2.02885016,False,0.00000000,8.61000000,0.00011564,1,2463.37210046,2463.37210046,0.11804121,11,0.00425239,reproductive,179.26054143,0.42323032,1.02676773,742755.89830321
846,1,MS,1.86214310,False,0.00000000,8.03500000,0.00007579,1,2298.86118782,2298.86118782,0.11814653,11,0.00434113,reproductive,179.57982771,0.40753017,0.89285202,745054.75949103
847,1,MS,1.64720617,False,0.00000000,7.43500000,0.00004346,1,2127.19762682,2127.19762682,0.11824411,11,0.00442395,reproductive,179.87527182,0.39077488,0.81463488,747181.95711785
848,1,MS,1.49541960,False,0.00000000,6.92200000,0.00003262,1,1980.42528215,1980.42528215,0.11833610,11,0.00450058,reproductive,180.15033089,0.37663120,0.80362255,749162.38240000
849,1,MS,1.30404741,False,0.00000000,6.48800000,0.00001999,1,1856.25530636,1856.25530636,0.11842326,11,0.00457193,reproductive,180.40814413,0.36487817,0.72348915,751018.63770636
850,1,MS,1.18143423,False,0.00000000,6.06000000,0.00001473,1,1733.80196617,1733.80196617,0.11850450,11,0.00463880,reproductive,180.64894995,0.35296275,0.70130167,752752.43967254
851,1,MS,1.05374605,False,0.00000000,5.64300000,0.00000465,1,1614.49579127,1614.49579127,0.11857993,11,0.00470126,reproductive,180.87318548,0.34156544,0.65416552,754366.93546381
852,1,MS,0.96163156,False,0.00000000,5.25800000,0.00000504,1,1504.34500629,1504.34500629,0.11865015,11,0.00475942,reproductive,181.08212229,0.33114685,0.63878203,755871.28047011
853,1,MS,0.89186074,False,0.00000000,5.07400000,0.00000000,1,1451.70151425,1451.70151425,0.11872005,11,0.00481361,reproductive,181.28374750,0.32606977,0.64573270,757322.98198436
854,1,MS,0.82822100,False,0.00000000,5.12500000,0.00000000,1,1466.29291694,1466.29291694,0.11879331,11,0.00486591,reproductive,181.48739929,0.32690914,0.64846210,758789.27490130
855,1,MS,0.77567998,False,0.00000000,5.17300000,0.00000000,1,1480.02600182,1480.02600182,0.11886686,11,0.00491874,reproductive,181.69295846,0.32736671,0.66047819,760269.30090311
