S_Amino_Acids,Export_Amino_Acids,RGR_Structure,age_from_flowering,R_grain_growth_starch,amino_acids,Export_cytokinins,senesced_mstruct,R_Nnit_red,sum_respi,Conc_cytokinins,structure,mstruct,C_exudation,nitrates,S_cytokinins,axis,proteins,S_grain_starch,Conc_Nitrates,sucrose_consumption_mstruct,R_residual,R_Nnit_upt,N_exudation,Dry_Mass,WSC_g,HATS_LATS,R_grain_growth_struct,regul_transpiration,Export_Nitrates,starch,Respi_growth,Unloading_Amino_Acids,S_grain_structure,Conc_Sucrose,t,Uptake_Nitrates,synthetized_mstruct,Conc_Amino_Acids,plant,organ,sucrose,N_tot,Proteins_N_Mass,AA_consumption_mstruct,S_Proteins,Nstruct,Unloading_Sucrose,Total_Organic_Nitrogen,cytokinins
NA,NA,0.0000000000,1484216.3540900000,167.0772200000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,392.5852500000,2035.2405800000,NA,NA,NA,NA,NA,0.4887803415,NA,NA,0.0000000000,NA,NA,8323.4310600000,NA,NA,0.0000000000,NA,491.0000000000,NA,NA,NA,1,grains,NA,0.0054961935,0.0054961935,NA,4.9032000000,NA,NA,NA,NA
NA,NA,NA,NA,NA,200.2315100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.47726831571428563,NA,NA,NA,NA,NA,NA,NA,NA,608.4936146821875,491.0000000000,NA,NA,70.02111668203894,1,phloem,16704.3910500000,0.0028032411,NA,NA,NA,NA,NA,NA,NA
0.1250800000,0.4529800000,NA,NA,NA,6.4845400000,3.9590800000,0.2660500000,0.1312000000,10.3799300000,48.04526492628877,NA,0.5297700000,0.0000000000,693.2509600000,5.2935200000,MS,NA,NA,1308.5885572984503,76.8656200000,10.2430727083,0.0000000000,0.0000000000,NA,0.110538608,9.1317400000,NA,0.0258700000,1.6142500000,NA,26.4701500000,0.0000000000,NA,608.5740478572462,491.0000000000,0.0000000000,NA,9.792234365856881,1,roots,3868.8512800000,0.0169062970,NA,0.7665100000,NA,0.0071100000,-2.0577700000,514.0786900000,25.4529400000
NA,NA,0.0000000000,1489601.5181900000,161.2594200000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,397.3194700000,1964.3714200000,NA,NA,NA,NA,NA,0.49594249510504196,NA,NA,0.0000000000,NA,NA,8557.0493200000,NA,NA,0.0000000000,NA,492.0000000000,NA,NA,NA,1,grains,NA,0.0055624726,0.00556247258,NA,4.7377100000,NA,NA,NA,NA
NA,NA,NA,NA,NA,197.9575600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.4713259094285714,NA,NA,NA,NA,NA,NA,NA,NA,600.9856427866742,492.0000000000,NA,NA,69.23378318709807,1,phloem,16496.4068300000,0.0027714058,NA,NA,NA,NA,NA,NA,NA
0.1192100000,0.3318000000,NA,NA,NA,6.3948000000,2.9054600000,0.2680500000,0.1250900000,9.9574800000,47.45190384542813,NA,0.5299800000,2.9378100000,691.9901200000,5.1111600000,MS,NA,NA,1305.6910072078192,78.9905600000,9.8457901148,0.0000000000,0.0049200000,NA,0.10909390942857143,9.1947200000,NA,0.0192200000,1.1968100000,NA,27.2019100000,0.1762700000,NA,600.382220398254,492.0000000000,0.0000000000,NA,9.652892561983471,1,roots,3818.2868300000,0.0168673889,NA,0.7877000000,NA,0.0070900000,14.6890400000,512.8647900000,25.1485600000
NA,NA,0.0000000000,1495125.2027100001,179.9411400000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,402.6140600000,2191.9416200000,NA,NA,NA,NA,NA,0.5039355038571429,NA,NA,0.0000000000,NA,NA,8817.7285300000,NA,NA,0.0000000000,NA,493.0000000000,NA,NA,NA,1,grains,NA,0.0056365968,0.005636596839999999,NA,5.2987100000,NA,NA,NA,NA
NA,NA,NA,NA,NA,196.2389100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.46616263342857145,NA,NA,NA,NA,NA,NA,NA,NA,594.4019717351357,493.0000000000,NA,NA,68.63270161448975,1,phloem,16315.6921700000,0.0027473447,NA,NA,NA,NA,NA,NA,NA
0.1322000000,0.3188200000,NA,NA,NA,6.1446400000,2.9184100000,0.2680500000,0.1387300000,12.4000700000,47.66340239254311,NA,0.5299800000,0.0000000000,690.7954300000,5.7056900000,MS,NA,NA,1303.4367900675497,78.9905600000,10.9810289758,1.2749500000,0.0000000000,NA,0.10835038828571428,10.5885300000,NA,0.0192200000,1.1947400000,NA,27.2019100000,0.0000000000,NA,596.2903615859718,493.0000000000,3.2114600000,NA,9.275278312389148,1,roots,3792.2635900000,0.0168471610,NA,0.7877000000,NA,0.0070900000,-47.6823300000,512.6146300000,25.2606500000
NA,NA,0.0000000000,1500655.4746399999,183.5406100000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,408.0056500000,2235.7882700000,NA,NA,NA,NA,NA,0.5120868867605042,NA,NA,0.0000000000,NA,NA,9083.6013500000,NA,NA,0.0000000000,NA,494.0000000000,NA,NA,NA,1,grains,NA,0.0057120791,0.0057120791,NA,5.3808500000,NA,NA,NA,NA
NA,NA,NA,NA,NA,193.6482400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.46204835599999994,NA,NA,NA,NA,NA,NA,NA,NA,589.2254249120444,494.0000000000,NA,NA,67.73463452171707,1,phloem,16171.6924600000,0.0027110754,NA,NA,NA,NA,NA,NA,NA
0.1330000000,0.4972200000,NA,NA,NA,5.9158900000,4.4321600000,0.2701000000,0.1396300000,11.2777200000,44.668722533431406,NA,0.5301900000,7.6892400000,691.0931900000,5.8213300000,MS,NA,NA,1303.482129048077,81.0115900000,11.1507333189,0.0000000000,0.0121700000,NA,0.10683140285714285,10.8024600000,NA,0.0311300000,1.9361600000,NA,27.8978900000,0.4603700000,NA,587.6979793407394,494.0000000000,0.0000000000,NA,8.92644523661329,1,roots,3739.0991000000,0.0168281271,NA,0.8078500000,NA,0.0070700000,38.4462000000,511.2347000000,23.6829100000
NA,NA,0.0000000000,1505873.5253900001,150.1041400000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,412.4027200000,1828.4841300000,NA,NA,NA,NA,NA,0.5187512248907563,NA,NA,0.0000000000,NA,NA,9301.0108000000,NA,NA,0.0000000000,NA,495.0000000000,NA,NA,NA,1,grains,NA,0.0057736381,0.00577363808,NA,4.3929700000,NA,NA,NA,NA
NA,NA,NA,NA,NA,192.7198300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.46063113228571423,NA,NA,NA,NA,NA,NA,NA,NA,587.4181157107421,495.0000000000,NA,NA,67.40989357888017,1,phloem,16122.0896300000,0.0026980776,NA,NA,NA,NA,NA,NA,NA
0.1087000000,0.4697300000,NA,NA,NA,5.5888600000,4.1065800000,0.2701000000,0.1141100000,10.2915300000,41.38733284294309,NA,0.5301900000,1.1335700000,690.9795800000,4.7615200000,MS,NA,NA,1303.267847375469,81.0115900000,9.1128224082,1.0587700000,0.0017000000,NA,0.106736504,8.8606900000,NA,0.0311300000,1.9358400000,NA,27.8978900000,0.0677500000,NA,587.1759243541622,495.0000000000,2.6669300000,NA,8.432991946283407,1,roots,3735.7776400000,0.0168219582,NA,0.8078500000,NA,0.0070700000,5.6678700000,510.9076700000,21.9431500000
NA,NA,0.0000000000,1510749.0271399999,134.7166200000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,416.3464700000,1641.0420300000,NA,NA,NA,NA,NA,0.5247327994411765,NA,NA,0.0000000000,NA,NA,9496.1568100000,NA,NA,0.0000000000,NA,496.0000000000,NA,NA,NA,1,grains,NA,0.0058288506,0.005828850579999999,NA,3.9457100000,NA,NA,NA,NA
NA,NA,NA,NA,NA,191.2765900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.4568256154285714,NA,NA,NA,NA,NA,NA,NA,NA,582.6288299830774,496.0000000000,NA,NA,66.91238844019608,1,phloem,15988.8965400000,0.0026778723,NA,NA,NA,NA,NA,NA,NA
0.0965400000,0.2649900000,NA,NA,NA,5.6217700000,2.2924400000,0.2719100000,0.1013800000,8.2691500000,41.1808326105811,NA,0.5303800000,8.5648500000,691.3245500000,4.2746100000,MS,NA,NA,1303.4513933406238,71.3879200000,8.1797041376,0.0000000000,0.0130300000,NA,0.10559539571428571,7.9370800000,NA,0.0174600000,1.0862300000,NA,24.5837900000,0.5123100000,NA,580.690393365763,496.0000000000,0.0000000000,NA,8.47961084505449,1,roots,3695.8388500000,0.0168172485,NA,0.7118900000,NA,0.0070600000,42.8242700000,509.9293000000,21.8414900000
NA,NA,0.0000000000,1515598.5599199999,133.7019300000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,420.2670100000,1628.6816000000,NA,NA,NA,NA,NA,0.5306696867268907,NA,NA,0.0000000000,NA,NA,9689.8223900000,NA,NA,0.0000000000,NA,497.0000000000,NA,NA,NA,1,grains,NA,0.0058837381,0.00588373814,NA,3.9236800000,NA,NA,NA,NA
NA,NA,NA,NA,NA,190.5933700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.4543009582857144,NA,NA,NA,NA,NA,NA,NA,NA,579.4089185167046,497.0000000000,NA,NA,66.67338437791061,1,phloem,15900.5335400000,0.0026683072,NA,NA,NA,NA,NA,NA,NA
0.0957100000,0.2582000000,NA,NA,NA,5.4777100000,2.2882800000,0.2719100000,0.1005000000,8.2214100000,41.10622572495192,NA,0.5303800000,0.0000000000,691.7037700000,4.2436800000,MS,NA,NA,1304.1663901353747,71.3879200000,8.1185991731,0.0000000000,0.0000000000,NA,0.10544029599999999,7.8028400000,NA,0.0174600000,1.0868200000,NA,24.5837900000,0.0000000000,NA,579.8374687331096,497.0000000000,0.0000000000,NA,8.262317583619293,1,roots,3690.4103600000,0.0168205407,NA,0.7118900000,NA,0.0070600000,-9.5413100000,509.7852400000,21.8019200000
NA,NA,0.0000000000,1519966.4421200000,117.9475300000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,423.7369800000,1436.7704000000,NA,NA,NA,NA,NA,0.5359088049495797,NA,NA,0.0000000000,NA,NA,9860.6894300000,NA,NA,0.0000000000,NA,498.0000000000,NA,NA,NA,1,grains,NA,0.0059323177,0.00593231772,NA,3.4784300000,NA,NA,NA,NA
NA,NA,NA,NA,NA,189.5019200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.44948080857142847,NA,NA,NA,NA,NA,NA,NA,NA,573.3140149328575,498.0000000000,NA,NA,66.29766123812689,1,phloem,15731.8283000000,0.0026530269,NA,NA,NA,NA,NA,NA,NA
0.0834300000,0.1091100000,NA,NA,NA,5.4841000000,1.0072300000,0.2735300000,0.0876400000,7.2642800000,42.856071172767365,NA,0.5305400000,3.2324600000,691.5661500000,3.7449900000,MS,NA,NA,1303.5136841708447,63.9304000000,7.1857334455,0.0000000000,0.0048600000,NA,0.10414447657142858,6.9519000000,NA,0.0073700000,0.4586200000,NA,22.0156500000,0.1946900000,NA,572.5387781003003,498.0000000000,0.0000000000,NA,8.269461303577486,1,roots,3645.0566800000,0.0168087035,NA,0.6375200000,NA,0.0070500000,16.1623100000,508.8884900000,22.7368600000
NA,NA,0.0000000000,1523905.7020700001,106.1927300000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,426.8787000000,1293.5799900000,NA,NA,NA,NA,NA,0.5406272318739496,NA,NA,0.0000000000,NA,NA,10014.5149400000,NA,NA,0.0000000000,NA,499.0000000000,NA,NA,NA,1,grains,NA,0.0059763018,0.005976301799999999,NA,3.1489900000,NA,NA,NA,NA
NA,NA,NA,NA,NA,189.1545900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.44620337028571433,NA,NA,NA,NA,NA,NA,NA,NA,569.1336333315841,499.0000000000,NA,NA,66.17614707785961,1,phloem,15617.1179600000,0.0026481643,NA,NA,NA,NA,NA,NA,NA
0.0748700000,0.1079300000,NA,NA,NA,5.4250000000,1.0411000000,0.2735300000,0.0786500000,6.5950900000,44.297036981188974,NA,0.5305400000,0.0000000000,692.3388300000,3.3730600000,MS,NA,NA,1304.9700870810873,63.9304000000,6.5156798810,0.0000000000,0.0000000000,NA,0.10375737200000001,6.1377400000,NA,0.0073700000,0.4591400000,NA,22.0156500000,0.0000000000,NA,570.4106539249318,499.0000000000,0.0000000000,NA,8.180344554604742,1,roots,3631.5080200000,0.0168186936,NA,0.6375200000,NA,0.0070500000,-25.4349200000,508.8293800000,23.5013500000
NA,NA,0.0000000000,1527475.1015200000,96.9125000000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,429.7635800000,1180.5335300000,NA,NA,NA,NA,NA,0.5449355682436974,NA,NA,0.0000000000,NA,NA,10154.9126600000,NA,NA,0.0000000000,NA,500.0000000000,NA,NA,NA,1,grains,NA,0.0060166901,0.006016690119999999,NA,2.8952700000,NA,NA,NA,NA
NA,NA,NA,NA,NA,188.4454700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.4412330422857143,NA,NA,NA,NA,NA,NA,NA,NA,562.8382710110066,500.0000000000,NA,NA,65.93324994533128,1,phloem,15443.1564800000,0.0026382366,NA,NA,NA,NA,NA,NA,NA
0.0675000000,0.0257100000,NA,NA,NA,5.3614000000,0.2650000000,0.2748500000,0.0709300000,6.0363500000,46.76951777941093,NA,0.5306700000,0.0000000000,692.1924100000,3.0794800000,MS,NA,NA,1304.3744888537133,52.2118100000,5.9708054002,0.0000000000,0.0000000000,NA,0.10243398171428572,5.6529800000,NA,0.0017800000,0.1106400000,NA,17.9801300000,0.0000000000,NA,562.9973052933085,500.0000000000,0.0000000000,NA,8.082461793581698,1,roots,3585.1893600000,0.0168057533,NA,0.5206600000,NA,0.0070400000,-2.9341000000,508.0296800000,24.8191800000
NA,NA,0.0000000000,1531075.0726900001,97.6007400000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,432.6909300000,1188.9171900000,NA,NA,NA,NA,NA,0.5492766262394957,NA,NA,0.0000000000,NA,NA,10296.3026200000,NA,NA,0.0000000000,NA,501.0000000000,NA,NA,NA,1,grains,NA,0.0060576730,0.0060576730199999995,NA,2.9365800000,NA,NA,NA,NA
NA,NA,NA,NA,NA,187.9946400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.43706861628571425,NA,NA,NA,NA,NA,NA,NA,NA,557.5261159705517,501.0000000000,NA,NA,65.77551366717691,1,phloem,15297.4015700000,0.0026319250,NA,NA,NA,NA,NA,NA,NA
0.0676300000,0.0257600000,NA,NA,NA,5.3716800000,0.2796700000,0.2748500000,0.0710600000,6.0764000000,49.35913090998172,NA,0.5306700000,0.0000000000,692.0457700000,3.1026700000,MS,NA,NA,1304.0981589311625,52.2118100000,6.0054701401,0.0000000000,0.0000000000,NA,0.10183617771428571,5.7177100000,NA,0.0017800000,0.1106200000,NA,17.9801300000,0.0000000000,NA,559.7116569619537,501.0000000000,0.0000000000,NA,8.097959183673469,1,roots,3564.2662200000,0.0168038443,NA,0.5206600000,NA,0.0070400000,-41.4665300000,508.0399600000,26.1934100000
NA,NA,0.0000000000,1534583.5503199999,95.3362100000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,435.5692100000,1161.3319600000,NA,NA,NA,NA,NA,0.5535190571974788,NA,NA,0.0000000000,NA,NA,10434.4174300000,NA,NA,0.0000000000,NA,502.0000000000,NA,NA,NA,1,grains,NA,0.0060979689,0.00609796894,NA,2.8873500000,NA,NA,NA,NA
NA,NA,NA,NA,NA,187.1395200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.43223074399999994,NA,NA,NA,NA,NA,NA,NA,NA,551.3983184039563,502.0000000000,NA,NA,65.4814794079569,1,phloem,15128.0760400000,0.0026199533,NA,NA,NA,NA,NA,NA,NA
0.0651800000,0.0226200000,NA,NA,NA,5.2533700000,0.2634500000,0.2761500000,0.0685000000,5.9193000000,51.773568198944986,NA,0.5308000000,0.0000000000,691.9119100000,3.0317800000,MS,NA,NA,1303.5265825169554,51.2482100000,5.8553355672,0.0000000000,0.0000000000,NA,0.10041345600000001,5.6332400000,NA,0.0015900000,0.0993000000,NA,17.6483000000,0.0000000000,NA,551.7569329314242,502.0000000000,0.0000000000,NA,7.917663903541824,1,roots,3514.4709600000,0.0167903139,NA,0.5110500000,NA,0.0070300000,-6.6063000000,507.1992000000,27.4814100000
NA,NA,0.0000000000,1537852.0491599999,89.6272800000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,438.2934300000,1091.7890200000,NA,NA,NA,NA,NA,0.5575091436092436,NA,NA,0.0000000000,NA,NA,10564.2552500000,NA,NA,0.0000000000,NA,503.0000000000,NA,NA,NA,1,grains,NA,0.0061361080,0.006136108019999999,NA,2.7320700000,NA,NA,NA,NA
NA,NA,NA,NA,NA,186.6788200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.42838640514285714,NA,NA,NA,NA,NA,NA,NA,NA,546.4940814642453,503.0000000000,NA,NA,65.32027712656146,1,phloem,14993.5241800000,0.0026135035,NA,NA,NA,NA,NA,NA,NA
0.0609600000,0.0226600000,NA,NA,NA,5.2632000000,0.2753800000,0.2761500000,0.0640700000,5.5971800000,54.11752072343632,NA,0.5308000000,0.0000000000,691.8688300000,2.8513900000,MS,NA,NA,1303.4454220045213,51.2482100000,5.5332205794,0.0000000000,0.0000000000,NA,0.09984265400000002,5.3044100000,NA,0.0015900000,0.0992900000,NA,17.6483000000,0.0000000000,NA,548.6204612534539,503.0000000000,0.0000000000,NA,7.932479276563677,1,roots,3494.4928900000,0.0167898484,NA,0.5110500000,NA,0.0070300000,-38.4546400000,507.2090200000,28.7255800000
NA,NA,0.0000000000,1539011.7294399999,40.5959600000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,439.5351500000,494.5170900000,NA,NA,NA,NA,NA,0.5593170097268909,NA,NA,0.0000000000,NA,NA,10623.0567200000,NA,NA,0.0000000000,NA,504.0000000000,NA,NA,NA,1,grains,NA,0.0061534921,0.0061534921,NA,1.2456100000,NA,NA,NA,NA
NA,NA,NA,NA,NA,187.0802300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.4265033231428571,NA,NA,NA,NA,NA,NA,NA,NA,544.1061059692831,504.0000000000,NA,NA,65.46245133974264,1,phloem,14927.6163100000,0.0026191232,NA,NA,NA,NA,NA,NA,NA
0.0274300000,0.0209100000,NA,NA,NA,5.1232700000,0.2646600000,0.2765900000,0.0288300000,2.8084300000,54.86525383818404,NA,0.5308500000,0.0000000000,691.9171500000,1.2916700000,MS,NA,NA,1303.4136761797117,16.9371700000,2.7797573393,0.0000000000,0.0000000000,NA,0.099143598,2.4037900000,NA,0.0015100000,0.0941200000,NA,5.8326400000,0.0000000000,NA,544.727941037958,504.0000000000,0.0000000000,NA,7.720855232174813,1,roots,3470.0259300000,0.0167785659,NA,0.1689000000,NA,0.0070200000,-8.6891700000,506.8308600000,29.1252200000
NA,NA,0.0000000000,1540198.0532500001,41.2651700000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,440.8052600000,502.6690900000,NA,NA,NA,NA,NA,0.5611554823445377,NA,NA,0.0000000000,NA,NA,10682.8271300000,NA,NA,0.0000000000,NA,505.0000000000,NA,NA,NA,1,grains,NA,0.0061712736,0.006171273639999999,NA,1.2735900000,NA,NA,NA,NA
NA,NA,NA,NA,NA,187.4046900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.42474190114285715,NA,NA,NA,NA,NA,NA,NA,NA,541.8589946025387,505.0000000000,NA,NA,65.57598523352549,1,phloem,14865.9665400000,0.0026236657,NA,NA,NA,NA,NA,NA,NA
0.0278100000,0.0208800000,NA,NA,NA,5.1171500000,0.2685700000,0.2765900000,0.0292300000,2.8460800000,55.67621738720919,NA,0.5308500000,0.0000000000,691.9179700000,1.3132100000,MS,NA,NA,1303.415220872186,16.9371700000,2.8168179416,0.0000000000,0.0000000000,NA,0.09884882171428572,2.4439400000,NA,0.0015100000,0.0941200000,NA,5.8326400000,0.0000000000,NA,543.1083419672851,505.0000000000,0.0000000000,NA,7.711632287840255,1,roots,3459.7087600000,0.0167784917,NA,0.1689000000,NA,0.0070200000,-17.4337000000,506.8247400000,29.5557200000
NA,NA,0.0000000000,1541370.9868399999,40.9134600000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,442.0717100000,498.3847300000,NA,NA,NA,NA,NA,0.5629790456260504,NA,NA,0.0000000000,NA,NA,10742.0889000000,NA,NA,0.0000000000,NA,506.0000000000,NA,NA,NA,1,grains,NA,0.0061890039,0.00618900394,NA,1.2698500000,NA,NA,NA,NA
NA,NA,NA,NA,NA,187.5880900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.42277572771428573,NA,NA,NA,NA,NA,NA,NA,NA,539.3648291925466,506.0000000000,NA,NA,65.64188259994751,1,phloem,14797.1504700000,0.0026262333,NA,NA,NA,NA,NA,NA,NA
0.0274100000,0.0171800000,NA,NA,NA,5.0204000000,0.2286000000,0.2770200000,0.0288100000,3.0979100000,56.50127144982954,NA,0.5308900000,0.0000000000,691.9581600000,1.3022100000,MS,NA,NA,1303.3927178888282,17.1153800000,2.7919216584,0.2775900000,0.0000000000,NA,0.0982394837142857,2.4248600000,NA,0.0012700000,0.0789500000,NA,5.8940100000,0.0000000000,NA,539.7197677484978,506.0000000000,0.6992100000,NA,7.565258339769068,1,roots,3438.3819300000,0.0167776998,NA,0.1706800000,NA,0.0070200000,-4.9185100000,506.4870800000,29.9959600000
NA,NA,0.0000000000,1542492.0111100001,39.5669400000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,443.3031900000,481.9821300000,NA,NA,NA,NA,NA,0.5647432587689075,NA,NA,0.0000000000,NA,NA,10799.3994100000,NA,NA,0.0000000000,NA,507.0000000000,NA,NA,NA,1,grains,NA,0.0062062447,0.006206244659999999,NA,1.2344500000,NA,NA,NA,NA
NA,NA,NA,NA,NA,187.7986900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.42105984514285716,NA,NA,NA,NA,NA,NA,NA,NA,537.1757567141983,507.0000000000,NA,NA,65.71557693990026,1,phloem,14737.0945800000,0.0026291817,NA,NA,NA,NA,NA,NA,NA
0.0264400000,0.0171700000,NA,NA,NA,5.0172800000,0.2319500000,0.2770200000,0.0278000000,2.7419500000,57.327092241330604,NA,0.5308900000,0.0000000000,691.9718800000,1.2595900000,MS,NA,NA,1303.418561283882,17.1153800000,2.7141323049,0.0000000000,0.0000000000,NA,0.097988096,2.3447800000,NA,0.0012700000,0.0789500000,NA,5.8940100000,0.0000000000,NA,538.3386640044705,507.0000000000,0.0000000000,NA,7.560556800843868,1,roots,3429.5833600000,0.0167778482,NA,0.1706800000,NA,0.0070200000,-15.8454600000,506.4839600000,30.4343800000
NA,NA,0.0000000000,1543561.4940400000,38.2603600000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,444.4999800000,466.0661700000,NA,NA,NA,NA,NA,0.5664498425966386,NA,NA,0.0000000000,NA,NA,10854.8178800000,NA,NA,0.0000000000,NA,508.0000000000,NA,NA,NA,1,grains,NA,0.0062229997,0.00622299972,NA,1.1996400000,NA,NA,NA,NA
NA,NA,NA,NA,NA,187.9147100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.4192275677142857,NA,NA,NA,NA,NA,NA,NA,NA,534.8522279912867,508.0000000000,NA,NA,65.75790109092182,1,phloem,14672.9648700000,0.0026308059,NA,NA,NA,NA,NA,NA,NA
0.0254300000,0.0159700000,NA,NA,NA,4.9259700000,0.2226600000,0.2774200000,0.0267300000,2.9200500000,58.08155500725143,NA,0.5309300000,0.0000000000,692.0173500000,1.2181700000,MS,NA,NA,1303.4060045580395,15.5946600000,2.6351099953,0.2585300000,0.0000000000,NA,0.09742247114285714,2.2683300000,NA,0.0012000000,0.0748000000,NA,5.3703200000,0.0000000000,NA,535.1908427978578,508.0000000000,0.6512100000,NA,7.4224021999133605,1,roots,3409.7864900000,0.0167772065,NA,0.1555100000,NA,0.0070200000,-4.5945700000,506.1730400000,30.8372400000
NA,NA,0.0000000000,1544618.0916299999,37.9335900000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,445.6923300000,462.0855900000,NA,NA,NA,NA,NA,0.5681424290798319,NA,NA,0.0000000000,NA,NA,10909.7624400000,NA,NA,0.0000000000,NA,509.0000000000,NA,NA,NA,1,grains,NA,0.0062396926,0.00623969262,NA,1.1949100000,NA,NA,NA,NA
NA,NA,NA,NA,NA,188.0451400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.417584172,NA,NA,NA,NA,NA,NA,NA,NA,532.7555770862676,509.0000000000,NA,NA,65.80354309009947,1,phloem,14615.4460200000,0.0026326320,NA,NA,NA,NA,NA,NA,NA
0.0251600000,0.0159700000,NA,NA,NA,4.9233700000,0.2256800000,0.2774200000,0.0264500000,2.6420300000,58.86732714293786,NA,0.5309300000,0.0000000000,692.0390300000,1.2079800000,MS,NA,NA,1303.4468385662894,15.5946600000,2.6155644232,0.0000000000,0.0000000000,NA,0.09718298542857143,2.2482200000,NA,0.0012000000,0.0748000000,NA,5.3703200000,0.0000000000,NA,533.8752268032823,509.0000000000,0.0000000000,NA,7.418484545985347,1,roots,3401.4044900000,0.0167774736,NA,0.1555100000,NA,0.0070200000,-14.9706400000,506.1704500000,31.2544300000
NA,NA,0.0000000000,1545700.4598900001,38.5665000000,NA,NA,0.0000000000,NA,NA,NA,7369.4193300000,NA,NA,NA,NA,MS,446.9088300000,469.7954300000,NA,NA,NA,NA,NA,0.5698636167352942,NA,NA,0.0000000000,NA,NA,10965.6210300000,NA,NA,0.0000000000,NA,510.0000000000,NA,NA,NA,1,grains,NA,0.0062567236,0.006256723620000001,NA,1.2179400000,NA,NA,NA,NA
NA,NA,NA,NA,NA,188.0730100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.41658381171428577,NA,NA,NA,NA,NA,NA,NA,NA,531.4909375833847,510.0000000000,NA,NA,65.81473520290103,1,phloem,14580.4334100000,0.0026330221,NA,NA,NA,NA,NA,NA,NA
