mstruct_laminae,C_respired_shoot,Cont_WSC_DM_shoot,Cont_WSC_DM_laminae,NNI,senesced_mstruct,sum_N_g_shoot,shoot_roots_ratio,sum_respi_shoot,sum_N_g,NS_shoot,Cont_WSC_DM_roots,mstruct,axis,Tillers_Photosynthesis_An,C_respired_roots,Total_Photosynthesis,Tillers_Photosynthesis,N_content_mstruct,Total_Transpiration,N_content_mstruct_shoot,sum_dry_mass_shoot,dry_mass_phloem,shoot_roots_mstruct_ratio,Cont_WSC_DM_stem,N_content_roots,t,C_exudated,sum_C_g,N_content_mstruct_roots,sum_dry_mass_roots,N_content,plant,sum_dry_mass_stem,N_content_total_DM_shoot,C_N_ratio,N_content_shoot,C_N_ratio_shoot,NS,sum_NSC_g,NS_laminae,NS_roots,sum_respi_roots,sum_dry_mass_laminae,NS_stem,Cont_WSC_DM,sum_dry_mass,mstruct_stem,mstruct_shoot
NA,NA,NA,NA,NA,0.1229100000,NA,NA,12.8750800000,NA,NA,NA,2.1816600000,MS,NA,NA,NA,NA,NA,0.0024700000,NA,NA,NA,NA,NA,NA,220.0000000000,3.6616300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6006600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1229100000,NA,NA,12.8640300000,NA,NA,NA,2.1817800000,MS,NA,NA,NA,NA,NA,0.0024700000,NA,NA,NA,NA,NA,NA,221.0000000000,1.8374900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0287200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1234200000,NA,NA,16.3545000000,NA,NA,NA,2.1819700000,MS,NA,NA,NA,NA,NA,0.0085400000,NA,NA,NA,NA,NA,NA,222.0000000000,7.3202000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4347900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1234200000,NA,NA,16.6418200000,NA,NA,NA,2.1821200000,MS,NA,NA,NA,NA,NA,0.0085400000,NA,NA,NA,NA,NA,NA,223.0000000000,6.2701000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7277800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1240500000,NA,NA,19.2631700000,NA,NA,NA,2.1823600000,MS,NA,NA,NA,NA,NA,0.0137600000,NA,NA,NA,NA,NA,NA,224.0000000000,12.4557800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0285100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1240500000,NA,NA,20.1481200000,NA,NA,NA,2.1825600000,MS,NA,NA,NA,NA,NA,0.0137600000,NA,NA,NA,NA,NA,NA,225.0000000000,10.0580700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6783600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1248000000,NA,NA,22.0096900000,NA,NA,NA,2.1828500000,MS,NA,NA,NA,NA,NA,0.0155400000,NA,NA,NA,NA,NA,NA,226.0000000000,15.7682300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7099700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1248000000,NA,NA,23.2311000000,NA,NA,NA,2.1831000000,MS,NA,NA,NA,NA,NA,0.0155400000,NA,NA,NA,NA,NA,NA,227.0000000000,11.1489900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5864800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1258700000,NA,NA,29.5875000000,NA,NA,NA,2.1835000000,MS,NA,NA,NA,NA,NA,0.0279100000,NA,NA,NA,NA,NA,NA,228.0000000000,21.4129400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2520900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1258700000,NA,NA,30.1644500000,NA,NA,NA,2.1838100000,MS,NA,NA,NA,NA,NA,0.0279100000,NA,NA,NA,NA,NA,NA,229.0000000000,15.2365900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6451300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1270600000,NA,NA,31.6572800000,NA,NA,NA,2.1842700000,MS,NA,NA,NA,NA,NA,0.0271800000,NA,NA,NA,NA,NA,NA,230.0000000000,24.3381000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9026400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1270600000,NA,NA,32.0279900000,NA,NA,NA,2.1846000000,MS,NA,NA,NA,NA,NA,0.0271800000,NA,NA,NA,NA,NA,NA,231.0000000000,14.8057300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1571700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1282300000,NA,NA,30.2813300000,NA,NA,NA,2.1850500000,MS,NA,NA,NA,NA,NA,0.0216800000,NA,NA,NA,NA,NA,NA,232.0000000000,21.9583800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8008900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1282300000,NA,NA,29.6745800000,NA,NA,NA,2.1853500000,MS,NA,NA,NA,NA,NA,0.0216800000,NA,NA,NA,NA,NA,NA,233.0000000000,11.4151600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3435800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1291600000,NA,NA,24.5395000000,NA,NA,NA,2.1857100000,MS,NA,NA,NA,NA,NA,0.0121400000,NA,NA,NA,NA,NA,NA,234.0000000000,15.2520800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5903100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1291600000,NA,NA,22.5511500000,NA,NA,NA,2.1858900000,MS,NA,NA,NA,NA,NA,0.0121400000,NA,NA,NA,NA,NA,NA,235.0000000000,5.7861300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1591400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1297500000,NA,NA,17.1205100000,NA,NA,NA,2.1861200000,MS,NA,NA,NA,NA,NA,0.0043300000,NA,NA,NA,NA,NA,NA,236.0000000000,7.7301300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8292300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1297500000,NA,NA,16.8858900000,NA,NA,NA,2.1862700000,MS,NA,NA,NA,NA,NA,0.0043300000,NA,NA,NA,NA,NA,NA,237.0000000000,2.2908600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6607700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1302700000,NA,NA,15.6587000000,NA,NA,NA,2.1864800000,MS,NA,NA,NA,NA,NA,0.0033200000,NA,NA,NA,NA,NA,NA,238.0000000000,5.2564500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4228900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1302700000,NA,NA,15.5955100000,NA,NA,NA,2.1866200000,MS,NA,NA,NA,NA,NA,0.0033200000,NA,NA,NA,NA,NA,NA,239.0000000000,1.6863800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3890400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1308300000,NA,NA,17.0053100000,NA,NA,NA,2.1868400000,MS,NA,NA,NA,NA,NA,0.0012700000,NA,NA,NA,NA,NA,NA,240.0000000000,5.6097300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6928900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1308300000,NA,NA,16.8125500000,NA,NA,NA,2.1869900000,MS,NA,NA,NA,NA,NA,0.0012700000,NA,NA,NA,NA,NA,NA,241.0000000000,1.7206100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5593100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1313700000,NA,NA,16.3214300000,NA,NA,NA,2.1872000000,MS,NA,NA,NA,NA,NA,0.0014300000,NA,NA,NA,NA,NA,NA,242.0000000000,5.2774400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3454500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1313700000,NA,NA,16.0710500000,NA,NA,NA,2.1873400000,MS,NA,NA,NA,NA,NA,0.0014300000,NA,NA,NA,NA,NA,NA,243.0000000000,1.6101100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0395200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1318900000,NA,NA,16.8318600000,NA,NA,NA,2.1875400000,MS,NA,NA,NA,NA,NA,0.0016000000,NA,NA,NA,NA,NA,NA,244.0000000000,5.2367500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2583100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1318900000,NA,NA,16.9195500000,NA,NA,NA,2.1877200000,MS,NA,NA,NA,NA,NA,0.0016000000,NA,NA,NA,NA,NA,NA,245.0000000000,2.1665200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6243500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1326700000,NA,NA,22.7484100000,NA,NA,NA,2.1880300000,MS,NA,NA,NA,NA,NA,0.0098000000,NA,NA,NA,NA,NA,NA,246.0000000000,11.1016400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5047400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1326700000,NA,NA,23.1357700000,NA,NA,NA,2.1882700000,MS,NA,NA,NA,NA,NA,0.0098000000,NA,NA,NA,NA,NA,NA,247.0000000000,8.1802000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6306100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1338500000,NA,NA,31.3979100000,NA,NA,NA,2.1887300000,MS,NA,NA,NA,NA,NA,0.0199700000,NA,NA,NA,NA,NA,NA,248.0000000000,20.4926400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7369900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1338500000,NA,NA,31.9273800000,NA,NA,NA,2.1890900000,MS,NA,NA,NA,NA,NA,0.0199700000,NA,NA,NA,NA,NA,NA,249.0000000000,12.4267200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1757700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1352000000,NA,NA,34.6743900000,NA,NA,NA,2.1896200000,MS,NA,NA,NA,NA,NA,0.0252600000,NA,NA,NA,NA,NA,NA,250.0000000000,23.6857100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6318000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1352000000,NA,NA,34.4282100000,NA,NA,NA,2.1899900000,MS,NA,NA,NA,NA,NA,0.0252600000,NA,NA,NA,NA,NA,NA,251.0000000000,12.6409700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4177700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1360600000,NA,NA,24.2784000000,NA,NA,NA,2.1903300000,MS,NA,NA,NA,NA,NA,0.0113500000,NA,NA,NA,NA,NA,NA,252.0000000000,16.2358800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1691800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1360600000,NA,NA,26.8724500000,NA,NA,NA,2.1906800000,MS,NA,NA,NA,NA,NA,0.0113500000,NA,NA,NA,NA,NA,NA,253.0000000000,9.3803600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9493100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1371800000,NA,NA,29.5330000000,NA,NA,NA,2.1911300000,MS,NA,NA,NA,NA,NA,0.0150500000,NA,NA,NA,NA,NA,NA,254.0000000000,17.8096500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3719400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1371800000,NA,NA,30.5811000000,NA,NA,NA,2.1914900000,MS,NA,NA,NA,NA,NA,0.0150500000,NA,NA,NA,NA,NA,NA,255.0000000000,8.9359500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8406800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1383500000,NA,NA,31.0713700000,NA,NA,NA,2.1919600000,MS,NA,NA,NA,NA,NA,0.0206800000,NA,NA,NA,NA,NA,NA,256.0000000000,19.2771500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0970000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1383500000,NA,NA,30.2770400000,NA,NA,NA,2.1922700000,MS,NA,NA,NA,NA,NA,0.0206800000,NA,NA,NA,NA,NA,NA,257.0000000000,10.5174900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1671000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1392800000,NA,NA,25.2452600000,NA,NA,NA,2.1926500000,MS,NA,NA,NA,NA,NA,0.0090300000,NA,NA,NA,NA,NA,NA,258.0000000000,14.8599500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5226600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1392800000,NA,NA,24.5946300000,NA,NA,NA,2.1928900000,MS,NA,NA,NA,NA,NA,0.0090300000,NA,NA,NA,NA,NA,NA,259.0000000000,5.3091000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9659200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1400500000,NA,NA,21.2699900000,NA,NA,NA,2.1932000000,MS,NA,NA,NA,NA,NA,0.0036600000,NA,NA,NA,NA,NA,NA,260.0000000000,9.1066300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3486000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1400500000,NA,NA,20.7300900000,NA,NA,NA,2.1934000000,MS,NA,NA,NA,NA,NA,0.0036600000,NA,NA,NA,NA,NA,NA,261.0000000000,2.2305900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9706200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1406200000,NA,NA,17.4218500000,NA,NA,NA,2.1936400000,MS,NA,NA,NA,NA,NA,0.0021300000,NA,NA,NA,NA,NA,NA,262.0000000000,5.8109900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3985300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1406200000,NA,NA,17.0052700000,NA,NA,NA,2.1937900000,MS,NA,NA,NA,NA,NA,0.0021300000,NA,NA,NA,NA,NA,NA,263.0000000000,1.5856600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1697800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1411300000,NA,NA,15.9810800000,NA,NA,NA,2.1940000000,MS,NA,NA,NA,NA,NA,0.0016700000,NA,NA,NA,NA,NA,NA,264.0000000000,5.0512100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0926500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1411300000,NA,NA,15.7978300000,NA,NA,NA,2.1941400000,MS,NA,NA,NA,NA,NA,0.0016700000,NA,NA,NA,NA,NA,NA,265.0000000000,1.4368300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8541900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1416500000,NA,NA,16.0855500000,NA,NA,NA,2.1943500000,MS,NA,NA,NA,NA,NA,0.0017800000,NA,NA,NA,NA,NA,NA,266.0000000000,5.0816100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2195000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1416500000,NA,NA,15.8304300000,NA,NA,NA,2.1945000000,MS,NA,NA,NA,NA,NA,0.0017800000,NA,NA,NA,NA,NA,NA,267.0000000000,1.4516000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9305700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1421900000,NA,NA,17.6919700000,NA,NA,NA,2.1947200000,MS,NA,NA,NA,NA,NA,0.0024400000,NA,NA,NA,NA,NA,NA,268.0000000000,5.7065900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3626200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1421900000,NA,NA,17.5529700000,NA,NA,NA,2.1949000000,MS,NA,NA,NA,NA,NA,0.0024400000,NA,NA,NA,NA,NA,NA,269.0000000000,2.4538300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5761200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1429400000,NA,NA,22.1496600000,NA,NA,NA,2.1952100000,MS,NA,NA,NA,NA,NA,0.0075400000,NA,NA,NA,NA,NA,NA,270.0000000000,10.3998300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3201000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1429400000,NA,NA,22.6019000000,NA,NA,NA,2.1954500000,MS,NA,NA,NA,NA,NA,0.0075400000,NA,NA,NA,NA,NA,NA,271.0000000000,6.3622600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4773300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1441200000,NA,NA,31.3816800000,NA,NA,NA,2.1959400000,MS,NA,NA,NA,NA,NA,0.0177800000,NA,NA,NA,NA,NA,NA,272.0000000000,18.4268700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8501300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1441200000,NA,NA,32.2556300000,NA,NA,NA,2.1963200000,MS,NA,NA,NA,NA,NA,0.0177800000,NA,NA,NA,NA,NA,NA,273.0000000000,10.1744800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4258500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1455300000,NA,NA,35.7710500000,NA,NA,NA,2.1969000000,MS,NA,NA,NA,NA,NA,0.0183400000,NA,NA,NA,NA,NA,NA,274.0000000000,21.7472700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9892300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1455300000,NA,NA,37.0809200000,NA,NA,NA,2.1973700000,MS,NA,NA,NA,NA,NA,0.0183400000,NA,NA,NA,NA,NA,NA,275.0000000000,9.5005800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9870100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1470900000,NA,NA,39.3478400000,NA,NA,NA,2.1980200000,MS,NA,NA,NA,NA,NA,0.0232500000,NA,NA,NA,NA,NA,NA,276.0000000000,23.1795800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8570300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1470900000,NA,NA,40.1458600000,NA,NA,NA,2.1985200000,MS,NA,NA,NA,NA,NA,0.0232500000,NA,NA,NA,NA,NA,NA,277.0000000000,10.0806300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5041600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1487400000,NA,NA,41.4876900000,NA,NA,NA,2.1992100000,MS,NA,NA,NA,NA,NA,0.0208500000,NA,NA,NA,NA,NA,NA,278.0000000000,23.6788800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4354900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1487400000,NA,NA,42.5103000000,NA,NA,NA,2.1997500000,MS,NA,NA,NA,NA,NA,0.0208500000,NA,NA,NA,NA,NA,NA,279.0000000000,8.6562800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4278800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1504500000,NA,NA,43.6807500000,NA,NA,NA,2.2004700000,MS,NA,NA,NA,NA,NA,0.0265900000,NA,NA,NA,NA,NA,NA,280.0000000000,25.1749500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6107700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1504500000,NA,NA,43.0662100000,NA,NA,NA,2.2009600000,MS,NA,NA,NA,NA,NA,0.0265900000,NA,NA,NA,NA,NA,NA,281.0000000000,10.9994700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8768400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1518600000,NA,NA,35.8119400000,NA,NA,NA,2.2015600000,MS,NA,NA,NA,NA,NA,0.0113100000,NA,NA,NA,NA,NA,NA,282.0000000000,19.8307700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4449600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1518600000,NA,NA,34.6100500000,NA,NA,NA,2.2019400000,MS,NA,NA,NA,NA,NA,0.0113100000,NA,NA,NA,NA,NA,NA,283.0000000000,5.5981500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5876200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1531200000,NA,NA,32.1124900000,NA,NA,NA,2.2024800000,MS,NA,NA,NA,NA,NA,0.0056800000,NA,NA,NA,NA,NA,NA,284.0000000000,14.3650700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5828100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1531200000,NA,NA,32.2139000000,NA,NA,NA,2.2028800000,MS,NA,NA,NA,NA,NA,0.0056800000,NA,NA,NA,NA,NA,NA,285.0000000000,2.6377300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5135000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1541900000,NA,NA,28.3564900000,NA,NA,NA,2.2033400000,MS,NA,NA,NA,NA,NA,0.0027800000,NA,NA,NA,NA,NA,NA,286.0000000000,10.9198500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6911600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1541900000,NA,NA,28.2764300000,NA,NA,NA,2.2036700000,MS,NA,NA,NA,NA,NA,0.0027800000,NA,NA,NA,NA,NA,NA,287.0000000000,2.1409600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5085100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1552700000,NA,NA,28.1252700000,NA,NA,NA,2.2041300000,MS,NA,NA,NA,NA,NA,0.0037300000,NA,NA,NA,NA,NA,NA,288.0000000000,10.8553500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6704600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1552700000,NA,NA,26.9587700000,NA,NA,NA,2.2044200000,MS,NA,NA,NA,NA,NA,0.0037300000,NA,NA,NA,NA,NA,NA,289.0000000000,2.1141300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0312500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1561800000,NA,NA,25.1333800000,NA,NA,NA,2.2048100000,MS,NA,NA,NA,NA,NA,0.0016200000,NA,NA,NA,NA,NA,NA,290.0000000000,9.1815500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7767900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1561800000,NA,NA,25.1257700000,NA,NA,NA,2.2051000000,MS,NA,NA,NA,NA,NA,0.0016200000,NA,NA,NA,NA,NA,NA,291.0000000000,1.9806500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8268400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1571500000,NA,NA,26.8470200000,NA,NA,NA,2.2055200000,MS,NA,NA,NA,NA,NA,0.0021800000,NA,NA,NA,NA,NA,NA,292.0000000000,9.6660100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0987100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1571500000,NA,NA,26.9514400000,NA,NA,NA,2.2058400000,MS,NA,NA,NA,NA,NA,0.0021800000,NA,NA,NA,NA,NA,NA,293.0000000000,4.8559200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2273200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1583700000,NA,NA,33.2771100000,NA,NA,NA,2.2063700000,MS,NA,NA,NA,NA,NA,0.0103600000,NA,NA,NA,NA,NA,NA,294.0000000000,19.1914100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0846100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1583700000,NA,NA,32.5784800000,NA,NA,NA,2.2067500000,MS,NA,NA,NA,NA,NA,0.0103600000,NA,NA,NA,NA,NA,NA,295.0000000000,7.9273100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0576100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1598600000,NA,NA,38.9788200000,NA,NA,NA,2.2074000000,MS,NA,NA,NA,NA,NA,0.0158800000,NA,NA,NA,NA,NA,NA,296.0000000000,21.9246500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3631600000,NA,NA,NA,NA,NA,NA
