t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_min_upt,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,delta_mstruct_growth,mstruct,nitrates,proteins,rate_mstruct_death,regul_transpiration,senesced_mstruct,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi
451,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,86.98358,0.00000,NA,NA,NA,NA,2.47024,NA,802.92227,0.00000,NA,NA,NA,NA,1779795.57464,NA,NA,NA,NA,NA,387.11256,NA,NA,0.00000,13485.82578,9725.13368,NA,NA,NA
451,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.00732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15604.64406,NA,NA
451,1,MS,roots,0.72877,1.93435,0.21767,0.13855,0.23039,8.02907,0.01977,0.00779,NA,2.38446,0.90262,NA,NA,NA,10.75693,25.16700,2.30559,NA,2.09532,NA,NA,589.55185,0.11219,9.67175,2.27361,NA,33.40242,15.87769,0.00204,0.52233,637.82205,NA,0.00000,0.00241,0.18838,NA,NA,3267.88493,73.08148,14.04401
452,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,97.86870,0.00000,NA,NA,NA,NA,2.81235,NA,903.39987,0.00000,NA,NA,NA,NA,1785300.71675,NA,NA,NA,NA,NA,389.91331,NA,NA,0.00000,13627.58268,9725.13368,NA,NA,NA
452,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.91423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15498.92659,NA,NA
452,1,MS,roots,0.78284,20.28541,2.77585,1.84310,2.73563,9.13540,0.20211,0.00777,NA,2.68229,1.01722,NA,NA,NA,11.86965,27.03416,2.59268,NA,2.35745,NA,NA,586.77832,1.19047,101.42705,2.56226,NA,31.98747,14.15749,0.00219,0.52251,637.16852,NA,0.00000,0.03214,0.19039,NA,NA,3210.56127,78.50345,15.56916
453,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,103.40084,0.00000,NA,NA,NA,NA,2.96992,NA,954.46553,0.00000,NA,NA,NA,NA,1790830.98868,NA,NA,NA,NA,NA,392.88512,NA,NA,0.00000,13777.31144,9725.13368,NA,NA,NA
453,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.61092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15565.62659,NA,NA
453,1,MS,roots,0.78284,18.73755,2.70367,1.84150,2.48357,9.71215,0.18083,0.00777,NA,2.83401,1.08463,NA,NA,NA,12.46110,27.03416,2.73934,NA,2.49028,NA,NA,585.94654,1.09911,93.68776,2.73208,NA,31.15569,12.85301,0.00219,0.52251,636.61454,NA,0.00000,0.03214,0.19039,NA,NA,3228.42859,78.50345,16.37975
454,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,107.53950,0.00000,NA,NA,NA,NA,3.09642,NA,992.66842,0.00000,NA,NA,NA,NA,1796358.16350,NA,NA,NA,NA,NA,395.97993,NA,NA,0.00000,13933.02029,9725.13368,NA,NA,NA
454,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.14208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15657.44462,NA,NA
454,1,MS,roots,0.78521,39.52492,4.18037,3.06010,3.35973,10.33006,0.35600,0.00775,NA,2.94644,1.14991,NA,NA,NA,12.81845,27.11581,2.84703,NA,2.58840,NA,NA,582.34298,2.32420,197.62458,2.89650,NA,28.91167,10.43537,0.00220,0.52268,634.91352,NA,0.00000,0.05355,0.19241,NA,NA,3209.93571,78.74055,16.91480
455,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,116.26978,0.00000,NA,NA,NA,NA,3.33159,NA,1073.25537,0.00000,NA,NA,NA,NA,1801826.70779,NA,NA,NA,NA,NA,399.31929,NA,NA,0.00000,14101.34495,9725.13368,NA,NA,NA
455,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.60023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15858.23055,NA,NA
455,1,MS,roots,0.78521,34.94347,3.96317,3.05290,2.83740,11.35238,0.29351,0.00775,NA,3.18601,1.27481,NA,NA,NA,13.75218,27.11581,3.07852,NA,2.79715,NA,NA,580.84078,2.04484,174.71734,3.21110,NA,27.40946,8.81298,0.00220,0.52268,633.41968,NA,0.00000,0.05355,0.19241,NA,NA,3263.24721,78.74055,18.21300
456,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,129.49939,0.00000,NA,NA,NA,NA,3.71651,NA,1195.37431,0.00000,NA,NA,NA,NA,1807102.56770,NA,NA,NA,NA,NA,403.03475,NA,NA,0.00000,14288.81888,9725.13368,NA,NA,NA
456,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16047.98478,NA,NA
456,1,MS,roots,0.75070,52.20810,5.51191,4.73521,3.30880,13.08811,0.38975,0.00773,NA,3.54792,1.47274,NA,NA,NA,15.07369,25.92411,3.42709,NA,3.11290,NA,NA,576.60395,3.05995,261.04050,3.70966,NA,24.46413,6.59543,0.00210,0.52286,630.50446,NA,0.00000,0.08345,0.19434,NA,NA,3277.02649,75.28002,20.09435
457,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,133.62692,0.00000,NA,NA,NA,NA,3.81491,NA,1233.47446,0.00000,NA,NA,NA,NA,1812302.15874,NA,NA,NA,NA,NA,406.85870,NA,NA,0.00000,14482.24546,9725.13368,NA,NA,NA
457,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.52058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16338.48881,NA,NA
457,1,MS,roots,0.75070,45.91497,5.03388,4.71516,2.66544,13.88508,0.30612,0.00773,NA,3.66144,1.58086,NA,NA,NA,15.51086,25.92411,3.53674,NA,3.20968,NA,NA,574.48226,2.67704,229.57487,3.98200,NA,22.34245,5.31302,0.00210,0.52286,627.83552,NA,0.00000,0.08345,0.19434,NA,NA,3351.12024,75.28002,20.75316
458,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,130.72946,0.00000,NA,NA,NA,NA,3.71435,NA,1206.72879,0.00000,NA,NA,NA,NA,1817559.76463,NA,NA,NA,NA,NA,410.58169,NA,NA,0.00000,14671.49333,9725.13368,NA,NA,NA
458,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.36220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16575.64328,NA,NA
458,1,MS,roots,0.75036,57.79115,4.83062,4.91571,2.31473,14.01053,0.34982,0.00771,NA,3.58195,1.60260,NA,NA,NA,15.11012,25.91235,3.45878,NA,3.13746,NA,NA,571.33399,3.35336,288.95576,4.03678,NA,20.47420,4.40604,0.00210,0.52304,625.04523,NA,0.00000,0.08738,0.19626,NA,NA,3382.43665,75.24588,20.29468
459,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,124.06916,0.00000,NA,NA,NA,NA,3.50087,NA,1145.24934,0.00000,NA,NA,NA,NA,1822933.06282,NA,NA,NA,NA,NA,414.09314,NA,NA,0.00000,14851.08821,9725.13368,NA,NA,NA
459,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.54299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16879.67272,NA,NA
459,1,MS,roots,0.75036,47.21441,4.46684,4.89436,2.00463,13.65329,0.25805,0.00771,NA,3.40006,1.58107,NA,NA,NA,14.43607,25.91235,3.28314,NA,2.97535,NA,NA,569.79213,2.72080,236.07204,3.98256,NA,18.93235,3.81578,0.00210,0.52304,622.33086,NA,0.00000,0.08738,0.19626,NA,NA,3463.93615,75.24588,19.41721
460,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,121.32616,0.00000,NA,NA,NA,NA,3.38581,NA,1119.92944,0.00000,NA,NA,NA,NA,1828346.90015,NA,NA,NA,NA,NA,417.49583,NA,NA,0.00000,15026.74733,9725.13368,NA,NA,NA
460,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.50156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17063.75845,NA,NA
460,1,MS,roots,0.77529,53.70624,3.03156,3.32297,1.40719,13.52327,0.29047,0.00769,NA,3.32542,1.57245,NA,NA,NA,14.07175,26.77328,3.20990,NA,2.90799,NA,NA,568.44102,3.06086,268.53120,3.96082,NA,18.89182,3.93826,0.00217,0.52323,621.23366,NA,0.00000,0.05943,0.19824,NA,NA,3492.98763,77.74588,18.96962
461,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,108.14401,0.00000,NA,NA,NA,NA,2.99345,NA,998.24854,0.00000,NA,NA,NA,NA,1833874.07497,NA,NA,NA,NA,NA,420.50018,NA,NA,0.00000,15183.31736,9725.13368,NA,NA,NA
461,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.30545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17274.47191,NA,NA
461,1,MS,roots,0.77529,37.78428,2.97723,3.31630,1.39165,12.19266,0.19680,0.00769,NA,2.96497,1.43194,NA,NA,NA,12.74806,26.77328,2.86197,NA,2.59093,NA,NA,568.10242,2.13595,188.92139,3.60691,NA,18.55321,3.89476,0.00217,0.52323,619.98613,NA,0.00000,0.05943,0.19824,NA,NA,3562.07323,77.74588,17.14497
462,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,100.82927,0.00000,NA,NA,NA,NA,2.76330,NA,930.72807,0.00000,NA,NA,NA,NA,1839394.16418,NA,NA,NA,NA,NA,423.27518,NA,NA,0.00000,15329.34040,9725.13368,NA,NA,NA
462,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.72353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17306.17405,NA,NA
462,1,MS,roots,0.79273,38.63900,1.27760,1.34740,0.65739,11.32919,0.21248,0.00768,NA,2.76534,1.33119,NA,NA,NA,11.92753,27.37563,2.66826,NA,2.41555,NA,NA,567.83465,2.16261,193.19502,3.35312,NA,19.61447,4.53262,0.00222,0.52343,620.58488,NA,0.00000,0.02412,0.20026,NA,NA,3566.88494,79.49504,16.02406
463,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,93.95207,0.00000,NA,NA,NA,NA,2.56520,NA,867.24652,0.00000,NA,NA,NA,NA,1844851.05108,NA,NA,NA,NA,NA,425.84435,NA,NA,0.00000,15465.40957,9725.13368,NA,NA,NA
463,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.02611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17308.60682,NA,NA
463,1,MS,roots,0.79273,18.09778,1.32268,1.34844,0.72770,10.50550,0.10201,0.00768,NA,2.57797,1.24064,NA,NA,NA,11.26491,27.37563,2.48746,NA,2.25121,NA,NA,568.52677,1.00913,90.48888,3.12505,NA,20.30659,5.01744,0.00222,0.52343,621.06144,NA,0.00000,0.02412,0.20026,NA,NA,3602.65349,79.49504,15.08352
464,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,90.99602,0.00000,NA,NA,NA,NA,2.47604,NA,839.95999,0.00000,NA,NA,NA,NA,1850262.63907,NA,NA,NA,NA,NA,428.32461,NA,NA,0.00000,15597.22175,9725.13368,NA,NA,NA
464,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.96923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17182.56648,NA,NA
464,1,MS,roots,0.77825,21.64411,0.50151,0.48509,0.30500,10.08005,0.13001,0.00766,NA,2.49767,1.18474,NA,NA,NA,10.91000,26.87557,2.40908,NA,2.18107,NA,NA,568.36905,1.20278,108.22055,2.98424,NA,21.44564,5.85749,0.00218,0.52362,622.30708,NA,0.00000,0.00866,0.20224,NA,NA,3570.18986,78.04291,14.59242
465,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,86.74155,0.00000,NA,NA,NA,NA,2.35798,NA,800.68815,0.00000,NA,NA,NA,NA,1855587.73341,NA,NA,NA,NA,NA,430.68372,NA,NA,0.00000,15722.86965,9725.13368,NA,NA,NA
465,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.58357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17074.49306,NA,NA
465,1,MS,roots,0.77825,5.28589,0.52483,0.48598,0.34479,9.50138,0.03316,0.00766,NA,2.38196,1.11783,NA,NA,NA,10.50502,26.87557,2.29747,NA,2.08004,NA,NA,569.36666,0.29345,26.42944,2.81570,NA,22.44325,6.62154,0.00218,0.52362,623.45027,NA,0.00000,0.00866,0.20224,NA,NA,3577.16271,78.04291,14.00482
466,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,84.64601,0.00000,NA,NA,NA,NA,2.30451,NA,781.34474,0.00000,NA,NA,NA,NA,1860861.74328,NA,NA,NA,NA,NA,432.98748,NA,NA,0.00000,15845.49374,9725.13368,NA,NA,NA
466,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.83139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16891.04025,NA,NA
466,1,MS,roots,0.75832,13.64922,0.35301,0.31507,0.25015,9.18666,0.09037,0.00764,NA,2.32491,1.07234,NA,NA,NA,10.23902,26.18731,2.24162,NA,2.03062,NA,NA,568.99376,0.75891,68.24610,2.70112,NA,23.32951,7.42437,0.00212,0.52382,624.67319,NA,0.00000,0.00560,0.20417,NA,NA,3523.53969,76.04430,13.63627
467,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,82.61035,0.00000,NA,NA,NA,NA,2.25164,NA,762.55411,0.00000,NA,NA,NA,NA,1866079.79403,NA,NA,NA,NA,NA,435.23822,NA,NA,0.00000,15965.16202,9725.13368,NA,NA,NA
467,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.58612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16760.05790,NA,NA
467,1,MS,roots,0.75832,1.33074,0.36732,0.31566,0.27627,8.86262,0.00918,0.00764,NA,2.26987,1.03390,NA,NA,NA,10.05503,26.18731,2.18855,NA,1.98276,NA,NA,569.93932,0.07407,6.65368,2.60429,NA,24.27507,8.19967,0.00212,0.52382,625.83286,NA,0.00000,0.00560,0.20417,NA,NA,3519.42547,76.04430,13.35880
468,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,75.59588,0.00000,NA,NA,NA,NA,2.06471,NA,697.80539,0.00000,NA,NA,NA,NA,1871055.68903,NA,NA,NA,NA,NA,437.30177,NA,NA,0.00000,16074.67534,9725.13368,NA,NA,NA
468,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.01140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16584.28917,NA,NA
468,1,MS,roots,0.71478,11.46606,0.15789,0.13130,0.12592,8.03668,0.08322,0.00762,NA,2.07738,0.92965,NA,NA,NA,9.27051,24.68389,2.00228,NA,1.81508,NA,NA,569.61275,0.63957,57.33032,2.34168,NA,25.13277,9.00200,0.00200,0.52399,627.00409,NA,0.00000,0.00233,0.20600,NA,NA,3462.93189,71.67858,12.27754
469,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,79.28946,0.00000,NA,NA,NA,NA,2.16867,NA,731.89988,0.00000,NA,NA,NA,NA,1876170.42116,NA,NA,NA,NA,NA,439.46938,NA,NA,0.00000,16189.53431,9725.13368,NA,NA,NA
469,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.77785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16450.33010,NA,NA
469,1,MS,roots,0.71478,0.51324,0.16458,0.13155,0.13804,8.32613,0.00389,0.00762,NA,2.17970,0.96226,NA,NA,NA,9.68749,24.68389,2.10090,NA,1.90473,NA,NA,570.67800,0.02867,2.56620,2.42382,NA,26.19802,9.86806,0.00200,0.52399,628.21286,NA,0.00000,0.00233,0.20600,NA,NA,3456.81686,71.67858,12.82945
470,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,75.51294,0.00000,NA,NA,NA,NA,2.07193,NA,697.03978,0.00000,NA,NA,NA,NA,1881146.31616,NA,NA,NA,NA,NA,441.53907,NA,NA,0.00000,16298.92936,9725.13368,NA,NA,NA
470,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.34380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16270.35582,NA,NA
470,1,MS,roots,0.71382,10.93979,0.28770,0.22434,0.25108,7.86978,0.08658,0.00761,NA,2.07607,0.90139,NA,NA,NA,9.24662,24.65043,2.00035,NA,1.81467,NA,NA,570.19642,0.61302,54.69897,2.27050,NA,26.89756,10.54213,0.00200,0.52417,629.21874,NA,0.00000,0.00396,0.20782,NA,NA,3398.47573,71.58143,12.22409
471,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,74.87325,0.00000,NA,NA,NA,NA,2.05888,NA,691.13496,0.00000,NA,NA,NA,NA,1886097.65903,NA,NA,NA,NA,NA,443.59617,NA,NA,0.00000,16407.39080,9725.13368,NA,NA,NA
471,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.30398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16142.18718,NA,NA
471,1,MS,roots,0.71382,0.57540,0.29697,0.22469,0.26738,7.72486,0.00471,0.00761,NA,2.05926,0.88402,NA,NA,NA,9.20240,24.65043,1.98415,NA,1.80018,NA,NA,571.06297,0.03231,2.87698,2.22675,NA,27.76411,11.22646,0.00200,0.52417,630.19419,NA,0.00000,0.00396,0.20782,NA,NA,3392.77276,71.58143,12.14568
472,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,76.03667,0.00000,NA,NA,NA,NA,2.09854,NA,701.87421,0.00000,NA,NA,NA,NA,1891097.72224,NA,NA,NA,NA,NA,445.69198,NA,NA,0.00000,16517.54647,9725.13368,NA,NA,NA
472,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.90076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15958.73249,NA,NA
472,1,MS,roots,0.71620,10.86224,0.28367,0.20968,0.26386,7.78787,0.09274,0.00759,NA,2.09142,0.88294,NA,NA,NA,9.27954,24.73284,2.01448,NA,1.82883,NA,NA,570.57812,0.61224,54.31119,2.22402,NA,28.46307,11.88994,0.00201,0.52434,631.16001,NA,0.00000,0.00369,0.20965,NA,NA,3333.60584,71.82074,12.25389
473,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,73.59191,0.00000,NA,NA,NA,NA,2.03617,NA,679.30732,0.00000,NA,NA,NA,NA,1895998.85658,NA,NA,NA,NA,NA,447.72608,NA,NA,0.00000,16624.15251,9725.13368,NA,NA,NA
473,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.91434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15831.48782,NA,NA
473,1,MS,roots,0.71620,0.62986,0.29217,0.20998,0.27845,7.46589,0.00555,0.00759,NA,2.02497,0.84571,NA,NA,NA,9.04515,24.73284,1.95047,NA,1.77091,NA,NA,571.43077,0.03559,3.14928,2.13024,NA,29.31572,12.54732,0.00201,0.52434,632.06981,NA,0.00000,0.00369,0.20965,NA,NA,3328.16494,71.82074,11.91583
474,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,83.60230,0.00000,NA,NA,NA,NA,2.33812,NA,771.71056,0.00000,NA,NA,NA,NA,1901254.74130,NA,NA,NA,NA,NA,450.05723,NA,NA,0.00000,16745.26911,9725.13368,NA,NA,NA
474,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.72324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15645.64297,NA,NA
474,1,MS,roots,0.75151,12.09592,0.72937,0.51822,0.70368,8.44317,0.10994,0.00757,NA,2.30051,0.94684,NA,NA,NA,10.04552,25.95214,2.21512,NA,2.01249,NA,NA,570.56061,0.69087,60.47958,2.38499,NA,29.68692,12.86279,0.00210,0.52452,632.77952,NA,0.00000,0.00910,0.21158,NA,NA,3266.35065,75.36140,13.29287
475,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,96.34719,0.00000,NA,NA,NA,NA,2.70645,NA,889.35525,0.00000,NA,NA,NA,NA,1906746.48739,NA,NA,NA,NA,NA,452.75880,NA,NA,0.00000,16884.83886,9725.13368,NA,NA,NA
475,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.04750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15518.00376,NA,NA
475,1,MS,roots,0.75151,2.34947,0.74797,0.51894,0.73101,9.63977,0.02194,0.00757,NA,2.65224,1.07988,NA,NA,NA,11.39799,25.95214,2.55381,NA,2.32046,NA,NA,571.31738,0.13478,11.74733,2.72010,NA,30.44369,13.36245,0.00210,0.52452,633.65702,NA,0.00000,0.00910,0.21158,NA,NA,3259.78380,75.36140,15.13011
476,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,100.15649,0.00000,NA,NA,NA,NA,2.85028,NA,924.51784,0.00000,NA,NA,NA,NA,1912266.57660,NA,NA,NA,NA,NA,455.59499,NA,NA,0.00000,17029.91043,9725.13368,NA,NA,NA
476,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.16966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15414.03550,NA,NA
476,1,MS,roots,0.78771,20.43615,2.85507,2.07731,2.59268,10.12493,0.18502,0.00755,NA,2.75653,1.12350,NA,NA,NA,11.72763,27.20216,2.65331,NA,2.41211,NA,NA,568.57307,1.18773,102.18076,2.82998,NA,28.99992,11.82697,0.00221,0.52470,632.99810,NA,0.00000,0.03646,0.21361,NA,NA,3203.17492,78.99130,15.60767
477,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,109.13098,0.00000,NA,NA,NA,NA,3.11088,NA,1007.35899,0.00000,NA,NA,NA,NA,1917787.58316,NA,NA,NA,NA,NA,458.70456,NA,NA,0.00000,17187.94408,9725.13368,NA,NA,NA
477,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.97748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15457.66805,NA,NA
477,1,MS,roots,0.78771,17.45319,2.77352,2.07568,2.35378,11.08909,0.15273,0.00755,NA,3.00383,1.23379,NA,NA,NA,12.65583,27.20216,2.89134,NA,2.62801,NA,NA,567.74469,1.01606,87.26594,3.10779,NA,28.17155,10.73717,0.00221,0.52470,632.50051,NA,0.00000,0.03646,0.21361,NA,NA,3219.30825,78.99130,16.89345
478,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,111.69877,0.00000,NA,NA,NA,NA,3.18530,NA,1031.06155,0.00000,NA,NA,NA,NA,1923294.08935,NA,NA,NA,NA,NA,461.89015,NA,NA,0.00000,17349.70483,9725.13368,NA,NA,NA
478,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.17122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15468.33758,NA,NA
478,1,MS,roots,0.78498,32.98150,2.82474,2.17413,2.24313,11.44778,0.28267,0.00754,NA,3.07401,1.26797,NA,NA,NA,12.83240,27.10781,2.95790,NA,2.68911,NA,NA,565.64834,1.92080,164.90752,3.19387,NA,27.36833,9.76044,0.00220,0.52488,631.94066,NA,0.00000,0.03823,0.21563,NA,NA,3193.29569,78.71730,17.17438
479,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,130.21883,0.00000,NA,NA,NA,NA,3.70732,NA,1202.01525,0.00000,NA,NA,NA,NA,1928551.69523,NA,NA,NA,NA,NA,465.60031,NA,NA,0.00000,17538.27904,9725.13368,NA,NA,NA
