t,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind,
723,1,7,7.7,0,8.7,0.91065,478,2.8,2024/2/22 3:00
724,1,8,7.5,0,8.5,0.951383333,480,2.7,2024/2/22 4:00
725,1,9,7.6,0,8.4,0.935283333,480,2.3,2024/2/22 5:00
726,1,10,7.6,0,8.2,0.886,475,2.1,2024/2/22 6:00
727,1,11,7.8,49,8.1,0.866483333,476,1.8,2024/2/22 7:00
728,1,12,8.6,92,8.2,0.821383333,475,2.3,2024/2/22 8:00
729,1,13,9.6,202,8.5,0.755733333,474,3.7,2024/2/22 9:00
730,1,14,10.4,477,9.1,0.757483333,470,4.1,2024/2/22 10:00
731,1,15,11.6,758,10.2,0.65425,463,3.4,2024/2/22 11:00
732,1,16,12.0,794,11.6,0.607116667,460,4.7,2024/2/22 12:00
733,1,17,11.9,556,12.4,0.59075,458,5.5,2024/2/22 13:00
734,1,18,11.3,397,12.8,0.597,461,4.2,2024/2/22 14:00
735,1,19,10.5,165,12.6,0.60715,462,3.6,2024/2/22 15:00
736,1,20,9.6,67,11.9,0.632,465,3.6,2024/2/22 16:00
737,1,21,9.1,6,11.2,0.64865,466,3.8,2024/2/22 17:00
738,1,22,8.8,0,10.6,0.642033333,467,4.4,2024/2/22 18:00
739,1,23,8.4,0,10.0,0.6357,466,2.7,2024/2/22 19:00
740,1,24,6.9,0,9.3,0.7744,472,3,2024/2/22 20:00
741,1,1,6.0,0,8.5,0.848616667,476,2.5,2024/2/22 21:00
742,1,2,5.8,0,8.0,0.852483333,476,2.5,2024/2/22 22:00
743,1,3,5.4,0,7.5,0.871066667,476,3.1,2024/2/22 23:00
744,1,4,5.0,0,7.0,0.889216667,480,2.8,2024/2/23 0:00
745,1,5,4.8,0,6.6,0.913216667,479,2.5,2024/2/23 1:00
746,1,6,4.5,0,6.3,0.918883333,479,1.3,2024/2/23 2:00
747,1,7,4.4,0,6.0,0.91845,480,0.7,2024/2/23 3:00
748,1,8,4.4,0,5.9,0.90915,486,0.3,2024/2/23 4:00
749,1,9,4.6,0,5.7,0.906,483,0.2,2024/2/23 5:00
750,1,10,4.7,0,5.6,0.90215,492,0.4,2024/2/23 6:00
751,1,1,5.2,18,5.6,0.881133333,497,0.2,2024/2/23 7:00
752,1,2,5.7,79,5.7,0.82925,486,0.5,2024/2/23 8:00
753,1,3,6.4,128,5.9,0.81115,488,1,2024/2/23 9:00
754,1,4,6.7,147,6.2,0.79785,481,0.8,2024/2/23 10:00
755,1,5,6.5,183,6.6,0.82585,480,1.8,2024/2/23 11:00
756,1,6,7.0,232,6.9,0.83435,481,1.9,2024/2/23 12:00
757,1,7,7.2,257,7.4,0.80175,471,2.5,2024/2/23 13:00
758,1,8,7.8,287,7.9,0.78225,471,1.8,2024/2/23 14:00
759,1,9,9.2,464,8.4,0.682066667,469,5.3,2024/2/23 15:00
760,1,10,8.7,220,8.8,0.643666667,467,3.9,2024/2/23 16:00
761,1,11,7.3,43,8.5,0.643066667,469,3,2024/2/23 17:00
762,1,12,6.8,0,7.9,0.629566667,471,3.2,2024/2/23 18:00
763,1,13,6.4,0,7.4,0.638166667,473,2.5,2024/2/23 19:00
764,1,14,5.2,0,7.0,0.6813,475,2.3,2024/2/23 20:00
765,1,15,4.3,0,6.4,0.729166667,479,1.8,2024/2/23 21:00
766,1,16,4.2,0,5.9,0.74235,491,1,2024/2/23 22:00
767,1,17,3.2,0,5.3,0.790933333,485,1.6,2024/2/23 23:00
768,1,18,4.0,0,4.9,0.710416667,483,1.3,2024/2/24 0:00
769,1,19,4.2,0,4.7,0.676416667,480,1.8,2024/2/24 1:00
770,1,20,4.1,0,4.6,0.65845,479,1.5,2024/2/24 2:00
771,1,21,2.2,0,4.1,0.73975,488,2.4,2024/2/24 3:00
772,1,22,3.4,0,3.7,0.7274,486,3.1,2024/2/24 4:00
773,1,23,3.8,0,3.5,0.719866667,481,1.2,2024/2/24 5:00
774,1,24,4.2,12,3.6,0.7093,483,1.2,2024/2/24 6:00
775,1,1,5.3,165,3.8,0.657983333,484,2.6,2024/2/24 7:00
776,1,2,6.6,257,4.4,0.616333333,476,1.5,2024/2/24 8:00
777,1,3,7.7,416,5.3,0.556366667,470,1.6,2024/2/24 9:00
778,1,4,9.4,794,7.1,0.500483333,467,3,2024/2/24 10:00
779,1,5,11.7,1564,9.7,0.430416667,461,3.6,2024/2/24 11:00
780,1,6,13.4,1693,11.6,0.387566667,457,2.3,2024/2/24 12:00
781,1,7,14.5,1473,13.5,0.36065,454,2.5,2024/2/24 13:00
782,1,8,15.0,1228,15.1,0.348866667,451,3,2024/2/24 14:00
783,1,9,13.6,837,15.9,0.388233333,454,2.9,2024/2/24 15:00
784,1,10,12.4,483,15.8,0.404633333,456,3.5,2024/2/24 16:00
785,1,1,10.3,98,15.0,0.473816667,458,5,2024/2/24 17:00
786,1,2,8.7,0,13.7,0.519583333,463,3.8,2024/2/24 18:00
787,1,3,7.8,0,12.4,0.539716667,466,2.8,2024/2/24 19:00
788,1,4,7.3,0,11.3,0.55235,467,3.4,2024/2/24 20:00
789,1,5,7.3,0,10.4,0.567366667,470,3.3,2024/2/24 21:00
790,1,6,7.3,0,9.7,0.56195,470,3.6,2024/2/24 22:00
791,1,7,7.2,0,9.1,0.575316667,470,3.2,2024/2/24 23:00
792,1,8,6.7,0,8.6,0.6652,472,2.7,2024/2/25 0:00
793,1,9,5.5,0,7.9,0.812316667,478,3.5,2024/2/25 1:00
794,1,10,5.2,0,7.1,0.853333333,486,3.1,2024/2/25 2:00
795,1,11,5.4,0,6.6,0.876816667,485,4.3,2024/2/25 3:00
796,1,12,5.7,0,6.2,0.88005,485,3.5,2024/2/25 4:00
797,1,13,5.7,0,6.0,0.882633333,488,3.5,2024/2/25 5:00
798,1,14,5.9,6,5.8,0.881766667,490,3.5,2024/2/25 6:00
799,1,15,6.3,49,5.8,0.874983333,488,3.2,2024/2/25 7:00
800,1,16,6.8,110,5.9,0.858783333,488,5,2024/2/25 8:00
801,1,17,7.3,147,6.2,0.84465,486,4.5,2024/2/25 9:00
802,1,18,7.5,183,6.5,0.8469,487,4.5,2024/2/25 10:00
803,1,19,7.7,287,6.9,0.851066667,489,4.2,2024/2/25 11:00
804,1,20,8.2,397,7.4,0.851033333,487,4.1,2024/2/25 12:00
805,1,21,8.8,452,8.1,0.843116667,484,3.9,2024/2/25 13:00
806,1,22,9.2,403,8.8,0.8284,479,3.6,2024/2/25 14:00
807,1,23,8.8,177,9.0,0.828966667,479,3.3,2024/2/25 15:00
808,1,24,8.6,104,9.0,0.844133333,480,3.1,2024/2/25 16:00
809,1,1,8.4,37,8.8,0.834333333,481,2.6,2024/2/25 17:00
810,1,2,8.6,0,8.6,0.82945,487,1.8,2024/2/25 18:00
811,1,3,8.3,0,8.4,0.8028,476,3.1,2024/2/25 19:00
812,1,4,8.1,0,8.2,0.791283333,478,2.8,2024/2/25 20:00
813,1,5,7.8,0,7.9,0.77575,478,2.9,2024/2/25 21:00
814,1,6,7.2,0,7.5,0.788066667,478,0.7,2024/2/25 22:00
815,1,7,6.6,0,6.9,0.81005,478,1.3,2024/2/25 23:00
816,1,8,6.3,0,6.3,0.8156,478,2.2,2024/2/26 0:00
817,1,9,6.7,0,5.9,0.773833333,476,1.3,2024/2/26 1:00
818,1,10,6.9,0,5.6,0.752066667,473,0.8,2024/2/26 2:00
819,1,1,7.1,0,5.4,0.7233,469,1.2,2024/2/26 3:00
820,1,2,6.8,0,5.4,0.71745,468,1.4,2024/2/26 4:00
821,1,3,5.9,0,5.0,0.7563,468,2.1,2024/2/26 5:00
822,1,4,4.7,24,4.6,0.786116667,475,1.3,2024/2/26 6:00
823,1,5,5.6,348,4.6,0.823483333,476,3.5,2024/2/26 7:00
824,1,6,7.7,342,5.3,0.70515,468,1.8,2024/2/26 8:00
825,1,7,9.4,483,6.3,0.602983333,465,2.7,2024/2/26 9:00
826,1,8,10.0,416,8.1,0.518783333,462,1.6,2024/2/26 10:00
827,1,9,10.0,666,9.0,0.493916667,462,3.2,2024/2/26 11:00
828,1,10,10.9,1082,10.0,0.44555,455,3.5,2024/2/26 12:00
829,1,11,10.6,801,10.6,0.470583333,454,4.2,2024/2/26 13:00
830,1,12,10.2,1179,10.8,0.508533333,456,5.2,2024/2/26 14:00
831,1,13,10.1,672,11.0,0.492416667,456,4.9,2024/2/26 15:00
832,1,14,10.6,409,11.1,0.417116667,453,4.8,2024/2/26 16:00
833,1,15,8.9,98,10.9,0.43465,454,4.9,2024/2/26 17:00
834,1,16,7.3,0,9.7,0.558416667,462,2.6,2024/2/26 18:00
835,1,17,6.2,0,8.8,0.657183333,466,3.9,2024/2/26 19:00
836,1,18,5.6,0,7.9,0.669983333,467,1.9,2024/2/26 20:00
837,1,19,5.3,0,7.1,0.665083333,468,4,2024/2/26 21:00
838,1,20,5.0,0,6.4,0.646933333,468,2.9,2024/2/26 22:00
839,1,21,4.7,0,5.7,0.647233333,467,2.3,2024/2/26 23:00
840,1,22,4.6,0,5.0,0.58925,464,2.4,2024/2/27 0:00
841,1,23,4.6,0,4.5,0.560183333,464,2.5,2024/2/27 1:00
842,1,24,3.9,0,4.2,0.62665,467,2.2,2024/2/27 2:00
843,1,1,2.7,0,3.7,0.668533333,467,2.2,2024/2/27 3:00
844,1,2,3.6,0,3.4,0.576016667,468,4,2024/2/27 4:00
845,1,3,3.8,0,3.3,0.529766667,466,2.5,2024/2/27 5:00
846,1,4,3.5,18,3.2,0.572666667,467,2.7,2024/2/27 6:00
847,1,5,4.4,128,3.2,0.552416667,467,3.2,2024/2/27 7:00
848,1,6,6.1,739,3.6,0.46575,463,4.3,2024/2/27 8:00
849,1,7,8.6,1051,5.0,0.402316667,458,3.7,2024/2/27 9:00
850,1,8,9.8,1210,9.2,0.379762712,457,4.4,2024/2/27 10:00
851,1,9,11.0,1791,11.9,0.37525,457,5.4,2024/2/27 11:00
852,1,10,10.9,1742,12.1,0.433183333,458,5.2,2024/2/27 12:00
853,1,1,9.0,1100,11.9,0.66495,466,3.8,2024/2/27 13:00
854,1,2,9.3,947,11.6,0.521983333,461,4.2,2024/2/27 14:00
855,1,3,9.1,904,11.5,0.451666667,460,6.3,2024/2/27 15:00
856,1,4,8.3,519,10.9,0.47995,462,5.2,2024/2/27 16:00
857,1,5,7.5,67,10.2,0.495583333,463,3.8,2024/2/27 17:00
858,1,6,6.9,0,9.4,0.534133333,465,5.8,2024/2/27 18:00
859,1,7,6.6,0,8.7,0.55905,466,3.4,2024/2/27 19:00
860,1,8,6.3,0,8.2,0.5851,467,2.3,2024/2/27 20:00
861,1,9,6.1,0,7.7,0.6063,469,1.8,2024/2/27 21:00
862,1,10,6.2,0,7.2,0.576266667,467,1.5,2024/2/27 22:00
863,1,11,6.2,0,6.8,0.569316667,464,1.3,2024/2/27 23:00
864,1,12,6.4,0,6.5,0.550516667,464,2.2,2024/2/28 0:00
865,1,13,6.4,0,6.3,0.5568,463,2.5,2024/2/28 1:00
866,1,14,6.3,0,6.0,0.5508,463,1.7,2024/2/28 2:00
867,1,15,6.4,0,5.8,0.538916667,466,1.5,2024/2/28 3:00
868,1,16,6.4,0,5.6,0.524866667,463,1.7,2024/2/28 4:00
869,1,17,6.1,0,5.5,0.520483333,462,1.3,2024/2/28 5:00
870,1,18,5.3,12,5.4,0.561266667,465,1.8,2024/2/28 6:00
871,1,19,6.2,214,5.4,0.567633333,466,2.4,2024/2/28 7:00
872,1,20,8.4,807,6.0,0.478883333,462,3.2,2024/2/28 8:00
873,1,21,10.8,1234,7.3,0.414483333,459,3.1,2024/2/28 9:00
874,1,22,11.9,1522,13.6,0.39085,456,3.1,2024/2/28 10:00
875,1,23,13.2,1699,16.2,0.372383333,455,3.9,2024/2/28 11:00
876,1,24,14.6,1729,16.5,0.355666667,452,1.9,2024/2/28 12:00
877,1,1,13.0,1595,16.8,0.392016667,453,2.5,2024/2/28 13:00
878,1,2,13.2,1344,16.8,0.4085,454,3.1,2024/2/28 14:00
879,1,3,13.0,947,17.0,0.415083333,458,4.1,2024/2/28 15:00
880,1,4,12.6,489,16.7,0.407716667,456,4.8,2024/2/28 16:00
881,1,5,10.6,86,15.9,0.436466667,458,5.5,2024/2/28 17:00
882,1,6,9.0,0,14.4,0.489216667,463,3.5,2024/2/28 18:00
883,1,7,7.9,0,12.9,0.541216667,465,3.1,2024/2/28 19:00
884,1,8,7.2,0,11.6,0.554183333,467,2.7,2024/2/28 20:00
885,1,9,6.9,0,10.4,0.5466,468,2.7,2024/2/28 21:00
886,1,10,6.6,0,9.3,0.557883333,469,2.8,2024/2/28 22:00
887,1,1,6.7,0,8.5,0.57295,470,2.5,2024/2/28 23:00
888,1,2,6.4,0,7.8,0.601466667,473,2.4,2024/2/29 0:00
889,1,3,6.0,0,7.1,0.6187,473,2,2024/2/29 1:00
890,1,4,5.7,0,6.5,0.634416667,473,1.9,2024/2/29 2:00
891,1,5,6.0,0,6.0,0.60695,474,1.8,2024/2/29 3:00
892,1,6,5.6,0,5.8,0.6424,476,2.5,2024/2/29 4:00
893,1,7,5.8,0,5.5,0.639683333,477,2.5,2024/2/29 5:00
894,1,8,6.1,18,5.3,0.635383333,482,2.9,2024/2/29 6:00
895,1,9,6.7,171,5.4,0.6276,485,3.1,2024/2/29 7:00
896,1,10,7.9,409,6.2,0.569983333,480,4,2024/2/29 8:00
897,1,11,8.9,519,7.4,0.526816667,475,3.1,2024/2/29 9:00
898,1,12,9.3,373,8.1,0.520233333,474,2.6,2024/2/29 10:00
899,1,13,10.4,581,9.1,0.493316667,476,2.4,2024/2/29 11:00
900,1,14,11.0,428,10.1,0.47975,474,2.5,2024/2/29 12:00
901,1,15,11.5,422,10.8,0.494383333,477,3.1,2024/2/29 13:00
902,1,16,11.1,232,11.1,0.559366667,475,3.3,2024/2/29 14:00
903,1,17,9.5,92,10.5,0.730016667,483,3.5,2024/2/29 15:00
904,1,18,8.7,24,9.7,0.8073,481,4.5,2024/2/29 16:00
905,1,19,8.5,6,9.2,0.857566667,481,3,2024/2/29 17:00
906,1,20,8.6,0,8.8,0.8706,483,4.6,2024/2/29 18:00
907,1,21,8.3,0,8.6,0.864533333,487,5.1,2024/2/29 19:00
908,1,22,8.1,0,8.3,0.856766667,492,5.2,2024/2/29 20:00
909,1,23,7.7,0,8.0,0.881616667,503,6,2024/2/29 21:00
910,1,24,7.7,0,7.7,0.8996,490,6,2024/2/29 22:00
911,1,1,7.9,0,7.6,0.90195,479,3.6,2024/2/29 23:00
912,1,2,8.0,0,7.6,0.9134,476,1.3,2024/3/1 0:00
913,1,3,8.3,0,7.6,0.9113,473,2.1,2024/3/1 1:00
914,1,4,8.2,0,7.7,0.872133333,469,2.6,2024/3/1 2:00
915,1,5,8.0,0,7.5,0.86295,468,2.3,2024/3/1 3:00
916,1,6,8.4,0,7.4,0.809016667,466,1.8,2024/3/1 4:00
917,1,7,8.5,0,7.4,0.810533333,467,2.7,2024/3/1 5:00
918,1,8,7.9,6,7.3,0.8067,468,2.7,2024/3/1 6:00
919,1,9,8.3,147,7.4,0.768516667,467,3.2,2024/3/1 7:00
920,1,10,9.0,471,7.6,0.71275,467,2.9,2024/3/1 8:00
921,1,1,9.8,574,8.3,0.683533333,464,2,2024/3/1 9:00
922,1,1,10.5,703,9.7,0.66835,463,2.3,2024/3/1 10:00
923,1,2,11.4,1332,11.2,0.65585,463,1.9,2024/3/1 11:00
924,1,3,12.1,1491,12.1,0.601866667,460,4.5,2024/3/1 12:00
925,1,4,13.2,1241,13.0,0.556216667,455,4.2,2024/3/1 13:00
926,1,5,13.6,1149,13.7,0.5475,453,4.5,2024/3/1 14:00
927,1,6,13.4,648,13.9,0.567333333,454,4.4,2024/3/1 15:00
928,1,7,12.8,306,13.8,0.55825,457,4.6,2024/3/1 16:00
929,1,8,12.0,73,13.2,0.510016667,456,4.6,2024/3/1 17:00
930,1,9,11.3,0,12.4,0.49845,455,2.8,2024/3/1 18:00
931,1,10,10.5,0,11.6,0.4439,456,3.4,2024/3/1 19:00
932,1,11,9.1,0,10.8,0.428716667,457,3.1,2024/3/1 20:00
933,1,12,8.1,0,9.8,0.464533333,464,3.8,2024/3/1 21:00
934,1,13,7.0,0,8.9,0.53785,463,4.6,2024/3/1 22:00
935,1,14,6.0,0,8.2,0.5079,464,4.3,2024/3/1 23:00
936,1,15,4.9,0,7.2,0.5216,464,2.3,2024/3/2 0:00
937,1,16,4.2,0,6.3,0.5535,466,2.5,2024/3/2 1:00
938,1,17,3.6,0,5.5,0.58315,466,3.3,2024/3/2 2:00
939,1,18,3.2,0,4.8,0.590433333,467,3,2024/3/2 3:00
940,1,19,2.8,0,4.1,0.6019,467,1.9,2024/3/2 4:00
941,1,20,2.6,0,3.5,0.60685,467,2,2024/3/2 5:00
942,1,21,2.5,31,3.1,0.602533333,469,2.2,2024/3/2 6:00
943,1,22,3.2,367,2.9,0.583866667,467,3.7,2024/3/2 7:00
944,1,23,4.9,862,3.1,0.524033333,464,3.4,2024/3/2 8:00
945,1,24,6.6,1271,4.4,0.455483333,459,3.4,2024/3/2 9:00
946,1,1,6.5,1399,10.2,0.4219,459,3.7,2024/3/2 10:00
947,1,2,6.8,856,12.1,0.421933333,457,3.1,2024/3/2 11:00
948,1,3,6.4,1717,11.4,0.458616667,456,3.7,2024/3/2 12:00
949,1,4,8.0,1100,11.1,0.39275,457,3.4,2024/3/2 13:00
950,1,5,7.3,593,10.6,0.4041,456,2.7,2024/3/2 14:00
951,1,6,7.8,507,9.9,0.405,455,2.2,2024/3/2 15:00
952,1,7,7.9,208,9.8,0.449016667,456,2.5,2024/3/2 16:00
953,1,8,6.9,24,9.3,0.503766667,458,3.7,2024/3/2 17:00
954,1,9,6.4,0,8.3,0.528633333,465,1.8,2024/3/2 18:00
955,1,10,5.9,0,7.5,0.508583333,465,2.7,2024/3/2 19:00
956,1,1,4.9,0,6.7,0.544683333,463,2.7,2024/3/2 20:00
957,1,2,3.9,0,5.9,0.564533333,464,1.5,2024/3/2 21:00
958,1,3,3.2,0,5.0,0.589716667,469,1.1,2024/3/2 22:00
959,1,4,4.1,0,4.2,0.4992,464,1,2024/3/2 23:00
960,1,5,4.4,0,3.8,0.4731,461,1,2024/3/3 0:00
961,1,6,3.7,0,3.4,0.526466667,469,0.5,2024/3/3 1:00
962,1,7,2.8,0,2.8,0.587433333,477,0.6,2024/3/3 2:00
963,1,8,3.9,0,2.3,0.48645,467,0.5,2024/3/3 3:00
964,1,9,4.0,0,2.3,0.4304,463,0.9,2024/3/3 4:00
965,1,10,4.2,0,2.2,0.454833333,466,0.8,2024/3/3 5:00
966,1,11,4.3,37,2.1,0.476633333,463,2.6,2024/3/3 6:00
967,1,12,4.4,354,2.1,0.518983333,465,2,2024/3/3 7:00
968,1,13,6.0,819,2.5,0.480683333,460,1.6,2024/3/3 8:00
969,1,14,7.0,1241,4.0,0.494916667,460,4.5,2024/3/3 9:00
970,1,15,7.7,1595,7.9,0.496633333,458,3.8,2024/3/3 10:00
971,1,16,8.8,1778,9.7,0.405633333,457,4.8,2024/3/3 11:00
972,1,17,9.8,1784,10.0,0.3663,455,4.2,2024/3/3 12:00
973,1,18,10.8,1662,10.9,0.34905,453,4.5,2024/3/3 13:00
974,1,19,11.4,1387,11.6,0.343433333,452,4.1,2024/3/3 14:00
975,1,20,11.3,990,12.0,0.3663,451,3.6,2024/3/3 15:00
976,1,21,11.1,526,12.2,0.437216667,454,2.9,2024/3/3 16:00
977,1,22,10.2,73,11.9,0.52105,460,4,2024/3/3 17:00
978,1,23,9.5,0,11.1,0.582733333,463,2.6,2024/3/3 18:00
979,1,24,9.2,0,10.5,0.62585,465,2.9,2024/3/3 19:00
980,1,1,9.0,0,9.9,0.642833333,467,1.7,2024/3/3 20:00
981,1,2,8.9,0,9.3,0.6302,467,2.4,2024/3/3 21:00
982,1,3,8.8,0,8.9,0.6224,467,1.3,2024/3/3 22:00
983,1,4,8.8,0,8.4,0.613133333,466,1.7,2024/3/3 23:00
984,1,5,8.7,0,8.1,0.628016667,465,1.6,2024/3/4 0:00
985,1,6,8.2,0,7.7,0.669266667,470,2.1,2024/3/4 1:00
986,1,7,8.0,0,7.3,0.633733333,474,0.6,2024/3/4 2:00
987,1,8,8.5,0,7.3,0.585383333,472,1.9,2024/3/4 3:00
988,1,9,8.9,0,7.2,0.614566667,472,1.1,2024/3/4 4:00
989,1,10,9.4,0,7.4,0.616816667,469,3.1,2024/3/4 5:00
990,1,1,9.4,24,7.5,0.628533333,469,2.7,2024/3/4 6:00
991,1,2,9.4,196,7.6,0.674983333,471,3.1,2024/3/4 7:00
992,1,3,9.6,263,8.2,0.6746,479,3.1,2024/3/4 8:00
993,1,4,10.3,422,9.3,0.639916667,483,2.9,2024/3/4 9:00
994,1,5,11.3,1418,12.9,0.615466667,477,5.3,2024/3/4 10:00
995,1,6,12.2,1748,14.5,0.5859,474,4.3,2024/3/4 11:00
996,1,7,13.0,1644,14.6,0.538083333,474,4,2024/3/4 12:00
997,1,8,13.9,1534,14.9,0.49055,468,5.4,2024/3/4 13:00
998,1,9,14.3,788,15.2,0.462633333,466,3.9,2024/3/4 14:00
999,1,10,13.8,691,15.3,0.452683333,463,3.5,2024/3/4 15:00
1000,1,11,13.0,299,14.9,0.47655,462,2.4,2024/3/4 16:00
1001,1,12,12.3,67,14.3,0.50948,461,1.4,2024/3/4 17:00
1002,1,13,11.8,0,13.6,0.530833333,461,0.7,2024/3/4 18:00
1003,1,14,11.3,0,12.9,0.537483333,462,3.6,2024/3/4 19:00
1004,1,15,10.9,0,12.1,0.552316667,469,3.5,2024/3/4 20:00
1005,1,16,10.3,0,11.5,0.564583333,471,3.9,2024/3/4 21:00
1006,1,17,9.8,0,11.0,0.581566667,473,3.1,2024/3/4 22:00
1007,1,18,9.6,0,10.5,0.581183333,470,2.3,2024/3/4 23:00
1008,1,19,9.5,0,10.0,0.584883333,469,2.1,2024/3/5 0:00
1009,1,20,9.5,0,9.7,0.605733333,473,2.6,2024/3/5 1:00
1010,1,21,9.3,0,9.4,0.6014,477,2.8,2024/3/5 2:00
1011,1,22,9.1,0,9.1,0.613016667,476,2.7,2024/3/5 3:00
1012,1,23,8.7,0,8.8,0.672916667,475,1.4,2024/3/5 4:00
1013,1,24,8.0,0,8.4,0.773466667,483,2.4,2024/3/5 5:00
1014,1,1,7.5,0,8.0,0.826166667,494,1.7,2024/3/5 6:00
1015,1,2,7.3,49,7.6,0.857516667,501,1.3,2024/3/5 7:00
1016,1,3,7.2,79,7.4,0.849033333,488,2.4,2024/3/5 8:00
1017,1,4,7.6,110,7.3,0.844633333,492,4.5,2024/3/5 9:00
1018,1,5,7.7,220,7.4,0.85005,492,4,2024/3/5 10:00
1019,1,6,7.7,153,7.6,0.829566667,486,3.9,2024/3/5 11:00
1020,1,7,7.7,128,7.6,0.8126,481,5.2,2024/3/5 12:00
1021,1,8,7.9,177,7.6,0.7954,478,4.2,2024/3/5 13:00
1022,1,9,7.9,153,7.7,0.785716667,483,3.7,2024/3/5 14:00
1023,1,10,7.6,98,7.6,0.813433333,491,3.9,2024/3/5 15:00
1024,1,1,7.7,43,7.5,0.796233333,487,3.8,2024/3/5 16:00
1025,1,2,7.6,6,7.3,0.80865,487,5.5,2024/3/5 17:00
1026,1,3,7.6,0,7.1,0.833466667,492,5,2024/3/5 18:00
1027,1,4,7.7,0,7.1,0.831866667,491,5.4,2024/3/5 19:00
1028,1,5,7.6,0,7.0,0.8682,485,4.8,2024/3/5 20:00
1029,1,6,7.8,0,7.0,0.873633333,487,6.1,2024/3/5 21:00
1030,1,7,7.9,0,7.1,0.874083333,484,5.6,2024/3/5 22:00
1031,1,8,8.3,0,7.1,0.873383333,482,3.9,2024/3/5 23:00
1032,1,9,8.6,0,7.2,0.8444,478,3.4,2024/3/6 0:00
1033,1,10,8.6,0,7.3,0.841716667,478,3.7,2024/3/6 1:00
1034,1,11,8.8,0,7.3,0.8334,476,3.3,2024/3/6 2:00
1035,1,12,8.5,0,7.4,0.82455,471,2.1,2024/3/6 3:00
1036,1,13,8.1,0,7.3,0.848966667,471,2.3,2024/3/6 4:00
1037,1,14,8.1,0,7.2,0.852416667,472,1.3,2024/3/6 5:00
1038,1,15,8.1,12,7.2,0.853316667,474,0.7,2024/3/6 6:00
1039,1,16,8.5,73,7.3,0.827733333,471,0.4,2024/3/6 7:00
1040,1,17,9.3,153,7.6,0.764466667,470,4.2,2024/3/6 8:00
1041,1,18,9.5,196,7.9,0.736283333,467,1.2,2024/3/6 9:00
1042,1,19,9.8,275,8.2,0.71405,464,2.9,2024/3/6 10:00
1043,1,20,10.3,324,8.8,0.681066667,461,4.8,2024/3/6 11:00
1044,1,21,9.8,238,9.2,0.678716667,461,4.6,2024/3/6 12:00
1045,1,22,9.8,165,9.4,0.65785,460,4.5,2024/3/6 13:00
1046,1,23,9.5,220,9.6,0.64035,461,4.3,2024/3/6 14:00
1047,1,24,9.4,177,9.6,0.6213,461,4.1,2024/3/6 15:00
1048,1,1,9.3,116,9.5,0.603833333,461,4.6,2024/3/6 16:00
1049,1,2,8.9,31,9.2,0.61615,463,4.5,2024/3/6 17:00
1050,1,3,8.6,0,8.8,0.592483333,463,4.8,2024/3/6 18:00
1051,1,4,8.5,0,8.4,0.58795,463,5.2,2024/3/6 19:00
1052,1,5,8.1,0,8.1,0.561583333,462,4.5,2024/3/6 20:00
1053,1,6,7.9,0,7.7,0.5439,461,5,2024/3/6 21:00
1054,1,7,7.9,0,7.4,0.5405,460,2.9,2024/3/6 22:00
1055,1,8,7.7,0,7.1,0.549733333,459,3.3,2024/3/6 23:00
1056,1,9,7.6,0,6.9,0.5527,459,3.8,2024/3/7 0:00
1057,1,10,7.2,0,6.6,0.581716667,460,3.5,2024/3/7 1:00
1058,1,1,7.0,0,6.3,0.55685,458,2.7,2024/3/7 2:00
1059,1,2,6.5,0,5.9,0.574183333,458,0.8,2024/3/7 3:00
1060,1,3,6.6,0,5.7,0.561883333,458,1.3,2024/3/7 4:00
1061,1,4,5.8,0,5.4,0.601016667,460,1.5,2024/3/7 5:00
1062,1,5,5.5,24,4.9,0.617833333,463,1.8,2024/3/7 6:00
1063,1,6,6.1,177,4.8,0.56555,461,2.3,2024/3/7 7:00
1064,1,7,8.0,513,5.3,0.503366667,457,2.4,2024/3/7 8:00
1065,1,8,8.7,1131,6.6,0.508,456,2.3,2024/3/7 9:00
1066,1,9,9.8,1540,11.7,0.4785,458,1.7,2024/3/7 10:00
1067,1,10,10.9,513,13.0,0.462233333,456,1.7,2024/3/7 11:00
1068,1,11,12.0,1002,13.4,0.410883333,452,1.5,2024/3/7 12:00
1069,1,12,11.2,880,14.2,0.429316667,451,2.9,2024/3/7 13:00
1070,1,13,11.3,1033,14.6,0.436866667,452,2.5,2024/3/7 14:00
1071,1,14,12.3,666,15.2,0.414433333,451,2,2024/3/7 15:00
1072,1,15,11.6,422,15.3,0.411616667,449,2.6,2024/3/7 16:00
1073,1,16,9.9,79,14.6,0.466666667,453,3.1,2024/3/7 17:00
1074,1,17,8.9,0,13.4,0.497183333,457,2.9,2024/3/7 18:00
1075,1,18,8.1,0,12.2,0.523616667,460,2.8,2024/3/7 19:00
1076,1,19,7.8,0,11.2,0.530316667,462,1.5,2024/3/7 20:00
1077,1,20,7.7,0,10.5,0.534016667,465,2.5,2024/3/7 21:00
1078,1,21,7.5,0,9.8,0.504766667,463,1,2024/3/7 22:00
1079,1,22,7.4,0,9.2,0.502783333,465,1.5,2024/3/7 23:00
1080,1,23,7.2,0,8.5,0.521366667,469,2.7,2024/3/8 0:00
1081,1,24,7.0,0,8.0,0.52885,471,1.9,2024/3/8 1:00
